sep=,
Seed,Name,Perfection,Suit_Energy,Suit_Energy_Regen
53159,Solar Recycler,0.697,+83%,+43%
53160,Kinetic Harvester,0.02,+50%,+26%
53161,T-Gel Stabiliser,0.74,+97%,+38%
53162,Vacuum Generator Unit,0.473,+63%,+42%
53163,Kinetic Harvester,0.02,+50%,+26%
53164,Solar Sieve,0.03,+51%,+26%
53165,Kinetic Tanks,0.234,+71%,+26%
53166,Kinetic Drain,0.171,+53%,+32%
53167,Kinetic Sieve,0.36,+50%,+43%
53168,Liquid Gas Recycler,0.697,+85%,+42%
53169,Vacuum Tanks,0.313,+67%,+32%
53170,Solar Tanks,0.334,+69%,+32%
53171,Solar Drain,0.511,+53%,+49%
53172,Liquid Gas Filter,0.382,+58%,+40%
53173,T-Gel Tanks,0.838,+87%,+48%
53174,Solar Generator Unit,0.04,+50%,+27%
53175,Kinetic Harvester,0.305,+74%,+28%
53176,T-Gel Filter,0.538,+91%,+31%
53177,Kinetic Harvester,0.334,+71%,+31%
53178,Kinetic Generator Unit,0.482,+60%,+44%
53179,Kinetic Purifier,0.05,+51%,+27%
53180,Liquid Gas Filter,0.347,+82%,+26%
53181,Liquid Gas Filter,0.597,+83%,+38%
53182,T-Gel Generator Unit,0.347,+82%,+26%
53183,Liquid Gas Pump,0.373,+67%,+35%
53184,Vacuum Drain,0.071,+55%,+26%
53185,Liquid Gas Purifier,0.203,+64%,+28%
53186,Kinetic Filter,0.224,+68%,+27%
53187,Solar Tanks,0.04,+52%,+26%
53188,T-Gel Sieve,0.21,+51%,+35%
53189,T-Gel Stabiliser,0.242,+62%,+31%
53190,Solar Pump,0.04,+52%,+26%
53191,Solar Recycler,0.295,+73%,+28%
53192,T-Gel Generator Unit,0.588,+90%,+34%
53193,Liquid Gas Tanks,0.438,+89%,+27%
53194,Liquid Gas Pump,0.284,+72%,+28%
53195,T-Gel Drain,0.51,+98%,+26%
53196,T-Gel Recycler,0.22,+50%,+36%
53197,Kinetic Recycler,0.201,+54%,+33%
53198,T-Gel Sieve,0.909,+94%,+48%
53199,Kinetic Drain,0.797,+83%,+48%
53200,Vacuum Purifier,0.547,+82%,+36%
53201,T-Gel Recycler,0.88,+99%,+44%
53202,Kinetic Harvester,0.2,+52%,+34%
53203,Kinetic Pump,0.48,+50%,+49%
53204,Solar Harvester,0.32,+52%,+40%
53205,Solar Stabiliser,0.367,+84%,+26%
53206,Kinetic Purifier,0.04,+50%,+27%
53207,Vacuum Purifier,0.244,+72%,+26%
53208,Solar Pump,0.697,+83%,+43%
53209,Vacuum Filter,0.481,+56%,+46%
53210,Liquid Gas Filter,0.292,+61%,+34%
53211,Solar Harvester,0.04,+52%,+26%
53212,Liquid Gas Pump,0.427,+86%,+28%
53213,Solar Drain,0.071,+55%,+26%
53214,T-Gel Filter,0.618,+91%,+35%
53215,Liquid Gas Pump,0.426,+80%,+31%
53216,T-Gel Tanks,0.251,+55%,+35%
53217,T-Gel Harvester,0.548,+88%,+33%
53218,T-Gel Stabiliser,0.879,+93%,+47%
53219,T-Gel Recycler,0.24,+52%,+36%
53220,Vacuum Pump,0.153,+63%,+26%
53221,Liquid Gas Recycler,0.14,+52%,+31%
53222,Vacuum Recycler,0.06,+50%,+28%
53223,Vacuum Purifier,0.254,+69%,+28%
53224,Solar Tanks,0.451,+55%,+45%
53225,T-Gel Sieve,0.2,+50%,+35%
53226,Solar Generator Unit,0.27,+51%,+38%
53227,T-Gel Recycler,0.656,+79%,+43%
53228,Vacuum Filter,0.582,+58%,+50%
53229,Vacuum Filter,0.32,+50%,+41%
53230,Kinetic Sieve,0.262,+62%,+32%
53231,Vacuum Drain,0.255,+73%,+26%
53232,Kinetic Stabiliser,0.265,+74%,+26%
53233,Vacuum Filter,0.091,+55%,+27%
53234,Solar Pump,0.202,+62%,+29%
53235,T-Gel Generator Unit,0.143,+64%,+25%
53236,Liquid Gas Generator Unit,0.04,+52%,+26%
53237,Solar Pump,0.05,+51%,+27%
53238,Solar Harvester,0.438,+91%,+26%
53239,Vacuum Harvester,0.142,+60%,+27%
53240,Liquid Gas Tanks,0.264,+72%,+27%
53241,Solar Pump,0.46,+50%,+48%
53242,Kinetic Stabiliser,0.244,+68%,+28%
53243,Solar Drain,0.489,+96%,+26%
53244,Vacuum Drain,0.141,+56%,+29%
53245,Liquid Gas Sieve,0.162,+62%,+27%
53246,Kinetic Filter,0.466,+78%,+34%
53247,Kinetic Drain,0.46,+50%,+48%
53248,Liquid Gas Recycler,0.352,+61%,+37%
53249,T-Gel Purifier,0.888,+88%,+50%
53250,Solar Recycler,0.16,+50%,+33%
53251,Kinetic Tanks,0.02,+50%,+26%
53252,T-Gel Stabiliser,0.53,+98%,+27%
53253,Kinetic Pump,0.643,+66%,+49%
53254,Solar Sieve,0.776,+77%,+50%
53255,Solar Sieve,0.251,+53%,+36%
53256,Solar Filter,0.5,+50%,+50%
53257,Vacuum Tanks,0.262,+60%,+33%
53258,Solar Stabiliser,0.09,+51%,+29%
53259,Kinetic Stabiliser,0.547,+84%,+35%
53260,Solar Tanks,0.302,+60%,+35%
53261,Liquid Gas Drain,0.51,+51%,+50%
53262,Kinetic Filter,0.11,+51%,+30%
53263,Vacuum Pump,0.438,+91%,+26%
53264,T-Gel Sieve,0.747,+84%,+45%
53265,Liquid Gas Harvester,0.604,+70%,+45%
53266,Vacuum Stabiliser,0.16,+52%,+32%
53267,Solar Filter,0.418,+87%,+27%
53268,Kinetic Tanks,0.221,+54%,+34%
53269,Liquid Gas Generator Unit,0.343,+66%,+34%
53270,Solar Purifier,0.102,+58%,+26%
53271,T-Gel Harvester,0.361,+56%,+40%
53272,Vacuum Recycler,0.482,+62%,+43%
53273,T-Gel Drain,0.02,+50%,+26%
53274,Vacuum Harvester,0.522,+58%,+47%
53275,Vacuum Recycler,0.433,+63%,+40%
53276,T-Gel Generator Unit,0.08,+52%,+28%
53277,T-Gel Filter,0.679,+95%,+36%
53278,Liquid Gas Stabiliser,0.438,+91%,+26%
53279,T-Gel Pump,0.16,+50%,+33%
53280,Solar Purifier,0.444,+70%,+37%
53281,Liquid Gas Tanks,0.44,+50%,+47%
53282,Vacuum Sieve,0.669,+94%,+36%
53283,Solar Sieve,0.511,+55%,+48%
53284,Liquid Gas Generator Unit,0.44,+50%,+47%
53285,Liquid Gas Generator Unit,0.544,+70%,+42%
53286,Solar Recycler,0.336,+77%,+28%
53287,Solar Sieve,0.231,+57%,+33%
53288,Kinetic Recycler,0.282,+58%,+35%
53289,Liquid Gas Harvester,0.899,+95%,+47%
53290,Solar Tanks,0.24,+50%,+37%
53291,Solar Purifier,0.466,+80%,+33%
53292,Vacuum Tanks,0.576,+81%,+38%
53293,Kinetic Tanks,0.427,+84%,+29%
53294,Liquid Gas Drain,0.492,+59%,+45%
53295,Kinetic Generator Unit,0.16,+50%,+33%
53296,Kinetic Stabiliser,0.193,+67%,+26%
53297,Liquid Gas Pump,0.214,+69%,+26%
53298,T-Gel Purifier,0.181,+54%,+32%
53299,Liquid Gas Stabiliser,0.588,+90%,+34%
53300,Solar Stabiliser,0.593,+63%,+48%
53301,T-Gel Pump,0.54,+99%,+27%
53302,T-Gel Filter,0.34,+50%,+42%
53303,Solar Stabiliser,0.353,+67%,+34%
53304,Liquid Gas Harvester,0.53,+98%,+27%
53305,Vacuum Recycler,0.414,+71%,+35%
53306,Kinetic Tanks,0.281,+56%,+36%
53307,Vacuum Generator Unit,0.081,+56%,+26%
53308,Vacuum Filter,0.32,+50%,+41%
53309,T-Gel Generator Unit,0.656,+81%,+42%
53310,Liquid Gas Pump,0.38,+50%,+44%
53311,Kinetic Pump,0.456,+77%,+34%
53312,T-Gel Stabiliser,0.442,+58%,+43%
53313,T-Gel Purifier,0.437,+83%,+30%
53314,Liquid Gas Pump,0.18,+52%,+33%
53315,T-Gel Filter,0.486,+78%,+35%
53316,Solar Generator Unit,0.02,+50%,+26%
53317,Solar Harvester,0.46,+52%,+47%
53318,Solar Harvester,0.08,+52%,+28%
53319,Liquid Gas Generator Unit,0.03,+51%,+26%
53320,Liquid Gas Sieve,0.251,+57%,+34%
53321,Solar Generator Unit,0.203,+64%,+28%
53322,Liquid Gas Stabiliser,0.285,+76%,+26%
53323,T-Gel Filter,0.28,+50%,+39%
53324,Kinetic Drain,0.051,+53%,+26%
53325,Liquid Gas Stabiliser,0.02,+50%,+26%
53326,Solar Generator Unit,0.489,+96%,+26%
53327,T-Gel Harvester,0.13,+51%,+31%
53328,Solar Generator Unit,0.535,+75%,+39%
53329,Kinetic Tanks,0.34,+50%,+42%
53330,Kinetic Drain,0.22,+50%,+36%
53331,T-Gel Stabiliser,0.48,+50%,+49%
53332,Liquid Gas Purifier,0.827,+82%,+50%
53333,Solar Tanks,0.43,+51%,+46%
53334,Vacuum Pump,0.051,+53%,+26%
53335,Vacuum Purifier,0.332,+61%,+36%
53336,Vacuum Drain,0.334,+71%,+31%
53337,Solar Tanks,0.51,+51%,+50%
53338,T-Gel Tanks,0.68,+99%,+34%
53339,T-Gel Pump,0.071,+55%,+26%
53340,Vacuum Generator Unit,0.397,+85%,+27%
53341,Kinetic Harvester,0.121,+54%,+29%
53342,T-Gel Drain,0.141,+56%,+29%
53343,Liquid Gas Sieve,0.677,+83%,+42%
53344,Vacuum Generator Unit,0.714,+71%,+50%
53345,Vacuum Filter,0.929,+92%,+50%
53346,T-Gel Sieve,0.04,+50%,+27%
53347,Solar Harvester,0.6,+99%,+30%
53348,Liquid Gas Stabiliser,0.253,+67%,+29%
53349,Vacuum Recycler,0.06,+50%,+28%
53350,Vacuum Stabiliser,0.183,+66%,+26%
53351,Solar Harvester,0.428,+90%,+26%
53352,Liquid Gas Generator Unit,0.312,+59%,+36%
53353,Liquid Gas Filter,0.24,+52%,+36%
53354,Kinetic Drain,0.411,+53%,+44%
53355,Vacuum Drain,0.411,+53%,+44%
53356,Vacuum Stabiliser,0.447,+84%,+30%
53357,Kinetic Recycler,0.132,+59%,+27%
53358,T-Gel Purifier,0.326,+80%,+26%
53359,Solar Pump,0.03,+51%,+26%
53360,T-Gel Harvester,0.1,+50%,+30%
53361,T-Gel Filter,0.111,+53%,+29%
53362,Solar Purifier,0.122,+60%,+26%
53363,T-Gel Purifier,0.2,+50%,+35%
53364,Solar Sieve,0.879,+93%,+47%
53365,Solar Pump,0.14,+50%,+32%
53366,T-Gel Drain,0.496,+79%,+35%
53367,Solar Recycler,0.25,+51%,+37%
53368,Solar Recycler,0.685,+74%,+47%
53369,Vacuum Generator Unit,0.02,+50%,+26%
53370,Kinetic Pump,0.2,+50%,+35%
53371,Vacuum Stabiliser,0.576,+79%,+39%
53372,Vacuum Stabiliser,0.357,+83%,+26%
53373,Kinetic Tanks,0.362,+60%,+38%
53374,T-Gel Purifier,0.253,+67%,+29%
53375,Kinetic Purifier,0.204,+68%,+26%
53376,Liquid Gas Pump,0.587,+82%,+38%
53377,Solar Drain,0.333,+65%,+34%
53378,T-Gel Pump,0.234,+71%,+26%
53379,Solar Recycler,0.122,+60%,+26%
53380,Kinetic Generator Unit,0.444,+72%,+36%
53381,Vacuum Generator Unit,0.051,+53%,+26%
53382,Kinetic Pump,0.071,+55%,+26%
53383,Liquid Gas Filter,0.295,+75%,+27%
53384,Liquid Gas Recycler,0.281,+56%,+36%
53385,Solar Recycler,0.756,+81%,+47%
53386,Solar Tanks,0.403,+64%,+38%
53387,Kinetic Pump,0.291,+55%,+37%
53388,Solar Purifier,0.04,+52%,+26%
53389,Solar Generator Unit,0.44,+50%,+47%
53390,Kinetic Sieve,0.398,+87%,+26%
53391,Liquid Gas Tanks,0.313,+65%,+33%
53392,Solar Recycler,0.646,+78%,+43%
53393,Liquid Gas Stabiliser,0.211,+53%,+34%
53394,Vacuum Generator Unit,0.26,+50%,+38%
53395,Vacuum Drain,0.452,+59%,+43%
53396,T-Gel Recycler,0.02,+50%,+26%
53397,Solar Pump,0.4,+50%,+45%
53398,T-Gel Drain,0.265,+74%,+26%
53399,Kinetic Recycler,0.462,+60%,+43%
53400,Vacuum Generator Unit,0.091,+57%,+26%
53401,Solar Drain,0.301,+54%,+38%
53402,Vacuum Tanks,0.304,+70%,+30%
53403,Vacuum Purifier,0.325,+74%,+29%
53404,T-Gel Recycler,0.051,+53%,+26%
53405,Liquid Gas Filter,0.93,+98%,+47%
53406,Vacuum Tanks,0.422,+60%,+41%
53407,Vacuum Filter,0.161,+54%,+31%
53408,T-Gel Pump,0.24,+52%,+36%
53409,Vacuum Tanks,0.442,+58%,+43%
53410,Vacuum Harvester,0.314,+71%,+30%
53411,Vacuum Drain,0.573,+63%,+47%
53412,Solar Pump,0.779,+95%,+41%
53413,T-Gel Recycler,0.48,+50%,+49%
53414,T-Gel Pump,0.323,+66%,+33%
53415,Liquid Gas Pump,0.121,+54%,+29%
53416,Solar Stabiliser,0.06,+50%,+28%
53417,Vacuum Sieve,0.02,+50%,+26%
53418,Solar Tanks,0.173,+65%,+26%
53419,Vacuum Pump,0.336,+77%,+28%
53420,Vacuum Recycler,0.374,+69%,+34%
53421,Liquid Gas Drain,0.1,+52%,+29%
53422,Kinetic Drain,0.455,+73%,+36%
53423,Vacuum Recycler,0.152,+59%,+28%
53424,Kinetic Pump,0.336,+77%,+28%
53425,Vacuum Generator Unit,0.264,+68%,+29%
53426,Solar Pump,0.112,+59%,+26%
53427,Vacuum Purifier,0.153,+63%,+26%
53428,Liquid Gas Purifier,0.264,+72%,+27%
53429,Kinetic Stabiliser,0.39,+51%,+44%
53430,T-Gel Purifier,0.504,+68%,+41%
53431,T-Gel Tanks,0.193,+65%,+27%
53432,Liquid Gas Filter,0.595,+75%,+42%
53433,Vacuum Purifier,0.729,+94%,+39%
53434,Liquid Gas Generator Unit,0.584,+72%,+43%
53435,Solar Generator Unit,0.56,+99%,+28%
53436,T-Gel Recycler,0.326,+80%,+26%
53437,Vacuum Tanks,0.09,+51%,+29%
53438,Solar Recycler,0.459,+93%,+26%
53439,T-Gel Pump,0.431,+55%,+44%
53440,Solar Pump,0.561,+56%,+50%
53441,Liquid Gas Generator Unit,0.49,+51%,+49%
53442,Kinetic Tanks,0.395,+75%,+32%
53443,Vacuum Stabiliser,0.24,+50%,+37%
53444,Solar Filter,0.2,+50%,+35%
53445,Solar Generator Unit,0.182,+62%,+28%
53446,Vacuum Stabiliser,0.616,+79%,+41%
53447,Liquid Gas Generator Unit,0.699,+93%,+38%
53448,Liquid Gas Recycler,0.275,+75%,+26%
53449,T-Gel Generator Unit,0.516,+77%,+37%
53450,Liquid Gas Stabiliser,0.464,+70%,+38%
53451,Vacuum Generator Unit,0.142,+62%,+26%
53452,Vacuum Generator Unit,0.354,+71%,+32%
53453,Liquid Gas Recycler,0.612,+61%,+50%
53454,Kinetic Drain,0.362,+62%,+37%
53455,Solar Sieve,0.322,+60%,+36%
53456,Solar Tanks,0.02,+50%,+26%
53457,Solar Filter,0.336,+79%,+27%
53458,Liquid Gas Stabiliser,0.428,+88%,+27%
53459,Liquid Gas Tanks,0.272,+61%,+33%
53460,Kinetic Filter,0.827,+84%,+49%
53461,Kinetic Tanks,0.807,+82%,+49%
53462,Vacuum Drain,0.538,+89%,+32%
53463,Liquid Gas Purifier,0.545,+74%,+40%
53464,Kinetic Tanks,0.62,+99%,+31%
53465,Solar Drain,0.361,+54%,+41%
53466,Kinetic Stabiliser,0.878,+89%,+49%
53467,Solar Drain,0.151,+57%,+29%
53468,Solar Purifier,0.271,+53%,+37%
53469,Solar Purifier,0.202,+60%,+30%
53470,Solar Filter,0.02,+50%,+26%
53471,T-Gel Generator Unit,0.501,+54%,+48%
53472,Solar Stabiliser,0.589,+94%,+32%
53473,Liquid Gas Drain,0.231,+53%,+35%
53474,T-Gel Filter,0.513,+65%,+43%
53475,Kinetic Generator Unit,0.848,+90%,+47%
53476,Solar Generator Unit,0.433,+67%,+38%
53477,T-Gel Recycler,0.02,+50%,+26%
53478,Solar Sieve,0.296,+77%,+26%
53479,Liquid Gas Sieve,0.5,+52%,+49%
53480,Kinetic Drain,0.718,+89%,+41%
53481,T-Gel Recycler,0.02,+50%,+26%
53482,Vacuum Harvester,0.583,+66%,+46%
53483,Liquid Gas Pump,0.264,+72%,+27%
53484,Liquid Gas Tanks,0.16,+50%,+33%
53485,T-Gel Purifier,0.111,+53%,+29%
53486,Kinetic Recycler,0.08,+52%,+28%
53487,Solar Drain,0.293,+63%,+33%
53488,Kinetic Sieve,0.02,+50%,+26%
53489,Vacuum Harvester,0.509,+92%,+29%
53490,Liquid Gas Harvester,0.332,+59%,+37%
53491,Liquid Gas Sieve,0.1,+52%,+29%
53492,Solar Stabiliser,0.49,+51%,+49%
53493,Kinetic Sieve,0.12,+50%,+31%
53494,T-Gel Harvester,0.233,+63%,+30%
53495,Liquid Gas Purifier,0.449,+92%,+26%
53496,T-Gel Tanks,0.644,+70%,+47%
53497,T-Gel Purifier,0.438,+89%,+27%
53498,Vacuum Generator Unit,0.281,+56%,+36%
53499,Solar Tanks,0.594,+69%,+45%
53500,T-Gel Drain,0.387,+82%,+28%
53501,Kinetic Recycler,0.521,+54%,+49%
53502,Vacuum Stabiliser,0.163,+64%,+26%
53503,Liquid Gas Harvester,0.418,+87%,+27%
53504,Kinetic Stabiliser,0.8,+97%,+41%
53505,T-Gel Purifier,0.211,+53%,+34%
53506,Vacuum Filter,0.473,+65%,+41%
53507,Solar Harvester,0.533,+65%,+44%
53508,Vacuum Generator Unit,0.316,+79%,+26%
53509,Solar Tanks,0.26,+50%,+38%
53510,T-Gel Harvester,0.673,+67%,+50%
53511,Solar Sieve,0.316,+79%,+26%
53512,T-Gel Filter,0.541,+56%,+49%
53513,Solar Recycler,0.85,+98%,+43%
53514,Kinetic Recycler,0.493,+65%,+42%
53515,Vacuum Stabiliser,0.051,+53%,+26%
53516,Liquid Gas Stabiliser,0.296,+77%,+26%
53517,Liquid Gas Filter,0.111,+53%,+29%
53518,Solar Pump,0.486,+78%,+35%
53519,Liquid Gas Harvester,0.31,+51%,+40%
53520,Kinetic Pump,0.08,+50%,+29%
53521,Liquid Gas Harvester,0.343,+66%,+34%
53522,T-Gel Generator Unit,0.09,+51%,+29%
53523,Solar Purifier,0.241,+56%,+34%
53524,Vacuum Purifier,0.07,+51%,+28%
53525,T-Gel Stabiliser,0.275,+75%,+26%
53526,Vacuum Tanks,0.233,+67%,+28%
53527,Solar Drain,0.438,+89%,+27%
53528,Vacuum Harvester,0.271,+57%,+35%
53529,Liquid Gas Filter,0.527,+82%,+35%
53530,Kinetic Filter,0.2,+50%,+35%
53531,Liquid Gas Purifier,0.301,+56%,+37%
53532,T-Gel Tanks,0.142,+60%,+27%
53533,T-Gel Purifier,0.684,+68%,+50%
53534,Solar Generator Unit,0.37,+51%,+43%
53535,T-Gel Drain,0.573,+67%,+45%
53536,Vacuum Sieve,0.162,+62%,+27%
53537,Liquid Gas Purifier,0.493,+67%,+41%
53538,Liquid Gas Sieve,0.22,+50%,+36%
53539,Liquid Gas Purifier,0.9,+99%,+45%
53540,Liquid Gas Drain,0.718,+89%,+41%
53541,Solar Recycler,0.48,+50%,+49%
53542,T-Gel Purifier,0.061,+54%,+26%
53543,T-Gel Generator Unit,0.071,+55%,+26%
53544,Liquid Gas Filter,0.504,+68%,+41%
53545,Vacuum Drain,0.281,+56%,+36%
53546,Solar Recycler,0.839,+95%,+44%
53547,Kinetic Purifier,0.38,+52%,+43%
53548,Vacuum Harvester,0.424,+72%,+35%
53549,Kinetic Harvester,0.223,+64%,+29%
53550,T-Gel Filter,0.313,+63%,+34%
53551,Liquid Gas Sieve,0.03,+51%,+26%
53552,T-Gel Recycler,0.071,+55%,+26%
53553,Kinetic Drain,0.767,+84%,+46%
53554,Vacuum Filter,0.224,+68%,+27%
53555,Vacuum Recycler,0.326,+80%,+26%
53556,Kinetic Generator Unit,0.473,+65%,+41%
53557,Solar Purifier,0.302,+58%,+36%
53558,Kinetic Drain,0.18,+50%,+34%
53559,Kinetic Filter,0.499,+95%,+27%
53560,Liquid Gas Tanks,0.4,+50%,+45%
53561,T-Gel Harvester,0.34,+50%,+42%
53562,Vacuum Drain,0.635,+75%,+44%
53563,Vacuum Tanks,0.182,+60%,+29%
53564,Vacuum Recycler,0.484,+72%,+38%
53565,Vacuum Pump,0.536,+77%,+38%
53566,Solar Filter,0.442,+62%,+41%
53567,Solar Sieve,0.443,+64%,+40%
53568,Liquid Gas Pump,0.609,+92%,+34%
53569,Liquid Gas Stabiliser,0.5,+97%,+26%
53570,T-Gel Harvester,0.24,+50%,+37%
53571,Solar Harvester,0.24,+50%,+37%
53572,Liquid Gas Generator Unit,0.4,+52%,+44%
53573,Vacuum Recycler,0.316,+79%,+26%
53574,Kinetic Sieve,0.578,+91%,+33%
53575,Solar Drain,0.352,+59%,+38%
53576,Solar Stabiliser,0.38,+50%,+44%
53577,Kinetic Sieve,0.07,+51%,+28%
53578,Liquid Gas Recycler,0.462,+62%,+42%
53579,Vacuum Sieve,0.655,+73%,+46%
53580,T-Gel Drain,0.523,+64%,+44%
53581,Solar Sieve,0.479,+95%,+26%
53582,Vacuum Recycler,0.265,+74%,+26%
53583,T-Gel Sieve,0.251,+55%,+35%
53584,T-Gel Filter,0.656,+81%,+42%
53585,Solar Stabiliser,0.41,+51%,+45%
53586,Vacuum Filter,0.517,+85%,+33%
53587,Vacuum Tanks,0.715,+73%,+49%
53588,Kinetic Drain,0.578,+91%,+33%
53589,Vacuum Purifier,0.335,+75%,+29%
53590,Kinetic Recycler,0.275,+73%,+27%
53591,Kinetic Sieve,0.438,+91%,+26%
53592,Solar Filter,0.617,+85%,+38%
53593,T-Gel Sieve,0.153,+63%,+26%
53594,Kinetic Generator Unit,0.347,+82%,+26%
53595,Solar Recycler,0.54,+99%,+27%
53596,Liquid Gas Purifier,0.96,+97%,+49%
53597,Vacuum Pump,0.316,+79%,+26%
53598,T-Gel Recycler,0.746,+78%,+48%
53599,Kinetic Sieve,0.284,+72%,+28%
53600,Liquid Gas Drain,0.242,+62%,+31%
53601,Kinetic Stabiliser,0.173,+65%,+26%
53602,Vacuum Filter,0.387,+86%,+26%
53603,Liquid Gas Sieve,0.592,+61%,+49%
53604,Vacuum Tanks,0.304,+68%,+31%
53605,T-Gel Pump,0.633,+65%,+49%
53606,T-Gel Purifier,0.272,+59%,+34%
53607,Liquid Gas Harvester,0.294,+71%,+29%
53608,Liquid Gas Drain,0.02,+50%,+26%
53609,Liquid Gas Drain,0.13,+51%,+31%
53610,T-Gel Generator Unit,0.939,+93%,+50%
53611,Liquid Gas Harvester,0.193,+67%,+26%
53612,Liquid Gas Sieve,0.303,+64%,+33%
53613,Solar Stabiliser,0.689,+92%,+38%
53614,Kinetic Harvester,0.346,+80%,+27%
53615,Liquid Gas Harvester,0.13,+51%,+31%
53616,Solar Stabiliser,0.08,+50%,+29%
53617,T-Gel Stabiliser,0.554,+71%,+42%
53618,Liquid Gas Stabiliser,0.191,+53%,+33%
53619,Kinetic Tanks,0.61,+98%,+31%
53620,Vacuum Harvester,0.569,+92%,+32%
53621,Kinetic Generator Unit,0.335,+73%,+30%
53622,Solar Pump,0.404,+70%,+35%
53623,Solar Harvester,0.867,+86%,+50%
53624,Liquid Gas Stabiliser,0.153,+63%,+26%
53625,Kinetic Stabiliser,0.495,+75%,+37%
53626,Kinetic Harvester,0.607,+86%,+37%
53627,Liquid Gas Stabiliser,0.487,+84%,+32%
53628,Solar Generator Unit,0.02,+50%,+26%
53629,T-Gel Sieve,0.265,+74%,+26%
53630,Liquid Gas Stabiliser,0.735,+75%,+49%
53631,Kinetic Drain,0.8,+99%,+40%
53632,Solar Harvester,0.716,+79%,+46%
53633,Liquid Gas Sieve,0.497,+83%,+33%
53634,Vacuum Purifier,0.625,+76%,+43%
53635,Liquid Gas Purifier,0.212,+59%,+31%
53636,Liquid Gas Generator Unit,0.305,+74%,+28%
53637,Kinetic Filter,0.112,+59%,+26%
53638,Solar Purifier,0.142,+60%,+27%
53639,Vacuum Stabiliser,0.14,+50%,+32%
53640,Liquid Gas Stabiliser,0.313,+65%,+33%
53641,Vacuum Sieve,0.414,+69%,+36%
53642,Liquid Gas Filter,0.2,+50%,+35%
53643,Liquid Gas Pump,0.398,+87%,+26%
53644,Solar Purifier,0.547,+86%,+34%
53645,Kinetic Filter,0.643,+66%,+49%
53646,Kinetic Sieve,0.061,+54%,+26%
53647,Liquid Gas Purifier,0.03,+51%,+26%
53648,T-Gel Generator Unit,0.627,+86%,+38%
53649,Liquid Gas Pump,0.231,+55%,+34%
53650,Kinetic Drain,0.285,+76%,+26%
53651,Solar Drain,0.584,+68%,+45%
53652,Solar Purifier,0.49,+51%,+49%
53653,T-Gel Tanks,0.265,+74%,+26%
53654,Liquid Gas Purifier,0.153,+63%,+26%
53655,Kinetic Drain,0.408,+88%,+26%
53656,Kinetic Purifier,0.44,+50%,+47%
53657,Liquid Gas Recycler,0.969,+96%,+50%
53658,Vacuum Purifier,0.091,+55%,+27%
53659,Solar Drain,0.386,+80%,+29%
53660,Solar Purifier,0.265,+74%,+26%
53661,Liquid Gas Pump,0.336,+77%,+28%
53662,Solar Drain,0.489,+92%,+28%
53663,Solar Harvester,0.367,+84%,+26%
53664,Vacuum Pump,0.555,+75%,+40%
53665,Vacuum Sieve,0.584,+68%,+45%
53666,Vacuum Harvester,0.312,+61%,+35%
53667,Vacuum Filter,0.34,+50%,+42%
53668,Vacuum Sieve,0.11,+51%,+30%
53669,Vacuum Tanks,0.44,+50%,+47%
53670,Vacuum Purifier,0.261,+56%,+35%
53671,T-Gel Purifier,0.04,+50%,+27%
53672,Vacuum Stabiliser,0.768,+90%,+43%
53673,T-Gel Sieve,0.02,+50%,+26%
53674,Kinetic Filter,0.2,+52%,+34%
53675,Vacuum Stabiliser,0.14,+52%,+31%
53676,Kinetic Stabiliser,0.224,+70%,+26%
53677,Liquid Gas Filter,0.437,+85%,+29%
53678,Liquid Gas Harvester,0.183,+66%,+26%
53679,T-Gel Drain,0.04,+50%,+27%
53680,T-Gel Harvester,0.44,+52%,+46%
53681,T-Gel Drain,0.152,+59%,+28%
53682,Liquid Gas Pump,0.38,+50%,+44%
53683,Liquid Gas Recycler,0.518,+89%,+31%
53684,T-Gel Sieve,0.183,+66%,+26%
53685,T-Gel Drain,0.296,+77%,+26%
53686,Kinetic Drain,0.03,+51%,+26%
53687,T-Gel Generator Unit,0.36,+50%,+43%
53688,Solar Harvester,0.629,+96%,+33%
53689,Vacuum Filter,0.202,+62%,+29%
53690,Solar Generator Unit,0.32,+50%,+41%
53691,Kinetic Stabiliser,0.434,+69%,+37%
53692,Liquid Gas Stabiliser,0.432,+61%,+41%
53693,Solar Recycler,0.407,+86%,+27%
53694,Solar Filter,0.521,+56%,+48%
53695,T-Gel Generator Unit,0.08,+50%,+29%
53696,Liquid Gas Pump,0.32,+50%,+41%
53697,Solar Filter,0.162,+60%,+28%
53698,Liquid Gas Filter,0.391,+55%,+42%
53699,T-Gel Sieve,0.504,+68%,+41%
53700,Vacuum Tanks,0.183,+66%,+26%
53701,Solar Generator Unit,0.413,+63%,+39%
53702,Kinetic Pump,0.46,+52%,+47%
53703,T-Gel Generator Unit,0.747,+86%,+44%
53704,T-Gel Tanks,0.264,+72%,+27%
53705,Solar Recycler,0.173,+63%,+27%
53706,Vacuum Recycler,0.282,+58%,+35%
53707,T-Gel Tanks,0.091,+55%,+27%
53708,Solar Sieve,0.634,+71%,+46%
53709,Kinetic Drain,0.42,+50%,+46%
53710,Vacuum Purifier,0.387,+86%,+26%
53711,T-Gel Filter,0.748,+90%,+42%
53712,T-Gel Tanks,0.384,+68%,+35%
53713,Liquid Gas Pump,0.679,+93%,+37%
53714,Vacuum Purifier,0.469,+94%,+26%
