sep=,
Seed,Name,Perfection,Suit_Energy,Suit_Energy_Regen
63255,Carbon Harvester,0.071,+7%,
63256,Gas Purifier,0.464,+18%,
63257,Carbon Recycler,0.286,+13%,
63258,Oxygen Drain,0.056,,+2%
63259,Gas Stabiliser,0.056,,+2%
63260,Gas Drain,0.389,,+8%
63261,Ammonium Purifier,0.056,,+2%
63262,Ammonium Tanks,0.216,+9%,+2%
63263,Gas Recycler,0.333,,+7%
63264,Nitrogen Recycler,0.056,,+2%
63265,Carbon Recycler,0.394,+9%,+6%
63266,Ammonium Harvester,0.333,,+7%
63267,Oxygen Harvester,0.387,+13%,+2%
63268,Ammonium Generator Unit,0.333,,+7%
63269,Oxygen Filter,0.111,,+3%
63270,Carbon Drain,0.348,+10%,+4%
63271,Carbon Pump,0.286,+13%,
63272,Carbon Pump,0.0,+5%,
63273,Nitrogen Tanks,0.111,,+3%
63274,Oxygen Tanks,0.393,+16%,
63275,Carbon Generator Unit,0.056,,+2%
63276,Ammonium Pump,0.0,+5%,
63277,Oxygen Generator Unit,0.5,,+10%
63278,Nitrogen Harvester,0.036,+6%,
63279,Ammonium Filter,0.044,+5%,+2%
63280,Oxygen Pump,0.056,,+2%
63281,Carbon Drain,0.5,+19%,
63282,Ammonium Harvester,0.444,,+9%
63283,Oxygen Filter,0.357,+15%,
63284,Carbon Harvester,0.0,+5%,
63285,Nitrogen Purifier,0.056,,+2%
63286,Gas Purifier,0.056,,+2%
63287,Carbon Tanks,0.357,+15%,
63288,Gas Harvester,0.179,+10%,
63289,Ammonium Pump,0.333,,+7%
63290,Ammonium Pump,0.216,+9%,+2%
63291,Nitrogen Tanks,0.111,,+3%
63292,Gas Recycler,0.036,+6%,
63293,Carbon Harvester,0.26,+9%,+3%
63294,Carbon Pump,0.056,,+2%
63295,Nitrogen Tanks,0.044,+5%,+2%
63296,Nitrogen Recycler,0.222,,+5%
63297,Gas Stabiliser,0.278,,+6%
63298,Oxygen Sieve,0.056,,+2%
63299,Nitrogen Purifier,0.429,+17%,
63300,Nitrogen Stabiliser,0.071,+7%,
63301,Oxygen Sieve,0.13,+7%,+2%
63302,Ammonium Filter,0.5,+19%,
63303,Nitrogen Stabiliser,0.444,,+9%
63304,Ammonium Drain,0.214,+11%,
63305,Oxygen Drain,0.056,,+2%
63306,Gas Harvester,0.056,,+2%
63307,Ammonium Stabiliser,0.056,,+2%
63308,Ammonium Stabiliser,0.648,+17%,+4%
63309,Oxygen Recycler,0.087,+6%,+2%
63310,Nitrogen Sieve,0.071,+7%,
63311,Ammonium Sieve,0.133,+5%,+4%
63312,Carbon Recycler,0.321,+14%,
63313,Oxygen Generator Unit,0.214,+11%,
63314,Ammonium Pump,0.143,+9%,
63315,Carbon Harvester,0.333,,+7%
63316,Ammonium Tanks,0.056,,+2%
63317,Ammonium Stabiliser,0.0,+5%,
63318,Oxygen Drain,0.392,+10%,+5%
63319,Oxygen Sieve,0.444,,+9%
63320,Oxygen Pump,0.0,+5%,
63321,Nitrogen Purifier,0.036,+6%,
63322,Oxygen Tanks,0.25,+12%,
63323,Gas Generator Unit,0.214,+11%,
63324,Ammonium Pump,0.111,,+3%
63325,Nitrogen Harvester,0.056,,+2%
63326,Ammonium Drain,0.0,+5%,
63327,Nitrogen Purifier,0.0,+5%,
63328,Carbon Harvester,0.143,+9%,
63329,Nitrogen Harvester,0.357,+15%,
63330,Carbon Harvester,0.0,+5%,
63331,Carbon Stabiliser,0.259,+10%,+2%
63332,Ammonium Recycler,0.071,+7%,
63333,Carbon Filter,0.056,,+2%
63334,Gas Purifier,0.286,+13%,
63335,Nitrogen Generator Unit,0.0,+5%,
63336,Carbon Recycler,0.036,+6%,
63337,Carbon Generator Unit,0.107,+8%,
63338,Nitrogen Generator Unit,0.107,+8%,
63339,Carbon Drain,0.056,,+2%
63340,Ammonium Sieve,0.259,+10%,+2%
63341,Ammonium Harvester,0.056,,+2%
63342,Nitrogen Sieve,0.286,+13%,
63343,Oxygen Harvester,0.056,,+2%
63344,Carbon Recycler,0.071,+7%,
63345,Nitrogen Purifier,0.733,+19%,+4%
63346,Gas Tanks,0.344,+12%,+2%
63347,Carbon Filter,0.429,+17%,
63348,Carbon Stabiliser,0.464,+18%,
63349,Oxygen Drain,0.25,+12%,
63350,Oxygen Generator Unit,0.036,+6%,
63351,Nitrogen Tanks,0.056,,+2%
63352,Oxygen Filter,0.0,+5%,
63353,Ammonium Filter,0.167,,+4%
63354,Ammonium Generator Unit,0.429,+17%,
63355,Carbon Pump,0.441,+7%,+9%
63356,Oxygen Generator Unit,0.087,+6%,+2%
63357,Nitrogen Generator Unit,0.286,+13%,
63358,Nitrogen Generator Unit,0.056,,+2%
63359,Gas Recycler,0.056,,+2%
63360,Nitrogen Drain,0.056,,+2%
63361,Ammonium Pump,0.167,,+4%
63362,Ammonium Generator Unit,0.036,+6%,
63363,Nitrogen Filter,0.167,,+4%
63364,Carbon Drain,0.056,,+2%
63365,Oxygen Pump,0.056,,+2%
63366,Oxygen Sieve,0.056,,+2%
63367,Ammonium Recycler,0.179,+10%,
63368,Nitrogen Stabiliser,0.167,,+4%
63369,Nitrogen Tanks,0.286,+13%,
63370,Carbon Tanks,0.036,+6%,
63371,Carbon Tanks,0.056,,+2%
63372,Carbon Sieve,0.389,,+8%
63373,Oxygen Filter,0.214,+11%,
63374,Oxygen Sieve,0.133,+5%,+4%
63375,Nitrogen Filter,0.219,+7%,+4%
63376,Carbon Purifier,0.567,+12%,+7%
63377,Carbon Stabiliser,0.0,+5%,
63378,Oxygen Drain,0.429,+17%,
63379,Nitrogen Filter,0.087,+6%,+2%
63380,Oxygen Recycler,0.056,,+2%
63381,Carbon Generator Unit,0.0,+5%,
63382,Carbon Pump,0.286,+13%,
63383,Ammonium Stabiliser,0.111,,+3%
63384,Carbon Filter,0.056,,+2%
63385,Nitrogen Stabiliser,0.044,+5%,+2%
63386,Oxygen Harvester,0.107,+8%,
63387,Carbon Sieve,0.071,+7%,
63388,Carbon Sieve,0.357,+15%,
63389,Carbon Filter,0.056,,+2%
63390,Carbon Sieve,0.179,+10%,
63391,Nitrogen Stabiliser,0.056,,+2%
63392,Nitrogen Sieve,0.056,,+2%
63393,Oxygen Purifier,0.036,+6%,
63394,Nitrogen Pump,0.286,+13%,
63395,Nitrogen Pump,0.056,,+2%
63396,Ammonium Purifier,0.214,+11%,
63397,Nitrogen Tanks,0.393,+16%,
63398,Carbon Purifier,0.173,+8%,+2%
63399,Gas Harvester,0.111,,+3%
63400,Gas Pump,0.056,,+2%
63401,Nitrogen Drain,0.056,,+2%
63402,Nitrogen Purifier,0.0,+5%,
63403,Oxygen Harvester,0.056,,+2%
63404,Gas Purifier,0.333,,+7%
63405,Nitrogen Recycler,0.087,+6%,+2%
63406,Nitrogen Tanks,0.444,,+9%
63407,Ammonium Generator Unit,0.0,+5%,
63408,Ammonium Generator Unit,0.0,+5%,
63409,Ammonium Purifier,0.302,+11%,+2%
63410,Oxygen Recycler,0.387,+13%,+2%
63411,Nitrogen Pump,0.056,,+2%
63412,Nitrogen Stabiliser,0.286,+13%,
63413,Gas Recycler,0.303,+10%,+3%
63414,Oxygen Generator Unit,0.222,,+5%
63415,Gas Filter,0.429,+17%,
63416,Gas Recycler,0.389,,+8%
63417,Oxygen Purifier,0.107,+8%,
63418,Carbon Stabiliser,0.056,,+2%
63419,Oxygen Recycler,0.071,+7%,
63420,Oxygen Purifier,0.222,,+5%
63421,Nitrogen Generator Unit,0.214,+11%,
63422,Carbon Pump,0.036,+6%,
63423,Ammonium Filter,0.056,,+2%
63424,Oxygen Sieve,0.087,+6%,+2%
63425,Nitrogen Tanks,0.0,+5%,
63426,Nitrogen Tanks,0.107,+8%,
63427,Ammonium Sieve,0.222,,+5%
63428,Carbon Stabiliser,0.738,+16%,+7%
63429,Oxygen Generator Unit,0.286,+13%,
63430,Gas Sieve,0.357,+15%,
63431,Nitrogen Filter,0.357,+15%,
63432,Gas Harvester,0.143,+9%,
63433,Carbon Pump,0.321,+14%,
63434,Carbon Sieve,0.056,,+2%
63435,Gas Tanks,0.111,,+3%
63436,Nitrogen Sieve,0.056,,+2%
63437,Ammonium Harvester,0.056,,+2%
63438,Nitrogen Sieve,0.056,,+2%
63439,Carbon Harvester,0.111,,+3%
63440,Nitrogen Purifier,0.393,+16%,
63441,Oxygen Recycler,0.167,,+4%
63442,Nitrogen Sieve,0.464,+18%,
63443,Ammonium Drain,0.107,+8%,
63444,Nitrogen Filter,0.167,,+4%
63445,Oxygen Sieve,0.071,+7%,
63446,Gas Stabiliser,0.389,,+8%
63447,Oxygen Recycler,0.111,,+3%
63448,Nitrogen Harvester,0.056,,+2%
63449,Carbon Stabiliser,0.0,+5%,
63450,Gas Tanks,0.056,,+2%
63451,Nitrogen Filter,0.571,+9%,+10%
63452,Carbon Tanks,0.071,+7%,
63453,Carbon Pump,0.302,+11%,+2%
63454,Gas Recycler,0.178,+5%,+5%
63455,Nitrogen Sieve,0.0,+5%,
63456,Ammonium Drain,0.602,+18%,+2%
63457,Ammonium Sieve,0.0,+5%,
63458,Carbon Tanks,0.111,,+3%
63459,Oxygen Harvester,0.286,+13%,
63460,Nitrogen Tanks,0.222,,+5%
63461,Oxygen Purifier,0.056,,+2%
63462,Carbon Pump,0.473,+15%,+2%
63463,Nitrogen Recycler,0.056,,+2%
63464,Carbon Sieve,0.214,+11%,
63465,Oxygen Drain,0.444,,+9%
63466,Gas Stabiliser,0.525,+10%,+8%
63467,Ammonium Filter,0.056,,+2%
63468,Nitrogen Tanks,0.044,+5%,+2%
63469,Gas Drain,0.036,+6%,
63470,Carbon Drain,0.217,+8%,+3%
63471,Nitrogen Generator Unit,0.214,+11%,
63472,Nitrogen Drain,0.036,+6%,
63473,Oxygen Pump,0.056,,+2%
63474,Ammonium Filter,0.473,+15%,+2%
63475,Gas Sieve,0.441,+7%,+9%
63476,Nitrogen Tanks,0.056,,+2%
63477,Carbon Purifier,0.321,+14%,
63478,Oxygen Pump,0.444,,+9%
63479,Oxygen Drain,0.214,+11%,
63480,Gas Harvester,0.056,,+2%
63481,Oxygen Purifier,0.111,,+3%
63482,Nitrogen Generator Unit,0.056,,+2%
63483,Carbon Recycler,0.214,+11%,
63484,Ammonium Recycler,0.036,+6%,
63485,Carbon Drain,0.056,,+2%
63486,Carbon Tanks,0.0,+5%,
63487,Carbon Tanks,0.056,,+2%
63488,Nitrogen Filter,0.056,,+2%
63489,Carbon Sieve,0.321,+14%,
63490,Nitrogen Pump,0.056,,+2%
63491,Nitrogen Harvester,0.044,+5%,+2%
63492,Oxygen Purifier,0.0,+5%,
63493,Oxygen Tanks,0.179,+10%,
63494,Ammonium Harvester,0.056,,+2%
63495,Gas Sieve,0.357,+15%,
63496,Carbon Recycler,0.143,+9%,
63497,Nitrogen Recycler,0.143,+9%,
63498,Carbon Pump,0.167,,+4%
63499,Carbon Recycler,0.222,+5%,+6%
63500,Gas Recycler,0.389,,+8%
63501,Ammonium Tanks,0.111,,+3%
63502,Gas Recycler,0.056,,+2%
63503,Carbon Pump,0.333,,+7%
63504,Gas Purifier,0.302,+11%,+2%
63505,Ammonium Recycler,0.333,,+7%
63506,Carbon Purifier,0.071,+7%,
63507,Nitrogen Generator Unit,0.464,+18%,
63508,Ammonium Pump,0.179,+10%,
63509,Ammonium Stabiliser,0.044,+5%,+2%
63510,Carbon Stabiliser,0.111,,+3%
63511,Gas Sieve,0.056,,+2%
63512,Gas Pump,0.0,+5%,
63513,Oxygen Generator Unit,0.0,+5%,
63514,Ammonium Drain,0.056,,+2%
63515,Gas Sieve,0.393,+16%,
63516,Ammonium Purifier,0.389,,+8%
63517,Oxygen Stabiliser,0.429,+17%,
63518,Ammonium Purifier,0.303,+10%,+3%
63519,Oxygen Harvester,0.056,,+2%
63520,Oxygen Sieve,0.143,+9%,
63521,Gas Pump,0.107,+8%,
63522,Ammonium Filter,0.344,+12%,+2%
63523,Ammonium Drain,0.654,+13%,+8%
63524,Carbon Drain,0.286,+13%,
63525,Nitrogen Sieve,0.173,+8%,+2%
63526,Carbon Drain,0.179,+10%,
63527,Nitrogen Recycler,0.0,+5%,
63528,Carbon Filter,0.056,,+2%
63529,Nitrogen Pump,0.305,+9%,+4%
63530,Ammonium Sieve,0.25,+12%,
63531,Nitrogen Purifier,0.214,+11%,
63532,Nitrogen Filter,0.429,+17%,
63533,Nitrogen Drain,0.302,+11%,+2%
63534,Gas Generator Unit,0.5,,+10%
63535,Carbon Harvester,0.056,,+2%
63536,Gas Pump,0.036,+6%,
63537,Oxygen Pump,0.0,+5%,
63538,Ammonium Stabiliser,0.444,,+9%
63539,Ammonium Drain,0.56,+16%,+3%
63540,Gas Recycler,0.071,+7%,
63541,Carbon Generator Unit,0.087,+6%,+2%
63542,Carbon Harvester,0.071,+7%,
63543,Ammonium Harvester,0.389,,+8%
63544,Nitrogen Harvester,0.464,+18%,
63545,Gas Sieve,0.26,+9%,+3%
63546,Carbon Stabiliser,0.265,+6%,+6%
63547,Ammonium Purifier,0.143,+9%,
63548,Nitrogen Harvester,0.111,,+3%
63549,Nitrogen Sieve,0.111,,+3%
63550,Ammonium Tanks,0.056,,+2%
63551,Ammonium Stabiliser,0.044,+5%,+2%
63552,Oxygen Recycler,0.735,+18%,+5%
63553,Gas Harvester,0.25,+12%,
63554,Ammonium Generator Unit,0.278,,+6%
63555,Nitrogen Generator Unit,0.429,+17%,
63556,Oxygen Generator Unit,0.389,,+8%
63557,Carbon Drain,0.357,+15%,
63558,Ammonium Harvester,0.167,,+4%
63559,Gas Pump,0.179,+10%,
63560,Ammonium Filter,0.222,,+5%
63561,Gas Filter,0.167,,+4%
63562,Oxygen Tanks,0.107,+8%,
63563,Gas Recycler,0.071,+7%,
63564,Nitrogen Generator Unit,0.143,+9%,
63565,Oxygen Pump,0.0,+5%,
63566,Carbon Recycler,0.5,+19%,
63567,Ammonium Filter,0.214,+11%,
63568,Oxygen Stabiliser,0.0,+5%,
63569,Carbon Filter,0.179,+10%,
63570,Oxygen Drain,0.056,,+2%
63571,Carbon Recycler,0.056,,+2%
63572,Ammonium Sieve,0.444,,+9%
63573,Oxygen Tanks,0.222,,+5%
63574,Gas Generator Unit,0.071,+7%,
63575,Ammonium Recycler,0.056,,+2%
63576,Nitrogen Sieve,0.111,,+3%
63577,Nitrogen Recycler,0.143,+9%,
63578,Gas Filter,0.179,+10%,
63579,Carbon Generator Unit,0.107,+8%,
63580,Carbon Harvester,0.056,,+2%
63581,Carbon Stabiliser,0.133,+5%,+4%
63582,Gas Harvester,0.036,+6%,
63583,Carbon Generator Unit,0.087,+6%,+2%
63584,Carbon Tanks,0.044,+5%,+2%
63585,Carbon Purifier,0.056,,+2%
63586,Nitrogen Filter,0.43,+14%,+2%
63587,Gas Tanks,0.357,+15%,
63588,Carbon Pump,0.071,+7%,
63589,Nitrogen Harvester,0.056,,+2%
63590,Gas Drain,0.143,+9%,
63591,Gas Tanks,0.56,+16%,+3%
63592,Oxygen Recycler,0.0,+5%,
63593,Gas Generator Unit,0.179,+10%,
63594,Carbon Harvester,0.393,+16%,
63595,Oxygen Tanks,0.214,+11%,
63596,Carbon Recycler,0.13,+7%,+2%
63597,Oxygen Filter,0.056,,+2%
63598,Gas Recycler,0.0,+5%,
63599,Nitrogen Harvester,0.214,+11%,
63600,Gas Purifier,0.0,+5%,
63601,Ammonium Recycler,0.056,,+2%
63602,Oxygen Purifier,0.056,,+2%
63603,Oxygen Pump,0.056,,+2%
63604,Oxygen Stabiliser,0.036,+6%,
63605,Oxygen Recycler,0.179,+10%,
63606,Gas Drain,0.216,+9%,+2%
63607,Carbon Stabiliser,0.0,+5%,
63608,Gas Drain,0.056,,+2%
63609,Ammonium Drain,0.263,+7%,+5%
63610,Nitrogen Stabiliser,0.5,,+10%
63611,Ammonium Generator Unit,0.0,+5%,
63612,Carbon Harvester,0.278,,+6%
63613,Carbon Pump,0.056,,+2%
63614,Gas Stabiliser,0.25,+12%,
63615,Carbon Recycler,0.056,,+2%
63616,Ammonium Generator Unit,0.071,+7%,
63617,Carbon Filter,0.056,,+2%
63618,Ammonium Sieve,0.0,+5%,
63619,Gas Recycler,0.036,+6%,
63620,Oxygen Harvester,0.464,+18%,
63621,Carbon Sieve,0.143,+9%,
63622,Ammonium Drain,0.5,,+10%
63623,Ammonium Sieve,0.0,+5%,
63624,Gas Tanks,0.393,+16%,
63625,Oxygen Filter,0.179,+10%,
63626,Carbon Generator Unit,0.044,+5%,+2%
63627,Oxygen Recycler,0.259,+10%,+2%
63628,Oxygen Pump,0.056,,+2%
63629,Nitrogen Harvester,0.286,+13%,
63630,Ammonium Pump,0.056,,+2%
63631,Gas Harvester,0.0,+5%,
63632,Gas Recycler,0.056,,+2%
63633,Nitrogen Tanks,0.0,+5%,
63634,Nitrogen Stabiliser,0.143,+9%,
63635,Gas Generator Unit,0.219,+7%,+4%
63636,Carbon Purifier,0.056,,+2%
63637,Carbon Generator Unit,0.216,+9%,+2%
63638,Gas Harvester,0.056,,+2%
63639,Oxygen Filter,0.056,,+2%
63640,Carbon Generator Unit,0.357,+15%,
63641,Carbon Filter,0.056,,+2%
63642,Carbon Recycler,0.036,+6%,
63643,Gas Recycler,0.056,,+2%
63644,Oxygen Purifier,0.5,,+10%
63645,Gas Generator Unit,0.5,+19%,
63646,Ammonium Pump,0.13,+7%,+2%
63647,Nitrogen Sieve,0.519,+14%,+4%
63648,Carbon Filter,0.173,+8%,+2%
63649,Nitrogen Harvester,0.737,+17%,+6%
63650,Nitrogen Filter,0.111,,+3%
63651,Gas Purifier,0.036,+6%,
63652,Oxygen Sieve,0.0,+5%,
63653,Oxygen Tanks,0.741,+14%,+9%
63654,Oxygen Drain,0.167,,+4%
63655,Oxygen Generator Unit,0.036,+6%,
63656,Carbon Generator Unit,0.393,+16%,
63657,Oxygen Generator Unit,0.306,+8%,+5%
63658,Nitrogen Filter,0.056,,+2%
63659,Oxygen Harvester,0.056,,+2%
63660,Oxygen Sieve,0.173,+8%,+2%
63661,Gas Drain,0.0,+5%,
63662,Carbon Purifier,0.056,,+2%
63663,Nitrogen Tanks,0.0,+5%,
63664,Nitrogen Harvester,0.0,+5%,
63665,Gas Sieve,0.167,,+4%
63666,Nitrogen Harvester,0.176,+6%,+4%
63667,Oxygen Drain,0.0,+5%,
63668,Carbon Pump,0.0,+5%,
63669,Ammonium Harvester,0.0,+5%,
63670,Carbon Generator Unit,0.0,+5%,
63671,Gas Generator Unit,0.464,+18%,
63672,Ammonium Tanks,0.321,+14%,
63673,Oxygen Sieve,0.43,+14%,+2%
63674,Oxygen Recycler,0.475,+14%,+3%
63675,Ammonium Tanks,0.25,+12%,
63676,Carbon Generator Unit,0.111,,+3%
63677,Oxygen Generator Unit,0.0,,+1%
63678,Nitrogen Drain,0.5,,+10%
63679,Carbon Recycler,0.0,+5%,
63680,Ammonium Recycler,0.393,+16%,
63681,Ammonium Pump,0.69,+18%,+4%
63682,Oxygen Stabiliser,0.179,+10%,
63683,Carbon Purifier,0.259,+10%,+2%
63684,Oxygen Drain,0.464,+18%,
63685,Oxygen Harvester,0.0,+5%,
63686,Ammonium Sieve,0.333,,+7%
63687,Gas Drain,0.25,+12%,
63688,Carbon Pump,0.167,,+4%
63689,Ammonium Harvester,0.0,+5%,
63690,Oxygen Harvester,0.644,+19%,+2%
63691,Oxygen Stabiliser,0.056,,+2%
63692,Ammonium Sieve,0.444,,+9%
63693,Carbon Drain,0.071,+7%,
63694,Nitrogen Recycler,0.387,+13%,+2%
63695,Ammonium Drain,0.036,+6%,
63696,Oxygen Tanks,0.333,,+7%
63697,Nitrogen Pump,0.464,+18%,
63698,Carbon Generator Unit,0.143,+9%,
63699,Nitrogen Pump,0.393,+16%,
63700,Carbon Recycler,0.056,,+2%
63701,Carbon Recycler,0.0,+5%,
63702,Carbon Recycler,0.056,,+2%
63703,Oxygen Stabiliser,0.071,+7%,
63704,Ammonium Generator Unit,0.179,+10%,
63705,Carbon Generator Unit,0.087,+6%,+2%
63706,Gas Pump,0.071,+7%,
63707,Oxygen Stabiliser,0.473,+15%,+2%
63708,Oxygen Sieve,0.071,+7%,
63709,Ammonium Harvester,0.389,,+8%
63710,Nitrogen Generator Unit,0.0,+5%,
63711,Ammonium Harvester,0.5,+19%,
63712,Gas Filter,0.132,+6%,+3%
63713,Carbon Harvester,0.044,+5%,+2%
63714,Gas Drain,0.175,+7%,+3%
63715,Gas Stabiliser,0.056,,+2%
63716,Nitrogen Purifier,0.444,,+9%
63717,Ammonium Tanks,0.179,+10%,
63718,Carbon Pump,0.286,+13%,
63719,Oxygen Pump,0.179,+10%,
63720,Oxygen Stabiliser,0.056,,+2%
63721,Oxygen Purifier,0.5,+19%,
63722,Oxygen Drain,0.286,+13%,
63723,Carbon Filter,0.056,,+2%
63724,Oxygen Tanks,0.216,+9%,+2%
63725,Gas Filter,0.167,,+4%
63726,Ammonium Harvester,0.107,+8%,
63727,Ammonium Purifier,0.071,+7%,
63728,Oxygen Stabiliser,0.056,,+2%
63729,Carbon Filter,0.111,,+3%
63730,Ammonium Harvester,0.0,+5%,
63731,Ammonium Tanks,0.056,,+2%
63732,Gas Tanks,0.071,+7%,
63733,Gas Recycler,0.036,+6%,
63734,Gas Drain,0.056,,+2%
63735,Gas Recycler,0.333,,+7%
63736,Nitrogen Tanks,0.056,,+2%
63737,Nitrogen Stabiliser,0.389,,+8%
63738,Nitrogen Drain,0.0,+5%,
63739,Gas Purifier,0.429,+17%,
63740,Nitrogen Generator Unit,0.5,+19%,
63741,Ammonium Tanks,0.036,+6%,
63742,Nitrogen Sieve,0.357,+15%,
63743,Oxygen Recycler,0.321,+14%,
63744,Carbon Harvester,0.056,,+2%
63745,Oxygen Harvester,0.0,+5%,
63746,Carbon Filter,0.143,+9%,
63747,Gas Tanks,0.286,+13%,
63748,Ammonium Recycler,0.056,,+2%
63749,Nitrogen Recycler,0.056,,+2%
63750,Oxygen Sieve,0.056,,+2%
63751,Oxygen Pump,0.087,+6%,+2%
63752,Nitrogen Drain,0.464,+18%,
63753,Ammonium Drain,0.071,+7%,
63754,Carbon Sieve,0.432,+13%,+3%
63755,Gas Tanks,0.179,+10%,
63756,Gas Filter,0.222,,+5%
63757,Carbon Stabiliser,0.111,,+3%
63758,Nitrogen Pump,0.0,+5%,
63759,Carbon Tanks,0.333,,+7%
63760,Carbon Stabiliser,0.111,,+3%
63761,Gas Sieve,0.056,,+2%
63762,Carbon Sieve,0.349,+9%,+5%
63763,Gas Harvester,0.0,+5%,
63764,Oxygen Sieve,0.111,,+3%
63765,Carbon Generator Unit,0.167,,+4%
63766,Ammonium Tanks,0.0,+5%,
63767,Carbon Pump,0.429,+17%,
63768,Oxygen Pump,0.056,,+2%
63769,Carbon Generator Unit,0.056,,+2%
63770,Gas Sieve,0.0,+5%,
63771,Nitrogen Generator Unit,0.036,+6%,
63772,Ammonium Recycler,0.286,+13%,
63773,Oxygen Recycler,0.107,+8%,
63774,Nitrogen Tanks,0.056,,+2%
63775,Oxygen Sieve,0.056,,+2%
63776,Gas Purifier,0.056,,+2%
63777,Carbon Recycler,0.0,+5%,
63778,Nitrogen Stabiliser,0.056,,+2%
63779,Nitrogen Tanks,0.0,+5%,
63780,Oxygen Filter,0.0,+5%,
63781,Gas Sieve,0.321,+14%,
63782,Ammonium Filter,0.214,+11%,
63783,Gas Recycler,0.107,+8%,
63784,Oxygen Pump,0.143,+9%,
63785,Gas Tanks,0.393,+16%,
63786,Ammonium Stabiliser,0.429,+17%,
63787,Oxygen Purifier,0.056,,+2%
63788,Gas Sieve,0.0,+5%,
63789,Nitrogen Pump,0.056,,+2%
63790,Ammonium Generator Unit,0.0,+5%,
63791,Carbon Generator Unit,0.0,+5%,
63792,Ammonium Pump,0.333,,+7%
63793,Nitrogen Filter,0.0,+5%,
63794,Ammonium Pump,0.056,,+2%
63795,Gas Tanks,0.056,,+2%
63796,Ammonium Stabiliser,0.0,+5%,
63797,Carbon Filter,0.321,+14%,
63798,Gas Sieve,0.286,+13%,
63799,Carbon Tanks,0.222,,+5%
63800,Nitrogen Recycler,0.263,+7%,+5%
63801,Nitrogen Stabiliser,0.871,+16%,+10%
63802,Gas Filter,0.056,,+2%
63803,Ammonium Purifier,0.056,,+2%
63804,Oxygen Purifier,0.429,+17%,
63805,Oxygen Pump,0.056,,+2%
63806,Oxygen Drain,0.389,,+8%
63807,Oxygen Generator Unit,0.5,,+10%
63808,Ammonium Drain,0.167,,+4%
63809,Nitrogen Sieve,0.111,,+3%
63810,Carbon Pump,0.333,,+7%
63811,Oxygen Recycler,0.0,+5%,
63812,Oxygen Tanks,0.179,+10%,
63813,Oxygen Recycler,0.321,+14%,
63814,Nitrogen Sieve,0.044,+5%,+2%
63815,Carbon Sieve,0.044,+5%,+2%
63816,Ammonium Pump,0.056,,+2%
63817,Oxygen Stabiliser,0.056,,+2%
63818,Carbon Harvester,0.395,+8%,+7%
63819,Nitrogen Harvester,0.056,,+2%
63820,Oxygen Purifier,0.056,,+2%
63821,Ammonium Harvester,0.056,,+2%
63822,Gas Drain,0.222,,+5%
63823,Nitrogen Sieve,0.473,+15%,+2%
63824,Carbon Stabiliser,0.259,+10%,+2%
63825,Carbon Sieve,0.056,,+2%
63826,Gas Recycler,0.056,,+2%
63827,Oxygen Pump,0.111,,+3%
63828,Gas Filter,0.321,+14%,
63829,Carbon Drain,0.286,+13%,
63830,Oxygen Tanks,0.0,+5%,
63831,Nitrogen Pump,0.74,+15%,+8%
63832,Nitrogen Pump,0.525,+10%,+8%
63833,Ammonium Filter,0.0,+5%,
63834,Ammonium Pump,0.044,+5%,+2%
63835,Gas Sieve,0.333,,+7%
63836,Carbon Recycler,0.302,+11%,+2%
63837,Gas Stabiliser,0.393,+16%,
63838,Ammonium Filter,0.464,+18%,
63839,Gas Recycler,0.056,,+2%
63840,Oxygen Recycler,0.056,,+2%
63841,Carbon Recycler,0.25,+12%,
63842,Carbon Pump,0.056,,+2%
63843,Gas Harvester,0.278,,+6%
63844,Ammonium Pump,0.044,+5%,+2%
63845,Gas Generator Unit,0.357,+15%,
63846,Oxygen Harvester,0.056,,+2%
63847,Oxygen Tanks,0.278,,+6%
63848,Nitrogen Sieve,0.111,,+3%
63849,Gas Tanks,0.056,,+2%
63850,Gas Purifier,0.056,,+2%
63851,Ammonium Drain,0.25,+12%,
63852,Gas Harvester,0.393,+16%,
63853,Ammonium Pump,0.222,,+5%
63854,Carbon Stabiliser,0.056,,+2%
63855,Carbon Tanks,0.056,,+2%
63856,Gas Filter,0.056,,+2%
63857,Nitrogen Recycler,0.179,+10%,
63858,Oxygen Purifier,0.143,+9%,
63859,Nitrogen Purifier,0.333,,+7%
63860,Oxygen Generator Unit,0.056,,+2%
63861,Ammonium Drain,0.044,+5%,+2%
63862,Carbon Pump,0.393,+16%,
63863,Nitrogen Harvester,0.056,,+2%
63864,Nitrogen Sieve,0.333,,+7%
63865,Nitrogen Tanks,0.5,,+10%
63866,Carbon Sieve,0.429,+17%,
63867,Gas Purifier,0.516,+16%,+2%
63868,Carbon Pump,0.0,+5%,
63869,Carbon Recycler,0.5,+19%,
63870,Carbon Filter,0.107,+8%,
63871,Gas Harvester,0.036,+6%,
63872,Gas Drain,0.036,+6%,
63873,Carbon Purifier,0.056,,+2%
63874,Gas Drain,0.333,,+7%
63875,Nitrogen Stabiliser,0.056,,+2%
63876,Ammonium Stabiliser,0.0,+5%,
63877,Oxygen Generator Unit,0.0,+5%,
63878,Ammonium Stabiliser,0.111,,+3%
63879,Oxygen Stabiliser,0.056,,+2%
63880,Carbon Sieve,0.5,,+10%
63881,Carbon Stabiliser,0.0,+5%,+1%
63882,Ammonium Purifier,0.071,+7%,
