Seed	Name	Perfection	Suit_Energy	Suit_Energy_Regen
36226	Alkaloid Sieve	0.685	+44%	+14%
36227	Biofuel Filter	0.017	+21%	+1%
36228	Microbe Drain	0.0	+20%	+1%
36229	High-Volume Recycler	0.466	+47%	+1%
36230	Organic Pump	0.328	+39%	+1%
36231	High-Volume Generator Unit	0.086	+25%	
36232	Alkaloid Recycler	0.692	+42%	+16%
36233	Microbe Stabiliser	0.38	+36%	+6%
36234	Alkaloid Generator Unit	0.034	+22%	+1%
36235	Alkaloid Sieve	0.0	+20%	
36236	Alkaloid Tanks	0.172	+30%	+1%
36237	Microbe Sieve	0.466	+47%	+1%
36238	Microbe Tanks	0.097	+22%	+4%
36239	Biofuel Tanks	0.328	+39%	+1%
36240	High-Volume Tanks	0.118	+22%	+5%
36241	Organic Drain	0.585	+31%	+20%
36242	Microbe Generator Unit	0.069	+24%	+1%
36243	Biofuel Sieve	0.228	+32%	+2%
36244	Alkaloid Filter	0.083	+20%	+5%
36245	Alkaloid Purifier	0.042	+20%	+3%
36246	Biofuel Pump	0.377	+31%	+10%
36247	Organic Tanks	0.062	+20%	+4%
36248	High-Volume Recycler	0.224	+33%	+1%
36249	Biofuel Generator Unit	0.497	+44%	+5%
36250	Biofuel Harvester	0.069	+24%	+1%
36251	High-Volume Generator Unit	0.609	+36%	+17%
36252	High-Volume Harvester	0.103	+26%	+1%
36253	Microbe Drain	0.246	+21%	+12%
36254	High-Volume Drain	0.208	+26%	+6%
36255	Organic Filter	0.379	+42%	
36256	Organic Harvester	0.19	+31%	+1%
36257	Biofuel Harvester	0.034	+22%	+1%
36258	Alkaloid Filter	0.052	+23%	+1%
36259	Biofuel Tanks	0.155	+29%	+1%
36260	Alkaloid Stabiliser	0.644	+32%	+22%
36261	High-Volume Tanks	0.104	+20%	+6%
36262	High-Volume Tanks	0.073	+23%	+2%
36263	Microbe Sieve	0.076	+22%	+3%
36264	Alkaloid Recycler	0.18	+22%	+8%
36265	Organic Generator Unit	0.069	+24%	+1%
36266	High-Volume Stabiliser	0.128	+25%	+3%
36267	Alkaloid Sieve	0.548	+24%	+24%
36268	Microbe Harvester	0.069	+24%	
36269	High-Volume Sieve	0.228	+32%	+2%
36270	Organic Purifier	0.162	+27%	+3%
36271	Organic Harvester	0.19	+31%	+1%
36272	High-Volume Stabiliser	0.18	+22%	+8%
36273	Alkaloid Tanks	0.0	+20%	
36274	Microbe Harvester	0.319	+24%	+13%
36275	Microbe Pump	0.476	+21%	+23%
36276	Alkaloid Pump	0.09	+24%	+2%
36277	High-Volume Tanks	0.619	+45%	+10%
36278	Biofuel Drain	0.167	+20%	+9%
36279	Organic Drain	0.021	+20%	+2%
36280	Microbe Recycler	0.138	+28%	+1%
36281	High-Volume Drain	0.0	+20%	+1%
36282	Biofuel Purifier	0.034	+22%	+1%
36283	Microbe Pump	0.167	+20%	+9%
36284	Alkaloid Filter	0.483	+48%	
36285	High-Volume Tanks	0.463	+42%	+5%
36286	High-Volume Recycler	0.349	+33%	+7%
36287	Organic Drain	0.53	+29%	+19%
36288	Microbe Recycler	0.431	+45%	+1%
36289	Microbe Drain	0.042	+20%	+3%
36290	Organic Drain	0.386	+40%	+3%
36291	Alkaloid Generator Unit	0.0	+20%	+1%
36292	Alkaloid Sieve	0.44	+25%	+18%
36293	Microbe Tanks	0.052	+23%	+1%
36294	Alkaloid Purifier	0.246	+21%	+12%
36295	Microbe Purifier	0.138	+28%	
36296	Alkaloid Generator Unit	0.865	+46%	+21%
36297	High-Volume Harvester	0.104	+20%	+6%
36298	High-Volume Stabiliser	0.246	+27%	+7%
36299	Microbe Harvester	0.466	+41%	+6%
36300	Microbe Tanks	0.0	+20%	+1%
36301	High-Volume Drain	0.062	+20%	+4%
36302	Alkaloid Drain	0.104	+20%	+6%
36303	Alkaloid Sieve	0.882	+47%	+21%
36304	Organic Harvester	0.0	+20%	+1%
36305	Microbe Sieve	0.155	+29%	+1%
36306	Organic Generator Unit	0.625	+49%	+7%
36307	Organic Stabiliser	0.511	+46%	+4%
36308	High-Volume Pump	0.034	+22%	+1%
36309	Biofuel Sieve	0.172	+30%	+1%
36310	High-Volume Purifier	0.483	+48%	
36311	Alkaloid Purifier	0.583	+49%	+5%
36312	Biofuel Filter	0.121	+21%	+6%
36313	Alkaloid Stabiliser	0.062	+20%	+4%
36314	Biofuel Tanks	0.438	+20%	+22%
36315	Microbe Filter	0.241	+34%	
36316	Microbe Filter	0.541	+26%	+22%
36317	Microbe Purifier	0.526	+36%	+13%
36318	Organic Recycler	0.131	+24%	+4%
36319	Alkaloid Purifier	0.392	+21%	+19%
36320	Alkaloid Filter	0.155	+29%	
36321	Alkaloid Tanks	0.367	+28%	+12%
36322	Microbe Drain	0.582	+32%	+19%
36323	Biofuel Pump	0.034	+22%	
36324	Organic Recycler	0.159	+22%	+7%
36325	High-Volume Purifier	0.034	+22%	+1%
36326	High-Volume Purifier	0.021	+20%	+2%
36327	Alkaloid Sieve	0.483	+48%	+1%
36328	Organic Filter	0.017	+21%	+1%
36329	Alkaloid Filter	0.052	+23%	
36330	High-Volume Drain	0.207	+32%	+1%
36331	Biofuel Stabiliser	0.146	+20%	+8%
36332	Microbe Sieve	0.055	+22%	+2%
36333	Alkaloid Sieve	0.292	+20%	+15%
36334	High-Volume Recycler	0.362	+41%	+1%
36335	Alkaloid Pump	0.138	+28%	+1%
36336	Alkaloid Pump	0.125	+20%	+7%
36337	Biofuel Purifier	0.591	+47%	+7%
36338	Biofuel Drain	0.224	+33%	+1%
36339	High-Volume Filter	0.517	+21%	+25%
36340	Organic Drain	0.394	+38%	+5%
36341	Microbe Recycler	0.052	+23%	+1%
36342	High-Volume Drain	0.312	+20%	+16%
36343	Biofuel Drain	0.086	+25%	
36344	High-Volume Harvester	0.527	+30%	+18%
36345	High-Volume Pump	0.0	+20%	+1%
36346	Microbe Purifier	0.297	+36%	+2%
36347	Biofuel Filter	0.034	+22%	+1%
36348	Microbe Purifier	0.021	+20%	+2%
36349	Organic Sieve	0.31	+38%	
36350	Microbe Pump	0.034	+22%	+1%
36351	Alkaloid Sieve	0.172	+30%	+1%
36352	Organic Generator Unit	0.245	+33%	+2%
36353	Alkaloid Pump	0.308	+27%	+10%
36354	Microbe Filter	0.582	+32%	+19%
36355	Biofuel Filter	0.172	+30%	+1%
36356	High-Volume Purifier	0.71	+37%	+21%
36357	Alkaloid Harvester	0.566	+48%	+5%
36358	High-Volume Sieve	0.0	+20%	+1%
36359	Alkaloid Pump	0.198	+23%	+8%
36360	Organic Sieve	0.439	+37%	+8%
36361	Organic Recycler	0.0	+20%	
36362	High-Volume Sieve	0.069	+24%	+1%
36363	Microbe Stabiliser	0.017	+21%	+1%
36364	Biofuel Purifier	0.271	+20%	+14%
36365	Organic Recycler	0.124	+26%	+2%
36366	Biofuel Tanks	0.493	+22%	+23%
36367	Biofuel Filter	0.017	+21%	
36368	High-Volume Purifier	0.183	+27%	+4%
36369	Biofuel Tanks	0.104	+20%	+6%
36370	Alkaloid Harvester	0.241	+34%	+1%
36371	Organic Pump	0.865	+46%	+21%
36372	Biofuel Sieve	0.371	+21%	+18%
36373	High-Volume Recycler	0.042	+20%	+3%
36374	Organic Sieve	0.017	+21%	+1%
36375	Alkaloid Purifier	0.354	+20%	+18%
36376	Organic Generator Unit	0.0	+20%	+1%
36377	Organic Sieve	0.429	+34%	+10%
36378	Alkaloid Generator Unit	0.469	+46%	+2%
36379	High-Volume Recycler	0.069	+24%	+1%
36380	Biofuel Sieve	0.086	+25%	+1%
36381	Alkaloid Filter	0.0	+20%	+1%
36382	High-Volume Purifier	0.142	+21%	+7%
36383	High-Volume Sieve	0.473	+45%	+3%
36384	High-Volume Stabiliser	0.3	+35%	+3%
36385	Microbe Tanks	0.208	+20%	+11%
36386	High-Volume Tanks	0.138	+28%	+1%
36387	Microbe Purifier	0.479	+20%	+24%
36388	Alkaloid Drain	0.228	+26%	+7%
36389	Alkaloid Stabiliser	0.379	+42%	
36390	Organic Sieve	0.755	+36%	+24%
36391	Biofuel Filter	0.135	+23%	+5%
36392	High-Volume Filter	0.121	+27%	+1%
36393	Organic Sieve	0.695	+41%	+17%
36394	Alkaloid Filter	0.034	+22%	+1%
36395	High-Volume Harvester	0.052	+23%	+1%
36396	Alkaloid Drain	0.038	+21%	+2%
36397	Biofuel Recycler	0.114	+23%	+4%
36398	Organic Tanks	0.194	+24%	+7%
36399	Biofuel Recycler	0.368	+22%	+17%
36400	Biofuel Tanks	0.125	+20%	+7%
36401	Microbe Drain	0.0	+20%	
36402	Biofuel Harvester	0.241	+34%	+1%
36403	High-Volume Tanks	0.155	+29%	+1%
36404	Organic Stabiliser	0.017	+21%	+1%
36405	Microbe Pump	0.0	+20%	+1%
36406	Alkaloid Stabiliser	0.131	+24%	+4%
36407	Alkaloid Generator Unit	0.293	+37%	+1%
36408	Alkaloid Sieve	0.691	+48%	+11%
36409	Biofuel Generator Unit	0.487	+41%	+7%
36410	Alkaloid Recycler	0.399	+25%	+16%
36411	Biofuel Harvester	1.0	+49%	+25%
36412	High-Volume Pump	0.371	+21%	+18%
36413	Alkaloid Sieve	0.455	+44%	+3%
36414	High-Volume Generator Unit	0.454	+27%	+17%
36415	Alkaloid Recycler	0.276	+36%	+1%
36416	Microbe Filter	0.535	+45%	+6%
36417	High-Volume Purifier	0.414	+44%	+1%
36418	Biofuel Filter	0.31	+38%	+1%
36419	Biofuel Filter	0.652	+30%	+24%
36420	Alkaloid Filter	0.266	+33%	+3%
36421	High-Volume Sieve	0.473	+39%	+8%
36422	Biofuel Drain	0.522	+43%	+7%
36423	Biofuel Harvester	0.348	+39%	+2%
36424	Alkaloid Sieve	0.473	+45%	+3%
36425	High-Volume Purifier	0.448	+46%	+1%
36426	Alkaloid Tanks	0.474	+33%	+13%
36427	Organic Generator Unit	0.4	+42%	+2%
36428	Alkaloid Pump	0.328	+39%	+1%
36429	Organic Purifier	0.08	+21%	+4%
36430	Microbe Tanks	0.36	+30%	+10%
36431	Biofuel Pump	0.49	+46%	+3%
36432	Organic Purifier	0.172	+30%	+1%
36433	High-Volume Sieve	0.19	+31%	+1%
36434	Microbe Filter	0.448	+46%	+1%
36435	Biofuel Purifier	0.431	+45%	+1%
36436	Biofuel Pump	0.56	+44%	+8%
36437	Organic Drain	0.338	+36%	+4%
36438	Alkaloid Purifier	0.357	+25%	+14%
36439	Microbe Recycler	0.062	+20%	+4%
36440	Biofuel Tanks	0.335	+37%	+3%
36441	Biofuel Filter	0.47	+40%	+7%
36442	Alkaloid Recycler	0.0	+20%	+1%
36443	Organic Purifier	0.476	+44%	+4%
36444	Alkaloid Purifier	0.417	+20%	+21%
36445	Organic Recycler	0.017	+21%	+1%
36446	Microbe Drain	0.021	+20%	+2%
36447	High-Volume Tanks	0.366	+34%	+7%
36448	Microbe Sieve	0.267	+21%	+13%
36449	Microbe Purifier	0.172	+30%	+1%
36450	Biofuel Purifier	0.423	+24%	+18%
36451	Organic Generator Unit	0.052	+23%	+1%
36452	Organic Purifier	0.369	+39%	+3%
36453	High-Volume Recycler	0.375	+20%	+19%
36454	Alkaloid Generator Unit	0.276	+36%	
36455	Organic Recycler	0.086	+25%	+1%
36456	High-Volume Generator Unit	0.086	+25%	+1%
36457	Microbe Filter	0.052	+23%	+1%
36458	High-Volume Tanks	0.483	+48%	
36459	Alkaloid Purifier	0.162	+27%	+3%
36460	Biofuel Tanks	0.494	+45%	+4%
36461	Biofuel Purifier	0.524	+48%	+3%
36462	High-Volume Recycler	0.069	+24%	+1%
36463	Organic Harvester	0.017	+21%	+1%
36464	Organic Tanks	0.566	+48%	+5%
36465	Alkaloid Generator Unit	0.748	+38%	+22%
36466	High-Volume Stabiliser	0.33	+21%	+16%
36467	Biofuel Recycler	0.052	+23%	
36468	Microbe Generator Unit	0.021	+20%	+2%
36469	High-Volume Drain	0.207	+32%	+1%
36470	Organic Recycler	0.034	+22%	+1%
36471	Biofuel Sieve	0.542	+43%	+8%
36472	Organic Filter	0.062	+20%	+4%
36473	Organic Sieve	0.328	+39%	
36474	Biofuel Pump	0.439	+37%	+8%
36475	Alkaloid Recycler	0.719	+46%	+14%
36476	Microbe Purifier	0.131	+24%	+4%
36477	Biofuel Harvester	0.0	+20%	+1%
36478	High-Volume Drain	0.0	+20%	
36479	Microbe Filter	0.034	+22%	+1%
36480	Microbe Stabiliser	0.034	+22%	+1%
36481	Biofuel Sieve	0.271	+20%	+14%
36482	High-Volume Drain	0.276	+36%	
36483	High-Volume Purifier	0.283	+34%	+3%
36484	Microbe Drain	0.194	+24%	+7%
36485	High-Volume Generator Unit	0.177	+23%	+7%
36486	High-Volume Stabiliser	0.25	+20%	+13%
36487	Alkaloid Filter	0.402	+24%	+17%
36488	Microbe Stabiliser	0.488	+35%	+12%
36489	Biofuel Tanks	0.017	+21%	+1%
36490	Alkaloid Purifier	0.146	+20%	+8%
36491	Alkaloid Stabiliser	0.121	+27%	+1%
36492	Alkaloid Recycler	0.31	+38%	+1%
36493	High-Volume Sieve	0.397	+43%	
36494	Organic Recycler	0.284	+28%	+8%
36495	Biofuel Generator Unit	0.235	+30%	+4%
36496	Biofuel Filter	0.159	+22%	+7%
36497	Microbe Stabiliser	0.08	+21%	+4%
36498	Microbe Drain	0.592	+35%	+17%
36499	High-Volume Stabiliser	0.155	+29%	
36500	Microbe Purifier	0.073	+23%	+2%
36501	Biofuel Tanks	0.466	+47%	+1%
36502	Microbe Harvester	0.0	+20%	+1%
36503	Organic Generator Unit	0.448	+46%	+1%
36504	Biofuel Harvester	0.241	+34%	+1%
36505	Microbe Sieve	0.696	+35%	+22%
36506	High-Volume Drain	0.256	+24%	+10%
36507	Biofuel Harvester	0.159	+28%	+2%
36508	Organic Sieve	0.511	+40%	+9%
36509	Biofuel Drain	0.277	+24%	+11%
36510	Biofuel Purifier	0.059	+21%	+3%
36511	Microbe Tanks	0.218	+23%	+9%
36512	Organic Tanks	0.414	+44%	+1%
36513	Organic Generator Unit	0.034	+22%	+1%
36514	Organic Drain	0.259	+35%	
36515	Alkaloid Pump	0.695	+41%	+17%
36516	Microbe Purifier	0.21	+31%	+2%
36517	Microbe Stabiliser	0.243	+22%	+11%
36518	Organic Sieve	0.609	+36%	+17%
36519	Microbe Sieve	0.242	+28%	+6%
36520	Biofuel Drain	0.345	+40%	+1%
36521	Microbe Filter	0.375	+20%	+19%
36522	Microbe Drain	0.318	+36%	+3%
36523	Organic Tanks	0.034	+22%	+1%
36524	Alkaloid Sieve	0.0	+20%	
36525	Alkaloid Pump	0.0	+20%	+1%
36526	Alkaloid Tanks	0.0	+20%	+1%
36527	Alkaloid Pump	0.19	+31%	+1%
36528	High-Volume Harvester	0.086	+25%	
36529	High-Volume Tanks	0.328	+39%	+1%
36530	Microbe Filter	0.121	+27%	+1%
36531	High-Volume Sieve	0.706	+38%	+20%
36532	Biofuel Stabiliser	0.498	+38%	+10%
36533	Alkaloid Pump	0.448	+46%	
36534	High-Volume Pump	0.466	+47%	+1%
36535	Alkaloid Tanks	0.125	+20%	+7%
36536	Organic Pump	0.155	+29%	+1%
36537	High-Volume Tanks	0.483	+48%	+1%
36538	Microbe Purifier	0.017	+21%	
36539	High-Volume Stabiliser	0.073	+23%	+2%
36540	Microbe Purifier	0.142	+21%	+7%
36541	High-Volume Tanks	0.414	+44%	
36542	Organic Generator Unit	0.09	+24%	+2%
36543	Alkaloid Sieve	0.583	+49%	+5%
36544	Alkaloid Stabiliser	0.562	+49%	+4%
36545	Microbe Generator Unit	0.948	+46%	+25%
36546	Organic Filter	0.0	+20%	
36547	Alkaloid Harvester	0.713	+42%	+17%
36548	Biofuel Filter	0.187	+26%	+5%
36549	Alkaloid Recycler	0.33	+21%	+16%
36550	Organic Filter	0.121	+27%	
36551	Biofuel Stabiliser	0.08	+21%	+4%
36552	Microbe Sieve	0.121	+27%	+1%
36553	High-Volume Drain	0.193	+30%	+2%
36554	High-Volume Purifier	0.241	+34%	
36555	Alkaloid Harvester	0.159	+28%	+2%
36556	Microbe Recycler	0.172	+30%	
36557	Organic Filter	0.121	+27%	+1%
36558	Microbe Drain	0.651	+36%	+19%
36559	Biofuel Generator Unit	0.379	+42%	+1%
36560	Microbe Purifier	0.404	+41%	+3%
36561	Alkaloid Harvester	0.2	+28%	+4%
36562	Biofuel Filter	0.442	+42%	+4%
36563	Organic Pump	0.076	+22%	+3%
36564	Microbe Purifier	0.073	+23%	+2%
36565	Biofuel Drain	0.021	+20%	+2%
36566	High-Volume Sieve	0.0	+20%	+1%
36567	Microbe Generator Unit	0.448	+46%	+1%
36568	Biofuel Harvester	0.346	+28%	+11%
36569	Organic Harvester	0.062	+20%	+4%
36570	Organic Sieve	0.021	+20%	+2%
36571	Biofuel Purifier	0.362	+41%	+1%
36572	Microbe Purifier	0.034	+22%	+1%
36573	Microbe Generator Unit	0.118	+22%	+5%
36574	Alkaloid Stabiliser	0.0	+20%	+1%
36575	Microbe Purifier	0.486	+47%	+2%
36576	Alkaloid Recycler	0.5	+49%	+1%
36577	Microbe Sieve	0.172	+30%	+1%
36578	Organic Filter	0.941	+48%	+23%
36579	Microbe Tanks	0.198	+23%	+8%
36580	High-Volume Filter	0.356	+37%	+4%
36581	High-Volume Purifier	0.017	+21%	+1%
36582	Biofuel Stabiliser	0.193	+30%	+2%
36583	High-Volume Recycler	0.073	+23%	+2%
36584	High-Volume Sieve	0.319	+24%	+13%
36585	Biofuel Tanks	0.431	+45%	+1%
36586	Microbe Sieve	0.017	+21%	
36587	Biofuel Purifier	0.038	+21%	+2%
36588	High-Volume Recycler	0.138	+28%	+1%
36589	Biofuel Stabiliser	0.224	+33%	+1%
36590	Organic Filter	0.448	+46%	+1%
36591	Microbe Filter	0.138	+28%	+1%
36592	Biofuel Generator Unit	0.397	+43%	+1%
36593	Biofuel Recycler	0.522	+43%	+7%
36594	Organic Drain	0.038	+21%	+2%
36595	Microbe Pump	0.103	+26%	
36596	Microbe Pump	0.693	+36%	+21%
36597	Alkaloid Pump	0.19	+31%	+1%
36598	Biofuel Generator Unit	0.034	+22%	
36599	Alkaloid Harvester	0.08	+21%	+4%
36600	High-Volume Recycler	0.0	+20%	+1%
36601	Biofuel Stabiliser	0.052	+23%	+1%
36602	Biofuel Filter	0.224	+33%	+1%
36603	Organic Purifier	0.0	+20%	+1%
36604	Alkaloid Pump	0.983	+48%	+25%
36605	High-Volume Harvester	0.0	+20%	+1%
36606	Alkaloid Pump	0.103	+26%	
36607	Organic Tanks	0.259	+35%	+1%
36608	Biofuel Sieve	0.388	+28%	+13%
36609	Biofuel Filter	0.128	+25%	+3%
36610	Biofuel Filter	0.172	+30%	+1%
36611	Biofuel Tanks	0.364	+23%	+16%
36612	Alkaloid Stabiliser	0.239	+23%	+10%
36613	Microbe Filter	0.486	+47%	+2%
36614	Biofuel Purifier	0.414	+44%	+1%
36615	Microbe Drain	0.958	+49%	+23%
36616	Microbe Filter	0.038	+21%	+2%
36617	Biofuel Recycler	0.81	+44%	+20%
36618	Biofuel Purifier	0.146	+20%	+8%
36619	Alkaloid Stabiliser	0.073	+23%	+2%
36620	High-Volume Pump	0.0	+20%	+1%
36621	Organic Pump	0.55	+35%	+15%
36622	High-Volume Generator Unit	0.201	+22%	+9%
36623	Alkaloid Stabiliser	0.017	+21%	+1%
36624	Microbe Generator Unit	0.034	+22%	+1%
36625	Microbe Filter	0.224	+33%	+1%
36626	Alkaloid Tanks	0.121	+27%	+1%
36627	High-Volume Filter	0.034	+22%	+1%
36628	Biofuel Generator Unit	0.103	+26%	+1%
36629	Alkaloid Harvester	0.312	+20%	+16%
36630	Biofuel Tanks	0.138	+28%	+1%
36631	High-Volume Pump	0.474	+33%	+13%
36632	Microbe Sieve	0.241	+34%	+1%
36633	High-Volume Tanks	0.142	+27%	+2%
36634	Biofuel Drain	0.138	+28%	+1%
36635	Alkaloid Harvester	0.425	+41%	+4%
36636	Alkaloid Stabiliser	0.229	+20%	+12%
36637	Alkaloid Harvester	0.379	+42%	+1%
36638	Microbe Stabiliser	0.259	+35%	+1%
36639	Biofuel Recycler	0.138	+28%	+1%
36640	Organic Generator Unit	0.069	+24%	
36641	Biofuel Harvester	0.377	+31%	+10%
36642	Microbe Stabiliser	0.331	+38%	+2%
36643	Organic Stabiliser	0.0	+20%	
36644	Microbe Sieve	0.052	+23%	+1%
36645	Microbe Sieve	0.017	+21%	+1%
36646	Microbe Filter	0.0	+20%	+1%
36647	High-Volume Drain	0.709	+43%	+16%
36648	High-Volume Tanks	0.152	+24%	+5%
36649	Organic Recycler	0.548	+24%	+24%
36650	High-Volume Filter	0.017	+21%	+1%
36651	Microbe Drain	0.083	+20%	+5%
36652	Biofuel Recycler	0.121	+21%	+6%
36653	Microbe Sieve	0.0	+20%	+1%
36654	Biofuel Drain	0.499	+26%	+20%
36655	Alkaloid Generator Unit	0.121	+21%	+6%
36656	Organic Purifier	0.083	+20%	+5%
36657	Alkaloid Filter	0.397	+43%	
36658	Microbe Tanks	0.712	+48%	+12%
36659	Alkaloid Harvester	0.069	+24%	+1%
36660	Biofuel Filter	0.34	+24%	+14%
36661	Microbe Purifier	0.159	+28%	+2%
36662	Biofuel Harvester	0.55	+35%	+15%
36663	High-Volume Generator Unit	0.379	+42%	+1%
36664	Microbe Tanks	0.177	+23%	+7%
36665	High-Volume Generator Unit	0.318	+36%	+3%
36666	Organic Filter	0.149	+25%	+4%
36667	Alkaloid Purifier	0.483	+48%	+1%
36668	Biofuel Purifier	0.017	+21%	+1%
36669	Microbe Filter	0.517	+27%	+20%
36670	Biofuel Filter	0.104	+20%	+6%
36671	High-Volume Tanks	0.448	+46%	+1%
36672	Organic Pump	0.017	+21%	+1%
36673	Organic Pump	0.034	+22%	+1%
36674	Alkaloid Generator Unit	0.496	+21%	+24%
36675	Biofuel Generator Unit	0.069	+24%	+1%
36676	Biofuel Tanks	0.121	+27%	+1%
36677	Biofuel Recycler	0.45	+34%	+11%
36678	Organic Pump	0.0	+20%	+1%
36679	Organic Harvester	0.422	+30%	+13%
36680	High-Volume Tanks	0.497	+44%	+5%
36681	Alkaloid Sieve	0.293	+37%	+1%
36682	Microbe Harvester	0.069	+24%	+1%
36683	High-Volume Recycler	0.069	+24%	+1%
36684	Organic Recycler	0.447	+29%	+15%
36685	Alkaloid Stabiliser	0.101	+21%	+5%
36686	Biofuel Recycler	0.207	+32%	
36687	High-Volume Purifier	0.086	+25%	+1%
36688	Microbe Sieve	0.408	+34%	+9%
36689	Organic Purifier	0.0	+20%	+1%
36690	Alkaloid Purifier	0.387	+34%	+8%
36691	Microbe Purifier	0.0	+20%	+1%
36692	High-Volume Drain	0.627	+31%	+22%
36693	High-Volume Purifier	0.086	+25%	+1%
36694	Alkaloid Sieve	0.792	+49%	+15%
36695	Microbe Stabiliser	0.193	+30%	+2%
36696	High-Volume Sieve	0.719	+46%	+14%
36697	Microbe Sieve	0.083	+20%	+5%
36698	Alkaloid Drain	0.292	+20%	+15%
36699	High-Volume Stabiliser	0.138	+28%	+1%
36700	High-Volume Sieve	0.017	+21%	+1%
36701	Alkaloid Generator Unit	0.325	+34%	+5%
36702	Organic Stabiliser	0.097	+22%	+4%
36703	Microbe Pump	0.017	+21%	+1%
36704	Organic Filter	0.069	+24%	+1%
36705	Organic Tanks	0.0	+20%	+1%
36706	Alkaloid Tanks	0.326	+22%	+15%
36707	Organic Pump	0.379	+42%	+1%
36708	High-Volume Purifier	0.052	+23%	+1%
36709	Alkaloid Drain	0.034	+22%	+1%
36710	Microbe Stabiliser	0.124	+26%	+2%
36711	Microbe Pump	0.332	+32%	+7%
36712	Biofuel Tanks	0.67	+48%	+10%
36713	Biofuel Stabiliser	0.205	+21%	+10%
36714	Organic Purifier	0.207	+32%	+1%
36715	Organic Drain	0.0	+20%	+1%
36716	Microbe Harvester	0.459	+43%	+4%
36717	Microbe Tanks	0.431	+45%	+1%
36718	Organic Tanks	0.172	+30%	
36719	Biofuel Harvester	0.086	+25%	+1%
36720	Organic Pump	0.335	+31%	+8%
36721	High-Volume Generator Unit	0.172	+30%	+1%
36722	Organic Filter	0.379	+42%	+1%
36723	Organic Tanks	0.394	+32%	+10%
36724	Biofuel Filter	0.438	+43%	+3%
36725	Organic Drain	0.399	+25%	+16%
36726	High-Volume Recycler	0.414	+44%	
36727	Organic Purifier	0.241	+34%	
36728	Organic Purifier	0.218	+29%	+4%
36729	Microbe Drain	0.172	+30%	+1%
36730	Organic Purifier	0.252	+31%	+4%
36731	Biofuel Recycler	0.515	+39%	+10%
36732	Microbe Pump	0.414	+44%	+1%
36733	High-Volume Harvester	0.407	+40%	+4%
36734	High-Volume Recycler	0.138	+28%	+1%
36735	Organic Harvester	0.253	+25%	+9%
36736	Organic Stabiliser	0.351	+21%	+17%
36737	Alkaloid Stabiliser	0.431	+45%	+1%
36738	High-Volume Harvester	0.017	+21%	
36739	High-Volume Generator Unit	0.034	+22%	
36740	Microbe Pump	0.0	+20%	
36741	High-Volume Tanks	0.5	+49%	
36742	Organic Generator Unit	0.649	+48%	+9%
36743	High-Volume Purifier	0.264	+22%	+12%
36744	Organic Pump	0.083	+20%	+5%
36745	Microbe Sieve	0.0	+20%	+1%
36746	Organic Sieve	0.017	+21%	+1%
36747	Biofuel Tanks	0.086	+25%	+1%
36748	Organic Stabiliser	0.017	+21%	+1%
36749	Alkaloid Recycler	0.155	+29%	+1%
36750	Organic Recycler	0.279	+35%	+2%
36751	Microbe Pump	0.17	+25%	+5%
36752	Microbe Harvester	0.055	+22%	+2%
36753	Biofuel Filter	0.448	+46%	+1%
36754	High-Volume Tanks	0.09	+24%	+2%
36755	Microbe Pump	0.328	+39%	
36756	Microbe Purifier	0.172	+30%	
36757	High-Volume Generator Unit	0.397	+43%	+1%
36758	Alkaloid Harvester	0.404	+35%	+8%
36759	Alkaloid Sieve	0.18	+28%	+3%
36760	Microbe Stabiliser	0.304	+34%	+4%
36761	High-Volume Tanks	0.017	+21%	+1%
36762	Biofuel Sieve	0.055	+22%	+2%
36763	Biofuel Recycler	0.214	+30%	+3%
36764	Microbe Filter	0.362	+41%	+1%
36765	Organic Pump	0.287	+33%	+4%
36766	Biofuel Harvester	0.128	+25%	+3%
36767	High-Volume Stabiliser	0.021	+20%	+2%
36768	Organic Recycler	0.729	+49%	+12%
36769	Biofuel Harvester	0.333	+20%	+17%
36770	High-Volume Sieve	0.345	+40%	+1%
36771	Organic Generator Unit	0.224	+33%	
36772	Organic Harvester	0.241	+34%	
36773	Microbe Pump	0.09	+24%	+2%
36774	Organic Generator Unit	0.155	+29%	+1%
36775	Biofuel Generator Unit	0.366	+34%	+7%
36776	Alkaloid Recycler	0.0	+20%	+1%
36777	Alkaloid Drain	0.402	+30%	+12%
36778	Microbe Tanks	0.207	+32%	+1%
36779	Microbe Generator Unit	0.5	+49%	+1%
36780	Alkaloid Filter	0.215	+24%	+8%
36781	Microbe Generator Unit	0.639	+45%	+11%
36782	Biofuel Generator Unit	0.5	+49%	+1%
36783	Microbe Generator Unit	0.345	+40%	+1%
36784	High-Volume Stabiliser	0.138	+28%	
36785	High-Volume Stabiliser	0.055	+22%	+2%
36786	Organic Stabiliser	0.418	+37%	+7%
36787	Microbe Pump	0.4	+42%	+2%
36788	Biofuel Tanks	0.562	+49%	+4%
36789	Biofuel Recycler	0.021	+20%	+2%
36790	Alkaloid Sieve	0.387	+34%	+8%
36791	Microbe Generator Unit	0.539	+44%	+7%
36792	Organic Generator Unit	0.594	+46%	+8%
36793	Alkaloid Tanks	0.224	+33%	+1%
36794	High-Volume Drain	0.107	+25%	+2%
36795	Microbe Recycler	0.162	+27%	+3%
36796	Biofuel Purifier	0.0	+20%	+1%
36797	High-Volume Sieve	0.469	+46%	+2%
