sep=,
Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Bounce,Weapon_Grenade_Radius,Weapon_Grenade_Speed
39826,Polarised Launch System,0.0,,,+6%,
39827,Kinetic Coils,0.07,+44%,,,
39828,Polarised Launch System,0.0,,,,+100%
39829,Linear Heat Pump,0.0,,,+6%,
39830,Kinetic Shell Loader,0.522,,+59%,+9%,
39831,Pugneum Shell Loader,0.263,+55%,,,
39832,Pugneum Injector Plugs,0.313,,+64%,,
39833,Polarised Launch System,0.409,+45%,,,+229%
39834,Unstable Gas Expander,0.399,+40%,,,+231%
39835,Unstable Timing Loom,0.088,+45%,,,
39836,Kinetic Heat Pump,0.175,+50%,,,
39837,Pugneum Timing Loom,0.281,+56%,,,
39838,Linear Compressor,0.03,,+36%,,
39839,Kinetic Timing Loom,0.152,,+48%,,
39840,Unstable Core,0.131,+40%,,,+143%
39841,Kinetic Release Mechanism,0.088,+45%,,,
39842,Polarised Release Mechanism,0.0,,,+6%,
39843,Kinetic Injector Plugs,0.0,,,+6%,
39844,Kinetic Timing Loom,0.03,,+36%,,
39845,Polarised Core,0.04,,+37%,,
39846,Pugneum Heat Pump,0.002,,,,+101%
39847,Polarised Release Mechanism,0.131,,+46%,,
39848,Unstable Launch System,0.03,,+36%,,
39849,Kinetic Injector Plugs,0.0,,,+6%,
39850,Polarised Gas Expander,0.023,,+34%,,+107%
39851,Kinetic Compressor,0.152,,+48%,,
39852,Unstable Core,0.454,+55%,,+7%,
39853,Kinetic Launch System,0.0,+40%,,,
39854,Linear Release Mechanism,0.0,,,+6%,
39855,Kinetic Timing Loom,0.003,,,,+102%
39856,Linear Core,0.0,+40%,,+6%,
39857,Linear Gas Expander,0.111,,+44%,,
39858,Kinetic Release Mechanism,0.242,,+57%,,
39859,Kinetic Gas Expander,0.0,,,,+100%
39860,Unstable Shell Loader,0.172,,+50%,,
39861,Kinetic Gas Expander,0.0,,+33%,,
39862,Unstable Core,0.232,,+56%,,
39863,Pugneum Timing Loom,0.0,,,+6%,
39864,Unstable Shell Loader,0.087,,,,+152%
39865,Unstable Timing Loom,0.053,,+36%,+6%,
39866,Unstable Injector Plugs,0.0,,,+6%,
39867,Polarised Heat Pump,0.025,,,,+115%
39868,Polarised Timing Loom,0.0,,,+6%,
39869,Pugneum Launch System,0.0,,,+6%,
39870,Polarised Compressor,0.0,,,+6%,+100%
39871,Linear Compressor,0.0,,,+6%,
39872,Pugneum Injector Plugs,0.314,+50%,,+7%,
39873,Linear Compressor,0.053,+43%,,,
39874,Unstable Launch System,0.054,+40%,,+6%,+112%
39875,Linear Compressor,0.167,,,+8%,
39876,Linear Heat Pump,0.088,+45%,,,
39877,Pugneum Launch System,0.242,+40%,+52%,,
39878,Kinetic Gas Expander,0.008,,,,+105%
39879,Unstable Gas Expander,0.089,,,,+153%
39880,Pugneum Release Mechanism,0.03,,+36%,,
39881,Unstable Core,0.37,,+54%,+6%,
39882,Pugneum Coils,0.224,,,,+234%
39883,Unstable Compressor,0.036,+42%,+33%,+6%,
39884,Unstable Injector Plugs,0.088,+45%,,,
39885,Kinetic Heat Pump,0.034,,+33%,+6%,+108%
39886,Pugneum Gas Expander,0.0,,,+6%,
39887,Polarised Shell Loader,0.04,,+37%,,
39888,Unstable Gas Expander,0.083,,,+7%,
39889,Kinetic Shell Loader,0.0,,,,+100%
39890,Polarised Injector Plugs,0.035,,,,+121%
39891,Unstable Release Mechanism,0.449,+56%,,+6%,
39892,Polarised Timing Loom,0.0,,,+6%,
39893,Kinetic Compressor,0.101,,+43%,,
39894,Polarised Release Mechanism,0.029,+49%,,,+100%
39895,Polarised Release Mechanism,0.121,,+45%,,
39896,Pugneum Shell Loader,0.131,,+46%,,
39897,Unstable Launch System,0.111,,+44%,,
39898,Linear Core,0.0,,,+6%,
39899,Pugneum Timing Loom,0.083,,,+7%,
39900,Linear Gas Expander,0.158,+49%,,,
39901,Pugneum Timing Loom,0.091,,+42%,,
39902,Polarised Launch System,0.0,,,+6%,
39903,Polarised Timing Loom,0.018,,+34%,+6%,
39904,Linear Release Mechanism,0.081,,+41%,,
39905,Linear Heat Pump,0.0,,,+6%,
39906,Pugneum Heat Pump,0.273,,+60%,,
39907,Unstable Timing Loom,0.0,+40%,,+6%,
39908,Polarised Compressor,0.167,,,+8%,
39909,Pugneum Gas Expander,0.343,+40%,+60%,,
39910,Linear Shell Loader,0.181,,,,+208%
39911,Pugneum Coils,0.085,,+62%,,+100%
39912,Polarised Gas Expander,0.017,,,,+110%
39913,Unstable Release Mechanism,0.0,,,,+100%
39914,Linear Timing Loom,0.056,,+52%,,+100%
39915,Unstable Core,0.01,,+34%,,
39916,Pugneum Launch System,0.061,,+39%,,
39917,Kinetic Timing Loom,0.0,,+33%,,
39918,Kinetic Heat Pump,0.083,,,+7%,
39919,Pugneum Release Mechanism,0.0,+40%,,,
39920,Kinetic Compressor,0.25,,,+9%,
39921,Linear Core,0.066,+54%,+35%,,+100%
39922,Pugneum Gas Expander,0.037,+45%,,,+107%
39923,Kinetic Compressor,0.0,,,,+100%
39924,Kinetic Core,0.313,,+64%,,
39925,Kinetic Compressor,0.123,+47%,,,
39926,Polarised Gas Expander,0.051,,+38%,,
39927,Pugneum Core,0.268,,,,+260%
39928,Unstable Launch System,0.0,,,+6%,
39929,Linear Gas Expander,0.029,,+42%,,+101%
39930,Linear Heat Pump,0.017,+40%,+34%,+6%,
39931,Unstable Shell Loader,0.0,,,+6%,
39932,Pugneum Release Mechanism,0.209,,,,+225%
39933,Pugneum Timing Loom,0.323,,+65%,,
39934,Unstable Release Mechanism,0.071,,+40%,,
39935,Pugneum Heat Pump,0.02,,+35%,,
39936,Unstable Core,0.051,,+38%,,
39937,Linear Launch System,0.083,,,+7%,
39938,Pugneum Timing Loom,0.0,,,+6%,
39939,Linear Gas Expander,0.189,,+36%,,+163%
39940,Unstable Compressor,0.0,,,+6%,
39941,Polarised Timing Loom,0.175,+41%,+42%,+6%,
39942,Polarised Timing Loom,0.02,,+35%,,
39943,Kinetic Core,0.182,,+51%,,
39944,Polarised Shell Loader,0.333,+59%,,,
39945,Pugneum Launch System,0.083,,,+7%,
39946,Polarised Timing Loom,0.042,,,,+125%
39947,Linear Release Mechanism,0.343,+50%,,,+202%
39948,Kinetic Shell Loader,0.14,+48%,,,
39949,Linear Shell Loader,0.505,+58%,,+6%,
39950,Kinetic Coils,0.0,+40%,,,
39951,Unstable Injector Plugs,0.015,,,,+109%
39952,Unstable Timing Loom,0.228,+53%,,,
39953,Kinetic Release Mechanism,0.013,+40%,+34%,,
39954,Linear Release Mechanism,0.051,,+38%,,
39955,Pugneum Compressor,0.007,,,+6%,+102%
39956,Polarised Compressor,0.095,+43%,,,+128%
39957,Unstable Launch System,0.101,,+43%,,
39958,Polarised Compressor,0.013,,,,+108%
39959,Linear Release Mechanism,0.053,,+36%,+6%,
39960,Pugneum Release Mechanism,0.189,+42%,,+10%,
39961,Linear Heat Pump,0.037,,,,+122%
39962,Linear Heat Pump,0.055,,,,+133%
39963,Linear Release Mechanism,0.018,,,,+111%
39964,Linear Compressor,0.25,,,+9%,
39965,Polarised Core,0.134,,,,+180%
39966,Linear Release Mechanism,0.0,,,+6%,
39967,Polarised Timing Loom,0.0,,,+6%,
39968,Linear Injector Plugs,0.0,+40%,,,
39969,Kinetic Coils,0.0,,+33%,,
39970,Unstable Shell Loader,0.14,+48%,,,
39971,Unstable Launch System,0.332,,,,+298%
39972,Kinetic Launch System,0.217,+44%,+46%,,
39973,Pugneum Shell Loader,0.0,,,,+100%
39974,Linear Core,0.101,,+43%,,
39975,Linear Timing Loom,0.133,+40%,,+10%,
39976,Linear Gas Expander,0.007,,,+7%,+101%
39977,Kinetic Launch System,0.0,,,,+100%
39978,Polarised Gas Expander,0.052,,,,+131%
39979,Unstable Shell Loader,0.123,+47%,,,
39980,Polarised Heat Pump,0.111,,+44%,,
39981,Pugneum Injector Plugs,0.0,,,+6%,
39982,Pugneum Release Mechanism,0.11,,+51%,,+120%
39983,Unstable Gas Expander,0.137,,,,+182%
39984,Linear Injector Plugs,0.303,,+63%,,
39985,Linear Injector Plugs,0.323,,+65%,,
39986,Kinetic Release Mechanism,0.035,+42%,,,
39987,Linear Gas Expander,0.0,,,+6%,
39988,Polarised Coils,0.026,,+37%,,+105%
39989,Kinetic Heat Pump,0.298,+57%,,,
39990,Polarised Core,0.083,,,+7%,
39991,Kinetic Heat Pump,0.073,,+58%,,+100%
39992,Unstable Shell Loader,0.062,,,,+137%
39993,Linear Injector Plugs,0.474,+51%,+59%,,
39994,Kinetic Heat Pump,0.167,,,+8%,
39995,Unstable Heat Pump,0.158,+49%,,,
39996,Pugneum Core,0.003,,,+6%,+101%
39997,Unstable Heat Pump,0.333,+59%,,,
39998,Unstable Injector Plugs,0.182,,+51%,,
39999,Linear Injector Plugs,0.0,,,+6%,
40000,Polarised Shell Loader,0.009,,+34%,,+102%
40001,Unstable Heat Pump,0.31,,,,+285%
40002,Kinetic Core,0.49,+57%,,,+243%
40003,Pugneum Core,0.283,,+61%,,
40004,Linear Launch System,0.121,,+45%,,
40005,Kinetic Heat Pump,0.035,+42%,,,
40006,Kinetic Gas Expander,0.0,+40%,,,
40007,Pugneum Compressor,0.0,,,+6%,
40008,Unstable Launch System,0.123,,+40%,+6%,
40009,Unstable Release Mechanism,0.0,+40%,,,
40010,Linear Injector Plugs,0.091,,+42%,,
40011,Unstable Coils,0.0,+40%,,,
40012,Polarised Launch System,0.05,,,,+130%
40013,Unstable Launch System,0.167,,,+8%,
40014,Unstable Release Mechanism,0.051,,+38%,,
40015,Pugneum Core,0.333,,+66%,,
40016,Unstable Timing Loom,0.0,,,+6%,
40017,Unstable Injector Plugs,0.0,,,,+100%
40018,Linear Heat Pump,0.0,,+33%,,
40019,Unstable Release Mechanism,0.0,+40%,,,
40020,Unstable Heat Pump,0.756,+40%,+34%,,+290%
40021,Pugneum Coils,0.193,+51%,,,
40022,Unstable Heat Pump,0.051,,+38%,,
40023,Kinetic Injector Plugs,0.089,+42%,,+7%,
40024,Kinetic Gas Expander,0.167,,,+8%,
40025,Unstable Launch System,0.0,,,+6%,
40026,Pugneum Compressor,0.028,,,,+117%
40027,Linear Coils,0.081,,+41%,,
40028,Unstable Heat Pump,0.0,,,+6%,
40029,Linear Coils,0.23,+44%,+47%,,
40030,Polarised Heat Pump,0.0,,+33%,,
40031,Kinetic Heat Pump,0.03,,+36%,,
40032,Pugneum Heat Pump,0.0,,+33%,,
40033,Polarised Coils,0.035,,+35%,+6%,
40034,Linear Injector Plugs,0.273,,+60%,,
40035,Polarised Injector Plugs,0.0,,,+6%,
40036,Linear Coils,0.333,+59%,,,
40037,Pugneum Core,0.111,,+44%,,
40038,Unstable Heat Pump,0.349,,+33%,,+222%
40039,Pugneum Compressor,0.02,,+35%,,
40040,Unstable Shell Loader,0.178,+40%,+47%,,
40041,Kinetic Core,0.0,,,,+100%
40042,Pugneum Launch System,0.449,+56%,,+6%,
40043,Linear Shell Loader,0.0,,,+6%,
40044,Unstable Gas Expander,0.149,,+46%,+6%,+122%
40045,Kinetic Injector Plugs,0.03,+40%,,,+110%
40046,Pugneum Shell Loader,0.078,+46%,+33%,,
40047,Pugneum Timing Loom,0.061,,+39%,,
40048,Unstable Timing Loom,0.14,+48%,,,
40049,Pugneum Release Mechanism,0.105,+46%,,,
40050,Pugneum Gas Expander,0.041,+46%,,+6%,+103%
40051,Unstable Coils,0.0,+40%,,,
40052,Unstable Coils,0.192,,+52%,,
40053,Pugneum Heat Pump,0.0,,,+6%,
40054,Unstable Launch System,0.112,,,,+167%
40055,Linear Release Mechanism,0.0,,,,+100%
40056,Unstable Core,0.018,+41%,,,
40057,Pugneum Core,0.0,,,,+100%
40058,Kinetic Timing Loom,0.039,+43%,+33%,,
40059,Polarised Compressor,0.161,+41%,,+10%,
40060,Unstable Compressor,0.029,,+43%,,+100%
40061,Kinetic Coils,0.172,,+50%,,
40062,Kinetic Heat Pump,0.0,,,+6%,
40063,Kinetic Launch System,0.053,+43%,,,
40064,Linear Coils,0.316,+58%,,,
40065,Polarised Heat Pump,0.0,,,+6%,
40066,Unstable Injector Plugs,0.0,,,,+100%
40067,Polarised Heat Pump,0.049,+40%,,+6%,+111%
40068,Unstable Gas Expander,0.244,+40%,,,+180%
40069,Kinetic Release Mechanism,0.123,+47%,,,
40070,Linear Shell Loader,0.388,+57%,+33%,+10%,
40071,Kinetic Release Mechanism,0.067,,,,+140%
40072,Polarised Timing Loom,0.01,,+34%,,
40073,Polarised Injector Plugs,0.0,,,,+100%
40074,Polarised Release Mechanism,0.01,,+34%,,
40075,Kinetic Launch System,0.035,+42%,,,
40076,Polarised Injector Plugs,0.03,,,,+118%
40077,Pugneum Release Mechanism,0.0,,+33%,+6%,
40078,Kinetic Compressor,0.03,,+36%,,
40079,Pugneum Coils,0.056,,+52%,,+100%
40080,Pugneum Injector Plugs,0.333,,+66%,,
40081,Pugneum Timing Loom,0.0,,+33%,,
40082,Pugneum Timing Loom,0.017,,,,+110%
40083,Unstable Coils,0.232,+50%,+41%,,
40084,Linear Release Mechanism,0.116,,,,+169%
40085,Pugneum Timing Loom,0.393,+54%,,+6%,
40086,Pugneum Coils,0.261,,,+6%,+180%
40087,Polarised Injector Plugs,0.008,,,,+105%
40088,Linear Timing Loom,0.162,,+49%,,
40089,Polarised Core,0.051,,+38%,,
40090,Kinetic Compressor,0.246,+54%,,,
40091,Kinetic Injector Plugs,0.0,,,+6%,
40092,Unstable Timing Loom,0.303,,+63%,,
40093,Polarised Heat Pump,0.0,,+33%,,
40094,Polarised Gas Expander,0.04,,+37%,,
40095,Unstable Launch System,0.317,,+51%,+6%,
40096,Pugneum Core,0.054,+41%,,+6%,+111%
40097,Kinetic Launch System,0.141,,+47%,,
40098,Unstable Release Mechanism,0.0,,,,+100%
40099,Linear Injector Plugs,0.082,,,,+149%
40100,Pugneum Heat Pump,0.158,+49%,,,
40101,Kinetic Timing Loom,0.0,,+33%,,
40102,Pugneum Timing Loom,0.01,,+34%,,
40103,Pugneum Core,0.14,,+33%,,+149%
40104,Polarised Injector Plugs,0.012,,,,+107%
40105,Pugneum Core,0.02,,+35%,,
40106,Kinetic Release Mechanism,0.112,+44%,,+6%,
40107,Pugneum Heat Pump,0.0,+40%,,,
40108,Polarised Injector Plugs,0.131,,+46%,,
40109,Kinetic Timing Loom,0.07,,+37%,+6%,
40110,Kinetic Shell Loader,0.564,,+65%,+6%,
40111,Pugneum Shell Loader,0.0,,,+6%,
40112,Unstable Compressor,0.0,+40%,,,
40113,Kinetic Core,0.003,,,,+102%
40114,Unstable Coils,0.0,+40%,,,
40115,Pugneum Compressor,0.051,,+38%,,
40116,Pugneum Release Mechanism,0.229,,+46%,+6%,
40117,Pugneum Shell Loader,0.083,,,+7%,
40118,Linear Gas Expander,0.0,,,+6%,
40119,Kinetic Compressor,0.013,+40%,+34%,,
40120,Kinetic Injector Plugs,0.0,,,,+100%
40121,Linear Core,0.0,,+33%,,
40122,Pugneum Injector Plugs,0.02,,+35%,,
40123,Linear Timing Loom,0.126,,,,+175%
40124,Unstable Timing Loom,0.035,+51%,,,+100%
40125,Kinetic Gas Expander,0.07,,+37%,+6%,
40126,Polarised Timing Loom,0.0,,+33%,,
40127,Unstable Shell Loader,0.316,+58%,,,
40128,Linear Core,0.0,,,+6%,
40129,Linear Injector Plugs,0.193,+51%,,,
40130,Linear Heat Pump,0.438,,+53%,+10%,
40131,Pugneum Heat Pump,0.236,,,,+241%
40132,Unstable Core,0.246,+54%,,,
40133,Linear Injector Plugs,0.121,,+45%,,
40134,Kinetic Gas Expander,0.0,,,+6%,
40135,Kinetic Heat Pump,0.0,,+33%,,
40136,Unstable Coils,0.07,+44%,,,
40137,Kinetic Compressor,0.202,,+53%,,
40138,Polarised Heat Pump,0.323,,+65%,,
40139,Polarised Compressor,0.079,,+60%,,+100%
40140,Unstable Timing Loom,0.474,+53%,+57%,,
40141,Kinetic Gas Expander,0.0,,+33%,,
40142,Unstable Core,0.03,,+36%,,
40143,Polarised Launch System,0.283,,+61%,,
40144,Kinetic Gas Expander,0.386,+55%,+48%,,
40145,Polarised Launch System,0.02,,+35%,,
40146,Unstable Gas Expander,0.02,,+35%,,
40147,Polarised Heat Pump,0.045,+54%,,,+100%
40148,Linear Shell Loader,0.0,,,+6%,
40149,Unstable Launch System,0.0,,,+6%,
40150,Kinetic Release Mechanism,0.018,+41%,,,
40151,Unstable Timing Loom,0.242,,+57%,,
40152,Unstable Gas Expander,0.141,,+47%,,
40153,Kinetic Shell Loader,0.131,,+46%,,
40154,Unstable Shell Loader,0.14,+41%,+43%,,
40155,Unstable Compressor,0.131,+41%,,,+142%
40156,Linear Launch System,0.092,,+37%,+7%,
40157,Polarised Heat Pump,0.0,,,+6%,
40158,Linear Launch System,0.0,+40%,,,
40159,Polarised Compressor,0.081,,+41%,,
40160,Polarised Coils,0.333,,+66%,,
40161,Pugneum Release Mechanism,0.211,+52%,,,
40162,Unstable Heat Pump,0.376,,+47%,+6%,+175%
40163,Kinetic Coils,0.102,,,,+161%
40164,Kinetic Timing Loom,0.0,,,+6%,
40165,Pugneum Core,0.0,,,,+100%
40166,Pugneum Coils,0.0,,,,+100%
40167,Kinetic Core,0.018,+41%,,,
40168,Unstable Core,0.162,,+49%,,
40169,Linear Heat Pump,0.167,,,+8%,
40170,Kinetic Shell Loader,0.112,,,,+167%
40171,Kinetic Coils,0.061,,+39%,,
40172,Kinetic Injector Plugs,0.285,+56%,+33%,+6%,
40173,Pugneum Core,0.026,,+39%,+6%,+100%
40174,Kinetic Compressor,0.0,,,+6%,
40175,Pugneum Coils,0.175,+50%,,,
40176,Kinetic Coils,0.017,,+33%,+6%,+104%
40177,Kinetic Injector Plugs,0.01,,,,+106%
40178,Linear Gas Expander,0.035,+42%,,,
40179,Kinetic Heat Pump,0.038,+40%,+36%,,
40180,Linear Core,0.054,,,,+132%
40181,Pugneum Gas Expander,0.076,+40%,+39%,,
40182,Linear Timing Loom,0.0,,+33%,,
40183,Kinetic Heat Pump,0.0,,,+6%,
40184,Unstable Gas Expander,0.006,+41%,,,+101%
40185,Linear Shell Loader,0.175,+50%,,,
40186,Unstable Launch System,0.0,+40%,,,
40187,Polarised Heat Pump,0.172,,+41%,,+152%
40188,Kinetic Shell Loader,0.018,,+34%,+6%,
40189,Pugneum Launch System,0.032,,,,+119%
40190,Kinetic Heat Pump,0.313,,,,+287%
40191,Polarised Injector Plugs,0.0,,,+6%,
40192,Kinetic Launch System,0.123,+47%,,,
40193,Polarised Timing Loom,0.105,+46%,,,
40194,Kinetic Core,0.0,,,+6%,
40195,Polarised Shell Loader,0.118,+51%,+44%,,+107%
40196,Unstable Heat Pump,0.336,+46%,,,+204%
40197,Unstable Launch System,0.071,,+40%,,
40198,Pugneum Core,0.0,,,+6%,
40199,Polarised Launch System,0.0,,,,+100%
40200,Pugneum Timing Loom,0.0,,+33%,+6%,+100%
40201,Polarised Heat Pump,0.228,+53%,,,
40202,Unstable Shell Loader,0.0,,,+6%,
40203,Linear Shell Loader,0.105,+46%,,,
40204,Pugneum Coils,0.091,+47%,+33%,,
40205,Linear Launch System,0.0,,,+6%,
40206,Polarised Core,0.121,,+45%,,
40207,Polarised Core,0.037,+41%,,,+111%
40208,Polarised Shell Loader,0.0,+40%,,,
40209,Linear Injector Plugs,0.167,,,+8%,
40210,Polarised Coils,0.018,,+34%,+6%,
40211,Linear Launch System,0.047,+46%,,,+109%
40212,Linear Timing Loom,0.01,,+34%,,
40213,Polarised Shell Loader,0.313,,+64%,,
40214,Pugneum Launch System,0.0,,,+6%,
40215,Linear Release Mechanism,0.496,,+47%,,+259%
40216,Kinetic Compressor,0.179,+44%,,+8%,
40217,Linear Compressor,0.063,+43%,,+6%,+111%
40218,Polarised Launch System,0.174,,,,+204%
40219,Unstable Injector Plugs,0.256,,,,+253%
40220,Unstable Launch System,0.035,+42%,,,
40221,Linear Core,0.0,,,+6%,
40222,Unstable Injector Plugs,0.08,,,,+148%
40223,Kinetic Shell Loader,0.195,+55%,+33%,,
40224,Kinetic Timing Loom,0.0,,+33%,,
40225,Polarised Coils,0.053,+43%,,,
40226,Unstable Compressor,0.075,,+40%,,+119%
40227,Polarised Coils,0.175,+50%,,,
40228,Linear Launch System,0.018,,+34%,+6%,
40229,Kinetic Compressor,0.0,,,+6%,
40230,Polarised Release Mechanism,0.104,+48%,+33%,,
40231,Pugneum Gas Expander,0.019,+45%,,,+101%
40232,Kinetic Injector Plugs,0.331,+41%,+58%,,
40233,Unstable Timing Loom,0.042,,,,+125%
40234,Unstable Heat Pump,0.258,,,,+254%
40235,Pugneum Release Mechanism,0.333,,,+10%,
40236,Linear Shell Loader,0.01,,+34%,,
40237,Polarised Launch System,0.333,+59%,,,
40238,Polarised Compressor,0.293,,+62%,,
40239,Unstable Shell Loader,0.299,,+50%,+6%,
40240,Polarised Launch System,0.022,,,,+113%
40241,Unstable Release Mechanism,0.089,,+41%,,+123%
40242,Kinetic Injector Plugs,0.194,,,,+216%
40243,Polarised Timing Loom,0.184,,,,+210%
40244,Linear Gas Expander,0.014,+43%,,+6%,+100%
40245,Pugneum Shell Loader,0.0,,,,+100%
40246,Pugneum Shell Loader,0.293,,+62%,,
40247,Kinetic Shell Loader,0.081,,+41%,,
40248,Pugneum Gas Expander,0.244,,+35%,,+183%
40249,Unstable Gas Expander,0.866,+57%,+64%,+7%,
40250,Kinetic Launch System,0.097,,,,+158%
40251,Pugneum Core,0.117,+48%,+34%,,
40252,Kinetic Release Mechanism,0.228,+53%,,,
40253,Polarised Heat Pump,0.141,,+47%,,
40254,Linear Core,0.0,,,+6%,
40255,Unstable Compressor,0.105,+46%,,,
40256,Pugneum Gas Expander,0.023,,,,+114%
40257,Unstable Compressor,0.25,,,+9%,
40258,Unstable Compressor,0.101,,+43%,,
40259,Linear Timing Loom,0.111,,,,+166%
40260,Linear Injector Plugs,0.0,,,+6%,
40261,Polarised Compressor,0.0,,+33%,,
40262,Pugneum Gas Expander,0.054,,,,+132%
40263,Pugneum Gas Expander,0.0,+40%,,,
40264,Kinetic Timing Loom,0.0,,,+6%,
40265,Kinetic Gas Expander,0.0,,,+6%,
40266,Linear Core,0.061,,+39%,,
40267,Kinetic Coils,0.0,,+33%,,
40268,Polarised Timing Loom,0.0,,,+6%,
40269,Linear Shell Loader,0.02,,,+10%,+101%
40270,Polarised Launch System,0.018,,+34%,+6%,
40271,Pugneum Core,0.017,+40%,+34%,+6%,
40272,Kinetic Launch System,0.0,,,,+100%
40273,Linear Shell Loader,0.07,+44%,,,
40274,Linear Gas Expander,0.0,,,,+100%
40275,Kinetic Coils,0.284,+56%,+39%,,
40276,Unstable Launch System,0.018,+41%,,,
40277,Polarised Heat Pump,0.294,+46%,+50%,,
40278,Linear Compressor,0.233,+56%,+35%,,
40279,Unstable Release Mechanism,0.105,+46%,,,
40280,Pugneum Timing Loom,0.211,+52%,,,
40281,Unstable Heat Pump,0.0,,,+6%,
40282,Kinetic Coils,0.212,,+54%,,
40283,Linear Launch System,0.054,,,,+132%
40284,Unstable Shell Loader,0.018,+41%,,,
40285,Polarised Heat Pump,0.0,,,+6%,
40286,Unstable Compressor,0.264,,+48%,+6%,
40287,Kinetic Timing Loom,0.026,,,+6%,+108%
40288,Linear Coils,0.0,,,+6%,
40289,Linear Injector Plugs,0.222,,+55%,,
40290,Pugneum Launch System,0.051,,+38%,,
40291,Polarised Injector Plugs,0.089,,,,+153%
40292,Linear Launch System,0.246,+54%,,,
40293,Kinetic Compressor,0.0,,,+6%,+100%
40294,Unstable Shell Loader,0.0,,,+6%,
40295,Kinetic Timing Loom,0.175,+50%,,,
40296,Linear Coils,0.07,+44%,,,
40297,Kinetic Core,0.105,+46%,,,
40298,Linear Core,0.339,+58%,,+6%,+157%
40299,Polarised Compressor,0.007,,,+6%,+102%
40300,Pugneum Heat Pump,0.009,+40%,,,+103%
40301,Pugneum Release Mechanism,0.0,,,+6%,
40302,Polarised Injector Plugs,0.082,,,,+149%
40303,Pugneum Coils,0.193,+51%,,,
40304,Kinetic Timing Loom,0.211,+52%,,,
40305,Polarised Compressor,0.037,,,,+122%
40306,Polarised Compressor,0.154,,,,+192%
40307,Polarised Heat Pump,0.0,,,,+100%
40308,Linear Timing Loom,0.0,,,+6%,
40309,Polarised Timing Loom,0.0,,,+6%,
40310,Kinetic Timing Loom,0.02,,+35%,,
40311,Linear Coils,0.0,,,,+100%
40312,Linear Release Mechanism,0.263,+55%,,,
40313,Linear Gas Expander,0.172,,+50%,,
40314,Kinetic Timing Loom,0.171,,+59%,,+133%
40315,Linear Timing Loom,0.01,,+34%,,
40316,Polarised Compressor,0.298,+57%,,,
40317,Unstable Shell Loader,0.0,,,+6%,
40318,Pugneum Compressor,0.0,,+33%,,
40319,Kinetic Launch System,0.02,,+35%,,
40320,Kinetic Coils,0.193,+51%,,,
40321,Linear Launch System,0.053,,+36%,+6%,
40322,Unstable Release Mechanism,0.07,+44%,,,
40323,Polarised Timing Loom,0.0,,,,+100%
40324,Pugneum Launch System,0.091,,+42%,,
40325,Linear Gas Expander,0.051,,+38%,,
40326,Kinetic Injector Plugs,0.04,,+37%,,
40327,Polarised Compressor,0.061,,+39%,,
40328,Polarised Timing Loom,0.0,,,+6%,
40329,Unstable Release Mechanism,0.478,+58%,+42%,+6%,
40330,Linear Release Mechanism,0.211,+52%,,,
40331,Polarised Shell Loader,0.01,,+34%,,
40332,Kinetic Release Mechanism,0.0,,,+6%,
40333,Linear Release Mechanism,0.03,,+36%,,
40334,Unstable Coils,0.078,,,+6%,+124%
40335,Unstable Timing Loom,0.281,+46%,+49%,,
40336,Linear Injector Plugs,0.391,,+54%,+7%,
40337,Polarised Compressor,0.012,,,+9%,+100%
40338,Polarised Launch System,0.169,,,,+201%
40339,Kinetic Compressor,0.0,,,+6%,
40340,Linear Launch System,0.123,+47%,,,
40341,Pugneum Timing Loom,0.071,,+40%,,
40342,Polarised Release Mechanism,0.105,+46%,,,
40343,Unstable Heat Pump,0.152,,+48%,,
40344,Kinetic Injector Plugs,0.229,,+46%,+6%,
40345,Polarised Gas Expander,0.0,,+33%,,
40346,Kinetic Shell Loader,0.328,,+48%,+9%,
40347,Unstable Timing Loom,0.0,,,,+100%
40348,Kinetic Injector Plugs,0.112,,,,+167%
40349,Unstable Release Mechanism,0.363,,,+6%,+211%
40350,Kinetic Timing Loom,0.412,,,+6%,+226%
