Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Radius,Weapon_Grenade_Speed
37019,Pugneum Injector Plugs,0.5,,+30%,
37020,Unstable Launch System,0.5,,+25%,
37021,Linear Heat Pump,0.5,,+30%,
37022,Unstable Timing Loom,0.342,,,+236%
37023,Unstable Compressor,0.5,,+22%,+100%
37024,Polarised Timing Loom,0.5,,+21%,
37025,Pugneum Compressor,0.0,+20%,,
37026,Pugneum Core,0.065,,,+126%
37027,Polarised Coils,0.003,,,+101%
37028,Polarised Release Mechanism,0.04,,,+116%
37029,Pugneum Compressor,0.026,+21%,,
37030,Pugneum Timing Loom,0.0,+20%,,
37031,Linear Timing Loom,0.211,+28%,,
37032,Kinetic Core,0.105,+24%,,+100%
37033,Unstable Timing Loom,0.5,+20%,+22%,
37034,Unstable Compressor,0.053,+22%,,
37035,Pugneum Gas Expander,0.211,+28%,,
37036,Unstable Core,0.5,,+25%,
37037,Pugneum Compressor,0.003,,,+101%
37038,Unstable Injector Plugs,0.05,,,+120%
37039,Kinetic Core,0.5,,+26%,
37040,Polarised Compressor,0.211,+28%,,
37041,Kinetic Release Mechanism,0.5,+20%,+27%,
37042,Pugneum Injector Plugs,0.0,+20%,,
37043,Polarised Heat Pump,0.0,,,+100%
37044,Pugneum Coils,0.106,,,+142%
37045,Pugneum Release Mechanism,0.053,+22%,,
37046,Pugneum Compressor,0.5,,+25%,
37047,Kinetic Shell Loader,0.132,+25%,,
37048,Pugneum Gas Expander,0.5,,+24%,
37049,Linear Gas Expander,0.5,,+26%,
37050,Pugneum Heat Pump,0.026,+21%,,
37051,Polarised Shell Loader,0.0,+20%,,
37052,Polarised Gas Expander,0.079,+23%,,
37053,Linear Gas Expander,0.053,+22%,,
37054,Kinetic Timing Loom,0.975,,+21%,+289%
37055,Linear Core,0.079,+23%,,
37056,Polarised Timing Loom,0.239,,,+195%
37057,Unstable Injector Plugs,0.0,+20%,,
37058,Pugneum Compressor,0.053,+22%,,
37059,Pugneum Gas Expander,0.5,,+30%,
37060,Linear Core,0.5,,+24%,+100%
37061,Pugneum Core,0.0,,,+100%
37062,Kinetic Gas Expander,0.0,,,+100%
37063,Polarised Launch System,0.0,+20%,,
37064,Linear Heat Pump,0.5,,+24%,
37065,Linear Timing Loom,0.364,,,+245%
37066,Kinetic Timing Loom,0.0,+20%,,
37067,Linear Injector Plugs,0.5,,+30%,
37068,Polarised Timing Loom,0.5,,+21%,
37069,Unstable Release Mechanism,0.5,,+28%,
37070,Kinetic Launch System,0.518,,+21%,+107%
37071,Polarised Shell Loader,0.5,,+21%,
37072,Polarised Launch System,0.0,+20%,,
37073,Linear Launch System,0.5,,+23%,
37074,Linear Heat Pump,0.0,,,+100%
37075,Linear Injector Plugs,0.5,,+26%,
37076,Linear Launch System,0.07,,,+128%
37077,Unstable Injector Plugs,0.5,+20%,+22%,
37078,Unstable Launch System,0.0,+20%,,
37079,Pugneum Core,0.684,+27%,+27%,
37080,Kinetic Coils,0.5,,,+299%
37081,Polarised Release Mechanism,0.5,,+30%,
37082,Polarised Timing Loom,0.0,+20%,,
37083,Unstable Timing Loom,0.079,+23%,,
37084,Polarised Release Mechanism,0.026,+21%,,
37085,Unstable Release Mechanism,0.043,,,+117%
37086,Polarised Injector Plugs,0.5,,+21%,
37087,Linear Shell Loader,0.237,+29%,,
37088,Linear Release Mechanism,0.01,,,+104%
37089,Pugneum Coils,0.5,,+25%,
37090,Unstable Shell Loader,0.04,,,+116%
37091,Linear Heat Pump,0.5,,+30%,
37092,Kinetic Shell Loader,0.053,+22%,,
37093,Polarised Core,0.211,+28%,,
37094,Polarised Launch System,0.026,+21%,,
37095,Unstable Coils,0.0,,,+100%
37096,Pugneum Shell Loader,0.113,,,+145%
37097,Polarised Launch System,0.026,+21%,,
37098,Pugneum Release Mechanism,0.211,+28%,,
37099,Pugneum Shell Loader,0.079,+23%,,
37100,Linear Gas Expander,0.005,,,+102%
37101,Linear Release Mechanism,0.264,,,+205%
37102,Kinetic Core,0.5,,+23%,
37103,Polarised Release Mechanism,0.026,+21%,,
37104,Pugneum Coils,0.5,,+23%,
37105,Polarised Heat Pump,0.5,,+27%,
37106,Pugneum Release Mechanism,0.0,+20%,,
37107,Unstable Timing Loom,0.5,+20%,+21%,
37108,Linear Launch System,0.065,,,+126%
37109,Linear Coils,0.5,,+21%,+100%
37110,Linear Coils,0.079,+23%,,
37111,Pugneum Gas Expander,0.526,+21%,+27%,
37112,Pugneum Heat Pump,0.5,,+30%,
37113,Kinetic Injector Plugs,0.08,,,+132%
37114,Polarised Release Mechanism,0.5,,+22%,
37115,Kinetic Release Mechanism,0.5,,+27%,+100%
37116,Linear Heat Pump,0.0,,,+100%
37117,Pugneum Timing Loom,0.132,+25%,,
37118,Pugneum Gas Expander,0.211,+28%,,
37119,Kinetic Shell Loader,0.132,+25%,,
37120,Pugneum Injector Plugs,0.143,,,+157%
37121,Unstable Shell Loader,0.5,,+30%,
37122,Kinetic Shell Loader,0.005,,,+102%
37123,Kinetic Compressor,0.684,+27%,+21%,
37124,Kinetic Timing Loom,0.053,+22%,,
37125,Kinetic Coils,0.5,,+28%,
37126,Polarised Timing Loom,0.5,,+21%,
37127,Pugneum Timing Loom,0.576,+27%,,+256%
37128,Unstable Heat Pump,0.035,,,+114%
37129,Kinetic Timing Loom,0.5,,+23%,
37130,Pugneum Shell Loader,0.048,,,+119%
37131,Unstable Injector Plugs,0.5,,+21%,
37132,Kinetic Release Mechanism,0.5,,+21%,
37133,Linear Core,0.5,,+28%,
37134,Kinetic Injector Plugs,0.5,,+22%,
37135,Kinetic Shell Loader,0.526,+21%,+29%,
37136,Linear Timing Loom,0.5,,+21%,
37137,Kinetic Heat Pump,0.5,,+22%,
37138,Linear Release Mechanism,0.229,,,+191%
37139,Kinetic Timing Loom,0.711,+28%,+21%,
37140,Unstable Release Mechanism,0.286,,,+214%
37141,Pugneum Gas Expander,0.658,+26%,+21%,
37142,Linear Coils,0.5,,+21%,
37143,Kinetic Gas Expander,0.5,,+21%,
37144,Polarised Release Mechanism,0.026,+21%,,
37145,Unstable Shell Loader,0.5,,+21%,
37146,Kinetic Heat Pump,0.026,+21%,,
37147,Pugneum Launch System,0.053,+22%,,
37148,Polarised Gas Expander,0.5,,+21%,
37149,Kinetic Release Mechanism,0.105,+24%,,
37150,Kinetic Gas Expander,0.658,+26%,+27%,
37151,Pugneum Gas Expander,0.5,,+26%,
37152,Pugneum Heat Pump,0.0,+20%,,+100%
37153,Linear Timing Loom,0.0,+20%,,
37154,Kinetic Launch System,0.0,,,+100%
37155,Linear Injector Plugs,0.0,+20%,,
37156,Unstable Launch System,0.0,+20%,,
37157,Linear Coils,0.5,,+24%,
37158,Kinetic Gas Expander,0.237,+29%,,
37159,Pugneum Compressor,0.053,+22%,,
37160,Polarised Shell Loader,0.5,,+28%,
37161,Unstable Coils,0.553,+22%,+26%,
37162,Kinetic Shell Loader,0.0,+20%,,
37163,Pugneum Shell Loader,0.184,+27%,,
37164,Linear Compressor,0.49,,,+295%
37165,Pugneum Coils,0.003,,,+101%
37166,Kinetic Gas Expander,0.5,,+21%,
37167,Polarised Gas Expander,0.079,+23%,,
37168,Polarised Timing Loom,0.526,+21%,+21%,
37169,Unstable Core,0.098,,,+139%
37170,Polarised Timing Loom,0.0,,,+100%
37171,Unstable Launch System,0.349,,,+239%
37172,Pugneum Injector Plugs,0.02,,,+108%
37173,Unstable Heat Pump,0.5,,+24%,
37174,Pugneum Coils,0.0,,,+100%
37175,Unstable Heat Pump,0.5,,+21%,
37176,Polarised Release Mechanism,0.5,,+27%,
37177,Kinetic Heat Pump,0.132,+25%,,
37178,Polarised Core,0.0,+20%,,
37179,Pugneum Injector Plugs,0.5,,+28%,
37180,Kinetic Injector Plugs,0.093,,,+137%
37181,Polarised Release Mechanism,0.0,,,+100%
37182,Unstable Core,0.5,,+24%,
37183,Unstable Heat Pump,0.5,,+21%,
37184,Pugneum Launch System,0.0,,,+100%
37185,Unstable Timing Loom,0.5,,+24%,
37186,Unstable Core,0.211,+28%,,
37187,Pugneum Compressor,0.314,+20%,,+225%
37188,Polarised Injector Plugs,0.5,,+25%,
37189,Pugneum Core,0.5,,+21%,
37190,Linear Core,0.5,,+21%,
37191,Polarised Release Mechanism,0.079,+23%,,
37192,Unstable Compressor,0.158,+26%,,
37193,Polarised Release Mechanism,0.5,,+23%,
37194,Polarised Shell Loader,0.0,,,+100%
37195,Kinetic Gas Expander,0.513,,+21%,+105%
37196,Polarised Injector Plugs,0.211,+28%,,
37197,Kinetic Compressor,0.5,,+28%,
37198,Unstable Gas Expander,0.105,+24%,,
37199,Unstable Injector Plugs,0.105,+24%,,
37200,Pugneum Coils,0.0,+20%,,
37201,Pugneum Launch System,0.0,,,+100%
37202,Unstable Injector Plugs,0.026,+21%,,
37203,Pugneum Release Mechanism,0.5,,+21%,
37204,Unstable Core,0.105,+24%,,
37205,Kinetic Gas Expander,0.0,,,+100%
37206,Polarised Release Mechanism,0.5,,+24%,
37207,Kinetic Timing Loom,0.553,+22%,+23%,
37208,Unstable Gas Expander,0.405,,,+261%
37209,Polarised Launch System,0.5,,+26%,
37210,Kinetic Launch System,0.237,+29%,,
37211,Unstable Compressor,0.0,,,+100%
37212,Polarised Launch System,0.005,,,+102%
37213,Polarised Shell Loader,0.543,,+21%,+117%
37214,Unstable Launch System,0.5,,+30%,
37215,Kinetic Coils,0.5,,+28%,
37216,Kinetic Gas Expander,0.0,+20%,,
37217,Linear Compressor,0.202,+27%,,+107%
37218,Pugneum Coils,0.0,+20%,,
37219,Polarised Heat Pump,0.5,,+21%,
37220,Unstable Injector Plugs,0.226,,,+190%
37221,Kinetic Launch System,0.5,,+30%,
37222,Unstable Injector Plugs,0.5,,+23%,
37223,Linear Release Mechanism,0.505,,+29%,+102%
37224,Polarised Injector Plugs,0.658,+26%,+24%,
37225,Polarised Launch System,0.055,+20%,,+122%
37226,Kinetic Coils,0.5,,+24%,
37227,Unstable Shell Loader,0.405,+20%,,+261%
37228,Polarised Launch System,0.196,,,+178%
37229,Kinetic Timing Loom,0.003,,,+101%
37230,Unstable Injector Plugs,0.02,,,+108%
37231,Polarised Coils,0.053,+22%,,
37232,Polarised Gas Expander,0.003,+20%,,+101%
37233,Polarised Injector Plugs,0.0,+20%,,
37234,Pugneum Injector Plugs,0.0,,,+100%
37235,Linear Injector Plugs,0.063,,,+125%
37236,Pugneum Injector Plugs,0.5,,+25%,
37237,Polarised Shell Loader,0.0,,,+100%
37238,Unstable Launch System,0.327,,,+230%
37239,Linear Shell Loader,0.579,+23%,+21%,
37240,Polarised Compressor,0.54,,+28%,+116%
37241,Kinetic Compressor,0.132,+25%,,
37242,Pugneum Shell Loader,0.632,+25%,+27%,
37243,Unstable Shell Loader,0.5,,+28%,
37244,Polarised Release Mechanism,0.003,,,+101%
37245,Unstable Release Mechanism,0.319,,,+227%
37246,Kinetic Timing Loom,0.5,,+23%,
37247,Unstable Injector Plugs,0.026,+21%,,
37248,Kinetic Gas Expander,0.5,,+23%,+100%
37249,Kinetic Shell Loader,0.5,,+24%,
37250,Unstable Timing Loom,0.5,,+27%,
37251,Pugneum Launch System,0.026,+21%,,
37252,Unstable Shell Loader,0.431,+21%,,+261%
37253,Kinetic Shell Loader,0.0,,,+100%
37254,Unstable Gas Expander,0.0,,,+100%
37255,Pugneum Core,0.033,,,+113%
37256,Kinetic Compressor,0.053,+22%,,+100%
37257,Linear Release Mechanism,0.5,,+29%,
37258,Linear Injector Plugs,0.0,,,+100%
37259,Kinetic Shell Loader,0.5,,+21%,
37260,Linear Release Mechanism,0.043,,,+117%
37261,Linear Coils,0.513,,+21%,+105%
37262,Kinetic Release Mechanism,0.206,,,+182%
37263,Kinetic Core,0.219,,,+187%
37264,Kinetic Gas Expander,0.126,,,+150%
37265,Kinetic Timing Loom,0.5,,+26%,
37266,Polarised Core,0.06,+22%,,+103%
37267,Kinetic Heat Pump,0.5,,+25%,
37268,Unstable Shell Loader,0.5,,+30%,
37269,Pugneum Timing Loom,0.5,,+23%,
37270,Pugneum Heat Pump,0.259,+20%,,+203%
37271,Linear Timing Loom,0.193,,,+177%
37272,Pugneum Timing Loom,0.5,,+21%,
37273,Kinetic Heat Pump,0.0,,,+100%
37274,Unstable Shell Loader,0.5,,+27%,
37275,Polarised Heat Pump,0.079,+23%,,+100%
37276,Unstable Gas Expander,0.5,,+22%,
37277,Unstable Compressor,0.178,,,+171%
37278,Linear Compressor,0.5,,+24%,
37279,Pugneum Shell Loader,0.226,,,+190%
37280,Kinetic Release Mechanism,0.229,,,+191%
37281,Unstable Gas Expander,0.5,,+21%,
37282,Linear Injector Plugs,0.0,,,+100%
37283,Unstable Injector Plugs,0.5,,+24%,
37284,Unstable Core,0.0,,,+100%
37285,Unstable Coils,0.5,,+21%,
37286,Pugneum Compressor,0.026,+21%,,+100%
37287,Unstable Heat Pump,0.5,,+22%,
37288,Kinetic Gas Expander,0.0,,,+100%
37289,Pugneum Coils,0.5,,+23%,
37290,Unstable Core,0.026,+21%,,
37291,Pugneum Release Mechanism,0.105,+24%,,
37292,Kinetic Shell Loader,0.03,+20%,,+112%
37293,Pugneum Launch System,0.079,+23%,,
37294,Kinetic Coils,0.053,+22%,,
37295,Linear Heat Pump,0.079,+23%,,
37296,Linear Heat Pump,0.359,,,+243%
37297,Linear Timing Loom,0.079,+23%,,
37298,Unstable Shell Loader,0.053,+22%,,
37299,Pugneum Heat Pump,0.12,+24%,,+106%
37300,Linear Compressor,0.5,,+21%,
37301,Unstable Launch System,0.0,,,+100%
37302,Kinetic Compressor,0.5,,+24%,
37303,Linear Coils,0.5,,+21%,
37304,Linear Core,0.5,,+21%,+100%
37305,Pugneum Release Mechanism,0.658,+26%,+26%,
37306,Unstable Core,0.261,,,+204%
37307,Unstable Gas Expander,0.5,,+21%,
37308,Pugneum Coils,0.382,,,+252%
37309,Kinetic Shell Loader,0.0,,,+100%
37310,Polarised Shell Loader,0.5,,+21%,
37311,Polarised Release Mechanism,0.003,,,+101%
37312,Kinetic Core,0.5,,+21%,
37313,Linear Gas Expander,0.5,,+21%,
37314,Linear Core,0.5,,+21%,
37315,Polarised Release Mechanism,0.5,,+22%,
37316,Polarised Injector Plugs,0.237,+29%,,
37317,Unstable Release Mechanism,0.003,,,+101%
37318,Kinetic Timing Loom,0.5,,+28%,
37319,Linear Heat Pump,0.0,,,+100%
37320,Kinetic Gas Expander,0.237,+29%,,
37321,Polarised Compressor,0.704,,+28%,+181%
37322,Pugneum Shell Loader,0.488,+27%,,+221%
37323,Kinetic Coils,0.026,+21%,,
37324,Linear Heat Pump,0.5,,+22%,
37325,Polarised Heat Pump,0.043,,,+117%
37326,Linear Timing Loom,0.0,+20%,,+100%
37327,Linear Compressor,0.5,,+25%,
37328,Unstable Launch System,0.018,,,+107%
37329,Polarised Compressor,0.802,,+21%,+220%
37330,Unstable Timing Loom,0.503,,+21%,+101%
37331,Unstable Coils,0.0,+20%,,
37332,Polarised Heat Pump,0.5,,+28%,
37333,Kinetic Coils,0.5,,+24%,
37334,Kinetic Launch System,0.5,,+25%,
37335,Polarised Shell Loader,0.383,+29%,,+158%
37336,Unstable Release Mechanism,0.105,+24%,,
37337,Unstable Core,0.003,,,+101%
37338,Linear Core,0.5,,+29%,
37339,Pugneum Compressor,0.42,,,+267%
37340,Linear Heat Pump,0.184,+27%,,+100%
37341,Pugneum Shell Loader,0.038,,,+115%
37342,Linear Shell Loader,0.5,,+22%,
37343,Unstable Core,0.0,+20%,,
37344,Linear Release Mechanism,0.053,+22%,,
37345,Polarised Release Mechanism,0.01,,,+104%
37346,Pugneum Injector Plugs,0.5,,+25%,
37347,Linear Core,0.0,,,+100%
37348,Polarised Release Mechanism,0.5,,+27%,
37349,Polarised Shell Loader,0.0,,,+100%
37350,Unstable Shell Loader,0.5,,+21%,
37351,Polarised Coils,0.132,+25%,,
37352,Linear Release Mechanism,0.658,+26%,+28%,
37353,Unstable Gas Expander,0.0,+20%,,
37354,Kinetic Injector Plugs,0.184,+27%,,
37355,Linear Gas Expander,0.026,+21%,,
37356,Polarised Injector Plugs,0.079,+23%,,
37357,Unstable Coils,0.0,+20%,,
37358,Pugneum Timing Loom,0.899,,+22%,+259%
37359,Pugneum Release Mechanism,0.5,,+29%,
37360,Linear Timing Loom,0.026,+21%,,+100%
37361,Linear Injector Plugs,0.026,+21%,,
37362,Pugneum Compressor,0.132,+25%,,
37363,Linear Release Mechanism,0.0,,,+100%
37364,Linear Heat Pump,0.5,,+21%,
37365,Unstable Release Mechanism,0.026,+21%,,
37366,Kinetic Heat Pump,0.0,+20%,,+100%
37367,Pugneum Release Mechanism,0.0,,,+100%
37368,Pugneum Release Mechanism,0.108,,,+143%
37369,Polarised Timing Loom,0.237,+29%,,
37370,Pugneum Launch System,0.0,,,+100%
37371,Pugneum Core,0.0,,,+100%
37372,Linear Injector Plugs,0.5,,+21%,
37373,Unstable Heat Pump,0.684,+27%,+21%,
37374,Unstable Timing Loom,0.184,+27%,,
37375,Polarised Injector Plugs,0.158,+26%,,
37376,Kinetic Shell Loader,0.405,,,+261%
37377,Polarised Gas Expander,0.186,,,+174%
37378,Pugneum Gas Expander,0.5,,+27%,
37379,Unstable Core,0.462,,,+284%
37380,Unstable Injector Plugs,0.053,+22%,,
37381,Unstable Timing Loom,0.526,+21%,+21%,
37382,Polarised Core,0.553,+22%,+26%,
37383,Pugneum Gas Expander,0.113,,,+145%
37384,Kinetic Compressor,0.5,,+30%,
37385,Linear Injector Plugs,0.737,+29%,+26%,
37386,Unstable Release Mechanism,0.5,,+21%,
37387,Linear Injector Plugs,0.5,,+22%,
37388,Kinetic Timing Loom,0.132,+25%,,
37389,Pugneum Coils,0.237,+29%,,
37390,Kinetic Heat Pump,0.684,+27%,+27%,
37391,Linear Launch System,0.0,,,+100%
37392,Kinetic Timing Loom,0.553,+22%,+27%,
37393,Kinetic Compressor,0.003,+20%,,+101%
37394,Polarised Shell Loader,0.5,+20%,+27%,
37395,Kinetic Release Mechanism,0.026,+21%,,
37396,Pugneum Compressor,0.5,,+24%,
37397,Kinetic Gas Expander,0.0,+20%,,
37398,Unstable Coils,0.048,,,+119%
37399,Kinetic Gas Expander,0.166,,,+166%
37400,Polarised Shell Loader,0.269,,,+207%
37401,Unstable Release Mechanism,0.276,+20%,,+210%
37402,Polarised Heat Pump,0.168,,,+167%
37403,Pugneum Injector Plugs,0.377,,,+250%
37404,Pugneum Gas Expander,0.005,,,+102%
37405,Polarised Launch System,0.5,,+23%,
37406,Polarised Release Mechanism,0.0,,,+100%
37407,Pugneum Injector Plugs,0.138,,,+155%
37408,Unstable Core,0.294,,,+217%
37409,Unstable Coils,0.0,+20%,,
37410,Kinetic Timing Loom,0.5,,+21%,
37411,Kinetic Coils,0.053,,,+121%
37412,Linear Gas Expander,0.0,+20%,,
37413,Polarised Launch System,0.0,+20%,,
37414,Polarised Compressor,0.0,+20%,,
37415,Unstable Heat Pump,0.737,+29%,+21%,
37416,Pugneum Timing Loom,0.445,,,+277%
37417,Kinetic Timing Loom,0.5,,+22%,
37418,Kinetic Shell Loader,0.0,,,+100%
37419,Polarised Launch System,0.5,,+21%,
37420,Unstable Injector Plugs,0.5,,+30%,
37421,Polarised Release Mechanism,0.053,+22%,,+100%
37422,Linear Coils,0.0,,,+100%
37423,Polarised Heat Pump,0.312,,,+224%
37424,Kinetic Timing Loom,0.5,,+27%,
37425,Pugneum Compressor,0.5,,+23%,
37426,Unstable Core,0.098,,,+139%
37427,Unstable Shell Loader,0.0,+20%,,
37428,Linear Heat Pump,0.5,,+21%,
37429,Polarised Compressor,0.0,,,+100%
37430,Linear Heat Pump,0.736,,+21%,+194%
37431,Kinetic Launch System,0.105,+24%,,
37432,Unstable Core,0.211,+28%,,
37433,Polarised Core,0.277,+29%,,+116%
37434,Polarised Shell Loader,0.5,,+25%,
37435,Linear Release Mechanism,0.026,+21%,,
37436,Kinetic Timing Loom,0.5,,+21%,
37437,Linear Shell Loader,0.105,+24%,,
37438,Pugneum Shell Loader,0.053,+22%,,
37439,Polarised Heat Pump,0.5,,+21%,
37440,Linear Shell Loader,0.0,,,+100%
37441,Linear Compressor,0.673,,+22%,+169%
37442,Kinetic Injector Plugs,0.083,+22%,,+112%
37443,Linear Heat Pump,0.5,,+21%,
37444,Pugneum Timing Loom,0.005,+20%,,+102%
37445,Polarised Injector Plugs,0.5,,+23%,
37446,Linear Compressor,0.5,,+24%,
37447,Unstable Coils,0.5,,+21%,
37448,Unstable Gas Expander,0.015,,,+106%
37449,Unstable Release Mechanism,0.5,,+21%,
37450,Polarised Injector Plugs,0.184,+27%,,
37451,Pugneum Core,0.026,+21%,,
37452,Unstable Injector Plugs,0.5,,+21%,
37453,Unstable Gas Expander,0.0,,,+100%
37454,Polarised Compressor,0.731,,+24%,+192%
37455,Polarised Injector Plugs,0.153,,,+161%
37456,Linear Gas Expander,0.445,,,+277%
37457,Pugneum Compressor,0.035,,,+114%
37458,Kinetic Release Mechanism,0.623,,+22%,+149%
37459,Kinetic Compressor,0.5,,+25%,
37460,Linear Launch System,0.5,,+22%,
37461,Polarised Compressor,0.158,+26%,,
37462,Unstable Gas Expander,0.5,,+21%,
37463,Kinetic Injector Plugs,0.5,,+27%,
37464,Linear Injector Plugs,0.5,,+21%,
37465,Kinetic Launch System,0.132,+25%,,
37466,Unstable Gas Expander,0.138,,,+155%
37467,Pugneum Gas Expander,0.5,,+23%,
37468,Unstable Heat Pump,0.5,,+30%,
37469,Polarised Timing Loom,0.026,+21%,,
37470,Kinetic Coils,0.5,,+23%,
37471,Unstable Compressor,0.5,+20%,+21%,
37472,Polarised Shell Loader,0.213,+28%,,+101%
37473,Kinetic Shell Loader,0.5,,+29%,
37474,Polarised Coils,0.158,+26%,,
37475,Kinetic Coils,0.5,,+22%,
37476,Unstable Release Mechanism,0.44,,,+275%
37477,Kinetic Core,0.026,+21%,,
37478,Pugneum Compressor,0.244,+29%,,+103%
37479,Polarised Coils,0.5,,+28%,
37480,Pugneum Core,0.5,,+28%,
37481,Kinetic Timing Loom,0.0,+20%,,
37482,Linear Coils,0.0,,,+100%
37483,Kinetic Compressor,0.038,,,+115%
37484,Linear Heat Pump,0.5,,+24%,
37485,Unstable Coils,0.317,,,+226%
37486,Unstable Injector Plugs,0.105,+24%,,
37487,Unstable Compressor,0.098,+22%,,+118%
37488,Unstable Gas Expander,0.5,,+21%,
37489,Polarised Core,0.5,,+29%,
37490,Polarised Heat Pump,0.663,,+22%,+165%
37491,Unstable Injector Plugs,0.132,+25%,,
37492,Polarised Core,0.184,+27%,,
37493,Kinetic Timing Loom,0.5,,+23%,
37494,Pugneum Launch System,0.0,+20%,,
37495,Pugneum Timing Loom,0.025,,,+110%
37496,Pugneum Gas Expander,0.0,,,+100%
37497,Linear Injector Plugs,0.058,,,+123%
37498,Polarised Heat Pump,0.053,+22%,,
37499,Linear Coils,0.0,,,+100%
37500,Polarised Heat Pump,0.5,,+21%,
37501,Pugneum Compressor,0.5,,+21%,
37502,Kinetic Heat Pump,0.5,,+21%,
37503,Pugneum Compressor,0.5,,+23%,
37504,Unstable Compressor,0.026,+21%,,
37505,Kinetic Core,0.294,,,+217%
37506,Linear Gas Expander,0.5,,+28%,
37507,Linear Timing Loom,0.5,,+23%,
37508,Pugneum Heat Pump,0.158,+26%,,
37509,Kinetic Release Mechanism,0.5,,+22%,
37510,Unstable Release Mechanism,0.105,+24%,,
37511,Polarised Compressor,0.008,,,+103%
37512,Polarised Compressor,0.008,,,+103%
37513,Linear Heat Pump,0.184,+27%,,
37514,Pugneum Coils,0.894,,+26%,+257%
37515,Linear Release Mechanism,0.079,+23%,,
37516,Pugneum Launch System,0.101,,,+140%
37517,Polarised Gas Expander,0.5,,+21%,
37518,Linear Launch System,0.005,,,+102%
37519,Pugneum Heat Pump,0.079,+23%,,
37520,Pugneum Core,0.173,,,+169%
37521,Pugneum Gas Expander,0.0,+20%,,
37522,Linear Injector Plugs,0.684,+27%,+21%,
37523,Linear Core,0.025,,,+110%
37524,Linear Gas Expander,0.5,,+21%,
37525,Pugneum Core,0.5,,+21%,
37526,Polarised Gas Expander,0.477,,,+290%
37527,Polarised Core,0.053,+22%,,
37528,Polarised Compressor,0.5,,+30%,
37529,Unstable Launch System,0.026,+21%,,
37530,Linear Release Mechanism,0.134,+21%,,+143%
37531,Kinetic Coils,0.5,,+28%,
37532,Linear Release Mechanism,0.0,,,+100%
37533,Unstable Shell Loader,0.105,+24%,,
37534,Unstable Core,0.026,+21%,,
37535,Unstable Timing Loom,0.5,,+21%,
37536,Polarised Launch System,0.5,,+21%,
37537,Kinetic Launch System,0.105,+24%,,
37538,Pugneum Core,0.026,+21%,,+100%
37539,Polarised Compressor,0.02,,,+108%
37540,Kinetic Timing Loom,0.5,,+24%,
37541,Pugneum Release Mechanism,0.606,+29%,,+247%
37542,Unstable Gas Expander,0.184,+27%,,
37543,Unstable Core,0.0,+20%,,+100%
37544,Pugneum Launch System,0.113,,,+145%
37545,Kinetic Launch System,0.0,+20%,,
37546,Kinetic Coils,0.0,+20%,,
37547,Pugneum Compressor,0.5,,+22%,
37548,Polarised Launch System,0.5,,+23%,
