Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Radius,Weapon_Grenade_Speed
36476,Tertiary Gas Expander,0.01,,,+101%
36477,Lubricated Timing Loom,0.0,,+11%,
36478,Secondary Core,0.0,,+11%,
36479,Tertiary Compressor,0.0,,+11%,
36480,Tertiary Release Mechanism,0.0,,,+100%
36481,Lubricated Coils,0.778,,+18%,
36482,Secondary Core,0.556,,+16%,
36483,Secondary Gas Expander,0.333,+13%,,
36484,Tertiary Core,0.111,+11%,,
36485,Secondary Launch System,0.556,,+16%,
36486,Secondary Release Mechanism,0.778,,+18%,
36487,Efficient Compressor,0.889,,+19%,
36488,Tertiary Release Mechanism,0.667,+16%,,
36489,Lubricated Heat Pump,0.0,,,+100%
36490,Efficient Gas Expander,0.0,,,+100%
36491,Efficient Release Mechanism,0.03,,,+103%
36492,Efficient Injector Plugs,0.667,,+17%,
36493,Secondary Coils,0.778,,+18%,
36494,Boosted Injector Plugs,0.556,+15%,,
36495,Lubricated Launch System,0.333,+13%,,
36496,Lubricated Compressor,0.0,,,+100%
36497,Tertiary Release Mechanism,0.0,,,+100%
36498,Tertiary Core,0.556,+15%,,
36499,Secondary Release Mechanism,0.0,+10%,,
36500,Tertiary Gas Expander,0.02,,,+102%
36501,Lubricated Heat Pump,0.0,+10%,,
36502,Tertiary Timing Loom,0.0,,+11%,
36503,Boosted Launch System,0.677,,,+167%
36504,Lubricated Timing Loom,0.111,+11%,,
36505,Tertiary Coils,0.141,,,+114%
36506,Secondary Core,0.212,,,+121%
36507,Lubricated Timing Loom,0.222,+12%,,
36508,Boosted Coils,0.667,+16%,,
36509,Lubricated Core,0.01,,,+101%
36510,Lubricated Gas Expander,0.333,,+14%,
36511,Tertiary Heat Pump,0.0,,,+100%
36512,Boosted Heat Pump,0.889,,+19%,
36513,Boosted Launch System,0.0,,+11%,
36514,Boosted Core,0.556,,+16%,
36515,Efficient Shell Loader,0.343,,,+134%
36516,Tertiary Gas Expander,0.222,+12%,,
36517,Tertiary Release Mechanism,0.667,,+17%,
36518,Boosted Coils,0.152,,,+115%
36519,Tertiary Coils,0.444,+14%,,
36520,Lubricated Core,0.303,,,+130%
36521,Tertiary Compressor,0.889,,+19%,
36522,Tertiary Core,0.172,,,+117%
36523,Boosted Heat Pump,0.0,,,+100%
36524,Efficient Coils,0.0,,,+100%
36525,Efficient Shell Loader,0.0,,,+100%
36526,Efficient Heat Pump,0.0,,+11%,
36527,Efficient Shell Loader,0.111,+11%,,
36528,Secondary Timing Loom,0.0,,+11%,
36529,Secondary Heat Pump,0.0,+10%,,
36530,Tertiary Compressor,0.0,+10%,,
36531,Secondary Coils,0.212,,,+121%
36532,Lubricated Release Mechanism,0.222,,,+122%
36533,Efficient Shell Loader,0.0,+10%,,
36534,Secondary Shell Loader,1.0,,+20%,
36535,Efficient Heat Pump,0.0,,,+100%
36536,Boosted Shell Loader,0.04,,,+104%
36537,Secondary Heat Pump,1.0,,+20%,
36538,Tertiary Gas Expander,0.0,,+11%,
36539,Secondary Release Mechanism,0.222,,+13%,
36540,Tertiary Gas Expander,0.0,,,+100%
36541,Secondary Heat Pump,0.0,+10%,,
36542,Boosted Launch System,0.02,,,+102%
36543,Efficient Coils,0.444,+14%,,
36544,Efficient Release Mechanism,0.333,+13%,,
36545,Tertiary Launch System,0.677,,,+167%
36546,Boosted Compressor,0.0,,+11%,
36547,Efficient Timing Loom,0.414,,,+141%
36548,Lubricated Compressor,0.222,+12%,,
36549,Efficient Injector Plugs,0.0,,,+100%
36550,Boosted Compressor,0.222,,+13%,
36551,Lubricated Release Mechanism,0.0,,,+100%
36552,Tertiary Coils,0.222,,+13%,
36553,Secondary Core,0.333,,+14%,
36554,Secondary Gas Expander,0.121,,,+112%
36555,Efficient Timing Loom,0.04,,,+104%
36556,Tertiary Injector Plugs,0.333,,+14%,
36557,Boosted Compressor,0.03,,,+103%
36558,Tertiary Core,0.162,,,+116%
36559,Lubricated Launch System,0.778,,+18%,
36560,Tertiary Gas Expander,0.778,+17%,,
36561,Efficient Timing Loom,0.333,+13%,,
36562,Lubricated Compressor,0.333,+13%,,
36563,Boosted Shell Loader,0.333,,+14%,
36564,Tertiary Gas Expander,0.111,+11%,,
36565,Lubricated Core,0.0,,,+100%
36566,Secondary Coils,0.01,,,+101%
36567,Tertiary Launch System,0.889,,+19%,
36568,Lubricated Timing Loom,0.667,+16%,,
36569,Boosted Timing Loom,0.0,+10%,,
36570,Boosted Coils,0.222,,+13%,
36571,Lubricated Gas Expander,0.354,,,+135%
36572,Tertiary Gas Expander,0.111,,+12%,
36573,Tertiary Launch System,0.0,+10%,,
36574,Efficient Release Mechanism,0.0,,+11%,
36575,Tertiary Gas Expander,0.222,+12%,,
36576,Efficient Injector Plugs,1.0,,+20%,
36577,Tertiary Coils,0.0,+10%,,
36578,Boosted Compressor,1.0,+19%,,
36579,Tertiary Heat Pump,0.0,,,+100%
36580,Secondary Compressor,0.333,+13%,,
36581,Secondary Gas Expander,0.0,,,+100%
36582,Lubricated Release Mechanism,0.333,,+14%,
36583,Secondary Injector Plugs,0.111,,+12%,
36584,Secondary Coils,0.01,,,+101%
36585,Lubricated Heat Pump,0.889,,+19%,
36586,Tertiary Coils,0.0,,+11%,
36587,Lubricated Gas Expander,0.0,,,+100%
36588,Secondary Injector Plugs,0.0,+10%,,
36589,Lubricated Release Mechanism,0.0,+10%,,
36590,Boosted Compressor,0.0,+10%,,
36591,Tertiary Compressor,0.111,+11%,,
36592,Lubricated Launch System,0.0,+10%,,
36593,Lubricated Injector Plugs,0.778,+17%,,
36594,Boosted Core,0.0,,+11%,
36595,Tertiary Shell Loader,0.0,,+11%,
36596,Tertiary Shell Loader,0.162,,,+116%
36597,Efficient Shell Loader,0.071,,,+107%
36598,Lubricated Launch System,0.0,,+11%,
36599,Efficient Timing Loom,0.0,,,+100%
36600,Secondary Injector Plugs,0.0,,+11%,
36601,Lubricated Release Mechanism,0.0,,,+100%
36602,Lubricated Compressor,0.091,,,+109%
36603,Boosted Gas Expander,0.0,,+11%,
36604,Efficient Shell Loader,0.798,,,+179%
36605,Secondary Timing Loom,0.0,,,+100%
36606,Efficient Shell Loader,0.222,,+13%,
36607,Boosted Heat Pump,0.556,,+16%,
36608,Lubricated Coils,0.778,+17%,,
36609,Lubricated Compressor,0.01,,,+101%
36610,Lubricated Compressor,0.0,+10%,,
36611,Lubricated Heat Pump,0.778,,+18%,
36612,Efficient Release Mechanism,0.01,,,+101%
36613,Tertiary Compressor,0.222,+12%,,
36614,Lubricated Gas Expander,0.525,,,+152%
36615,Tertiary Core,0.949,,,+194%
36616,Tertiary Compressor,0.222,,+13%,
36617,Lubricated Injector Plugs,0.889,+18%,,
36618,Lubricated Gas Expander,0.0,,,+100%
36619,Efficient Release Mechanism,0.111,,+12%,
36620,Secondary Shell Loader,0.0,,+11%,
36621,Boosted Shell Loader,0.778,+17%,,
36622,Secondary Launch System,0.0,,,+100%
36623,Efficient Release Mechanism,0.0,,+11%,
36624,Tertiary Launch System,0.0,,,+100%
36625,Tertiary Compressor,0.091,,,+109%
36626,Efficient Heat Pump,0.0,+10%,,
36627,Secondary Compressor,0.0,,,+100%
36628,Lubricated Launch System,0.02,,,+102%
36629,Efficient Timing Loom,0.778,,+18%,
36630,Lubricated Heat Pump,0.0,+10%,,
36631,Secondary Shell Loader,0.091,,,+109%
36632,Tertiary Coils,0.0,+10%,,
36633,Secondary Heat Pump,0.222,+12%,,
36634,Lubricated Core,0.222,,+13%,
36635,Efficient Timing Loom,0.333,,,+133%
36636,Efficient Release Mechanism,0.0,+10%,,
36637,Efficient Timing Loom,0.778,,+18%,
36638,Tertiary Release Mechanism,0.141,,,+114%
36639,Lubricated Injector Plugs,0.222,,+13%,
36640,Boosted Launch System,0.111,,+12%,
36641,Lubricated Timing Loom,0.667,+16%,,
36642,Tertiary Release Mechanism,0.222,+12%,,
36643,Boosted Release Mechanism,0.0,,+11%,
36644,Tertiary Coils,0.111,,+12%,
36645,Tertiary Coils,0.0,,+11%,
36646,Tertiary Compressor,0.0,,,+100%
36647,Secondary Core,0.455,,,+145%
36648,Secondary Heat Pump,0.444,,+15%,
36649,Boosted Injector Plugs,0.909,,,+190%
36650,Secondary Compressor,0.111,,+12%,
36651,Tertiary Core,0.091,,,+109%
36652,Lubricated Injector Plugs,0.444,,+15%,
36653,Tertiary Coils,0.0,,,+100%
36654,Lubricated Core,0.889,,+19%,
36655,Efficient Launch System,0.101,,,+110%
36656,Boosted Gas Expander,0.0,+10%,,
36657,Efficient Compressor,0.0,+10%,,
36658,Tertiary Heat Pump,1.0,+19%,,
36659,Efficient Timing Loom,0.01,,,+101%
36660,Lubricated Compressor,0.111,+11%,,
36661,Tertiary Gas Expander,0.222,+12%,,
36662,Lubricated Timing Loom,0.141,,,+114%
36663,Secondary Launch System,0.778,,+18%,
36664,Tertiary Heat Pump,0.131,,,+113%
36665,Secondary Launch System,0.333,+13%,,
36666,Boosted Compressor,0.02,,,+102%
36667,Efficient Gas Expander,1.0,,+20%,
36668,Lubricated Gas Expander,0.0,,+11%,
36669,Tertiary Compressor,0.222,+12%,,
36670,Lubricated Compressor,0.0,,,+100%
36671,Secondary Heat Pump,0.889,,+19%,
36672,Boosted Shell Loader,0.0,,,+100%
36673,Boosted Shell Loader,0.0,,,+100%
36674,Efficient Launch System,0.879,,,+187%
36675,Lubricated Launch System,0.111,,+12%,
36676,Lubricated Heat Pump,0.02,,,+102%
36677,Lubricated Injector Plugs,0.131,,,+113%
36678,Boosted Shell Loader,0.01,,,+101%
36679,Boosted Timing Loom,0.333,+13%,,
36680,Secondary Heat Pump,0.495,,,+149%
36681,Efficient Coils,0.0,+10%,,
36682,Tertiary Timing Loom,0.111,,+12%,
36683,Secondary Injector Plugs,0.0,,,+100%
36684,Boosted Injector Plugs,0.778,+17%,,
36685,Efficient Release Mechanism,0.0,,,+100%
36686,Lubricated Injector Plugs,0.0,+10%,,
36687,Secondary Gas Expander,0.111,,+12%,
36688,Tertiary Coils,0.121,,,+112%
36689,Boosted Gas Expander,0.0,,,+100%
36690,Efficient Gas Expander,0.121,,,+112%
36691,Tertiary Gas Expander,0.0,,,+100%
36692,Secondary Core,1.0,+19%,,
36693,Secondary Gas Expander,0.0,,,+100%
36694,Efficient Coils,0.778,+17%,,
36695,Tertiary Release Mechanism,0.333,,+14%,
36696,Secondary Coils,0.626,,,+162%
36697,Tertiary Coils,0.444,,+15%,
36698,Efficient Core,0.424,,,+142%
36699,Secondary Release Mechanism,0.222,,+13%,
36700,Secondary Coils,0.0,,+11%,
36701,Efficient Launch System,0.444,+14%,,
36702,Boosted Release Mechanism,0.333,,+14%,
36703,Tertiary Shell Loader,0.0,,,+100%
36704,Boosted Compressor,0.01,,,+101%
36705,Boosted Heat Pump,0.0,,+11%,
36706,Efficient Heat Pump,0.404,,,+140%
36707,Boosted Shell Loader,0.384,,,+138%
36708,Secondary Gas Expander,0.111,,+12%,
36709,Efficient Core,0.111,,+12%,
36710,Tertiary Release Mechanism,0.222,,+13%,
36711,Tertiary Shell Loader,0.444,+14%,,
36712,Lubricated Heat Pump,0.667,+16%,,
36713,Lubricated Release Mechanism,0.667,,+17%,
36714,Boosted Gas Expander,0.111,+11%,,
36715,Boosted Core,0.0,,,+100%
36716,Tertiary Timing Loom,0.333,+13%,,
36717,Tertiary Heat Pump,0.889,,+19%,
36718,Boosted Heat Pump,0.333,,+14%,
36719,Lubricated Timing Loom,0.01,,,+101%
36720,Boosted Shell Loader,0.071,,,+107%
36721,Secondary Launch System,0.0,+10%,,
36722,Boosted Compressor,0.778,,+18%,
36723,Boosted Heat Pump,0.667,+16%,,
36724,Lubricated Compressor,0.333,+13%,,
36725,Boosted Core,0.01,,,+101%
36726,Secondary Injector Plugs,0.0,+10%,,
36727,Boosted Gas Expander,0.0,+10%,,
36728,Boosted Gas Expander,0.333,+13%,,
36729,Tertiary Core,0.0,+10%,,
36730,Boosted Gas Expander,0.333,+13%,,
36731,Lubricated Injector Plugs,0.667,+16%,,
36732,Tertiary Shell Loader,0.0,+10%,,
36733,Secondary Timing Loom,0.333,+13%,,
36734,Secondary Injector Plugs,0.0,+10%,,
36735,Boosted Timing Loom,0.556,,+16%,
36736,Boosted Release Mechanism,0.0,,,+100%
36737,Efficient Release Mechanism,0.111,+11%,,
36738,Secondary Timing Loom,0.0,,+11%,
36739,Secondary Launch System,0.0,,,+100%
36740,Tertiary Shell Loader,0.0,,+11%,
36741,Secondary Heat Pump,0.0,+10%,,
36742,Boosted Launch System,0.808,,,+180%
36743,Secondary Gas Expander,0.0,,,+100%
36744,Boosted Shell Loader,0.444,,+15%,
36745,Tertiary Coils,0.0,,,+100%
36746,Boosted Coils,0.0,,,+100%
36747,Lubricated Heat Pump,0.0,,+11%,
36748,Boosted Release Mechanism,0.0,,+11%,
36749,Efficient Injector Plugs,0.0,+10%,,
36750,Boosted Injector Plugs,0.141,,,+114%
36751,Tertiary Shell Loader,0.444,,+15%,
36752,Tertiary Timing Loom,0.03,,,+103%
36753,Lubricated Compressor,0.111,+11%,,
36754,Secondary Heat Pump,0.111,,+12%,
36755,Tertiary Shell Loader,0.0,+10%,,
36756,Tertiary Gas Expander,0.0,+10%,,
36757,Secondary Launch System,0.778,,+18%,
36758,Efficient Timing Loom,0.131,,,+113%
36759,Efficient Coils,0.333,+13%,,
36760,Tertiary Release Mechanism,0.111,,,+111%
36761,Secondary Heat Pump,0.111,,+12%,
36762,Lubricated Coils,0.222,,+13%,
36763,Lubricated Injector Plugs,0.061,,,+106%
36764,Tertiary Compressor,0.778,,+18%,
36765,Boosted Shell Loader,0.333,+13%,,
36766,Lubricated Timing Loom,0.02,,,+102%
36767,Secondary Release Mechanism,0.222,,+13%,
36768,Boosted Injector Plugs,0.667,+16%,,
36769,Lubricated Timing Loom,0.0,,,+100%
36770,Secondary Coils,0.111,+11%,,
36771,Boosted Launch System,0.0,+10%,,
36772,Boosted Timing Loom,0.444,,+15%,
36773,Tertiary Shell Loader,0.02,,,+102%
36774,Boosted Launch System,0.333,,+14%,
36775,Lubricated Launch System,0.556,+15%,,
36776,Efficient Injector Plugs,0.111,,+12%,
36777,Efficient Core,0.667,+16%,,
36778,Tertiary Heat Pump,0.444,,+15%,
36779,Tertiary Launch System,0.111,+11%,,
36780,Efficient Compressor,0.111,+11%,,
36781,Tertiary Launch System,0.667,+16%,,
36782,Lubricated Launch System,0.939,,,+193%
36783,Tertiary Launch System,0.293,,,+129%
36784,Secondary Release Mechanism,0.0,+10%,,
36785,Secondary Release Mechanism,0.0,,+11%,
36786,Boosted Release Mechanism,0.556,+15%,,
36787,Tertiary Shell Loader,0.384,,,+138%
36788,Lubricated Heat Pump,0.333,+13%,,
36789,Lubricated Injector Plugs,0.0,,,+100%
36790,Efficient Coils,0.444,+14%,,
36791,Tertiary Launch System,0.444,+14%,,
36792,Boosted Launch System,0.687,,,+168%
36793,Efficient Heat Pump,0.111,+11%,,
36794,Secondary Core,0.01,,,+101%
36795,Tertiary Injector Plugs,0.03,,,+103%
36796,Lubricated Gas Expander,0.01,,,+101%
36797,Secondary Coils,0.657,,,+165%
36798,Lubricated Shell Loader,0.131,,,+113%
36799,Lubricated Shell Loader,0.222,+12%,,
36800,Tertiary Shell Loader,0.0,,+11%,
36801,Lubricated Gas Expander,0.01,,,+101%
36802,Tertiary Release Mechanism,0.0,,,+100%
36803,Secondary Injector Plugs,0.0,,,+100%
36804,Secondary Core,0.01,,,+101%
36805,Boosted Shell Loader,0.515,,,+151%
36806,Efficient Timing Loom,0.111,+11%,,
36807,Lubricated Heat Pump,0.222,+12%,,
36808,Secondary Gas Expander,0.0,+10%,,
36809,Tertiary Gas Expander,0.556,+15%,,
36810,Secondary Injector Plugs,0.04,,,+104%
36811,Efficient Compressor,0.061,,,+106%
36812,Boosted Compressor,0.667,,+17%,
36813,Lubricated Injector Plugs,0.0,+10%,,
36814,Secondary Injector Plugs,0.01,,,+101%
36815,Secondary Injector Plugs,0.424,,,+142%
36816,Tertiary Core,1.0,+19%,,
36817,Efficient Timing Loom,0.051,,,+105%
36818,Secondary Timing Loom,1.0,,+20%,
36819,Efficient Core,0.0,+10%,,
36820,Efficient Heat Pump,0.333,,+14%,
36821,Efficient Release Mechanism,0.0,+10%,,
36822,Secondary Shell Loader,0.667,,+17%,
36823,Tertiary Heat Pump,0.788,,,+178%
36824,Lubricated Launch System,1.0,,+20%,
36825,Efficient Heat Pump,1.0,+19%,,
36826,Secondary Compressor,0.333,,+14%,
36827,Secondary Heat Pump,1.0,,+20%,
36828,Efficient Gas Expander,0.333,+13%,,
36829,Lubricated Shell Loader,0.778,,+18%,
36830,Lubricated Gas Expander,0.444,+14%,,
36831,Boosted Injector Plugs,0.02,,,+102%
36832,Boosted Injector Plugs,0.03,,,+103%
36833,Boosted Coils,0.889,+18%,,
36834,Secondary Timing Loom,0.889,,+19%,
36835,Tertiary Timing Loom,0.0,,+11%,
36836,Boosted Coils,0.0,+10%,,
36837,Tertiary Core,0.333,,+14%,
36838,Efficient Launch System,0.0,,+11%,
36839,Tertiary Gas Expander,0.0,,+11%,
36840,Efficient Shell Loader,0.222,+12%,,
36841,Lubricated Launch System,1.0,,+20%,
36842,Tertiary Heat Pump,0.01,,,+101%
36843,Boosted Timing Loom,0.273,,,+127%
36844,Boosted Coils,1.0,,+20%,
36845,Boosted Heat Pump,0.778,+17%,,
36846,Lubricated Gas Expander,0.727,,,+172%
36847,Tertiary Core,0.0,,+11%,
36848,Lubricated Launch System,0.0,,+11%,
36849,Lubricated Shell Loader,0.111,,+12%,
36850,Efficient Shell Loader,0.667,,+17%,
36851,Efficient Shell Loader,0.0,,+11%,
36852,Efficient Core,0.556,+15%,,
36853,Secondary Timing Loom,0.222,+12%,,
36854,Lubricated Gas Expander,0.0,,+11%,
36855,Secondary Injector Plugs,0.556,,+16%,
36856,Lubricated Core,0.667,,+17%,
36857,Secondary Launch System,0.222,+12%,,
36858,Efficient Injector Plugs,0.111,+11%,,
36859,Efficient Gas Expander,0.444,,+15%,
36860,Efficient Compressor,0.01,,,+101%
36861,Efficient Gas Expander,0.222,,+13%,
36862,Lubricated Compressor,0.333,+13%,,
36863,Secondary Shell Loader,0.0,,,+100%
36864,Lubricated Injector Plugs,0.333,,+14%,
36865,Efficient Heat Pump,0.0,,,+100%
36866,Secondary Launch System,0.222,+12%,,
36867,Boosted Launch System,0.778,,+18%,
36868,Efficient Gas Expander,0.111,,+12%,
36869,Tertiary Release Mechanism,0.0,,,+100%
36870,Secondary Coils,1.0,+19%,,
36871,Lubricated Core,0.0,,+11%,
36872,Efficient Heat Pump,0.222,,+13%,
36873,Secondary Heat Pump,0.394,,,+139%
36874,Secondary Release Mechanism,0.111,+11%,,
36875,Boosted Timing Loom,0.869,,,+186%
36876,Tertiary Injector Plugs,0.111,,+12%,
36877,Tertiary Injector Plugs,0.222,,+13%,
36878,Lubricated Heat Pump,1.0,+19%,,
36879,Tertiary Core,0.0,+10%,,
36880,Tertiary Injector Plugs,0.515,,,+151%
36881,Boosted Injector Plugs,0.293,,,+129%
36882,Boosted Gas Expander,0.0,+10%,,
36883,Lubricated Injector Plugs,0.0,+10%,,
36884,Efficient Injector Plugs,0.566,,,+156%
36885,Lubricated Shell Loader,0.667,,+17%,
36886,Boosted Core,0.222,+12%,,
36887,Lubricated Launch System,0.0,+10%,,
36888,Tertiary Launch System,0.667,,+17%,
36889,Efficient Shell Loader,0.0,,,+100%
36890,Tertiary Timing Loom,0.02,,,+102%
36891,Efficient Heat Pump,0.111,,+12%,
36892,Lubricated Launch System,0.444,,+15%,
36893,Secondary Release Mechanism,0.828,,,+182%
36894,Boosted Injector Plugs,1.0,+19%,,
36895,Tertiary Launch System,0.0,,,+100%
36896,Boosted Timing Loom,0.03,,,+103%
36897,Lubricated Timing Loom,0.677,,,+167%
36898,Efficient Coils,0.0,,,+100%
36899,Lubricated Injector Plugs,0.0,+10%,,
36900,Boosted Coils,0.222,+12%,,
36901,Efficient Release Mechanism,0.04,,,+104%
36902,Tertiary Launch System,0.0,,+11%,
36903,Boosted Timing Loom,0.0,+10%,,
36904,Secondary Compressor,0.444,,+15%,
36905,Secondary Gas Expander,0.444,,+15%,
36906,Lubricated Release Mechanism,0.0,,,+100%
36907,Tertiary Gas Expander,0.141,,,+114%
36908,Efficient Injector Plugs,0.0,,,+100%
36909,Boosted Heat Pump,0.0,+10%,,
36910,Secondary Injector Plugs,0.333,,+14%,
36911,Lubricated Core,0.0,+10%,,
36912,Tertiary Launch System,0.889,,+19%,
36913,Lubricated Timing Loom,0.889,+18%,,
36914,Boosted Shell Loader,0.889,+18%,,
36915,Lubricated Core,0.01,,,+101%
36916,Boosted Launch System,0.778,,+18%,
36917,Tertiary Shell Loader,0.0,+10%,,
36918,Tertiary Timing Loom,1.0,,+20%,
36919,Lubricated Coils,0.333,+13%,,
36920,Efficient Core,0.667,,+17%,
36921,Secondary Launch System,0.111,,+12%,
36922,Efficient Injector Plugs,1.0,+19%,,
36923,Secondary Heat Pump,0.889,,+19%,
36924,Tertiary Injector Plugs,0.667,+16%,,
36925,Lubricated Launch System,0.0,,,+100%
36926,Secondary Core,0.556,,+16%,
36927,Tertiary Gas Expander,0.03,,,+103%
36928,Tertiary Coils,0.091,,,+109%
36929,Efficient Core,0.333,,+14%,
36930,Boosted Heat Pump,0.556,,+16%,
36931,Tertiary Launch System,1.0,+19%,,
36932,Boosted Launch System,0.778,+17%,,
36933,Secondary Launch System,0.03,,,+103%
36934,Boosted Release Mechanism,0.253,,,+125%
36935,Lubricated Release Mechanism,0.0,+10%,,
36936,Tertiary Coils,0.636,,,+163%
36937,Secondary Injector Plugs,0.0,+10%,,
36938,Tertiary Timing Loom,0.111,,+12%,
36939,Secondary Shell Loader,0.889,,,+188%
36940,Lubricated Launch System,0.444,+14%,,
36941,Lubricated Timing Loom,0.0,,,+100%
36942,Efficient Injector Plugs,0.111,,+12%,
36943,Tertiary Launch System,0.333,,+14%,
36944,Secondary Coils,0.222,+12%,,
36945,Secondary Compressor,0.556,+15%,,
36946,Secondary Core,0.0,,+11%,
36947,Efficient Compressor,0.111,+11%,,
36948,Boosted Timing Loom,0.222,+12%,,
36949,Efficient Core,0.222,+12%,,
36950,Boosted Core,0.667,,+17%,
36951,Boosted Compressor,0.687,,,+168%
36952,Lubricated Injector Plugs,0.333,+13%,,
36953,Lubricated Injector Plugs,0.232,,,+123%
36954,Tertiary Gas Expander,0.0,+10%,,
36955,Boosted Heat Pump,0.0,+10%,,
36956,Efficient Compressor,0.778,+17%,,
36957,Lubricated Compressor,0.0,,,+100%
36958,Boosted Shell Loader,1.0,,+20%,
36959,Efficient Injector Plugs,0.556,+15%,,
36960,Efficient Gas Expander,0.394,,,+139%
36961,Tertiary Release Mechanism,0.0,,+11%,
36962,Lubricated Core,0.061,,,+106%
36963,Secondary Timing Loom,0.222,+12%,,
36964,Lubricated Release Mechanism,0.0,,,+100%
36965,Tertiary Core,0.111,,+12%,
36966,Boosted Launch System,0.0,+10%,,
36967,Efficient Release Mechanism,0.0,,,+100%
36968,Secondary Core,0.0,+10%,,
36969,Lubricated Shell Loader,0.111,,+12%,
36970,Tertiary Compressor,0.889,+18%,,
36971,Efficient Compressor,0.0,+10%,,
36972,Secondary Release Mechanism,0.0,,,+100%
36973,Boosted Core,0.556,,+16%,
36974,Boosted Compressor,0.444,+14%,,
36975,Secondary Shell Loader,0.222,+12%,,
36976,Boosted Launch System,0.0,+10%,,
36977,Efficient Coils,0.0,,,+100%
36978,Tertiary Release Mechanism,0.556,+15%,,
36979,Tertiary Launch System,0.0,,,+100%
36980,Tertiary Heat Pump,0.141,,,+114%
36981,Lubricated Compressor,0.667,,,+166%
36982,Boosted Release Mechanism,1.0,+19%,,
36983,Boosted Compressor,0.0,+10%,,
