Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Bounce,Weapon_Grenade_Radius,Weapon_Grenade_Speed
64760,Tertiary Core,0.5,,,+5%,
64761,Secondary Release Mechanism,0.125,,,+2%,
64762,Boosted Timing Loom,0.5,,+33%,,
64763,Efficient Coils,0.5,,+33%,,
64764,Efficient Gas Expander,0.5,,,+5%,
64765,Lubricated Core,0.5,,+33%,,
64766,Tertiary Core,0.25,,,+3%,
64767,Efficient Injector Plugs,0.551,,+33%,,+110%
64768,Efficient Timing Loom,0.01,,,+1%,+102%
64769,Lubricated Release Mechanism,0.167,+13%,,,
64770,Tertiary Gas Expander,0.5,,+33%,,
64771,Boosted Timing Loom,0.0,,,,+100%
64772,Boosted Compressor,0.0,,,+1%,
64773,Tertiary Release Mechanism,0.929,,+33%,,+185%
64774,Tertiary Shell Loader,0.015,,,,+103%
64775,Boosted Core,0.222,+14%,,,
64776,Tertiary Coils,0.0,,,+1%,+100%
64777,Lubricated Injector Plugs,0.5,,,+5%,
64778,Boosted Coils,0.5,,+33%,,
64779,Secondary Compressor,0.056,+11%,,,
64780,Lubricated Gas Expander,0.5,,,+5%,
64781,Lubricated Heat Pump,0.0,,,+1%,
64782,Boosted Timing Loom,0.0,,,+1%,
64783,Efficient Timing Loom,0.5,,+33%,,
64784,Efficient Gas Expander,0.0,,,+1%,
64785,Secondary Compressor,0.5,,+33%,,
64786,Secondary Gas Expander,0.222,+14%,,,
64787,Efficient Shell Loader,0.5,+19%,,,
64788,Lubricated Heat Pump,0.333,+16%,,,
64789,Tertiary Heat Pump,0.0,+10%,,,
64790,Lubricated Shell Loader,0.0,,,,+100%
64791,Lubricated Core,0.015,,,,+103%
64792,Efficient Coils,0.015,,,,+103%
64793,Lubricated Coils,0.0,,,,+100%
64794,Tertiary Injector Plugs,0.375,,,+4%,
64795,Efficient Injector Plugs,0.47,+14%,,,+149%
64796,Tertiary Gas Expander,0.0,,,,+100%
64797,Secondary Launch System,0.111,+12%,,,
64798,Efficient Heat Pump,0.342,,,+2%,+143%
64799,Lubricated Gas Expander,0.197,,,,+139%
64800,Tertiary Coils,0.5,,+33%,,
64801,Boosted Injector Plugs,0.5,,+33%,,
64802,Secondary Heat Pump,0.0,,,+1%,
64803,Boosted Release Mechanism,0.0,,,+1%,
64804,Efficient Compressor,0.5,,+33%,,
64805,Tertiary Injector Plugs,0.0,,,+1%,
64806,Boosted Shell Loader,0.75,,+33%,+3%,
64807,Tertiary Launch System,0.051,,,,+110%
64808,Efficient Injector Plugs,0.5,,+33%,,
64809,Tertiary Heat Pump,0.111,+12%,,,
64810,Efficient Injector Plugs,0.5,,+33%,,
64811,Efficient Coils,0.5,,+33%,,
64812,Lubricated Launch System,0.25,,,+3%,
64813,Boosted Shell Loader,0.5,,+33%,,
64814,Efficient Injector Plugs,0.01,,,,+102%
64815,Secondary Compressor,0.242,,,,+148%
64816,Secondary Shell Loader,0.5,,,+5%,
64817,Secondary Injector Plugs,0.056,+11%,,,
64818,Efficient Timing Loom,0.444,+18%,,,
64819,Boosted Shell Loader,0.5,,+33%,,
64820,Lubricated Injector Plugs,0.375,,,+4%,
64821,Efficient Timing Loom,0.813,,+33%,,+162%
64822,Efficient Timing Loom,0.5,,+33%,,
64823,Tertiary Shell Loader,0.015,,,,+103%
64824,Boosted Core,0.333,+16%,,,
64825,Lubricated Shell Loader,0.056,+11%,,,
64826,Boosted Gas Expander,0.222,+13%,,,+111%
64827,Boosted Timing Loom,0.556,+11%,+33%,,
64828,Boosted Gas Expander,0.5,,+33%,,
64829,Tertiary Launch System,0.5,,+33%,,
64830,Boosted Launch System,0.125,,,+2%,
64831,Efficient Shell Loader,0.5,,+33%,,
64832,Lubricated Release Mechanism,0.5,,+33%,,
64833,Boosted Launch System,0.0,+10%,,,
64834,Boosted Timing Loom,0.045,,,,+109%
64835,Boosted Release Mechanism,0.5,+10%,+33%,,
64836,Tertiary Coils,0.0,+10%,,,+100%
64837,Efficient Timing Loom,0.0,,,,+100%
64838,Efficient Coils,0.106,,,,+121%
64839,Tertiary Shell Loader,0.5,,+33%,,
64840,Efficient Injector Plugs,0.125,,,+2%,
64841,Boosted Core,0.0,,,+1%,
64842,Tertiary Timing Loom,0.116,+12%,,,+101%
64843,Lubricated Timing Loom,0.167,+13%,,,
64844,Lubricated Compressor,0.0,,,+1%,
64845,Secondary Shell Loader,0.5,,+33%,,
64846,Lubricated Shell Loader,0.278,+15%,,,
64847,Secondary Compressor,0.157,,,,+131%
64848,Efficient Injector Plugs,0.389,+17%,,+1%,
64849,Efficient Coils,0.5,,+33%,,
64850,Secondary Injector Plugs,0.375,,,+4%,
64851,Tertiary Coils,0.111,+12%,,,
64852,Efficient Release Mechanism,0.025,,,,+105%
64853,Lubricated Core,0.5,,+33%,,
64854,Tertiary Heat Pump,0.5,+10%,,+5%,
64855,Efficient Timing Loom,0.658,,,+4%,+156%
64856,Lubricated Compressor,0.0,,,+1%,
64857,Efficient Shell Loader,0.167,+13%,,,
64858,Lubricated Heat Pump,0.5,,+33%,,
64859,Boosted Coils,0.187,,,,+137%
64860,Boosted Shell Loader,0.5,,+33%,,
64861,Boosted Timing Loom,0.237,,,,+147%
64862,Secondary Compressor,0.5,,+33%,,
64863,Boosted Timing Loom,0.5,,+33%,,
64864,Boosted Launch System,0.5,,+33%,,
64865,Tertiary Compressor,0.167,+13%,,,
64866,Efficient Injector Plugs,0.236,+12%,,+2%,
64867,Secondary Release Mechanism,0.375,,,+4%,
64868,Boosted Launch System,0.5,,,+5%,
64869,Efficient Core,0.611,+12%,+33%,,
64870,Lubricated Injector Plugs,0.54,,+33%,,+108%
64871,Lubricated Compressor,0.071,,,,+114%
64872,Efficient Coils,0.5,,+33%,,
64873,Tertiary Timing Loom,0.227,+14%,,,+101%
64874,Lubricated Compressor,0.5,,+33%,,
64875,Secondary Timing Loom,0.25,,,+3%,
64876,Boosted Coils,0.167,+13%,,,
64877,Tertiary Coils,0.278,+15%,,,
64878,Secondary Release Mechanism,0.5,,+33%,,
64879,Efficient Launch System,0.111,+12%,,,
64880,Efficient Compressor,0.0,+10%,,,+100%
64881,Tertiary Release Mechanism,0.5,,+33%,,
64882,Secondary Compressor,0.27,,,+3%,+104%
64883,Efficient Coils,0.5,,+33%,,
64884,Tertiary Release Mechanism,0.288,+15%,,,+102%
64885,Boosted Gas Expander,0.121,,,,+124%
64886,Tertiary Shell Loader,0.5,,+33%,,
64887,Boosted Launch System,0.5,,+33%,+1%,
64888,Boosted Coils,0.0,+10%,,,
64889,Tertiary Launch System,0.03,,,,+106%
64890,Lubricated Gas Expander,0.0,+10%,,,
64891,Tertiary Launch System,0.5,,,+5%,
64892,Boosted Compressor,0.5,,+33%,,
64893,Tertiary Shell Loader,0.5,,+33%,,
64894,Efficient Coils,0.5,,+33%,,
64895,Tertiary Timing Loom,0.0,,,,+100%
64896,Lubricated Launch System,0.5,,+33%,,
64897,Boosted Gas Expander,0.0,,,,+100%
64898,Lubricated Core,0.5,,+33%,,
64899,Secondary Release Mechanism,0.333,+16%,,,
64900,Secondary Gas Expander,0.125,,,+2%,
64901,Tertiary Timing Loom,0.025,,,,+105%
64902,Lubricated Compressor,0.167,+13%,,,
64903,Lubricated Release Mechanism,0.375,,,+4%,
64904,Efficient Coils,0.0,,,,+100%
64905,Secondary Timing Loom,0.5,,+33%,,
64906,Lubricated Release Mechanism,0.005,,,,+101%
64907,Lubricated Heat Pump,0.125,,,+2%,
64908,Boosted Gas Expander,0.5,,+33%,,
64909,Boosted Coils,0.01,,,,+102%
64910,Lubricated Release Mechanism,0.005,,,,+101%
64911,Secondary Coils,0.167,+13%,,,
64912,Boosted Launch System,0.389,+17%,,,
64913,Secondary Core,0.5,,+33%,,
64914,Efficient Core,0.005,,,,+101%
64915,Boosted Gas Expander,0.5,,+33%,,
64916,Tertiary Gas Expander,0.333,+16%,,,
64917,Tertiary Heat Pump,0.5,,+33%,,
64918,Efficient Heat Pump,0.515,,+33%,,+103%
64919,Boosted Compressor,0.056,+11%,,,
64920,Efficient Heat Pump,0.53,,+33%,,+106%
64921,Tertiary Coils,0.0,,,,+100%
64922,Secondary Timing Loom,0.51,,+33%,,+102%
64923,Efficient Timing Loom,0.0,,,+1%,
64924,Efficient Gas Expander,0.125,,,+2%,
64925,Efficient Coils,0.0,,,,+100%
64926,Boosted Timing Loom,0.444,+18%,,,
64927,Lubricated Timing Loom,0.278,+15%,,,
64928,Boosted Compressor,0.0,,,,+100%
64929,Lubricated Compressor,0.702,,,+5%,+140%
64930,Efficient Shell Loader,0.5,,+33%,,
64931,Secondary Compressor,0.0,,,,+100%
64932,Tertiary Timing Loom,0.0,,,,+100%
64933,Efficient Coils,0.081,,,,+116%
64934,Efficient Release Mechanism,0.389,+17%,,,
64935,Efficient Gas Expander,0.0,+10%,,,
64936,Secondary Coils,0.005,,,,+101%
64937,Efficient Release Mechanism,0.136,+11%,,,+116%
64938,Boosted Launch System,0.0,+10%,,,
64939,Efficient Launch System,0.5,+19%,,,
64940,Lubricated Coils,0.005,,,,+101%
64941,Boosted Release Mechanism,0.005,,,,+101%
64942,Lubricated Coils,0.5,,+33%,,
64943,Tertiary Compressor,0.0,+10%,,,
64944,Boosted Shell Loader,0.005,,,,+101%
64945,Tertiary Gas Expander,0.222,+14%,,,
64946,Efficient Release Mechanism,0.125,,,+2%,
64947,Secondary Heat Pump,0.347,+14%,,+2%,
64948,Secondary Gas Expander,0.0,,,+1%,
64949,Tertiary Release Mechanism,0.04,,,,+108%
64950,Efficient Shell Loader,0.25,,,+3%,
64951,Secondary Launch System,0.5,,+33%,,
64952,Secondary Coils,0.263,,,,+152%
64953,Secondary Release Mechanism,0.0,+10%,,,
64954,Lubricated Launch System,0.5,,+33%,,
64955,Efficient Injector Plugs,0.375,,,+4%,
64956,Secondary Heat Pump,0.5,,+33%,,
64957,Boosted Heat Pump,0.0,+10%,,,
64958,Secondary Core,0.359,+11%,,,+160%
64959,Secondary Shell Loader,0.0,,,+1%,
64960,Efficient Gas Expander,0.5,,+33%,,
64961,Tertiary Release Mechanism,0.5,+19%,,,
64962,Lubricated Release Mechanism,0.375,,,+4%,
64963,Lubricated Core,0.5,,+33%,+1%,
64964,Lubricated Coils,0.0,,,,+100%
64965,Secondary Shell Loader,0.5,,+33%,,
64966,Efficient Core,0.5,,+33%,,
64967,Secondary Injector Plugs,0.5,,,+5%,
64968,Tertiary Compressor,0.444,+18%,,,
64969,Tertiary Compressor,0.125,+10%,,+2%,
64970,Lubricated Timing Loom,0.5,,+33%,,
64971,Lubricated Shell Loader,0.5,,+33%,,
64972,Secondary Release Mechanism,0.167,+13%,,,
64973,Boosted Shell Loader,0.258,,,,+151%
64974,Boosted Timing Loom,0.434,,,,+186%
64975,Efficient Launch System,0.222,+14%,,,+100%
64976,Efficient Core,0.389,+17%,,,
64977,Efficient Launch System,0.5,,+33%,,
64978,Boosted Coils,0.375,,,+4%,
64979,Boosted Injector Plugs,0.0,,,+1%,
64980,Secondary Injector Plugs,0.375,,,+4%,
64981,Efficient Shell Loader,0.03,,,,+106%
64982,Lubricated Gas Expander,0.5,,+33%,,
64983,Efficient Timing Loom,0.636,,,+5%,+127%
64984,Boosted Release Mechanism,0.5,,+33%,,
64985,Tertiary Release Mechanism,0.111,+12%,,,
64986,Tertiary Core,0.222,+14%,,,+100%
64987,Efficient Compressor,0.071,+11%,,,+103%
64988,Lubricated Release Mechanism,0.25,,,+3%,+100%
64989,Tertiary Launch System,0.444,+18%,,,
64990,Efficient Release Mechanism,0.375,,,+4%,
64991,Tertiary Release Mechanism,0.035,,,,+107%
64992,Tertiary Coils,0.056,+11%,,,
64993,Efficient Core,0.061,,,,+112%
64994,Tertiary Shell Loader,0.0,,,+1%,
64995,Efficient Release Mechanism,0.086,,,,+117%
64996,Secondary Injector Plugs,0.375,,,+4%,
64997,Lubricated Gas Expander,0.0,,,,+100%
64998,Efficient Launch System,0.005,,,+1%,+101%
64999,Boosted Compressor,0.015,,,,+103%
65000,Tertiary Shell Loader,0.26,,,+3%,+102%
65001,Efficient Injector Plugs,0.0,,,,+100%
65002,Lubricated Shell Loader,0.5,,+33%,,
65003,Efficient Injector Plugs,0.0,+10%,,+1%,
65004,Boosted Gas Expander,0.5,,+33%,,
65005,Tertiary Shell Loader,0.5,,+33%,,
65006,Lubricated Gas Expander,0.0,,,+1%,+100%
65007,Lubricated Timing Loom,0.313,,,,+162%
65008,Lubricated Heat Pump,0.5,,+33%,,
65009,Boosted Injector Plugs,0.111,,,,+122%
65010,Boosted Heat Pump,0.5,,+33%,,
65011,Boosted Injector Plugs,0.056,+11%,,,
65012,Boosted Timing Loom,0.333,+16%,,,
65013,Tertiary Release Mechanism,0.0,,,+1%,
65014,Tertiary Compressor,0.5,,+33%,,
65015,Boosted Launch System,0.0,,,+1%,
65016,Tertiary Injector Plugs,0.5,,+33%,,
65017,Boosted Injector Plugs,0.944,+18%,+33%,,
65018,Boosted Injector Plugs,0.5,,+33%,,+100%
65019,Boosted Timing Loom,0.25,,,+3%,
65020,Secondary Coils,0.0,,,+1%,
65021,Tertiary Coils,0.444,+18%,,,
65022,Lubricated Coils,0.375,,,+4%,
65023,Efficient Timing Loom,0.056,+11%,,,+100%
65024,Boosted Gas Expander,0.0,,,+1%,
65025,Lubricated Core,0.015,,,,+103%
65026,Secondary Timing Loom,0.167,+13%,,,
65027,Boosted Launch System,0.125,,,+2%,
65028,Tertiary Coils,0.5,,+33%,,
65029,Tertiary Gas Expander,0.0,,,+1%,
65030,Secondary Core,0.192,,,,+138%
65031,Efficient Release Mechanism,0.5,,+33%,,
65032,Secondary Timing Loom,0.222,+14%,,,
65033,Lubricated Injector Plugs,0.5,,+33%,+1%,
65034,Secondary Injector Plugs,0.5,,+33%,,
65035,Secondary Release Mechanism,0.5,,+33%,+1%,
65036,Boosted Timing Loom,0.056,+11%,,,
65037,Tertiary Coils,0.5,,+33%,,
65038,Secondary Injector Plugs,0.111,+12%,,,
65039,Tertiary Gas Expander,0.667,+13%,+33%,,
65040,Tertiary Heat Pump,0.5,,,+5%,
65041,Efficient Launch System,0.5,+19%,,,
65042,Tertiary Core,0.056,+11%,,,
65043,Boosted Shell Loader,0.0,,,+1%,
65044,Lubricated Coils,0.5,,+33%,+1%,
65045,Secondary Shell Loader,0.015,,,+1%,+103%
65046,Lubricated Compressor,0.0,,,+1%,
65047,Lubricated Timing Loom,0.005,,,,+101%
65048,Lubricated Shell Loader,0.125,,,+2%,
65049,Lubricated Coils,0.071,,,,+114%
65050,Boosted Coils,0.125,,,+2%,
65051,Secondary Injector Plugs,0.5,,,+5%,
65052,Efficient Timing Loom,0.167,+13%,,,
65053,Boosted Injector Plugs,0.5,,+33%,,
65054,Tertiary Injector Plugs,0.318,,,,+163%
65055,Lubricated Core,0.5,,+33%,,
65056,Lubricated Shell Loader,0.167,+13%,,,
65057,Lubricated Timing Loom,0.0,,,+1%,+100%
65058,Secondary Coils,0.639,+17%,,+3%,
65059,Secondary Timing Loom,0.5,,+33%,,
65060,Lubricated Core,0.0,,,,+100%
65061,Lubricated Shell Loader,0.0,,,+1%,
65062,Secondary Compressor,0.5,,,+5%,
65063,Lubricated Compressor,0.125,,,+2%,
65064,Tertiary Launch System,0.015,,,+1%,+103%
65065,Lubricated Launch System,0.5,,+33%,,
65066,Boosted Launch System,0.015,,,,+103%
65067,Secondary Coils,0.222,+14%,,,
65068,Secondary Coils,0.333,+16%,,,
65069,Efficient Gas Expander,0.25,,,+3%,
65070,Secondary Release Mechanism,0.222,+14%,,,
65071,Efficient Compressor,0.0,,,,+100%
65072,Efficient Launch System,0.5,,+33%,,
65073,Tertiary Release Mechanism,0.5,,+33%,,
65074,Boosted Release Mechanism,0.5,,+33%,,
65075,Tertiary Timing Loom,0.01,,,,+102%
65076,Secondary Compressor,0.125,,,+2%,
65077,Boosted Launch System,0.02,,,,+104%
65078,Secondary Compressor,0.0,,,+1%,
65079,Secondary Launch System,0.25,,,+3%,+100%
65080,Tertiary Launch System,0.278,+15%,,,
65081,Lubricated Heat Pump,0.5,,+33%,,
65082,Secondary Shell Loader,0.5,,+33%,,
65083,Efficient Release Mechanism,0.0,+10%,,,
65084,Secondary Compressor,0.5,,+33%,,
65085,Lubricated Core,0.5,,+33%,,
65086,Boosted Launch System,0.5,,+33%,,
65087,Lubricated Release Mechanism,0.278,+15%,,,
65088,Secondary Shell Loader,0.278,+15%,,,+100%
65089,Secondary Timing Loom,0.375,,,+4%,
65090,Boosted Compressor,0.5,+19%,,,
65091,Tertiary Injector Plugs,0.5,,,+5%,
65092,Lubricated Core,0.0,,,,+100%
65093,Lubricated Timing Loom,0.167,+13%,,,+100%
65094,Lubricated Launch System,0.5,,+33%,,
65095,Secondary Core,0.005,,,,+101%
65096,Secondary Compressor,0.01,,,,+102%
65097,Tertiary Compressor,0.5,+10%,+33%,,
65098,Boosted Core,0.5,,+33%,,
65099,Secondary Heat Pump,0.0,+10%,,,
65100,Tertiary Gas Expander,0.0,+10%,,,
65101,Efficient Gas Expander,0.0,,,+1%,
65102,Tertiary Injector Plugs,0.764,+17%,,+4%,
65103,Boosted Timing Loom,0.278,+15%,,,
65104,Lubricated Release Mechanism,0.889,+17%,,+5%,
65105,Boosted Timing Loom,0.167,+13%,,,
65106,Lubricated Release Mechanism,0.0,+10%,,,
65107,Efficient Heat Pump,0.0,,,+1%,
65108,Tertiary Injector Plugs,0.5,,+33%,,
65109,Boosted Launch System,0.278,+15%,,,
65110,Efficient Coils,0.5,,+33%,,
65111,Boosted Core,0.111,+12%,,,
65112,Efficient Coils,0.375,,,+4%,
65113,Lubricated Coils,0.5,,+33%,,
65114,Secondary Gas Expander,0.015,,,,+103%
65115,Secondary Launch System,0.0,,,+1%,
65116,Boosted Gas Expander,0.424,,,,+184%
65117,Tertiary Release Mechanism,0.369,,,,+173%
65118,Efficient Compressor,0.0,,,,+100%
65119,Lubricated Injector Plugs,0.5,,,+5%,
65120,Tertiary Heat Pump,0.694,+18%,,+3%,
65121,Efficient Injector Plugs,0.125,,,+2%,
65122,Secondary Coils,0.505,,+33%,,+101%
65123,Tertiary Gas Expander,0,,,,
65124,Lubricated Heat Pump,0.126,,,,+125%
65125,Boosted Gas Expander,0.5,,+33%,,
65126,Efficient Compressor,0.125,,,+2%,
65127,Secondary Launch System,0.0,,,+1%,
65128,Tertiary Release Mechanism,0.5,,+33%,,
65129,Secondary Timing Loom,0.125,,,+2%,
65130,Secondary Gas Expander,0.035,,,+1%,+107%
65131,Efficient Injector Plugs,0.556,+11%,+33%,,
65132,Lubricated Core,0.015,,,,+103%
65133,Tertiary Compressor,0.005,,,,+101%
65134,Tertiary Compressor,0.389,+17%,,+1%,
65135,Boosted Shell Loader,0.5,,+33%,,
65136,Lubricated Launch System,0.187,,,,+137%
65137,Boosted Release Mechanism,0.5,,+33%,,
65138,Efficient Shell Loader,0.222,+14%,,,
65139,Lubricated Shell Loader,0.02,,,,+104%
65140,Tertiary Core,0.232,,,,+146%
65141,Secondary Launch System,0.0,,,+1%,
65142,Secondary Launch System,0.111,+12%,,,
65143,Lubricated Core,0.944,+18%,+33%,,
65144,Efficient Coils,0.0,,,,+100%
65145,Secondary Gas Expander,0.0,+10%,,,
65146,Lubricated Heat Pump,0.0,+10%,,,
65147,Lubricated Launch System,0.061,,,,+112%
65148,Boosted Release Mechanism,0.0,,,+1%,
65149,Tertiary Compressor,0.167,+13%,,,
65150,Secondary Heat Pump,0.347,+14%,,+2%,
65151,Tertiary Release Mechanism,0.0,,,,+100%
65152,Boosted Gas Expander,0.5,,+33%,,
65153,Lubricated Heat Pump,0.167,+13%,,,
65154,Boosted Injector Plugs,0.0,,,,+100%
65155,Tertiary Coils,0.0,+10%,,,
65156,Tertiary Injector Plugs,0.081,,,,+116%
65157,Tertiary Heat Pump,0.641,+16%,,,+161%
65158,Lubricated Core,0.0,+10%,,,
65159,Tertiary Release Mechanism,0.293,,,,+158%
65160,Secondary Compressor,0.0,+10%,,,+100%
65161,Secondary Gas Expander,0.5,,+33%,,
65162,Secondary Coils,0.0,,,,+100%
65163,Boosted Release Mechanism,0.0,+10%,,,
65164,Tertiary Timing Loom,0.5,+19%,,,
65165,Lubricated Gas Expander,0.25,,,+3%,
65166,Tertiary Launch System,0.5,,+33%,,
65167,Secondary Gas Expander,0.0,+10%,,,
65168,Tertiary Launch System,0.528,+15%,,+3%,
65169,Efficient Shell Loader,0.5,,+33%,,
65170,Lubricated Launch System,0.5,,+33%,,
65171,Secondary Coils,0.375,,,+4%,
65172,Secondary Coils,0.125,+10%,,+2%,
65173,Boosted Compressor,0.0,,,+1%,
65174,Secondary Timing Loom,0.5,,+33%,,
65175,Lubricated Core,0.556,+15%,,,+155%
65176,Lubricated Injector Plugs,0.75,,+33%,+3%,
65177,Secondary Injector Plugs,0.576,,+33%,,+115%
65178,Lubricated Launch System,0.125,,,+2%,
65179,Efficient Timing Loom,0.222,+14%,,,
65180,Secondary Heat Pump,0.0,,,,+100%
65181,Secondary Injector Plugs,0.0,,,,+100%
65182,Secondary Coils,0.181,+11%,,+2%,
65183,Lubricated Compressor,0.0,+10%,,,
65184,Lubricated Gas Expander,0.5,,+33%,,
65185,Secondary Release Mechanism,0.5,,+33%,,
65186,Boosted Injector Plugs,0.5,,+33%,,
65187,Boosted Release Mechanism,0.0,,,+1%,
65188,Secondary Gas Expander,0.056,+11%,,,
65189,Efficient Core,0.389,+17%,,,
65190,Lubricated Core,0.125,,,+2%,
65191,Lubricated Release Mechanism,0.015,,,,+103%
65192,Secondary Timing Loom,0.0,,,+1%,
65193,Efficient Timing Loom,0.5,,+33%,,
65194,Lubricated Coils,0.056,+11%,,,
65195,Secondary Compressor,1.0,,+33%,+5%,
65196,Boosted Launch System,0.306,+11%,,+3%,
65197,Boosted Launch System,0.0,+10%,,,
65198,Tertiary Launch System,0.569,+18%,,+2%,
65199,Boosted Timing Loom,0.0,+10%,,,
65200,Efficient Heat Pump,0.0,,,+1%,
65201,Efficient Heat Pump,0.056,+11%,,,
65202,Boosted Gas Expander,0.625,,+33%,+2%,
65203,Boosted Launch System,0.125,,,+2%,
65204,Lubricated Coils,0.0,+10%,,,
65205,Tertiary Launch System,0.167,+13%,,,
65206,Lubricated Release Mechanism,0.005,,,,+101%
65207,Lubricated Timing Loom,0.222,+14%,,,
65208,Secondary Gas Expander,0.333,+16%,,,
65209,Secondary Heat Pump,0.125,,,+2%,
65210,Lubricated Launch System,0.5,,+33%,,
65211,Tertiary Compressor,0.056,+11%,,,
65212,Efficient Compressor,0.125,,,+2%,
65213,Lubricated Shell Loader,0.071,,,,+114%
65214,Secondary Launch System,0.5,,+33%,,
65215,Efficient Coils,0.278,+15%,,,
65216,Boosted Compressor,0.5,,+33%,,
65217,Efficient Shell Loader,0.0,,,+1%,
65218,Secondary Timing Loom,0.875,,+33%,+4%,
65219,Efficient Launch System,0.125,,,+2%,
65220,Boosted Coils,0.5,,+33%,,
65221,Boosted Launch System,0.045,,,,+109%
65222,Tertiary Shell Loader,0.0,,,+1%,
65223,Efficient Timing Loom,0.03,,,,+106%
65224,Boosted Heat Pump,0.25,,,+3%,
65225,Secondary Core,0.0,,,,+100%
65226,Secondary Gas Expander,0.5,+19%,,,
65227,Tertiary Gas Expander,0.25,,,+3%,
65228,Boosted Release Mechanism,0.475,+17%,,,+117%
65229,Secondary Launch System,0.5,,+33%,,
65230,Tertiary Core,0.0,,,,+100%
65231,Tertiary Gas Expander,0.25,,,+3%,
65232,Tertiary Gas Expander,0.375,+10%,,+4%,
65233,Tertiary Release Mechanism,0.5,+19%,,,
65234,Efficient Launch System,0.389,+17%,,,
65235,Efficient Core,0.0,,,+1%,
65236,Efficient Coils,0.015,,,,+103%
65237,Secondary Timing Loom,0.5,,+33%,,
65238,Lubricated Gas Expander,0.25,,,+3%,
65239,Secondary Compressor,0.5,,+33%,,
65240,Lubricated Timing Loom,0.5,,+33%,,
65241,Boosted Shell Loader,0.091,,,,+118%
65242,Secondary Timing Loom,0.283,,,,+156%
65243,Efficient Injector Plugs,0.434,,,,+186%
65244,Lubricated Timing Loom,0.5,,+33%,,
65245,Efficient Compressor,0.0,+10%,,,
65246,Tertiary Injector Plugs,0.25,,,+3%,
65247,Efficient Gas Expander,0.5,,+33%,,+100%
65248,Lubricated Coils,0.5,,+33%,,
65249,Tertiary Launch System,0.0,,,,+100%
65250,Efficient Heat Pump,0.056,+11%,,,
65251,Lubricated Timing Loom,0.0,+10%,,,
65252,Boosted Timing Loom,0.5,,+33%,,
65253,Lubricated Gas Expander,0.5,,+33%,+1%,
65254,Secondary Gas Expander,0.333,+16%,,,+100%
65255,Tertiary Release Mechanism,0.5,,+33%,,
65256,Boosted Coils,0.0,,,+1%,
65257,Secondary Coils,0.125,,,+2%,
65258,Boosted Injector Plugs,0.0,,,+1%,
65259,Efficient Gas Expander,0.444,+18%,,,
65260,Secondary Compressor,0.5,,+33%,,
65261,Secondary Coils,0.222,+14%,,,
65262,Lubricated Compressor,0.389,+17%,,,
65263,Tertiary Coils,0.0,+10%,,,
65264,Tertiary Timing Loom,0.0,+10%,,,
65265,Lubricated Heat Pump,0.03,,,,+106%
65266,Efficient Heat Pump,0.5,,+33%,,
65267,Tertiary Core,0.0,,,+1%,
65268,Tertiary Timing Loom,0.5,,+33%,,
65269,Secondary Coils,0.0,,,+1%,
65270,Secondary Launch System,0.015,,,,+103%
65271,Boosted Release Mechanism,0.5,,,+5%,
65272,Boosted Coils,0.375,,,+4%,
