Seed	Name	Perfection	Vehicle_EngineFuelUse	Vehicle_BoostTanks
44835	Rewired Hydrogen Dynamo	0.0		+10%
44836	Heated Hydrogen Dynamo	0.0		+10%
44837	Rewired Neutrino Injector	0.25		+11%
44838	Rewired Plasma Exhaust	0.5	-8%	
44839	Upgraded Hydrogen Dynamo	0.0	-6%	
44840	Stabilised Propulsion Unit	0.0		+10%
44841	Stabilised Fuel Pipes	1.0	-10%	
44842	Rewired Electron Loom	0.5	-8%	
44843	Heated Thrust Controller	0.0	-6%	
44844	Heated Neutrino Injector	0.75		+13%
44845	Heated Thrust Controller	0.5		+12%
44846	Heated Plasma Exhaust	0.0		+10%
44847	Stabilised Magnetic Fan	0.5		+12%
44848	Rewired Thrust Controller	0.75	-9%	
44849	Polished Thrust Controller	0.0	-6%	
44850	Stabilised Thrust Controller	0.0		+10%
44851	Rewired Impulse Nozzle	0.0	-6%	
44852	Upgraded Shockwave Shield	0.0	-6%	
44853	Heated Shockwave Shield	0.25		+11%
44854	Polished Magnetic Fan	1.0	-10%	
44855	Stabilised Thrust Controller	0.5		+12%
44856	Polished Hydrogen Dynamo	0.5		+12%
44857	Stabilised Magnetic Fan	0.0	-6%	
44858	Rewired Neutrino Injector	1.0	-10%	
44859	Upgraded Hydrogen Dynamo	0.75		+13%
44860	Polished Fuel Pipes	0.0	-6%	
44861	Polished Shockwave Shield	0.0		+10%
44862	Polished Electron Loom	0.25		+11%
44863	Rewired Shockwave Shield	1.0	-10%	
44864	Stabilised Hydrogen Dynamo	0.0		+10%
44865	Heated Fuel Pipes	0.75	-9%	
44866	Polished Thrust Controller	0.0	-6%	
44867	Rewired Neutrino Injector	0.25	-7%	
44868	Rewired Thrust Controller	1.0	-10%	
44869	Upgraded Electron Loom	0.5		+12%
44870	Stabilised Shockwave Shield	0.25	-7%	
44871	Polished Fuel Pipes	0.5		+12%
44872	Stabilised Neutrino Injector	1.0		+14%
44873	Stabilised Plasma Exhaust	0.75		+13%
44874	Stabilised Neutrino Injector	0.0		+10%
44875	Stabilised Electron Loom	1.0	-10%	
44876	Upgraded Hydrogen Dynamo	0.75		+13%
44877	Stabilised Impulse Nozzle	0.0	-6%	
44878	Upgraded Thrust Controller	0.0		+10%
44879	Heated Plasma Exhaust	1.0	-10%	
44880	Polished Plasma Exhaust	0.0	-6%	
44881	Polished Shockwave Shield	0.25	-7%	
44882	Stabilised Hydrogen Dynamo	0.75		+13%
44883	Stabilised Neutrino Injector	0.5	-8%	
44884	Polished Plasma Exhaust	0.0		+10%
44885	Upgraded Thrust Controller	0.25	-7%	
44886	Heated Thrust Controller	0.0	-6%	
44887	Rewired Propulsion Unit	0.25	-7%	
44888	Polished Neutrino Injector	0.25	-7%	
44889	Stabilised Hydrogen Dynamo	0.0	-6%	
44890	Polished Plasma Exhaust	0.0	-6%	
44891	Heated Hydrogen Dynamo	1.0	-10%	
44892	Upgraded Propulsion Unit	0.0		+10%
44893	Rewired Electron Loom	0.0	-6%	
44894	Heated Impulse Nozzle	0.0		+10%
44895	Upgraded Fuel Pipes	0.0		+10%
44896	Polished Electron Loom	0.0		+10%
44897	Polished Neutrino Injector	0.75		+13%
44898	Upgraded Magnetic Fan	0.25	-7%	
44899	Upgraded Magnetic Fan	0.25		+11%
44900	Upgraded Plasma Exhaust	1.0		+14%
44901	Rewired Magnetic Fan	0.0	-6%	
44902	Heated Shockwave Shield	0.5		+12%
44903	Stabilised Fuel Pipes	0.75		+13%
44904	Polished Shockwave Shield	0.0	-6%	
44905	Rewired Neutrino Injector	0.5	-8%	
44906	Upgraded Hydrogen Dynamo	0.0		+10%
44907	Polished Electron Loom	0.25		+11%
44908	Upgraded Fuel Pipes	0.75		+13%
44909	Polished Impulse Nozzle	0.0	-6%	
44910	Stabilised Impulse Nozzle	0.75		+13%
44911	Heated Hydrogen Dynamo	0.5		+12%
44912	Polished Fuel Pipes	0.0	-6%	
44913	Polished Hydrogen Dynamo	0.0		+10%
44914	Rewired Hydrogen Dynamo	0.25	-7%	
44915	Stabilised Plasma Exhaust	0.75		+13%
44916	Upgraded Magnetic Fan	0.0	-6%	
44917	Polished Plasma Exhaust	0.25	-7%	
44918	Stabilised Shockwave Shield	0.5		+12%
44919	Polished Magnetic Fan	0.5		+12%
44920	Heated Hydrogen Dynamo	0.0	-6%	
44921	Stabilised Thrust Controller	0.0		+10%
44922	Rewired Thrust Controller	0.25		+11%
44923	Heated Magnetic Fan	0.75	-9%	
44924	Upgraded Neutrino Injector	0.0		+10%
44925	Rewired Plasma Exhaust	0.25		+11%
44926	Heated Plasma Exhaust	1.0		+14%
44927	Polished Magnetic Fan	0.25		+11%
44928	Rewired Hydrogen Dynamo	1.0	-10%	
44929	Rewired Fuel Pipes	0.25		+11%
44930	Polished Electron Loom	0.0		+10%
44931	Polished Propulsion Unit	0.0	-6%	
44932	Stabilised Fuel Pipes	0.5		+12%
44933	Heated Impulse Nozzle	0.25	-7%	
44934	Rewired Electron Loom	0.25		+11%
44935	Stabilised Hydrogen Dynamo	1.0		+14%
44936	Polished Impulse Nozzle	0.5		+12%
44937	Polished Plasma Exhaust	0.75	-9%	
44938	Rewired Hydrogen Dynamo	0.75		+13%
44939	Stabilised Magnetic Fan	0.75	-9%	
44940	Rewired Magnetic Fan	0.0	-6%	
44941	Rewired Neutrino Injector	1.0	-10%	
44942	Stabilised Electron Loom	0.25	-7%	
44943	Stabilised Plasma Exhaust	0.0		+10%
44944	Upgraded Magnetic Fan	0.0	-6%	
44945	Stabilised Plasma Exhaust	0.25		+11%
44946	Upgraded Neutrino Injector	0.25		+11%
44947	Heated Shockwave Shield	0.75	-9%	
44948	Heated Electron Loom	0.0		+10%
44949	Stabilised Impulse Nozzle	0.25	-7%	
44950	Rewired Impulse Nozzle	1.0	-10%	
44951	Upgraded Impulse Nozzle	0.0		+10%
44952	Stabilised Electron Loom	0.0	-6%	
44953	Rewired Magnetic Fan	0.75		+13%
44954	Rewired Neutrino Injector	0.0	-6%	
44955	Heated Fuel Pipes	0.25		+11%
44956	Upgraded Impulse Nozzle	0.5	-8%	
44957	Stabilised Hydrogen Dynamo	0.0	-6%	
44958	Stabilised Fuel Pipes	0.25	-7%	
44959	Polished Thrust Controller	0.5		+12%
44960	Heated Propulsion Unit	0.25		+11%
44961	Upgraded Propulsion Unit	0.5		+12%
44962	Heated Propulsion Unit	0.0		+10%
44963	Rewired Electron Loom	1.0		+14%
44964	Polished Plasma Exhaust	0.0	-6%	
44965	Upgraded Shockwave Shield	0.0		+10%
44966	Upgraded Neutrino Injector	0.0		+10%
44967	Heated Fuel Pipes	0.0	-6%	
44968	Heated Shockwave Shield	0.0		+10%
44969	Polished Thrust Controller	0.25		+11%
44970	Stabilised Hydrogen Dynamo	1.0	-10%	
44971	Polished Plasma Exhaust	0.0	-6%	
44972	Stabilised Fuel Pipes	0.5	-8%	
44973	Rewired Magnetic Fan	0.75	-9%	
44974	Polished Magnetic Fan	1.0	-10%	
44975	Stabilised Neutrino Injector	0.0		+10%
44976	Stabilised Hydrogen Dynamo	0.75		+13%
44977	Polished Thrust Controller	0.0	-6%	
44978	Stabilised Magnetic Fan	0.25	-7%	
44979	Upgraded Thrust Controller	0.5	-8%	
44980	Rewired Electron Loom	0.0	-6%	
44981	Heated Thrust Controller	0.25	-7%	
44982	Rewired Fuel Pipes	1.0		+14%
44983	Polished Shockwave Shield	1.0		+14%
44984	Stabilised Thrust Controller	1.0	-10%	
44985	Heated Impulse Nozzle	0.0	-6%	
44986	Upgraded Shockwave Shield	0.0		+10%
44987	Rewired Electron Loom	0.75		+13%
44988	Stabilised Neutrino Injector	0.25		+11%
44989	Heated Neutrino Injector	0.0		+10%
44990	Heated Hydrogen Dynamo	0.5	-8%	
44991	Polished Electron Loom	1.0	-10%	
44992	Polished Hydrogen Dynamo	1.0		+14%
44993	Rewired Hydrogen Dynamo	0.75	-9%	
44994	Stabilised Plasma Exhaust	0.0		+10%
44995	Rewired Plasma Exhaust	0.0		+10%
44996	Rewired Neutrino Injector	0.0	-6%	
44997	Heated Impulse Nozzle	0.25		+11%
44998	Upgraded Plasma Exhaust	0.0	-6%	
44999	Stabilised Magnetic Fan	0.0	-6%	
45000	Rewired Shockwave Shield	0.0		+10%
45001	Rewired Hydrogen Dynamo	1.0	-10%	
45002	Upgraded Thrust Controller	0.5	-8%	
45003	Rewired Impulse Nozzle	0.5		+12%
45004	Upgraded Plasma Exhaust	0.25	-7%	
45005	Stabilised Neutrino Injector	0.0	-6%	
45006	Heated Thrust Controller	1.0		+14%
45007	Upgraded Fuel Pipes	0.5		+12%
45008	Upgraded Magnetic Fan	0.5	-8%	
45009	Polished Fuel Pipes	0.5	-8%	
45010	Stabilised Shockwave Shield	0.0		+10%
45011	Stabilised Hydrogen Dynamo	0.0		+10%
45012	Stabilised Plasma Exhaust	0.75	-9%	
45013	Polished Shockwave Shield	0.0	-6%	
45014	Upgraded Electron Loom	0.0		+10%
45015	Stabilised Hydrogen Dynamo	0.0		+10%
45016	Polished Plasma Exhaust	0.25	-7%	
45017	Heated Hydrogen Dynamo	0.0	-6%	
45018	Rewired Fuel Pipes	0.25	-7%	
45019	Stabilised Thrust Controller	0.75	-9%	
45020	Rewired Neutrino Injector	1.0	-10%	
45021	Rewired Thrust Controller	0.0		+10%
45022	Heated Hydrogen Dynamo	0.25		+11%
45023	Polished Propulsion Unit	0.5	-8%	
45024	Rewired Neutrino Injector	0.0		+10%
45025	Rewired Hydrogen Dynamo	0.0	-6%	
45026	Heated Plasma Exhaust	0.75	-9%	
45027	Stabilised Hydrogen Dynamo	0.75		+13%
45028	Stabilised Plasma Exhaust	0.75	-9%	
45029	Stabilised Neutrino Injector	0.0		+10%
45030	Rewired Impulse Nozzle	0.25	-7%	
45031	Stabilised Thrust Controller	1.0		+14%
45032	Rewired Neutrino Injector	0.75		+13%
45033	Stabilised Neutrino Injector	0.75		+13%
45034	Heated Plasma Exhaust	0.5		+12%
45035	Heated Neutrino Injector	0.0	-6%	
45036	Heated Thrust Controller	0.5		+12%
45037	Stabilised Magnetic Fan	0.0		+10%
45038	Upgraded Neutrino Injector	0.0	-6%	
45039	Upgraded Hydrogen Dynamo	0.5		+12%
45040	Polished Impulse Nozzle	0.75	-9%	
45041	Heated Neutrino Injector	0.5		+12%
45042	Heated Fuel Pipes	0.0		+10%
45043	Upgraded Hydrogen Dynamo	0.25	-7%	
45044	Heated Thrust Controller	0.0		+10%
45045	Rewired Thrust Controller	0.0		+10%
45046	Polished Fuel Pipes	0.0		+10%
45047	Upgraded Magnetic Fan	0.25		+11%
45048	Upgraded Plasma Exhaust	0.5	-8%	
45049	Rewired Neutrino Injector	0.75	-9%	
45050	Upgraded Impulse Nozzle	0.75		+13%
45051	Heated Fuel Pipes	1.0		+14%
45052	Polished Neutrino Injector	0.25		+11%
45053	Heated Impulse Nozzle	0.0	-6%	
45054	Upgraded Electron Loom	0.0	-6%	
45055	Stabilised Fuel Pipes	0.25	-7%	
45056	Stabilised Thrust Controller	1.0	-10%	
45057	Stabilised Shockwave Shield	0.0	-6%	
45058	Rewired Propulsion Unit	0.75		+13%
45059	Upgraded Plasma Exhaust	1.0	-10%	
45060	Heated Fuel Pipes	1.0	-10%	
45061	Heated Plasma Exhaust	0.75		+13%
45062	Polished Impulse Nozzle	0.25		+11%
45063	Rewired Neutrino Injector	0.25	-7%	
45064	Stabilised Electron Loom	1.0	-10%	
45065	Rewired Fuel Pipes	0.0		+10%
45066	Polished Thrust Controller	0.0		+10%
45067	Polished Electron Loom	0.5	-8%	
45068	Rewired Thrust Controller	0.0	-6%	
45069	Stabilised Magnetic Fan	1.0	-10%	
45070	Rewired Hydrogen Dynamo	0.0		+10%
45071	Polished Fuel Pipes	0.0	-6%	
45072	Rewired Neutrino Injector	0.0		+10%
45073	Stabilised Propulsion Unit	1.0	-10%	
45074	Heated Impulse Nozzle	0.75	-9%	
45075	Rewired Fuel Pipes	1.0	-10%	
45076	Polished Impulse Nozzle	0.0	-6%	
45077	Rewired Shockwave Shield	0.5	-8%	
45078	Heated Magnetic Fan	0.75		+13%
45079	Stabilised Propulsion Unit	0.0	-6%	
45080	Heated Electron Loom	0.5	-8%	
45081	Polished Plasma Exhaust	1.0	-10%	
45082	Polished Electron Loom	0.0	-6%	
45083	Heated Propulsion Unit	1.0		+14%
45084	Stabilised Plasma Exhaust	0.5	-8%	
45085	Rewired Magnetic Fan	0.75	-9%	
45086	Polished Neutrino Injector	0.25	-7%	
45087	Rewired Electron Loom	0.0		+10%
45088	Upgraded Neutrino Injector	0.0		+10%
45089	Polished Fuel Pipes	0.0		+10%
45090	Stabilised Magnetic Fan	0.25		+11%
45091	Upgraded Magnetic Fan	0.5		+12%
45092	Heated Magnetic Fan	0.0	-6%	
45093	Rewired Propulsion Unit	0.0		+10%
45094	Rewired Thrust Controller	0.0	-6%	
45095	Rewired Electron Loom	0.25		+11%
45096	Heated Electron Loom	0.75		+13%
45097	Stabilised Hydrogen Dynamo	0.0	-6%	
45098	Rewired Fuel Pipes	0.0	-6%	
45099	Rewired Impulse Nozzle	0.0	-6%	
45100	Stabilised Hydrogen Dynamo	0.5	-8%	
45101	Polished Plasma Exhaust	0.25	-7%	
45102	Stabilised Magnetic Fan	0.75		+13%
45103	Stabilised Shockwave Shield	0.0	-6%	
45104	Rewired Neutrino Injector	0.0		+10%
45105	Rewired Shockwave Shield	0.25		+11%
45106	Rewired Shockwave Shield	0.0		+10%
45107	Rewired Electron Loom	0.0		+10%
45108	Rewired Propulsion Unit	0.0	-6%	
45109	Heated Fuel Pipes	0.0		+10%
45110	Polished Propulsion Unit	0.0	-6%	
45111	Heated Plasma Exhaust	0.0		+10%
45112	Stabilised Neutrino Injector	1.0		+14%
45113	Polished Plasma Exhaust	0.0	-6%	
45114	Rewired Shockwave Shield	0.25		+11%
45115	Heated Propulsion Unit	0.0		+10%
45116	Polished Fuel Pipes	0.75	-9%	
45117	Upgraded Thrust Controller	0.0	-6%	
45118	Stabilised Shockwave Shield	0.0		+10%
45119	Upgraded Thrust Controller	1.0		+14%
45120	Polished Fuel Pipes	0.0		+10%
45121	Polished Shockwave Shield	0.0	-6%	
45122	Polished Magnetic Fan	0.0		+10%
45123	Heated Fuel Pipes	0.0		+10%
45124	Heated Electron Loom	0.75		+13%
45125	Polished Shockwave Shield	0.5	-8%	
45126	Polished Electron Loom	0.75		+13%
45127	Polished Shockwave Shield	0.25		+11%
45128	Rewired Propulsion Unit	0.25	-7%	
45129	Polished Magnetic Fan	0.0		+10%
45130	Stabilised Impulse Nozzle	0.5	-8%	
45131	Polished Impulse Nozzle	0.0		+10%
45132	Polished Thrust Controller	0.0	-6%	
45133	Stabilised Thrust Controller	0.0		+10%
45134	Polished Magnetic Fan	0.0	-6%	
45135	Rewired Magnetic Fan	0.0		+10%
45136	Upgraded Neutrino Injector	0.25	-7%	
45137	Stabilised Magnetic Fan	0.0	-6%	
45138	Upgraded Shockwave Shield	0.5		+12%
45139	Upgraded Fuel Pipes	0.75	-9%	
45140	Upgraded Plasma Exhaust	0.75	-9%	
45141	Heated Neutrino Injector	0.0	-6%	
45142	Heated Shockwave Shield	0.25	-7%	
45143	Upgraded Propulsion Unit	0.5		+12%
45144	Heated Shockwave Shield	0.0	-6%	
45145	Polished Hydrogen Dynamo	0.25	-7%	
45146	Heated Fuel Pipes	0.0	-6%	
45147	Rewired Fuel Pipes	0.25		+11%
45148	Heated Propulsion Unit	0.0	-6%	
45149	Stabilised Propulsion Unit	0.75	-9%	
45150	Upgraded Neutrino Injector	0.0	-6%	
45151	Polished Propulsion Unit	0.5		+12%
45152	Upgraded Impulse Nozzle	0.0	-6%	
45153	Rewired Propulsion Unit	0.0		+10%
45154	Polished Electron Loom	0.5		+12%
45155	Heated Hydrogen Dynamo	0.0		+10%
45156	Heated Propulsion Unit	0.5		+12%
45157	Rewired Impulse Nozzle	0.0	-6%	
45158	Polished Electron Loom	0.0		+10%
45159	Rewired Electron Loom	0.0		+10%
45160	Rewired Shockwave Shield	1.0	-10%	
45161	Rewired Propulsion Unit	0.75		+13%
45162	Upgraded Plasma Exhaust	0.0		+10%
45163	Rewired Electron Loom	0.25		+11%
45164	Rewired Hydrogen Dynamo	0.0		+10%
45165	Polished Plasma Exhaust	0.75	-9%	
45166	Upgraded Hydrogen Dynamo	0.75	-9%	
45167	Heated Electron Loom	0.0	-6%	
45168	Heated Impulse Nozzle	0.0		+10%
45169	Upgraded Shockwave Shield	0.5	-8%	
45170	Stabilised Electron Loom	0.75		+13%
45171	Rewired Neutrino Injector	0.0		+10%
45172	Rewired Plasma Exhaust	0.0		+10%
45173	Stabilised Magnetic Fan	0.0		+10%
45174	Upgraded Magnetic Fan	0.75		+13%
45175	Stabilised Shockwave Shield	0.5	-8%	
45176	Upgraded Magnetic Fan	0.0		+10%
45177	Upgraded Electron Loom	0.5		+12%
45178	Polished Hydrogen Dynamo	0.5		+12%
45179	Stabilised Thrust Controller	0.25	-7%	
45180	Upgraded Fuel Pipes	0.25		+11%
45181	Rewired Hydrogen Dynamo	0.25	-7%	
45182	Stabilised Impulse Nozzle	0.25	-7%	
45183	Upgraded Impulse Nozzle	0.25	-7%	
45184	Stabilised Thrust Controller	0.25	-7%	
45185	Stabilised Electron Loom	0.0	-6%	
45186	Rewired Plasma Exhaust	0.25	-7%	
45187	Upgraded Neutrino Injector	0.0		+10%
45188	Upgraded Propulsion Unit	0.75		+13%
45189	Rewired Thrust Controller	0.0	-6%	
45190	Upgraded Impulse Nozzle	0.75	-9%	
45191	Polished Propulsion Unit	0.0	-6%	
45192	Polished Thrust Controller	0.75		+13%
45193	Rewired Magnetic Fan	0.25	-7%	
45194	Polished Shockwave Shield	0.0		+10%
45195	Polished Thrust Controller	0.0		+10%
45196	Upgraded Thrust Controller	0.0		+10%
45197	Rewired Impulse Nozzle	0.0	-6%	
45198	Stabilised Hydrogen Dynamo	0.0	-6%	
45199	Polished Impulse Nozzle	0.0	-6%	
45200	Polished Thrust Controller	0.25		+11%
45201	Stabilised Magnetic Fan	0.0		+10%
45202	Upgraded Magnetic Fan	0.0	-6%	
45203	Rewired Plasma Exhaust	0.5		+12%
45204	Polished Thrust Controller	0.0	-6%	
45205	Polished Thrust Controller	1.0		+14%
45206	Stabilised Fuel Pipes	0.25	-7%	
45207	Rewired Propulsion Unit	0.75		+13%
45208	Stabilised Plasma Exhaust	1.0	-10%	
45209	Upgraded Fuel Pipes	0.0		+10%
45210	Heated Fuel Pipes	0.5		+12%
45211	Polished Hydrogen Dynamo	0.5	-8%	
45212	Stabilised Thrust Controller	0.0		+10%
45213	Rewired Shockwave Shield	0.25	-7%	
45214	Heated Hydrogen Dynamo	0.25	-7%	
45215	Polished Propulsion Unit	0.0	-6%	
45216	Polished Propulsion Unit	0.0		+10%
45217	Polished Magnetic Fan	0.0		+10%
45218	Heated Electron Loom	0.0	-6%	
45219	Rewired Propulsion Unit	0.75	-9%	
45220	Rewired Electron Loom	0.5	-8%	
45221	Polished Impulse Nozzle	0.0		+10%
45222	Upgraded Fuel Pipes	0.0	-6%	
45223	Upgraded Shockwave Shield	1.0	-10%	
45224	Polished Plasma Exhaust	0.0		+10%
45225	Stabilised Fuel Pipes	0.25	-7%	
45226	Heated Magnetic Fan	0.0	-6%	
45227	Heated Hydrogen Dynamo	1.0		+14%
45228	Stabilised Fuel Pipes	0.25		+11%
45229	Upgraded Shockwave Shield	1.0		+14%
45230	Upgraded Neutrino Injector	0.0		+10%
45231	Rewired Thrust Controller	0.0	-6%	
45232	Stabilised Fuel Pipes	0.5		+12%
45233	Polished Neutrino Injector	0.0		+10%
45234	Upgraded Neutrino Injector	0.0		+10%
45235	Rewired Fuel Pipes	0.0		+10%
45236	Upgraded Magnetic Fan	0.75		+13%
45237	Rewired Neutrino Injector	0.0		+10%
45238	Upgraded Fuel Pipes	0.5		+12%
45239	Rewired Propulsion Unit	0.25		+11%
45240	Heated Thrust Controller	0.75		+13%
45241	Rewired Hydrogen Dynamo	0.25		+11%
45242	Polished Propulsion Unit	0.0	-6%	
45243	Upgraded Neutrino Injector	0.25		+11%
45244	Stabilised Propulsion Unit	0.0	-6%	
45245	Heated Hydrogen Dynamo	0.0	-6%	
45246	Heated Thrust Controller	0.25		+11%
45247	Stabilised Shockwave Shield	1.0		+14%
45248	Stabilised Thrust Controller	0.5		+12%
45249	Polished Electron Loom	0.25		+11%
45250	Upgraded Fuel Pipes	0.0		+10%
45251	Polished Thrust Controller	0.25	-7%	
45252	Rewired Fuel Pipes	0.0	-6%	
45253	Polished Magnetic Fan	0.0		+10%
45254	Upgraded Hydrogen Dynamo	1.0		+14%
45255	Rewired Hydrogen Dynamo	0.25	-7%	
45256	Stabilised Thrust Controller	0.5		+12%
45257	Polished Magnetic Fan	0.25		+11%
45258	Rewired Plasma Exhaust	0.0		+10%
45259	Upgraded Fuel Pipes	0.5	-8%	
45260	Rewired Plasma Exhaust	0.0	-6%	
45261	Polished Thrust Controller	0.0	-6%	
45262	Polished Fuel Pipes	1.0		+14%
45263	Upgraded Hydrogen Dynamo	0.75		+13%
45264	Heated Impulse Nozzle	0.25	-7%	
45265	Rewired Thrust Controller	0.25	-7%	
45266	Rewired Propulsion Unit	0.5	-8%	
45267	Polished Magnetic Fan	0.25		+11%
45268	Upgraded Hydrogen Dynamo	0.0	-6%	
45269	Polished Fuel Pipes	0.0	-6%	
45270	Stabilised Magnetic Fan	1.0	-10%	
45271	Upgraded Electron Loom	0.0		+10%
45272	Upgraded Plasma Exhaust	0.5	-8%	
45273	Polished Neutrino Injector	0.75	-9%	
45274	Heated Neutrino Injector	0.0		+10%
45275	Rewired Thrust Controller	0.0	-6%	
45276	Heated Magnetic Fan	0.0	-6%	
45277	Stabilised Shockwave Shield	0.0	-6%	
45278	Polished Hydrogen Dynamo	0.0	-6%	
45279	Heated Neutrino Injector	1.0	-10%	
45280	Polished Fuel Pipes	0.0	-6%	
45281	Stabilised Propulsion Unit	0.0		+10%
45282	Polished Shockwave Shield	1.0	-10%	
45283	Upgraded Shockwave Shield	0.75		+13%
45284	Upgraded Neutrino Injector	0.5	-8%	
45285	Upgraded Thrust Controller	0.25		+11%
45286	Rewired Thrust Controller	0.0	-6%	
45287	Stabilised Magnetic Fan	0.25		+11%
45288	Heated Thrust Controller	0.0		+10%
45289	Stabilised Magnetic Fan	0.25	-7%	
45290	Rewired Hydrogen Dynamo	0.0	-6%	
45291	Stabilised Shockwave Shield	0.5		+12%
45292	Upgraded Hydrogen Dynamo	0.75		+13%
45293	Upgraded Neutrino Injector	0.25	-7%	
45294	Rewired Neutrino Injector	0.0		+10%
45295	Upgraded Thrust Controller	0.25	-7%	
45296	Upgraded Neutrino Injector	0.0	-6%	
45297	Polished Propulsion Unit	0.25	-7%	
45298	Upgraded Impulse Nozzle	0.0	-6%	
45299	Polished Shockwave Shield	0.0	-6%	
45300	Heated Fuel Pipes	0.0		+10%
45301	Heated Shockwave Shield	0.0		+10%
45302	Polished Impulse Nozzle	0.0	-6%	
45303	Polished Propulsion Unit	0.5	-8%	
45304	Polished Neutrino Injector	0.0		+10%
45305	Stabilised Impulse Nozzle	0.0		+10%
45306	Rewired Plasma Exhaust	0.0		+10%
45307	Upgraded Plasma Exhaust	1.0	-10%	
45308	Heated Propulsion Unit	0.0	-6%	
45309	Stabilised Hydrogen Dynamo	0.0		+10%
45310	Polished Magnetic Fan	0.75	-9%	
45311	Stabilised Fuel Pipes	0.0		+10%
45312	Polished Hydrogen Dynamo	0.0		+10%
45313	Stabilised Hydrogen Dynamo	0.75		+13%
45314	Upgraded Magnetic Fan	0.0		+10%
45315	Upgraded Fuel Pipes	0.75		+13%
45316	Heated Hydrogen Dynamo	0.5	-8%	
45317	Polished Impulse Nozzle	0.0	-6%	
45318	Heated Plasma Exhaust	0.0		+10%
45319	Stabilised Plasma Exhaust	0.75		+13%
45320	Rewired Thrust Controller	0.0	-6%	
45321	Upgraded Neutrino Injector	0.5		+12%
45322	Stabilised Magnetic Fan	0.75	-9%	
45323	Stabilised Magnetic Fan	0.25	-7%	
45324	Upgraded Magnetic Fan	1.0		+14%
45325	Rewired Thrust Controller	0.0	-6%	
45326	Polished Magnetic Fan	0.5		+12%
45327	Heated Impulse Nozzle	0.0		+10%
45328	Stabilised Electron Loom	0.0	-6%	
45329	Upgraded Shockwave Shield	0.5		+12%
45330	Heated Propulsion Unit	0.75		+13%
45331	Stabilised Shockwave Shield	0.0	-6%	
45332	Polished Thrust Controller	0.5		+12%
45333	Polished Shockwave Shield	0.0	-6%	
45334	Heated Neutrino Injector	0.0		+10%
45335	Stabilised Plasma Exhaust	0.0		+10%
45336	Rewired Impulse Nozzle	0.75	-9%	
45337	Upgraded Thrust Controller	0.0		+10%
45338	Upgraded Plasma Exhaust	0.0	-6%	
45339	Upgraded Hydrogen Dynamo	0.25	-7%	
45340	Stabilised Impulse Nozzle	1.0	-10%	
45341	Rewired Impulse Nozzle	0.75		+13%
45342	Heated Magnetic Fan	0.0		+10%
45343	Stabilised Magnetic Fan	1.0		+14%
45344	Rewired Electron Loom	0.0		+10%
45345	Upgraded Impulse Nozzle	0.0	-6%	
45346	Polished Fuel Pipes	1.0	-10%	
45347	Upgraded Fuel Pipes	0.25	-7%	
45348	Heated Propulsion Unit	0.0		+10%
45349	Upgraded Neutrino Injector	0.0	-6%	
45350	Stabilised Fuel Pipes	0.25		+11%
45351	Upgraded Magnetic Fan	0.5	-8%	
45352	Rewired Shockwave Shield	0.5	-8%	
45353	Rewired Electron Loom	0.0	-6%	
45354	Rewired Plasma Exhaust	0.0		+10%
45355	Polished Shockwave Shield	1.0		+14%
45356	Polished Propulsion Unit	0.0	-6%	
45357	Polished Electron Loom	0.75	-9%	
45358	Rewired Electron Loom	0.0	-6%	
45359	Upgraded Plasma Exhaust	0.5	-8%	
45360	Rewired Thrust Controller	0.0	-6%	
45361	Stabilised Electron Loom	0.25	-7%	
45362	Upgraded Magnetic Fan	0.25	-7%	
45363	Heated Hydrogen Dynamo	0.0	-6%	
45364	Upgraded Propulsion Unit	0.75	-9%	
45365	Rewired Fuel Pipes	0.0		+10%
45366	Heated Magnetic Fan	0.0		+10%
45367	Polished Magnetic Fan	0.5		+12%
45368	Polished Neutrino Injector	0.5	-8%	
45369	Heated Neutrino Injector	0.0	-6%	
45370	Upgraded Fuel Pipes	1.0	-10%	
45371	Rewired Electron Loom	0.75		+13%
45372	Polished Thrust Controller	0.0		+10%
