Seed,Name,Perfection,Vehicle_EngineFuelUse,Vehicle_EngineTopSpeed
50470,Alternate Fuel Pipes,0.25,-2%,
50471,Efficient Electron Loom,0.5,,+2%
50472,Efficient Impulse Nozzle,0.5,,+2%
50473,Alternate Impulse Nozzle,0.25,-2%,
50474,Tuned Electron Loom,1.0,,+3%
50475,Efficient Electron Loom,0.5,-3%,
50476,Tuned Magnetic Fan,1.0,-5%,
50477,Tuned Plasma Exhaust,0.5,,+2%
50478,Tuned Impulse Nozzle,0.5,,+2%
50479,Alternate Fuel Pipes,0.0,,+1%
50480,Efficient Plasma Exhaust,0.5,,+2%
50481,Backup Plasma Exhaust,0.75,-4%,
50482,Backup Fuel Pipes,1.0,,+3%
50483,Efficient Shockwave Shield,1.0,,+3%
50484,Efficient Propulsion Unit,0.25,-2%,
50485,Backup Fuel Pipes,0.5,,+2%
50486,Alternate Hydrogen Dynamo,0.5,-3%,
50487,Secondary Fuel Pipes,0.25,-2%,
50488,Efficient Electron Loom,1.0,,+3%
50489,Backup Hydrogen Dynamo,0.5,,+2%
50490,Efficient Electron Loom,1.0,,+3%
50491,Efficient Hydrogen Dynamo,0.25,-2%,
50492,Tuned Thrust Controller,1.0,,+3%
50493,Alternate Fuel Pipes,1.0,,+3%
50494,Efficient Fuel Pipes,0.5,,+2%
50495,Secondary Fuel Pipes,0.5,-3%,
50496,Backup Impulse Nozzle,0.0,,+1%
50497,Tuned Fuel Pipes,0.5,,+2%
50498,Alternate Magnetic Fan,0.5,,+2%
50499,Backup Propulsion Unit,0.5,,+2%
50500,Secondary Plasma Exhaust,0.5,,+2%
50501,Efficient Shockwave Shield,0.25,-2%,
50502,Tuned Electron Loom,0.25,-2%,
50503,Secondary Plasma Exhaust,0.25,-2%,
50504,Tuned Neutrino Injector,0.25,-2%,
50505,Backup Impulse Nozzle,1.0,,+3%
50506,Alternate Shockwave Shield,0.25,-2%,
50507,Alternate Propulsion Unit,0.5,,+2%
50508,Backup Shockwave Shield,0.5,,+2%
50509,Alternate Shockwave Shield,0.25,-2%,
50510,Efficient Fuel Pipes,0.5,-3%,
50511,Efficient Fuel Pipes,0.5,-3%,
50512,Tuned Hydrogen Dynamo,0.5,,+2%
50513,Backup Shockwave Shield,0.5,,+2%
50514,Backup Shockwave Shield,0.25,-2%,
50515,Backup Neutrino Injector,0.75,-4%,
50516,Tuned Thrust Controller,1.0,-5%,
50517,Secondary Plasma Exhaust,0.25,-2%,
50518,Backup Neutrino Injector,0.5,,+2%
50519,Backup Impulse Nozzle,0.5,,+2%
50520,Alternate Electron Loom,1.0,,+3%
50521,Tuned Shockwave Shield,0.75,-4%,
50522,Efficient Neutrino Injector,0.25,-2%,
50523,Efficient Thrust Controller,0.5,,+2%
50524,Efficient Plasma Exhaust,0.25,-2%,
50525,Alternate Magnetic Fan,1.0,,+3%
50526,Efficient Neutrino Injector,0.5,,+2%
50527,Efficient Fuel Pipes,0.5,-3%,
50528,Efficient Impulse Nozzle,0.5,-3%,
50529,Alternate Shockwave Shield,0.5,,+2%
50530,Tuned Shockwave Shield,0.75,-4%,
50531,Backup Thrust Controller,0.5,-3%,
50532,Secondary Neutrino Injector,0.5,,+2%
50533,Alternate Fuel Pipes,0.75,-4%,
50534,Tuned Plasma Exhaust,1.0,,+3%
50535,Tuned Hydrogen Dynamo,0.5,,+2%
50536,Secondary Propulsion Unit,0.5,,+2%
50537,Backup Electron Loom,0.5,,+2%
50538,Backup Propulsion Unit,1.0,-5%,
50539,Tuned Electron Loom,0.5,,+2%
50540,Secondary Plasma Exhaust,1.0,,+3%
50541,Efficient Hydrogen Dynamo,0.5,-3%,
50542,Tuned Neutrino Injector,1.0,-5%,
50543,Secondary Fuel Pipes,0.5,,+2%
50544,Tuned Thrust Controller,0.5,,+2%
50545,Backup Shockwave Shield,0.5,,+2%
50546,Alternate Neutrino Injector,0.5,,+2%
50547,Alternate Hydrogen Dynamo,0.25,-2%,
50548,Efficient Fuel Pipes,0.5,,+2%
50549,Alternate Neutrino Injector,0.5,,+2%
50550,Efficient Thrust Controller,1.0,,+3%
50551,Alternate Shockwave Shield,0.25,-2%,
50552,Secondary Hydrogen Dynamo,1.0,,+3%
50553,Efficient Electron Loom,0.5,,+2%
50554,Alternate Thrust Controller,0.75,-4%,
50555,Efficient Plasma Exhaust,0.25,-2%,
50556,Tuned Shockwave Shield,0.5,,+2%
50557,Efficient Impulse Nozzle,0.75,-4%,
50558,Secondary Fuel Pipes,0.5,,+2%
50559,Tuned Electron Loom,1.0,-5%,
50560,Secondary Plasma Exhaust,0.75,-4%,
50561,Secondary Hydrogen Dynamo,0.5,,+2%
50562,Efficient Shockwave Shield,0.75,-4%,
50563,Backup Fuel Pipes,0.5,,+2%
50564,Tuned Electron Loom,0.5,,+2%
50565,Alternate Fuel Pipes,0.75,-4%,
50566,Tuned Plasma Exhaust,0.5,-3%,
50567,Alternate Impulse Nozzle,1.0,,+3%
50568,Efficient Impulse Nozzle,0.5,-3%,
50569,Tuned Thrust Controller,0.5,,+2%
50570,Efficient Impulse Nozzle,0.25,-2%,
50571,Tuned Electron Loom,0.75,-4%,
50572,Backup Plasma Exhaust,0.75,-4%,
50573,Tuned Fuel Pipes,1.0,-5%,
50574,Alternate Plasma Exhaust,0.5,,+2%
50575,Efficient Fuel Pipes,0.5,-3%,
50576,Secondary Neutrino Injector,0.25,-2%,
50577,Alternate Thrust Controller,1.0,,+3%
50578,Tuned Magnetic Fan,1.0,-5%,
50579,Alternate Electron Loom,0.5,,+2%
50580,Tuned Plasma Exhaust,0.5,,+2%
50581,Backup Thrust Controller,0.25,-2%,
50582,Tuned Propulsion Unit,1.0,,+3%
50583,Alternate Electron Loom,0.5,,+2%
50584,Efficient Magnetic Fan,0.5,,+2%
50585,Efficient Fuel Pipes,0.25,-2%,
50586,Alternate Magnetic Fan,0.25,-2%,
50587,Backup Propulsion Unit,0.5,-3%,
50588,Tuned Fuel Pipes,0.25,-2%,
50589,Tuned Magnetic Fan,0.5,-3%,
50590,Secondary Neutrino Injector,0.5,-3%,
50591,Tuned Electron Loom,0.5,-3%,
50592,Efficient Neutrino Injector,0.5,,+2%
50593,Secondary Fuel Pipes,0.5,,+2%
50594,Efficient Hydrogen Dynamo,0.25,-2%,
50595,Alternate Electron Loom,0.5,-3%,
50596,Backup Electron Loom,1.0,,+3%
50597,Secondary Propulsion Unit,0.5,,+2%
50598,Alternate Propulsion Unit,0.5,,+2%
50599,Tuned Magnetic Fan,0.25,-2%,
50600,Tuned Thrust Controller,0.25,-2%,
50601,Tuned Fuel Pipes,0.25,-2%,
50602,Efficient Thrust Controller,0.5,-3%,
50603,Alternate Hydrogen Dynamo,1.0,,+3%
50604,Backup Fuel Pipes,0.5,-3%,
50605,Alternate Impulse Nozzle,0.75,-4%,
50606,Efficient Electron Loom,0.25,-2%,
50607,Backup Impulse Nozzle,0.5,,+2%
50608,Efficient Thrust Controller,0.25,-2%,
50609,Alternate Plasma Exhaust,0.5,,+2%
50610,Secondary Neutrino Injector,0.75,-4%,
50611,Efficient Electron Loom,0.5,,+2%
50612,Backup Propulsion Unit,1.0,,+3%
50613,Backup Plasma Exhaust,1.0,,+3%
50614,Secondary Electron Loom,1.0,,+3%
50615,Secondary Magnetic Fan,1.0,,+3%
50616,Alternate Thrust Controller,0.25,-2%,
50617,Backup Shockwave Shield,0.5,,+2%
50618,Backup Propulsion Unit,0.5,-3%,
50619,Backup Impulse Nozzle,0.25,-2%,
50620,Backup Thrust Controller,0.5,,+2%
50621,Alternate Plasma Exhaust,1.0,,+3%
50622,Secondary Neutrino Injector,0.5,,+2%
50623,Alternate Hydrogen Dynamo,0.5,,+2%
50624,Alternate Shockwave Shield,1.0,,+3%
50625,Alternate Shockwave Shield,0.5,,+2%
50626,Efficient Shockwave Shield,0.5,,+2%
50627,Alternate Plasma Exhaust,0.5,,+2%
50628,Alternate Fuel Pipes,1.0,,+3%
50629,Alternate Fuel Pipes,1.0,,+3%
50630,Secondary Thrust Controller,0.5,,+2%
50631,Tuned Neutrino Injector,0.75,-4%,
50632,Efficient Hydrogen Dynamo,1.0,,+3%
50633,Backup Shockwave Shield,1.0,-5%,
50634,Secondary Thrust Controller,0.5,-3%,
50635,Backup Propulsion Unit,0.5,,+2%
50636,Backup Impulse Nozzle,0.5,-3%,
50637,Backup Hydrogen Dynamo,0.25,-2%,
50638,Tuned Neutrino Injector,0.75,-4%,
50639,Tuned Neutrino Injector,0.75,-4%,
50640,Alternate Electron Loom,1.0,-5%,
50641,Tuned Plasma Exhaust,0.25,-2%,
50642,Efficient Thrust Controller,0.75,-4%,
50643,Secondary Impulse Nozzle,1.0,-5%,
50644,Backup Propulsion Unit,0.25,-2%,
50645,Efficient Electron Loom,1.0,,+3%
50646,Alternate Electron Loom,0.5,,+2%
50647,Alternate Electron Loom,0.25,-2%,
50648,Backup Plasma Exhaust,1.0,,+3%
50649,Efficient Magnetic Fan,0.5,,+2%
50650,Secondary Propulsion Unit,0.5,,+2%
50651,Alternate Thrust Controller,0.5,-3%,
50652,Alternate Magnetic Fan,0.25,-2%,
50653,Backup Thrust Controller,0.25,-2%,
50654,Alternate Neutrino Injector,0.5,,+2%
50655,Backup Magnetic Fan,1.0,-5%,
50656,Alternate Plasma Exhaust,0.5,,+2%
50657,Alternate Shockwave Shield,0.5,-3%,
50658,Efficient Neutrino Injector,1.0,,+3%
50659,Alternate Impulse Nozzle,0.5,,+2%
50660,Backup Thrust Controller,0.5,,+2%
50661,Tuned Shockwave Shield,0.25,-2%,
50662,Efficient Electron Loom,0.25,-2%,
50663,Secondary Propulsion Unit,0.5,-3%,
50664,Tuned Shockwave Shield,0.5,-3%,
50665,Backup Hydrogen Dynamo,0.5,-3%,
50666,Backup Magnetic Fan,0.5,,+2%
50667,Alternate Shockwave Shield,0.5,,+2%
50668,Alternate Hydrogen Dynamo,0.25,-2%,
50669,Alternate Electron Loom,0.5,,+2%
50670,Efficient Shockwave Shield,0.25,-2%,
50671,Efficient Plasma Exhaust,0.5,,+2%
50672,Secondary Thrust Controller,1.0,-5%,
50673,Tuned Electron Loom,0.5,-3%,
50674,Tuned Electron Loom,0.5,-3%,
50675,Secondary Electron Loom,1.0,,+3%
50676,Efficient Propulsion Unit,0.5,,+2%
50677,Alternate Hydrogen Dynamo,1.0,,+3%
50678,Alternate Impulse Nozzle,1.0,,+3%
50679,Tuned Neutrino Injector,0.75,-4%,
50680,Tuned Electron Loom,0.5,,+2%
50681,Secondary Impulse Nozzle,0.5,,+2%
50682,Tuned Shockwave Shield,0.5,,+2%
50683,Tuned Plasma Exhaust,0.5,,+2%
50684,Secondary Shockwave Shield,0.5,,+2%
50685,Backup Neutrino Injector,0.5,,+2%
50686,Secondary Neutrino Injector,1.0,-5%,
50687,Alternate Thrust Controller,0.5,,+2%
50688,Secondary Neutrino Injector,0.25,-2%,
50689,Tuned Impulse Nozzle,0.25,-2%,
50690,Alternate Hydrogen Dynamo,0.25,-2%,
50691,Efficient Fuel Pipes,1.0,-5%,
50692,Tuned Neutrino Injector,0.25,-2%,
50693,Secondary Propulsion Unit,1.0,,+3%
50694,Efficient Neutrino Injector,1.0,-5%,
50695,Secondary Plasma Exhaust,0.5,-3%,
50696,Secondary Magnetic Fan,0.5,-3%,
50697,Alternate Magnetic Fan,0.5,,+2%
50698,Efficient Neutrino Injector,0.75,-4%,
50699,Alternate Neutrino Injector,0.5,,+2%
50700,Efficient Propulsion Unit,0.5,,+2%
50701,Efficient Neutrino Injector,1.0,-5%,
50702,Secondary Thrust Controller,0.25,-2%,
50703,Backup Neutrino Injector,0.5,,+2%
50704,Backup Magnetic Fan,0.5,-3%,
50705,Tuned Electron Loom,0.5,,+2%
50706,Tuned Impulse Nozzle,0.5,,+2%
50707,Backup Propulsion Unit,0.5,,+2%
50708,Secondary Thrust Controller,0.25,-2%,
50709,Tuned Hydrogen Dynamo,0.5,,+2%
50710,Alternate Fuel Pipes,0.5,-3%,
50711,Efficient Shockwave Shield,0.25,-2%,
50712,Efficient Propulsion Unit,0.5,,+2%
50713,Backup Magnetic Fan,1.0,-5%,
50714,Alternate Impulse Nozzle,0.25,-2%,
50715,Alternate Electron Loom,0.5,,+2%
50716,Secondary Impulse Nozzle,0.5,,+2%
50717,Tuned Fuel Pipes,0.5,,+2%
50718,Secondary Impulse Nozzle,0.25,-2%,
50719,Tuned Neutrino Injector,0.5,,+2%
50720,Secondary Plasma Exhaust,0.75,-4%,
50721,Secondary Impulse Nozzle,0.5,,+2%
50722,Alternate Impulse Nozzle,1.0,,+3%
50723,Backup Fuel Pipes,0.25,-2%,
50724,Backup Magnetic Fan,0.5,,+2%
50725,Backup Propulsion Unit,0.25,-2%,
50726,Backup Propulsion Unit,0.5,,+2%
50727,Secondary Thrust Controller,0.25,-2%,
50728,Alternate Magnetic Fan,0.25,-2%,
50729,Secondary Fuel Pipes,1.0,,+3%
50730,Secondary Impulse Nozzle,0.25,-2%,
50731,Efficient Neutrino Injector,1.0,-5%,
50732,Tuned Electron Loom,0.5,,+2%
50733,Alternate Plasma Exhaust,0.25,-2%,
50734,Tuned Propulsion Unit,0.25,-2%,
50735,Backup Plasma Exhaust,0.5,,+2%
50736,Efficient Propulsion Unit,0.25,-2%,
50737,Efficient Impulse Nozzle,0.5,,+2%
50738,Tuned Plasma Exhaust,0.5,,+2%
50739,Backup Magnetic Fan,1.0,,+3%
50740,Backup Neutrino Injector,0.25,-2%,
50741,Tuned Hydrogen Dynamo,0.25,-2%,
50742,Secondary Plasma Exhaust,0.5,,+2%
50743,Alternate Hydrogen Dynamo,0.5,,+2%
50744,Backup Impulse Nozzle,1.0,,+3%
50745,Efficient Propulsion Unit,1.0,,+3%
50746,Secondary Electron Loom,0.5,,+2%
50747,Alternate Hydrogen Dynamo,0.25,-2%,
50748,Backup Impulse Nozzle,0.5,,+2%
50749,Tuned Magnetic Fan,0.5,,+2%
50750,Alternate Neutrino Injector,1.0,,+3%
50751,Backup Propulsion Unit,1.0,-5%,
50752,Alternate Neutrino Injector,0.5,-3%,
50753,Tuned Fuel Pipes,0.5,,+2%
50754,Backup Electron Loom,0.5,,+2%
50755,Tuned Thrust Controller,0.25,-2%,
50756,Backup Plasma Exhaust,1.0,,+3%
50757,Secondary Propulsion Unit,0.5,,+2%
50758,Tuned Plasma Exhaust,0.5,-3%,
50759,Alternate Shockwave Shield,1.0,,+3%
50760,Tuned Shockwave Shield,0.5,-3%,
50761,Backup Propulsion Unit,0.25,-2%,
50762,Backup Plasma Exhaust,0.5,,+2%
50763,Backup Magnetic Fan,0.5,,+2%
50764,Tuned Propulsion Unit,1.0,-5%,
50765,Secondary Magnetic Fan,0.25,-2%,
50766,Secondary Thrust Controller,0.5,-3%,
50767,Alternate Propulsion Unit,0.5,,+2%
50768,Secondary Shockwave Shield,0.75,-4%,
50769,Alternate Neutrino Injector,0.25,-2%,
50770,Secondary Neutrino Injector,0.5,,+2%
50771,Alternate Electron Loom,0.75,-4%,
50772,Alternate Hydrogen Dynamo,0.5,,+2%
50773,Backup Fuel Pipes,0.25,-2%,
50774,Tuned Thrust Controller,0.5,,+2%
50775,Secondary Magnetic Fan,0.5,,+2%
50776,Secondary Shockwave Shield,1.0,,+3%
50777,Tuned Shockwave Shield,0.5,,+2%
50778,Backup Shockwave Shield,1.0,-5%,
50779,Alternate Thrust Controller,0.5,,+2%
50780,Backup Magnetic Fan,0.5,-3%,
50781,Backup Hydrogen Dynamo,0.5,,+2%
50782,Efficient Magnetic Fan,0.5,,+2%
50783,Efficient Plasma Exhaust,0.25,-2%,
50784,Secondary Fuel Pipes,0.5,,+2%
50785,Backup Thrust Controller,0.75,-4%,
50786,Efficient Propulsion Unit,0.75,-4%,
50787,Alternate Hydrogen Dynamo,0.5,,+2%
50788,Tuned Neutrino Injector,0.5,,+2%
50789,Tuned Neutrino Injector,0.5,-3%,
50790,Backup Thrust Controller,0.25,-2%,
50791,Efficient Impulse Nozzle,0.75,-4%,
50792,Backup Impulse Nozzle,1.0,-5%,
50793,Tuned Neutrino Injector,0.75,-4%,
50794,Efficient Propulsion Unit,1.0,-5%,
50795,Tuned Electron Loom,0.5,,+2%
50796,Backup Plasma Exhaust,0.5,-3%,
50797,Secondary Neutrino Injector,0.5,,+2%
50798,Alternate Shockwave Shield,1.0,,+3%
50799,Alternate Hydrogen Dynamo,0.75,-4%,
50800,Alternate Hydrogen Dynamo,0.5,,+2%
50801,Tuned Shockwave Shield,1.0,,+3%
50802,Secondary Magnetic Fan,0.5,-3%,
50803,Backup Impulse Nozzle,1.0,,+3%
50804,Backup Thrust Controller,0.75,-4%,
50805,Efficient Electron Loom,0.5,,+2%
50806,Backup Impulse Nozzle,0.5,-3%,
50807,Efficient Propulsion Unit,0.5,-3%,
50808,Secondary Neutrino Injector,1.0,,+3%
50809,Alternate Electron Loom,1.0,-5%,
50810,Alternate Thrust Controller,0.5,,+2%
50811,Secondary Fuel Pipes,0.25,-2%,
50812,Efficient Plasma Exhaust,0.5,-3%,
50813,Efficient Neutrino Injector,0.25,-2%,
50814,Secondary Magnetic Fan,0.25,-2%,
50815,Secondary Electron Loom,0.5,,+2%
50816,Backup Plasma Exhaust,0.5,,+2%
50817,Alternate Shockwave Shield,1.0,,+3%
50818,Secondary Plasma Exhaust,0.75,-4%,
50819,Backup Impulse Nozzle,0.5,,+2%
50820,Efficient Neutrino Injector,0.5,,+2%
50821,Secondary Hydrogen Dynamo,0.25,-2%,
50822,Secondary Thrust Controller,0.25,-2%,
50823,Tuned Fuel Pipes,0.5,,+2%
50824,Efficient Neutrino Injector,0.5,,+2%
50825,Efficient Plasma Exhaust,1.0,,+3%
50826,Tuned Fuel Pipes,0.25,-2%,
50827,Efficient Impulse Nozzle,0.5,-3%,
50828,Tuned Thrust Controller,0.25,-2%,
50829,Secondary Hydrogen Dynamo,0.25,-2%,
50830,Alternate Hydrogen Dynamo,0.5,,+2%
50831,Backup Magnetic Fan,0.5,,+2%
50832,Tuned Thrust Controller,0.5,,+2%
50833,Backup Shockwave Shield,0.5,,+2%
50834,Backup Plasma Exhaust,0.5,-3%,
50835,Backup Thrust Controller,1.0,,+3%
50836,Efficient Hydrogen Dynamo,1.0,-5%,
50837,Secondary Shockwave Shield,1.0,,+3%
50838,Efficient Shockwave Shield,0.5,-3%,
50839,Efficient Thrust Controller,0.5,-3%,
50840,Efficient Shockwave Shield,0.5,,+2%
50841,Backup Electron Loom,1.0,,+3%
50842,Secondary Shockwave Shield,0.75,-4%,
50843,Secondary Impulse Nozzle,1.0,,+3%
50844,Backup Propulsion Unit,0.25,-2%,
50845,Alternate Neutrino Injector,1.0,-5%,
50846,Tuned Shockwave Shield,0.25,-2%,
50847,Secondary Hydrogen Dynamo,1.0,,+3%
50848,Tuned Thrust Controller,0.75,-4%,
50849,Alternate Impulse Nozzle,0.25,-2%,
50850,Backup Neutrino Injector,0.5,,+2%
50851,Efficient Shockwave Shield,1.0,,+3%
50852,Secondary Thrust Controller,0.5,,+2%
50853,Alternate Thrust Controller,0.5,,+2%
50854,Alternate Plasma Exhaust,0.5,,+2%
50855,Efficient Hydrogen Dynamo,0.25,-2%,
50856,Alternate Plasma Exhaust,0.5,-3%,
50857,Efficient Magnetic Fan,1.0,,+3%
50858,Secondary Shockwave Shield,1.0,,+3%
50859,Alternate Propulsion Unit,0.25,-2%,
50860,Efficient Neutrino Injector,0.5,,+2%
50861,Tuned Propulsion Unit,0.5,-3%,
50862,Tuned Neutrino Injector,0.25,-2%,
50863,Backup Fuel Pipes,0.5,,+2%
50864,Alternate Shockwave Shield,0.5,-3%,
50865,Efficient Shockwave Shield,0.75,-4%,
50866,Tuned Thrust Controller,1.0,-5%,
50867,Backup Fuel Pipes,0.25,-2%,
50868,Alternate Neutrino Injector,1.0,,+3%
50869,Backup Impulse Nozzle,1.0,,+3%
50870,Backup Neutrino Injector,0.25,-2%,
50871,Secondary Impulse Nozzle,0.5,,+2%
50872,Alternate Hydrogen Dynamo,1.0,,+3%
50873,Secondary Magnetic Fan,0.5,,+2%
50874,Efficient Magnetic Fan,1.0,,+3%
50875,Backup Thrust Controller,0.25,-2%,
50876,Tuned Magnetic Fan,1.0,,+3%
50877,Secondary Propulsion Unit,1.0,-5%,
50878,Secondary Hydrogen Dynamo,1.0,,+3%
50879,Alternate Impulse Nozzle,1.0,-5%,
50880,Alternate Shockwave Shield,0.5,-3%,
50881,Tuned Fuel Pipes,1.0,,+3%
50882,Secondary Neutrino Injector,0.5,,+2%
50883,Secondary Impulse Nozzle,0.5,,+2%
50884,Alternate Propulsion Unit,0.5,,+2%
50885,Efficient Plasma Exhaust,0.5,-3%,
50886,Secondary Fuel Pipes,0.5,-3%,
50887,Efficient Plasma Exhaust,1.0,,+3%
50888,Alternate Fuel Pipes,0.5,,+2%
50889,Alternate Magnetic Fan,1.0,-5%,
50890,Efficient Impulse Nozzle,0.5,-3%,
50891,Secondary Fuel Pipes,1.0,-5%,
50892,Backup Electron Loom,0.5,,+2%
50893,Tuned Plasma Exhaust,0.25,-2%,
50894,Backup Shockwave Shield,1.0,-5%,
50895,Secondary Thrust Controller,0.5,,+2%
50896,Secondary Fuel Pipes,0.5,,+2%
50897,Tuned Hydrogen Dynamo,0.75,-4%,
50898,Alternate Plasma Exhaust,0.5,,+2%
50899,Backup Propulsion Unit,0.5,,+2%
50900,Alternate Propulsion Unit,0.5,-3%,
50901,Tuned Shockwave Shield,0.5,-3%,
50902,Alternate Thrust Controller,0.75,-4%,
50903,Efficient Thrust Controller,1.0,,+3%
50904,Backup Thrust Controller,0.75,-4%,
50905,Alternate Impulse Nozzle,0.5,,+2%
50906,Tuned Propulsion Unit,0.5,,+2%
50907,Secondary Propulsion Unit,0.25,-2%,
50908,Efficient Fuel Pipes,0.25,-2%,
50909,Backup Propulsion Unit,0.25,-2%,
50910,Backup Thrust Controller,0.5,,+2%
50911,Efficient Propulsion Unit,1.0,,+3%
50912,Efficient Neutrino Injector,0.25,-2%,
50913,Secondary Shockwave Shield,0.25,-2%,
50914,Efficient Hydrogen Dynamo,1.0,,+3%
50915,Backup Magnetic Fan,0.5,,+2%
50916,Backup Neutrino Injector,0.5,,+2%
50917,Secondary Thrust Controller,0.5,,+2%
50918,Alternate Propulsion Unit,0.5,,+2%
50919,Backup Propulsion Unit,0.5,,+2%
50920,Tuned Impulse Nozzle,1.0,-5%,
50921,Tuned Hydrogen Dynamo,0.5,,+2%
50922,Alternate Propulsion Unit,1.0,-5%,
50923,Efficient Propulsion Unit,0.5,,+2%
50924,Alternate Propulsion Unit,1.0,,+3%
50925,Backup Shockwave Shield,0.5,,+2%
50926,Backup Plasma Exhaust,1.0,,+3%
50927,Secondary Magnetic Fan,0.75,-4%,
50928,Alternate Hydrogen Dynamo,0.5,-3%,
50929,Efficient Fuel Pipes,0.25,-2%,
50930,Alternate Plasma Exhaust,1.0,,+3%
50931,Backup Hydrogen Dynamo,0.5,-3%,
50932,Secondary Neutrino Injector,0.5,,+2%
50933,Secondary Impulse Nozzle,0.5,,+2%
50934,Tuned Thrust Controller,0.25,-2%,
50935,Efficient Propulsion Unit,0.5,,+2%
50936,Efficient Thrust Controller,0.25,-2%,
50937,Secondary Fuel Pipes,0.5,-3%,
50938,Alternate Propulsion Unit,1.0,,+3%
50939,Backup Impulse Nozzle,0.5,,+2%
50940,Alternate Electron Loom,1.0,-5%,
50941,Alternate Fuel Pipes,0.5,-3%,
50942,Backup Fuel Pipes,0.25,-2%,
50943,Alternate Propulsion Unit,1.0,,+3%
50944,Secondary Shockwave Shield,0.5,-3%,
50945,Secondary Hydrogen Dynamo,0.75,-4%,
50946,Efficient Thrust Controller,1.0,,+3%
50947,Secondary Impulse Nozzle,1.0,,+3%
50948,Secondary Electron Loom,0.5,,+2%
50949,Alternate Electron Loom,0.75,-4%,
50950,Backup Plasma Exhaust,0.5,,+2%
50951,Efficient Plasma Exhaust,0.5,-3%,
50952,Tuned Shockwave Shield,0.5,,+2%
50953,Alternate Thrust Controller,0.75,-4%,
50954,Backup Neutrino Injector,0.25,-2%,
50955,Alternate Magnetic Fan,0.75,-4%,
50956,Alternate Thrust Controller,0.5,,+2%
50957,Backup Shockwave Shield,1.0,,+3%
50958,Tuned Shockwave Shield,0.5,,+2%
50959,Tuned Hydrogen Dynamo,1.0,-5%,
50960,Alternate Neutrino Injector,0.25,-2%,
50961,Secondary Electron Loom,0.25,-2%,
50962,Secondary Impulse Nozzle,0.5,,+2%
50963,Tuned Propulsion Unit,0.5,,+2%
50964,Efficient Thrust Controller,0.75,-4%,
50965,Efficient Electron Loom,0.75,-4%,
50966,Tuned Propulsion Unit,0.5,,+2%
50967,Backup Electron Loom,0.25,-2%,
50968,Alternate Impulse Nozzle,0.5,,+2%
50969,Alternate Propulsion Unit,0.5,,+2%
50970,Tuned Shockwave Shield,0.5,-3%,
50971,Secondary Propulsion Unit,1.0,,+3%
50972,Efficient Magnetic Fan,0.5,,+2%
50973,Efficient Propulsion Unit,0.5,,+2%
50974,Alternate Hydrogen Dynamo,0.25,-2%,
50975,Tuned Propulsion Unit,0.25,-2%,
50976,Tuned Propulsion Unit,0.5,-3%,
50977,Backup Propulsion Unit,0.5,-3%,
50978,Tuned Propulsion Unit,0.5,,+2%
50979,Tuned Hydrogen Dynamo,0.75,-4%,
50980,Alternate Fuel Pipes,0.25,-2%,
50981,Alternate Plasma Exhaust,1.0,,+3%
50982,Tuned Shockwave Shield,0.25,-2%,
50983,Secondary Impulse Nozzle,0.5,,+2%
50984,Efficient Shockwave Shield,1.0,,+3%
50985,Secondary Shockwave Shield,1.0,-5%,
50986,Secondary Fuel Pipes,0.5,,+2%
50987,Tuned Thrust Controller,0.5,,+2%
50988,Secondary Plasma Exhaust,0.5,,+2%
50989,Backup Plasma Exhaust,0.75,-4%,
50990,Secondary Neutrino Injector,0.25,-2%,
50991,Alternate Shockwave Shield,0.5,,+2%
50992,Tuned Plasma Exhaust,0.25,-2%,
50993,Tuned Magnetic Fan,0.5,-3%,
50994,Tuned Neutrino Injector,0.5,,+2%
50995,Alternate Plasma Exhaust,0.5,,+2%
50996,Backup Propulsion Unit,0.5,-3%,
50997,Backup Electron Loom,0.5,-3%,
50998,Efficient Shockwave Shield,0.5,,+2%
50999,Backup Fuel Pipes,0.25,-2%,
51000,Alternate Shockwave Shield,0.5,,+2%
51001,Tuned Magnetic Fan,0.75,-4%,
51002,Alternate Thrust Controller,0.5,,+2%
51003,Secondary Magnetic Fan,0.25,-2%,
51004,Efficient Shockwave Shield,1.0,,+3%
51005,Efficient Impulse Nozzle,1.0,-5%,
51006,Backup Neutrino Injector,0.75,-4%,
51007,Backup Electron Loom,0.25,-2%,
51008,Efficient Plasma Exhaust,0.25,-2%,
51009,Efficient Shockwave Shield,1.0,-5%,
51010,Backup Plasma Exhaust,0.5,,+2%
51011,Efficient Propulsion Unit,0.5,,+2%
51012,Efficient Plasma Exhaust,0.5,,+2%
51013,Tuned Fuel Pipes,1.0,,+3%
51014,Efficient Fuel Pipes,0.5,,+2%
51015,Secondary Magnetic Fan,1.0,,+3%
51016,Secondary Thrust Controller,0.5,,+2%
51017,Backup Propulsion Unit,0.25,-2%,
51018,Alternate Magnetic Fan,0.75,-4%,
51019,Alternate Neutrino Injector,0.5,,+2%
51020,Alternate Hydrogen Dynamo,0.75,-4%,
51021,Efficient Hydrogen Dynamo,0.5,,+2%
51022,Efficient Magnetic Fan,1.0,,+3%
51023,Alternate Magnetic Fan,0.5,,+2%
51024,Alternate Propulsion Unit,0.5,,+2%
51025,Backup Thrust Controller,0.5,,+2%
51026,Backup Hydrogen Dynamo,0.25,-2%,
51027,Secondary Hydrogen Dynamo,1.0,,+3%
