sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage
60722,Fissured Projector,0.167,,+13%
60723,Fidgety Reflector,0.333,,+14%
60724,Stretched Pupil,0.0,+11%,
60725,Leaking Mirror,0.167,+19%,
60726,Stretched Reflector,0.5,+35%,
60727,Stretched Retina,0.5,,+15%
60728,Nervous Retina,0.271,+24%,
60729,Stretched Pupil,0.333,,+14%
60730,Leaking Pupil,0.333,,+14%
60731,Fissured Reflector,0.333,+11%,+14%
60732,Fidgety Fluids,0.083,+15%,
60733,Stretched Mirror,0.396,+30%,
60734,Fidgety Aperture,0.333,+27%,
60735,Fidgety Retina,0.0,+11%,
60736,Fissured Mirror,0.021,+12%,
60737,Fidgety Projector,0.125,+17%,
60738,Stretched Projector,0.0,,+12%
60739,Leaking Iris,0.646,+34%,+13%
60740,Stretched Projector,0.125,+17%,
60741,Nervous Projector,0.354,+28%,
60742,Nervous Cornea,0.0,,+12%
60743,Nervous Fluids,0.292,+25%,
60744,Stretched Projector,0.0,,+12%
60745,Fissured Lens,0.5,,+15%
60746,Leaking Iris,0.0,,+12%
60747,Stretched Aperture,0.0,,+12%
60748,Fidgety Retina,0.5,,+15%
60749,Stretched Cornea,0.333,,+14%
60750,Nervous Mirror,0.167,+19%,
60751,Leaking Projector,0.0,,+12%
60752,Fissured Fluids,0.396,+30%,
60753,Fissured Retina,0.333,,+14%
60754,Fidgety Fluids,0.0,,+12%
60755,Fidgety Reflector,0.0,,+12%
60756,Fissured Pupil,0.0,,+12%
60757,Stretched Cornea,0.062,+14%,
60758,Fissured Pupil,0.167,,+13%
60759,Leaking Projector,0.0,+11%,
60760,Fidgety Iris,0.333,+19%,+13%
60761,Fidgety Mirror,0.208,+21%,+12%
60762,Nervous Aperture,0.0,+11%,
60763,Nervous Cornea,0.0,,+12%
60764,Fissured Retina,0.0,+11%,
60765,Stretched Fluids,0.083,+15%,
60766,Fissured Lens,0.333,,+14%
60767,Leaking Retina,0.5,+35%,
60768,Nervous Projector,0.167,,+13%
60769,Fidgety Pupil,0.0,+11%,
60770,Leaking Iris,0.542,+29%,+13%
60771,Nervous Pupil,0.167,,+13%
60772,Stretched Fluids,0.5,,+15%
60773,Leaking Retina,0.0,,+12%
60774,Stretched Aperture,0.0,+11%,
60775,Fidgety Fluids,0.333,+27%,
60776,Leaking Aperture,0.167,+11%,+13%
60777,Nervous Reflector,0.0,+11%,+12%
60778,Fidgety Mirror,0.312,+26%,+12%
60779,Fissured Cornea,0.0,+11%,
60780,Fidgety Reflector,0.0,,+12%
60781,Leaking Retina,0.0,,+12%
60782,Nervous Pupil,0.0,,+12%
60783,Fidgety Reflector,0.0,,+12%
60784,Nervous Pupil,0.5,+35%,
60785,Fidgety Aperture,0.438,+24%,+13%
60786,Fidgety Mirror,0.167,+19%,
60787,Nervous Aperture,0.0,+11%,
60788,Nervous Pupil,0.0,,+12%
60789,Fissured Projector,0.0,,+12%
60790,Nervous Mirror,0.0,,+12%
60791,Nervous Retina,0.625,+25%,+14%
60792,Leaking Reflector,0.0,,+12%
60793,Stretched Retina,0.0,+11%,
60794,Fidgety Lens,0.062,+14%,
60795,Nervous Retina,0.188,+20%,
60796,Stretched Reflector,0.5,,+15%
60797,Stretched Aperture,0.333,,+14%
60798,Stretched Fluids,0.5,,+15%
60799,Fissured Mirror,0.438,+32%,
60800,Nervous Lens,0.021,+12%,
60801,Fissured Retina,0.5,,+15%
60802,Nervous Aperture,0.167,,+13%
60803,Fidgety Mirror,0.354,+28%,
60804,Stretched Cornea,0.0,,+12%
60805,Nervous Mirror,0.021,+12%,
60806,Fidgety Pupil,0.0,,+12%
60807,Fissured Fluids,0.417,+31%,+12%
60808,Nervous Fluids,0.0,,+12%
60809,Nervous Reflector,0.229,+22%,
60810,Stretched Retina,0.146,+18%,
60811,Fissured Fluids,0.375,+21%,+13%
60812,Fissured Cornea,0.021,+12%,
60813,Stretched Iris,0.0,,+12%
60814,Fissured Aperture,0.0,+11%,
60815,Leaking Retina,0.167,,+13%
60816,Nervous Iris,0.479,+34%,
60817,Nervous Cornea,0.479,+34%,
60818,Fissured Mirror,0.062,+14%,
60819,Leaking Iris,0.083,+15%,
60820,Nervous Projector,0.0,+11%,+12%
60821,Fissured Projector,0.229,+22%,
60822,Stretched Fluids,0.062,+14%,
60823,Nervous Mirror,0.083,+15%,
60824,Nervous Lens,0.062,+14%,
60825,Fissured Mirror,0.0,,+12%
60826,Fidgety Reflector,0.167,,+13%
60827,Nervous Mirror,0.5,,+15%
60828,Nervous Iris,0.042,+13%,
60829,Fidgety Lens,0.042,+13%,
60830,Fidgety Iris,0.167,,+13%
60831,Fidgety Cornea,0.0,,+12%
60832,Fissured Iris,0.229,+22%,
60833,Nervous Aperture,0.104,+16%,
60834,Stretched Fluids,0.167,,+13%
60835,Stretched Iris,0.167,,+13%
60836,Fidgety Retina,0.042,+13%,
60837,Fissured Lens,0.0,,+12%
60838,Stretched Projector,0.042,+13%,
60839,Stretched Reflector,0.438,+32%,
60840,Fissured Iris,0.0,,+12%
60841,Nervous Reflector,0.375,+29%,
60842,Fissured Iris,0.0,,+12%
60843,Fidgety Fluids,0.062,+14%,
60844,Stretched Retina,0.333,,+14%
60845,Fidgety Mirror,0.167,+11%,+13%
60846,Fidgety Aperture,0.5,,+15%
60847,Leaking Fluids,0.125,+17%,
60848,Nervous Projector,0.333,,+14%
60849,Fidgety Retina,0.167,,+13%
60850,Leaking Projector,0.333,,+14%
60851,Fissured Cornea,0.083,+15%,
60852,Fissured Pupil,0.042,+13%,+12%
60853,Fissured Mirror,0.438,+32%,
60854,Leaking Aperture,0.5,,+15%
60855,Fidgety Cornea,0.5,+11%,+15%
60856,Fissured Cornea,0.021,+12%,+12%
60857,Stretched Lens,0.5,,+15%
60858,Fidgety Fluids,0.208,+21%,
60859,Fissured Mirror,0.5,,+15%
60860,Stretched Pupil,0.25,+23%,
60861,Fissured Lens,0.5,,+15%
60862,Fidgety Pupil,0.125,+17%,
60863,Fissured Iris,0.062,+14%,
60864,Fissured Pupil,0.208,+21%,
60865,Stretched Cornea,0.708,+29%,+14%
60866,Fidgety Aperture,0.0,,+12%
60867,Nervous Pupil,0.0,,+12%
60868,Fidgety Mirror,0.104,+16%,
60869,Stretched Pupil,0.604,+24%,+14%
60870,Stretched Pupil,0.0,,+12%
60871,Leaking Reflector,0.104,+16%,
60872,Fidgety Fluids,0.021,+12%,
60873,Fidgety Reflector,0.333,+11%,+14%
60874,Stretched Lens,0.625,+25%,+14%
60875,Fidgety Mirror,0.167,,+13%
60876,Nervous Retina,0.062,+14%,
60877,Nervous Mirror,0.021,+12%,
60878,Nervous Fluids,0.375,+29%,
60879,Fidgety Aperture,0.104,+16%,
60880,Leaking Cornea,0.125,+17%,
60881,Stretched Iris,0.5,,+15%
60882,Fissured Lens,0.0,,+12%
60883,Stretched Cornea,0.0,,+12%
60884,Nervous Cornea,0.083,+15%,+12%
60885,Fidgety Fluids,0.542,+13%,+15%
60886,Nervous Mirror,0.333,,+14%
60887,Nervous Iris,0.229,+22%,
60888,Stretched Cornea,0.0,,+12%
60889,Fissured Pupil,0.167,+19%,
60890,Nervous Iris,0.354,+28%,
60891,Leaking Iris,0.104,+16%,
60892,Leaking Retina,0.479,+26%,+13%
60893,Fidgety Aperture,0.042,+13%,
60894,Nervous Pupil,0.083,+15%,+12%
60895,Stretched Iris,0.0,+11%,
60896,Leaking Projector,0.167,,+13%
60897,Stretched Retina,0.0,,+12%
60898,Fissured Pupil,0.5,,+15%
60899,Fidgety Mirror,0.25,+23%,
60900,Fissured Retina,0.021,+12%,
60901,Leaking Cornea,0.0,,+12%
60902,Nervous Retina,0.0,,+12%
60903,Fissured Iris,0.604,+32%,+13%
60904,Fissured Aperture,0.146,+18%,
60905,Fidgety Pupil,0.0,+11%,+12%
60906,Nervous Reflector,0.021,+12%,
60907,Fissured Cornea,0.167,,+13%
60908,Nervous Lens,0.0,,+12%
60909,Stretched Reflector,0.438,+32%,
60910,Fidgety Fluids,0.0,,+12%
60911,Fissured Aperture,0.104,+16%,
60912,Leaking Lens,0.167,+19%,
60913,Stretched Iris,0.167,,+13%
60914,Leaking Lens,0.479,+34%,
60915,Fissured Pupil,0.0,,+12%
60916,Nervous Reflector,0.0,,+12%
60917,Stretched Aperture,0.396,+30%,
60918,Nervous Retina,0.0,+11%,
60919,Fidgety Cornea,0.333,,+14%
60920,Nervous Reflector,0.0,+11%,
60921,Fissured Projector,0.042,+13%,+12%
60922,Nervous Lens,0.167,,+13%
60923,Fissured Lens,0.083,+15%,
60924,Stretched Lens,0.5,,+15%
60925,Fissured Pupil,0.0,,+12%
60926,Fidgety Projector,0.0,,+12%
60927,Fidgety Cornea,0.188,+20%,
60928,Stretched Lens,0.479,+34%,
60929,Stretched Projector,0.458,+25%,+13%
60930,Fissured Cornea,0.229,+14%,+13%
60931,Leaking Retina,0.104,+16%,
60932,Fissured Reflector,0.104,+16%,
60933,Leaking Projector,0.167,,+13%
60934,Stretched Pupil,0.0,,+12%
60935,Stretched Aperture,0.0,,+12%
60936,Fidgety Projector,0.229,+22%,+12%
60937,Leaking Lens,0.021,+12%,
60938,Fissured Cornea,0.0,,+12%
60939,Leaking Aperture,0.0,,+12%
60940,Stretched Pupil,0.0,,+12%
60941,Stretched Mirror,0.208,+21%,
60942,Nervous Reflector,0.0,,+12%
60943,Stretched Iris,0.167,,+13%
60944,Nervous Mirror,0.5,,+15%
60945,Fidgety Cornea,0.062,+14%,
60946,Nervous Aperture,0.0,+11%,
60947,Fidgety Projector,0.0,,+12%
60948,Leaking Iris,0.333,+27%,
60949,Fidgety Cornea,0.0,,+12%
60950,Fidgety Aperture,0.0,,+12%
60951,Fissured Projector,0.167,,+13%
60952,Nervous Iris,0.0,,+12%
60953,Fidgety Aperture,0.5,,+15%
60954,Leaking Fluids,0.5,,+15%
60955,Nervous Fluids,0.0,,+12%
60956,Fidgety Iris,0.5,,+15%
60957,Leaking Retina,0.0,,+12%
60958,Fissured Reflector,0.167,+19%,
60959,Fissured Retina,0.5,,+15%
60960,Fidgety Lens,0.0,+11%,
60961,Fissured Retina,0.229,+22%,
60962,Fidgety Pupil,0.0,+11%,
60963,Fissured Cornea,0.271,+24%,
60964,Leaking Fluids,0.125,+17%,
60965,Nervous Lens,0.062,+14%,
60966,Fidgety Mirror,0.167,,+13%
60967,Leaking Lens,0.0,,+12%
60968,Fidgety Pupil,0.167,+19%,+12%
60969,Nervous Pupil,0.125,+17%,+12%
60970,Stretched Projector,0.292,+25%,
60971,Fissured Fluids,0.104,+16%,
60972,Nervous Aperture,0.083,+15%,
60973,Nervous Lens,0.0,,+12%
60974,Stretched Aperture,0.333,,+14%
60975,Nervous Projector,0.021,+12%,
60976,Leaking Cornea,0.312,+26%,
60977,Fissured Fluids,0.0,+11%,
60978,Stretched Mirror,0.0,,+12%
60979,Nervous Cornea,0.0,,+12%
60980,Stretched Mirror,0.0,,+12%
60981,Fidgety Iris,0.188,+20%,
60982,Stretched Mirror,0.021,+12%,
60983,Leaking Reflector,0.542,+13%,+15%
60984,Nervous Lens,0.0,,+12%
60985,Stretched Cornea,0.0,,+12%
60986,Fidgety Reflector,0.167,,+13%
60987,Leaking Projector,0.396,+30%,
60988,Fissured Mirror,0.0,+11%,
60989,Stretched Retina,0.0,,+12%
60990,Fidgety Fluids,0.292,+25%,+12%
60991,Stretched Cornea,0.333,+11%,+14%
60992,Stretched Retina,0.333,,+14%
60993,Fissured Lens,0.062,+14%,+12%
60994,Leaking Fluids,0.042,+13%,
60995,Leaking Pupil,0.021,+12%,
60996,Leaking Aperture,0.021,+12%,
60997,Fidgety Cornea,0.0,,+12%
60998,Fidgety Iris,0.167,,+13%
60999,Fidgety Retina,0.083,+15%,
61000,Stretched Lens,0.0,+11%,
61001,Nervous Lens,0.083,+15%,
61002,Fidgety Lens,0.333,,+14%
61003,Stretched Aperture,0.0,+11%,
61004,Fissured Cornea,0.0,,+12%
61005,Fissured Cornea,0.167,+19%,
61006,Nervous Iris,0.0,,+12%
61007,Fidgety Mirror,0.333,,+14%
61008,Stretched Fluids,0.5,+35%,
61009,Nervous Retina,0.5,,+15%
61010,Stretched Reflector,0.5,,+15%
61011,Nervous Lens,0.771,+32%,+14%
61012,Leaking Lens,0.146,+18%,
61013,Fissured Fluids,0.333,,+14%
61014,Leaking Iris,0.0,+11%,
61015,Stretched Iris,0.0,,+12%
61016,Stretched Reflector,0.0,,+12%
61017,Stretched Cornea,0.167,,+13%
61018,Stretched Lens,0.208,+21%,
61019,Fissured Lens,0.438,+32%,
61020,Stretched Lens,0.0,+11%,+12%
61021,Nervous Iris,0.333,,+14%
61022,Fidgety Projector,0.0,,+12%
61023,Nervous Aperture,0.0,,+12%
61024,Fissured Reflector,0.083,+15%,
61025,Fissured Cornea,0.958,+33%,+15%
61026,Stretched Cornea,0.167,,+13%
61027,Stretched Aperture,0.104,+16%,
61028,Fissured Retina,0.417,+15%,+14%
61029,Fissured Projector,0.0,,+12%
61030,Fissured Cornea,0.167,,+13%
61031,Stretched Pupil,0.167,,+13%
61032,Fidgety Lens,0.5,,+15%
61033,Fissured Aperture,0.167,,+13%
61034,Stretched Retina,0.0,+11%,
61035,Leaking Mirror,0.271,+24%,
61036,Fidgety Iris,0.375,+29%,
61037,Fidgety Lens,0.0,,+12%
61038,Nervous Projector,0.167,,+13%
61039,Leaking Lens,0.396,+30%,
61040,Fidgety Retina,0.167,,+13%
61041,Fissured Iris,0.0,+11%,
61042,Fidgety Aperture,0.396,+30%,
61043,Fidgety Projector,0.0,,+12%
61044,Nervous Lens,0.0,,+12%
61045,Nervous Fluids,0.333,,+14%
61046,Stretched Fluids,0.0,,+12%
61047,Leaking Mirror,0.396,+30%,
61048,Nervous Cornea,0.0,,+12%
61049,Nervous Fluids,0.021,+12%,
61050,Nervous Retina,0.812,+34%,+14%
61051,Fissured Pupil,0.354,+28%,
61052,Nervous Iris,0.167,,+13%
61053,Nervous Aperture,0.167,,+13%
61054,Nervous Fluids,0.021,+12%,
61055,Leaking Lens,0.333,+27%,
61056,Stretched Mirror,0.042,+13%,
61057,Stretched Iris,0.0,,+12%
61058,Fissured Cornea,0.792,+25%,+15%
61059,Fidgety Fluids,0.271,+24%,
61060,Nervous Mirror,0.333,,+14%
61061,Fissured Lens,0.0,+11%,
61062,Leaking Mirror,0.167,,+13%
61063,Fissured Retina,0.458,+33%,+12%
61064,Leaking Cornea,0.167,,+13%
61065,Nervous Aperture,0.0,+11%,
61066,Leaking Mirror,0.042,+13%,
61067,Fissured Lens,0.5,,+15%
61068,Stretched Reflector,0.333,+27%,
61069,Nervous Iris,0.0,,+12%
61070,Nervous Pupil,0.458,+33%,
61071,Fissured Lens,0.5,,+15%
61072,Nervous Pupil,0.0,,+12%
61073,Leaking Pupil,0.25,+15%,+13%
61074,Fidgety Cornea,0.688,+20%,+15%
61075,Stretched Mirror,0.0,,+12%
61076,Nervous Pupil,0.0,+11%,
61077,Stretched Mirror,0.229,+22%,
61078,Nervous Aperture,0.083,+15%,+12%
61079,Stretched Cornea,0.0,+11%,
61080,Leaking Retina,0.188,+20%,+12%
61081,Stretched Cornea,0.333,+27%,
61082,Nervous Cornea,0.021,+12%,
61083,Stretched Lens,0.271,+24%,+12%
61084,Stretched Lens,0.083,+15%,
61085,Stretched Pupil,0.0,+11%,+12%
61086,Leaking Aperture,0.0,,+12%
61087,Nervous Reflector,0.292,+25%,
61088,Stretched Reflector,0.125,+17%,
61089,Fissured Pupil,0.0,+11%,
61090,Nervous Iris,0.0,+11%,
61091,Leaking Mirror,0.0,,+12%
61092,Fidgety Projector,0.271,+16%,+13%
61093,Fidgety Reflector,0.188,+20%,
61094,Nervous Reflector,0.333,,+14%
61095,Fissured Aperture,0.354,+20%,+13%
61096,Stretched Reflector,0.125,+17%,
61097,Stretched Mirror,0.0,,+12%
61098,Stretched Iris,0.167,+19%,
61099,Fissured Projector,0.042,+13%,
61100,Leaking Aperture,0.104,+16%,
61101,Fidgety Reflector,0.167,,+13%
61102,Leaking Aperture,0.0,,+12%
61103,Nervous Fluids,0.333,,+14%
61104,Nervous Pupil,0.312,+26%,
61105,Fissured Projector,0.333,,+14%
61106,Nervous Retina,0.312,+26%,
61107,Nervous Projector,0.5,+27%,+13%
61108,Nervous Cornea,0.167,,+13%
61109,Nervous Fluids,0.0,+11%,
61110,Nervous Retina,0.167,,+13%
61111,Stretched Iris,0.396,+30%,
61112,Stretched Retina,0.417,+15%,+14%
61113,Fissured Fluids,0.0,+11%,+12%
61114,Stretched Retina,0.333,,+14%
61115,Nervous Retina,0.167,,+13%
61116,Fissured Fluids,0.0,,+12%
61117,Fissured Lens,0.125,+17%,
61118,Leaking Lens,0.0,,+12%
61119,Fidgety Reflector,0.333,,+14%
61120,Stretched Iris,0.125,+17%,
61121,Fissured Aperture,0.229,+22%,
61122,Fissured Reflector,0.0,+11%,
61123,Leaking Mirror,0.292,+25%,+12%
61124,Fidgety Projector,0.208,+21%,
61125,Fissured Mirror,0.042,+13%,
61126,Leaking Iris,0.417,+15%,+14%
61127,Leaking Iris,0.5,,+15%
61128,Leaking Aperture,0.062,+14%,
61129,Leaking Retina,0.271,+24%,
61130,Fidgety Pupil,0.333,,+14%
61131,Stretched Iris,0.0,,+12%
61132,Fissured Cornea,0.0,,+12%
61133,Fidgety Projector,0.5,,+15%
61134,Fissured Reflector,0.417,+31%,
61135,Fidgety Reflector,0.0,,+12%
61136,Stretched Aperture,0.292,+25%,
61137,Fidgety Mirror,0.396,+30%,
61138,Fissured Cornea,0.583,+15%,+15%
61139,Fidgety Mirror,0.667,+27%,+14%
61140,Leaking Projector,0.0,,+12%
61141,Leaking Lens,0.083,+15%,
61142,Nervous Reflector,0.0,,+12%
61143,Stretched Aperture,0.188,+20%,
61144,Fidgety Lens,0.167,+11%,+13%
61145,Stretched Iris,0.375,+29%,
61146,Nervous Fluids,0.062,+14%,
61147,Nervous Retina,0.0,+11%,
61148,Fidgety Reflector,0.083,+15%,
61149,Nervous Retina,0.0,,+12%
61150,Nervous Aperture,0.042,+13%,
61151,Fidgety Fluids,0.042,+13%,
61152,Leaking Reflector,0.333,,+14%
61153,Leaking Fluids,0.0,,+12%
61154,Fidgety Lens,0.0,,+12%
61155,Stretched Retina,0.167,,+13%
61156,Nervous Pupil,0.104,+16%,
61157,Leaking Mirror,0.312,+26%,
61158,Leaking Projector,0.062,+14%,+12%
61159,Nervous Lens,0.167,,+13%
61160,Nervous Iris,0.0,,+12%
61161,Stretched Retina,0.0,,+12%
61162,Nervous Lens,0.083,+15%,+12%
61163,Leaking Lens,0.5,+35%,+12%
61164,Nervous Cornea,0.5,+35%,
61165,Nervous Retina,0.5,,+15%
61166,Fissured Aperture,0.0,,+12%
61167,Stretched Fluids,0.0,+11%,
61168,Leaking Mirror,0.583,+23%,+14%
61169,Leaking Retina,0.0,,+12%
61170,Fissured Mirror,0.333,,+14%
61171,Stretched Iris,0.167,,+13%
61172,Stretched Pupil,0.146,+18%,+12%
61173,Nervous Mirror,0.021,+12%,
61174,Stretched Projector,0.0,,+12%
61175,Fissured Pupil,0.0,,+12%
61176,Stretched Pupil,0.0,+11%,
61177,Stretched Cornea,0.333,,+14%
61178,Stretched Retina,0.0,+11%,
61179,Leaking Cornea,0.375,+13%,+14%
61180,Fidgety Lens,0.0,+11%,+12%
61181,Fidgety Pupil,0.104,+16%,
61182,Stretched Reflector,0.167,,+13%
61183,Fissured Lens,0.354,+28%,
61184,Fissured Retina,0.438,+32%,
61185,Leaking Iris,0.0,+11%,
61186,Leaking Iris,0.333,+27%,
61187,Fissured Pupil,0.5,+11%,+15%
61188,Fissured Reflector,0.104,+16%,
61189,Fissured Aperture,0.167,,+13%
61190,Stretched Reflector,0.104,+16%,
61191,Stretched Aperture,0.021,+12%,
61192,Fissured Reflector,0.104,+16%,+12%
61193,Fissured Projector,0.0,,+12%
61194,Fissured Lens,0.0,+11%,
61195,Fidgety Iris,0.0,,+12%
61196,Leaking Iris,0.271,+24%,
61197,Nervous Projector,0.125,+17%,
61198,Fidgety Reflector,0.0,,+12%
61199,Nervous Aperture,0.333,,+14%
61200,Nervous Reflector,0.208,+21%,
61201,Stretched Projector,0.0,+11%,
61202,Leaking Reflector,0.0,,+12%
61203,Stretched Mirror,0.0,+11%,
61204,Leaking Projector,0.333,,+14%
61205,Stretched Projector,0.167,,+13%
61206,Fissured Iris,0.167,+19%,
61207,Fissured Retina,0.229,+14%,+13%
61208,Fidgety Projector,0.0,,+12%
61209,Fissured Pupil,0.375,+13%,+14%
61210,Leaking Projector,0.271,+24%,
61211,Fissured Reflector,0.229,+22%,
61212,Nervous Reflector,0.292,+25%,
61213,Leaking Reflector,0.083,+15%,+12%
61214,Nervous Projector,0.333,,+14%
61215,Fissured Fluids,0.021,+12%,
61216,Nervous Retina,0.229,+22%,+12%
61217,Fissured Cornea,0.0,+11%,+12%
61218,Nervous Retina,0.0,+11%,
61219,Nervous Lens,0.333,+27%,
61220,Leaking Fluids,0.0,+11%,
61221,Nervous Retina,0.229,+14%,+13%
61222,Fidgety Retina,0.5,,+15%
61223,Leaking Lens,0.458,+33%,
61224,Fidgety Mirror,0.0,,+12%
61225,Fissured Cornea,0.167,,+13%
61226,Stretched Fluids,0.333,,+14%
61227,Fissured Reflector,0.458,+33%,
61228,Nervous Fluids,0.062,+14%,
61229,Fidgety Fluids,0.333,,+14%
61230,Stretched Iris,0.5,,+15%
61231,Fissured Mirror,0.0,+11%,
61232,Leaking Cornea,0.333,,+14%
61233,Leaking Lens,0.458,+33%,
61234,Leaking Pupil,0.042,+13%,
61235,Stretched Aperture,0.375,+29%,
61236,Leaking Iris,0.333,+27%,
61237,Fidgety Cornea,0.562,+14%,+15%
61238,Leaking Reflector,0.0,+11%,
61239,Fissured Cornea,0.458,+33%,
61240,Fidgety Mirror,0.0,+11%,
61241,Leaking Projector,0.0,,+12%
61242,Leaking Mirror,0.646,+18%,+15%
61243,Nervous Cornea,0.0,,+12%
61244,Stretched Fluids,0.5,,+15%
61245,Fidgety Reflector,0.229,+22%,
61246,Nervous Pupil,0.229,+22%,
61247,Nervous Retina,0.5,,+15%
61248,Fissured Pupil,0.5,,+15%
61249,Nervous Reflector,0.0,+11%,
61250,Nervous Lens,0.042,+13%,
61251,Stretched Pupil,0.333,+19%,+13%
61252,Fissured Projector,0.167,+19%,
61253,Leaking Mirror,0.333,,+14%
61254,Stretched Projector,0.333,,+14%
61255,Stretched Iris,0.0,+11%,
61256,Leaking Cornea,0.5,,+15%
61257,Nervous Fluids,0.104,+16%,
61258,Fidgety Projector,0.5,,+15%
61259,Nervous Projector,0.0,,+12%
61260,Stretched Aperture,0.0,+11%,
61261,Fissured Reflector,0.0,,+12%
61262,Fissured Retina,0.083,+15%,
61263,Fissured Reflector,0.0,+11%,
61264,Leaking Aperture,0.0,+11%,
61265,Fissured Aperture,0.0,,+12%
61266,Fidgety Fluids,0.167,,+13%
61267,Fissured Projector,0.312,+26%,
61268,Nervous Mirror,0.312,+26%,
61269,Stretched Retina,0.0,,+12%
61270,Fissured Cornea,0.125,+17%,
61271,Fidgety Fluids,0.167,,+13%
61272,Leaking Reflector,0.0,+11%,
61273,Nervous Cornea,0.0,+11%,
61274,Fidgety Pupil,0.146,+18%,
61275,Nervous Aperture,0.167,,+13%
61276,Fidgety Aperture,0.062,+14%,
61277,Fidgety Retina,0.167,+19%,
61278,Nervous Reflector,0.125,+17%,
61279,Fissured Lens,0.062,+14%,+12%
61280,Fidgety Projector,0.562,+22%,+14%
61281,Stretched Retina,0.292,+25%,+12%
61282,Fidgety Retina,0.0,,+12%
61283,Leaking Iris,0.062,+14%,
61284,Fissured Retina,0.375,+29%,
61285,Leaking Fluids,0.458,+33%,
61286,Fissured Reflector,0.5,,+15%
61287,Nervous Pupil,0.396,+30%,
61288,Nervous Fluids,0.146,+18%,+12%
61289,Fidgety Cornea,0.021,+12%,
61290,Fidgety Iris,0.5,,+15%
61291,Fissured Reflector,0.208,+21%,+12%
61292,Nervous Fluids,0.333,,+14%
61293,Nervous Aperture,0.5,,+15%
61294,Fidgety Projector,0.062,+14%,
61295,Leaking Mirror,0.042,+13%,
61296,Fidgety Iris,0.5,,+15%
61297,Stretched Retina,0.042,+13%,
61298,Stretched Pupil,0.271,+24%,
61299,Fissured Aperture,0.5,,+15%
61300,Fissured Reflector,0.167,,+13%
61301,Nervous Retina,0.042,+13%,
61302,Leaking Aperture,0.167,+19%,
61303,Fissured Fluids,0.5,,+15%
61304,Fidgety Fluids,0.312,+26%,
61305,Fissured Aperture,0.0,+11%,
61306,Fidgety Iris,0.333,,+14%
61307,Leaking Pupil,0.0,,+12%
61308,Nervous Retina,0.167,+19%,
61309,Stretched Reflector,0.125,+17%,
61310,Leaking Iris,0.167,+19%,
61311,Fissured Mirror,0.167,,+13%
61312,Leaking Retina,0.0,,+12%
61313,Leaking Projector,0.25,+23%,
61314,Fidgety Mirror,0.25,+23%,
61315,Leaking Pupil,0.104,+16%,
61316,Fissured Reflector,0.188,+20%,
61317,Fissured Pupil,0.375,+29%,
61318,Nervous Cornea,0.0,,+12%
61319,Stretched Iris,0.0,,+12%
61320,Fissured Fluids,0.708,+21%,+15%
61321,Stretched Mirror,0.854,+28%,+15%
61322,Fissured Cornea,0.042,+13%,
61323,Leaking Projector,0.167,,+13%
61324,Nervous Iris,0.0,,+12%
61325,Fissured Aperture,0.0,,+12%
61326,Stretched Iris,0.188,+20%,
61327,Stretched Cornea,0.5,,+15%
61328,Leaking Aperture,0.333,,+14%
61329,Fidgety Lens,0.167,+19%,
61330,Fidgety Iris,0.167,,+13%
61331,Nervous Reflector,0.167,+19%,+12%
61332,Fissured Aperture,0.0,,+12%
61333,Fissured Iris,0.0,,+12%
61334,Fidgety Reflector,0.333,,+14%
61335,Fissured Lens,0.062,+14%,
61336,Fissured Pupil,0.375,+29%,
61337,Nervous Pupil,0.062,+14%,
61338,Leaking Cornea,0.042,+13%,+12%
61339,Fissured Reflector,0.0,,+12%
61340,Fissured Lens,0.0,,+12%
61341,Fissured Pupil,0.167,,+13%
61342,Fissured Iris,0.333,,+14%
61343,Fissured Mirror,0.167,,+13%
61344,Stretched Pupil,0.0,,+12%
61345,Stretched Pupil,0.333,+11%,+14%
61346,Leaking Mirror,0.333,,+14%
61347,Stretched Pupil,0.0,+11%,
61348,Fidgety Projector,0.292,+25%,+12%
61349,Fissured Aperture,0.0,,+12%
61350,Stretched Projector,0.167,,+13%
61351,Fissured Cornea,0.208,+21%,+12%
61352,Leaking Iris,0.146,+18%,
61353,Nervous Projector,0.458,+33%,
61354,Leaking Reflector,0.0,+11%,
61355,Fidgety Retina,0.0,,+12%
61356,Nervous Iris,0.0,,+12%
61357,Fidgety Pupil,0.0,,+12%
61358,Fissured Retina,0.0,,+12%
61359,Leaking Lens,0.479,+34%,
61360,Fidgety Aperture,0.021,+12%,+12%
