sep=,
Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
55177,Pungent Aorta,0.375,,+4%,
55178,Congealed Chamber,0.25,,,+3%
55179,Pungent Blood Pump,0.5,,+4%,+2%
55180,Sticky Blood Pump,0.125,+7%,,
55181,Sticky Chamber,0.125,,,+2%
55182,Pungent Thorax,0.125,,,+2%
55183,Pungent Vessel,0.0,+6%,,
55184,Pungent Aorta,0.25,+6%,+3%,
55185,Pungent Thorax,0.125,,,+2%
55186,Gooey Thorax,0.25,,+2%,+2%
55187,Sticky Vessel,0.625,,+3%,+4%
55188,Slimy Muscle,0.5,+7%,+4%,
55189,Sticky Heart Lump,0.0,+6%,,
55190,Congealed Ventricle,0.125,+6%,,+2%
55191,Gooey Blood Pump,0.125,+7%,,
55192,Pungent Muscle,0.125,,,+2%
55193,Congealed Ventricle,0.625,,+4%,+3%
55194,Slimy Blood Sac,0.375,+9%,,
55195,Sticky Aorta,0.75,+8%,+5%,
55196,Congealed Heart Lump,0.125,,,+2%
55197,Sticky Blood Pump,0.25,,,+3%
55198,Pungent Vessel,0.125,,,+2%
55199,Pungent Trunk Tissue,0.125,,,+2%
55200,Sticky Ventricle,0.125,+7%,,
55201,Sticky Thorax,0.125,,,+2%
55202,Slimy Vessel,0.0,+6%,,
55203,Sticky Aorta,0.0,+6%,,
55204,Pungent Chamber,0.25,,,+3%
55205,Congealed Ventricle,0.125,,+2%,
55206,Congealed Muscle,0.0,+6%,,
55207,Congealed Blood Sac,0.25,+7%,+2%,
55208,Sticky Vessel,0.0,+6%,,
55209,Congealed Thorax,0.875,+10%,,+4%
55210,Congealed Muscle,0.125,+7%,,
55211,Sticky Ventricle,0.0,+6%,,
55212,Sticky Blood Pump,0.625,,+3%,+4%
55213,Slimy Vessel,0.125,,,+2%
55214,Gooey Blood Sac,0.125,+7%,,
55215,Pungent Ventricle,0.375,,,+4%
55216,Pungent Muscle,0.125,,+2%,
55217,Slimy Aorta,0.0,+6%,,
55218,Congealed Heart Lump,0.75,+9%,+4%,
55219,Congealed Blood Pump,0.25,,,+3%
55220,Pungent Blood Pump,0.0,+6%,,
55221,Pungent Blood Sac,0.125,,+2%,
55222,Slimy Aorta,0.125,,,+2%
55223,Congealed Blood Pump,0.25,,+2%,+2%
55224,Congealed Thorax,0.25,,+2%,+2%
55225,Gooey Muscle,0.125,,,+2%
55226,Slimy Trunk Tissue,0.125,,+2%,
55227,Slimy Vessel,0.125,,,+2%
55228,Slimy Vessel,0.0,+6%,,
55229,Pungent Chamber,0.125,+6%,+2%,
55230,Congealed Aorta,0.375,+8%,+2%,
55231,Sticky Blood Pump,0.25,,+3%,
55232,Gooey Aorta,0.375,,,+4%
55233,Slimy Chamber,0.125,,+2%,
55234,Congealed Ventricle,0.0,+6%,,
55235,Pungent Blood Sac,0.125,,+2%,
55236,Pungent Blood Pump,0.125,,,+2%
55237,Gooey Aorta,0.0,+6%,,
55238,Slimy Trunk Tissue,0.5,+10%,,
55239,Gooey Blood Sac,0.5,,+5%,
55240,Pungent Blood Pump,0.5,,,+5%
55241,Pungent Blood Pump,0.125,,+2%,
55242,Gooey Aorta,0.25,,+2%,+2%
55243,Sticky Thorax,0.5,,+5%,
55244,Pungent Chamber,0.5,+8%,,+3%
55245,Slimy Ventricle,0.125,,+2%,
55246,Gooey Chamber,0.125,+7%,,
55247,Congealed Chamber,0.375,+9%,,
55248,Congealed Chamber,0.625,+7%,,+5%
55249,Pungent Muscle,0.5,,+5%,
55250,Sticky Thorax,0.125,,,+2%
55251,Sticky Trunk Tissue,0.125,,,+2%
55252,Gooey Thorax,0.25,+7%,,+2%
55253,Congealed Muscle,0.5,,,+5%
55254,Sticky Trunk Tissue,0.0,+6%,,
55255,Pungent Vessel,0.125,,+2%,
55256,Congealed Muscle,0.25,,,+3%
55257,Congealed Trunk Tissue,0.125,,+2%,
55258,Pungent Aorta,0.125,,,+2%
55259,Congealed Vessel,0.25,,+3%,
55260,Pungent Muscle,0.375,,+3%,+2%
55261,Congealed Trunk Tissue,0.25,,,+3%
55262,Pungent Blood Sac,0.0,+6%,,
55263,Pungent Ventricle,0.25,,+2%,+2%
55264,Slimy Trunk Tissue,0.25,+8%,,
55265,Slimy Heart Lump,0.125,+7%,,
55266,Congealed Vessel,0.125,,+2%,
55267,Slimy Blood Pump,0.0,+6%,,
55268,Pungent Heart Lump,0.0,+6%,,
55269,Sticky Chamber,0.25,,+3%,
55270,Gooey Thorax,0.125,+7%,,
55271,Gooey Trunk Tissue,0.125,+7%,,
55272,Slimy Thorax,0.25,,+3%,
55273,Pungent Heart Lump,0.125,,,+2%
55274,Congealed Vessel,0.375,,,+4%
55275,Slimy Chamber,0.125,,,+2%
55276,Pungent Ventricle,0.5,+10%,,
55277,Pungent Chamber,0.25,+7%,+2%,
55278,Pungent Chamber,0.125,,,+2%
55279,Congealed Trunk Tissue,0.5,,,+5%
55280,Congealed Heart Lump,0.5,+10%,,
55281,Sticky Ventricle,0.5,,+5%,
55282,Sticky Vessel,0.0,+6%,,
55283,Sticky Vessel,0.125,,+2%,
55284,Gooey Muscle,0.5,+9%,,+2%
55285,Pungent Trunk Tissue,0.25,+8%,,
55286,Pungent Vessel,0.5,+6%,+5%,
55287,Slimy Aorta,0.25,+8%,,
55288,Pungent Heart Lump,0.0,+6%,,
55289,Slimy Aorta,0.25,,+3%,
55290,Gooey Blood Sac,0.375,,+3%,+2%
55291,Slimy Ventricle,0.375,,+4%,
55292,Sticky Thorax,0.125,,+2%,
55293,Congealed Aorta,0.5,+10%,,
55294,Gooey Trunk Tissue,0.125,,+2%,
55295,Slimy Aorta,0.25,,+3%,
55296,Gooey Blood Pump,0.125,,+2%,
55297,Congealed Blood Sac,0.375,,,+4%
55298,Gooey Thorax,0.125,,,+2%
55299,Slimy Thorax,0.125,,+2%,
55300,Pungent Heart Lump,0.375,,+3%,+2%
55301,Sticky Blood Sac,0.25,,+2%,+2%
55302,Gooey Blood Sac,0.375,,,+4%
55303,Sticky Thorax,0.5,,+5%,
55304,Slimy Thorax,0.0,+6%,,
55305,Gooey Blood Pump,0.0,+6%,,
55306,Slimy Aorta,0.0,+6%,,
55307,Gooey Muscle,0.0,+6%,,
55308,Pungent Ventricle,0.125,,,+2%
55309,Pungent Heart Lump,0.375,+9%,,
55310,Pungent Heart Lump,0.375,,+4%,
55311,Gooey Heart Lump,0.375,+9%,,
55312,Congealed Chamber,0.5,,+5%,
55313,Pungent Vessel,0.125,,,+2%
55314,Pungent Blood Sac,0.5,+10%,,
55315,Sticky Vessel,0.125,,,+2%
55316,Gooey Vessel,0.125,,,+2%
55317,Congealed Muscle,0.125,,+2%,
55318,Congealed Heart Lump,0.375,,+4%,
55319,Congealed Ventricle,0.125,+7%,,
55320,Congealed Vessel,0.375,+9%,,
55321,Congealed Chamber,0.0,+6%,,
55322,Congealed Vessel,0.125,,,+2%
55323,Pungent Vessel,0.25,+8%,,
55324,Pungent Heart Lump,0.5,,+5%,
55325,Slimy Chamber,0.25,,+2%,+2%
55326,Congealed Trunk Tissue,0.0,+6%,,
55327,Sticky Heart Lump,0.125,,,+2%
55328,Slimy Vessel,0.125,,,+2%
55329,Slimy Chamber,0.25,,,+3%
55330,Sticky Aorta,0.125,,+2%,
55331,Gooey Blood Sac,0.125,,,+2%
55332,Sticky Trunk Tissue,0.5,+10%,,
55333,Slimy Chamber,0.125,,+2%,
55334,Sticky Aorta,0.125,+6%,,+2%
55335,Sticky Vessel,0.0,+6%,,
55336,Pungent Muscle,0.125,,,+2%
55337,Slimy Vessel,0.125,,+2%,
55338,Sticky Muscle,0.125,,,+2%
55339,Pungent Ventricle,0.125,,+2%,
55340,Pungent Trunk Tissue,0.125,+7%,,
55341,Gooey Chamber,0.125,,,+2%
55342,Gooey Trunk Tissue,0.125,,,+2%
55343,Slimy Thorax,0.625,,+2%,+5%
55344,Sticky Aorta,0.125,,,+2%
55345,Pungent Heart Lump,0.25,,+3%,
55346,Sticky Aorta,0.125,+7%,,
55347,Slimy Blood Sac,0.0,,,+1%
55348,Slimy Blood Sac,0.375,,+4%,
55349,Gooey Aorta,0.125,+6%,,+2%
55350,Pungent Muscle,0.25,,,+3%
55351,Sticky Blood Pump,0.375,+9%,,
55352,Gooey Vessel,0.75,+10%,+3%,
55353,Sticky Blood Pump,0.125,,+2%,
55354,Gooey Vessel,0.125,,,+2%
55355,Pungent Chamber,0.125,,,+2%
55356,Sticky Thorax,0.125,,,+2%
55357,Pungent Aorta,0.25,,,+3%
55358,Pungent Thorax,0.375,+8%,,+2%
55359,Pungent Vessel,0.125,,,+2%
55360,Congealed Aorta,0.0,+6%,,
55361,Pungent Muscle,0.125,,,+2%
55362,Slimy Aorta,0.25,,+3%,
55363,Congealed Blood Pump,0.5,+10%,,
55364,Pungent Blood Pump,0.25,,,+3%
55365,Sticky Vessel,0.0,+6%,,
55366,Slimy Heart Lump,0.375,+9%,,
55367,Gooey Aorta,0.5,+10%,,
55368,Gooey Aorta,0.375,,+4%,
55369,Slimy Thorax,0.5,,,+5%
55370,Slimy Aorta,0.25,+8%,,
55371,Sticky Chamber,0.125,,,+2%
55372,Gooey Blood Sac,0.125,+7%,,
55373,Gooey Thorax,0.0,+6%,,
55374,Pungent Heart Lump,0.125,,+2%,
55375,Slimy Heart Lump,0.125,,,+2%
55376,Gooey Blood Sac,0.375,+6%,,+4%
55377,Sticky Trunk Tissue,0.25,,+3%,
55378,Gooey Thorax,0.375,,+4%,
55379,Congealed Blood Pump,0.375,,+4%,
55380,Pungent Aorta,0.0,+6%,,
55381,Gooey Trunk Tissue,0.125,,,+2%
55382,Gooey Aorta,0.25,+8%,,
55383,Slimy Heart Lump,0.625,+9%,,+3%
55384,Sticky Blood Sac,0.125,,+2%,
55385,Congealed Thorax,0.125,+7%,,
55386,Pungent Blood Pump,0.375,+9%,,
55387,Slimy Vessel,0.125,+7%,,
55388,Slimy Chamber,0.0,+6%,,
55389,Slimy Aorta,0.25,,+2%,+2%
55390,Congealed Trunk Tissue,0.125,,+2%,
55391,Slimy Thorax,0.125,,,+2%
55392,Gooey Thorax,0.5,,+5%,
55393,Gooey Blood Pump,0.125,,,+2%
55394,Congealed Aorta,0.25,,+2%,+2%
55395,Sticky Chamber,0.125,,+2%,
55396,Pungent Chamber,0.125,,+2%,
55397,Gooey Blood Pump,0.0,+6%,,
55398,Gooey Aorta,0.625,+9%,,+3%
55399,Pungent Muscle,0.125,,,+2%
55400,Congealed Muscle,0.625,+10%,+2%,
55401,Pungent Ventricle,0.125,,,+2%
55402,Gooey Heart Lump,0.375,,+4%,
55403,Congealed Chamber,0.125,,,+2%
55404,Slimy Aorta,0.25,,,+3%
55405,Gooey Muscle,0.125,+6%,+2%,
55406,Gooey Vessel,0.0,+6%,,
55407,Slimy Ventricle,0.125,+7%,,
55408,Slimy Muscle,0.375,,+4%,
55409,Pungent Heart Lump,0.25,,+3%,
55410,Pungent Blood Sac,0.25,,+3%,
55411,Sticky Ventricle,0.375,,+4%,
55412,Gooey Thorax,0.0,+6%,,
55413,Sticky Muscle,0.125,,,+2%
55414,Pungent Chamber,0.5,+10%,,
55415,Congealed Ventricle,0.25,,+3%,
55416,Slimy Trunk Tissue,0.125,,+2%,
55417,Congealed Aorta,0.75,+8%,+5%,
55418,Slimy Blood Sac,0.0,+6%,,
55419,Congealed Blood Sac,0.125,,+2%,
55420,Congealed Ventricle,0.125,,+2%,
55421,Gooey Blood Sac,0.375,,+4%,
55422,Sticky Blood Pump,0.375,,+4%,
55423,Sticky Blood Pump,0.125,,,+2%
55424,Sticky Thorax,0.125,+6%,+2%,
55425,Slimy Thorax,0.5,,+4%,+2%
55426,Pungent Chamber,0.0,+6%,,
55427,Pungent Muscle,0.125,,,+2%
55428,Gooey Blood Pump,0.125,,,+2%
55429,Slimy Heart Lump,0.125,+6%,+2%,
55430,Pungent Vessel,0.125,,+2%,+1%
55431,Gooey Trunk Tissue,0.5,,,+5%
55432,Congealed Blood Pump,0.5,+9%,+2%,
55433,Sticky Vessel,0.125,+7%,,
55434,Pungent Aorta,0.5,+9%,,+2%
55435,Congealed Chamber,0.0,+6%,,
55436,Congealed Thorax,0.0,+6%,,
55437,Pungent Ventricle,0.25,+8%,,
55438,Slimy Vessel,0.125,,,+2%
55439,Sticky Chamber,0.125,,,+2%
55440,Pungent Blood Sac,0.5,+10%,,
55441,Pungent Vessel,0.125,,+2%,
55442,Congealed Thorax,0.125,,+2%,
55443,Congealed Blood Pump,0.125,+6%,+2%,
55444,Sticky Chamber,0.125,,+2%,
55445,Pungent Heart Lump,0.125,+7%,,
55446,Slimy Chamber,0.0,+6%,,
55447,Gooey Thorax,0.5,,,+5%
55448,Slimy Trunk Tissue,0.125,,,+2%
55449,Sticky Chamber,0.125,,,+2%
55450,Slimy Thorax,0.125,,+2%,
55451,Congealed Heart Lump,0.625,,+5%,+2%
55452,Sticky Heart Lump,0.125,,+2%,
55453,Congealed Chamber,0.25,+8%,,
55454,Sticky Heart Lump,0.375,,+4%,
55455,Gooey Vessel,0.375,+7%,,+3%
55456,Slimy Trunk Tissue,0.5,,+5%,
55457,Sticky Aorta,0.25,,+3%,
55458,Congealed Blood Sac,0.5,,,+5%
55459,Congealed Vessel,0.5,,,+5%
55460,Sticky Aorta,0.0,+6%,,
55461,Slimy Trunk Tissue,0.25,,+3%,
55462,Gooey Heart Lump,0.0,+6%,,
55463,Congealed Trunk Tissue,0.125,,,+2%
55464,Gooey Muscle,0.625,+10%,,+2%
55465,Gooey Blood Pump,0.25,,+3%,
55466,Sticky Heart Lump,0.0,+6%,,
55467,Slimy Blood Pump,0.125,,,+2%
55468,Congealed Chamber,0.375,,+4%,
55469,Pungent Vessel,0.25,+8%,,
55470,Congealed Muscle,0.125,,,+2%
55471,Pungent Heart Lump,0.125,,,+2%
55472,Gooey Trunk Tissue,0.125,+7%,,
55473,Congealed Vessel,0.375,,,+4%
55474,Gooey Chamber,0.25,,+3%,+1%
55475,Pungent Blood Sac,0.375,+9%,,
55476,Congealed Chamber,0.5,,+5%,
55477,Congealed Muscle,0.625,+7%,,+5%
55478,Gooey Ventricle,0.5,+10%,,
55479,Sticky Blood Sac,0.125,+7%,,
55480,Pungent Ventricle,0.0,+6%,,
55481,Slimy Vessel,0.5,,+4%,+2%
55482,Congealed Ventricle,0.125,+6%,,+2%
55483,Gooey Vessel,0.0,+6%,,
55484,Sticky Blood Pump,0.125,,+2%,
55485,Gooey Thorax,0.125,+6%,,+2%
55486,Pungent Trunk Tissue,0.375,+9%,,
55487,Pungent Trunk Tissue,0.125,,+2%,
55488,Pungent Chamber,0.0,+6%,,
55489,Sticky Muscle,0.125,,,+2%
55490,Gooey Blood Sac,0.125,,+2%,
55491,Pungent Trunk Tissue,0.125,,,+2%
55492,Sticky Heart Lump,0.0,+6%,,
55493,Gooey Thorax,0.5,,,+5%
55494,Gooey Thorax,0.125,+6%,+2%,
55495,Congealed Blood Sac,0.5,,,+5%
55496,Gooey Muscle,0.5,,+5%,
55497,Pungent Chamber,0.375,,+2%,+3%
55498,Congealed Muscle,0.125,,,+2%
55499,Congealed Blood Pump,0.0,+6%,,
55500,Gooey Aorta,0.5,,+5%,
55501,Gooey Muscle,0.125,,,+2%
55502,Slimy Blood Sac,0.0,+6%,,
55503,Sticky Thorax,0.125,,,+2%
55504,Congealed Blood Pump,0.375,+8%,+2%,
55505,Gooey Trunk Tissue,0.25,+8%,,
55506,Gooey Vessel,0.375,,+4%,
55507,Slimy Chamber,0.125,,,+2%
55508,Pungent Vessel,0.125,+6%,+2%,
55509,Sticky Thorax,0.25,,+3%,
55510,Pungent Blood Sac,0.25,,+3%,
55511,Gooey Muscle,0.0,+6%,,
55512,Sticky Thorax,0.5,,,+5%
55513,Sticky Thorax,0.375,+9%,,
55514,Congealed Thorax,0.125,,,+2%
55515,Slimy Heart Lump,0.0,+6%,,
55516,Congealed Trunk Tissue,1.0,+10%,+5%,
55517,Pungent Trunk Tissue,0.25,,,+3%
55518,Pungent Chamber,0.5,,+5%,
55519,Pungent Chamber,0.375,+9%,,
55520,Sticky Blood Sac,0.0,,,+1%
55521,Slimy Blood Sac,0.125,,,+2%
55522,Congealed Muscle,0.0,+6%,,
55523,Slimy Chamber,0.125,,,+2%
55524,Sticky Trunk Tissue,0.125,,+2%,
55525,Congealed Trunk Tissue,0.25,,+2%,+2%
55526,Pungent Thorax,0.125,,+2%,
55527,Congealed Ventricle,0.125,+6%,,+2%
55528,Slimy Thorax,0.375,,+4%,
55529,Slimy Blood Pump,0.75,,+4%,+4%
55530,Congealed Blood Pump,0.5,,+5%,
55531,Sticky Blood Pump,0.0,,,+1%
55532,Gooey Ventricle,0.125,,,+2%
55533,Gooey Muscle,0.5,,+5%,
55534,Pungent Trunk Tissue,0.125,,,+2%
55535,Congealed Ventricle,0.5,+9%,,+2%
55536,Congealed Aorta,0.125,,,+2%
55537,Sticky Vessel,0.25,,+3%,
55538,Gooey Vessel,0.125,,+2%,
55539,Gooey Blood Pump,0.25,,,+3%
55540,Gooey Blood Pump,0.0,+6%,,
55541,Slimy Muscle,0.125,,,+2%
55542,Pungent Trunk Tissue,0.25,,,+3%
55543,Slimy Muscle,0.25,+7%,+2%,
55544,Slimy Blood Pump,0.5,,,+5%
55545,Gooey Blood Sac,0.0,+6%,,
55546,Gooey Thorax,0.375,+9%,,
55547,Gooey Ventricle,0.25,+8%,,
55548,Slimy Trunk Tissue,0.25,,+3%,
55549,Pungent Vessel,0.0,+6%,,
55550,Slimy Vessel,0.125,+6%,+2%,
55551,Slimy Heart Lump,0.125,,,+2%
55552,Gooey Ventricle,0.125,,,+2%
55553,Pungent Muscle,0.25,,+3%,
55554,Sticky Thorax,0.125,+6%,+2%,
55555,Slimy Muscle,0.125,+7%,,
55556,Sticky Vessel,0.25,,,+3%
55557,Congealed Ventricle,0.375,,+4%,
55558,Gooey Blood Pump,0.0,+6%,,
55559,Congealed Heart Lump,0.5,,+5%,
55560,Congealed Trunk Tissue,0.125,,,+2%
55561,Slimy Ventricle,0.125,,,+2%
55562,Pungent Trunk Tissue,0.125,,+2%,
55563,Sticky Aorta,0.125,+7%,,
55564,Congealed Chamber,0.125,,,+2%
55565,Pungent Heart Lump,0.25,+7%,+2%,
55566,Slimy Blood Sac,0.125,,,+2%
55567,Sticky Trunk Tissue,0.125,,+2%,
55568,Congealed Heart Lump,0.25,,+3%,
55569,Gooey Chamber,0.375,,,+4%
55570,Congealed Chamber,0.0,+6%,,
55571,Slimy Ventricle,0.0,+6%,,
55572,Slimy Chamber,0.25,,+3%,
55573,Pungent Aorta,0.25,,+3%,
55574,Gooey Ventricle,0.0,+6%,,
55575,Pungent Trunk Tissue,0.0,+6%,,
55576,Gooey Vessel,0.125,,,+2%
55577,Gooey Chamber,0.625,,+3%,+4%
55578,Congealed Blood Pump,0.125,,,+2%
55579,Gooey Blood Pump,0.5,,,+5%
55580,Congealed Vessel,0.25,+7%,,+2%
55581,Congealed Heart Lump,0.25,,,+3%
55582,Congealed Blood Sac,0.125,+6%,,+2%
55583,Slimy Blood Pump,0.0,+6%,,
55584,Gooey Blood Pump,0.625,+7%,+5%,
55585,Congealed Chamber,0.125,,,+2%
55586,Gooey Ventricle,0.375,,+4%,
55587,Slimy Heart Lump,0.5,,+5%,
55588,Congealed Trunk Tissue,0.5,,+5%,
55589,Gooey Thorax,0.5,,,+5%
55590,Slimy Aorta,0.25,+8%,,
55591,Sticky Chamber,0.125,,+2%,
55592,Slimy Chamber,0.125,,,+2%
55593,Sticky Ventricle,0.25,+8%,,
55594,Sticky Ventricle,0.0,+6%,,
55595,Congealed Ventricle,0.125,,,+2%
55596,Pungent Blood Pump,0.0,+6%,,
55597,Gooey Ventricle,0.5,,+2%,+4%
55598,Slimy Chamber,0.125,,+2%,
55599,Pungent Chamber,0.125,,,+2%
55600,Congealed Chamber,0.25,,+2%,+2%
55601,Pungent Blood Sac,0.5,,+5%,
55602,Congealed Blood Sac,0.125,,+2%,
55603,Pungent Blood Sac,0.25,,+3%,
55604,Pungent Thorax,0.375,+6%,,+4%
55605,Slimy Blood Pump,0.25,,+3%,
55606,Pungent Chamber,0.0,+6%,,
55607,Congealed Ventricle,0.25,+8%,,
55608,Gooey Aorta,0.0,+6%,,
55609,Slimy Ventricle,0.125,,,+2%
55610,Gooey Blood Pump,0.375,+9%,,
55611,Gooey Blood Sac,0.5,,,+5%
55612,Sticky Aorta,0.25,,,+3%
55613,Gooey Aorta,0.5,+7%,,+4%
55614,Sticky Vessel,0.125,,,+2%
55615,Slimy Trunk Tissue,0.5,,,+5%
55616,Gooey Blood Pump,0.5,,+5%,
55617,Pungent Chamber,0.375,,,+4%
55618,Pungent Aorta,0.75,+9%,+4%,
55619,Sticky Thorax,0.0,+6%,,
55620,Gooey Vessel,0.0,+6%,,+1%
55621,Congealed Blood Pump,0.125,,,+2%
55622,Congealed Thorax,0.0,+6%,,
55623,Sticky Thorax,0.125,,,+2%
55624,Sticky Aorta,0.125,,+2%,
55625,Slimy Heart Lump,0.5,,+5%,
55626,Slimy Muscle,0.125,,+2%,
55627,Gooey Blood Pump,0.375,+9%,,
55628,Gooey Chamber,0.625,,+4%,+3%
55629,Congealed Chamber,0.25,,+3%,
55630,Congealed Aorta,0.25,,+3%,
55631,Sticky Muscle,0.375,+9%,,
55632,Congealed Trunk Tissue,0.25,,+3%,
55633,Gooey Heart Lump,0.125,,,+2%
55634,Sticky Aorta,0.125,,+2%,
55635,Gooey Chamber,0.25,+6%,,+3%
55636,Slimy Thorax,0.25,+8%,,
55637,Sticky Trunk Tissue,0.125,+7%,,
55638,Sticky Ventricle,0.125,,,+2%
55639,Pungent Blood Pump,0.125,,+2%,
55640,Slimy Trunk Tissue,0.125,,,+2%
55641,Congealed Blood Sac,0.5,+10%,,
55642,Sticky Aorta,0.0,+6%,,
55643,Congealed Vessel,0.125,,+2%,
55644,Congealed Vessel,0.125,,,+2%
55645,Pungent Aorta,0.625,+7%,+5%,
55646,Congealed Blood Sac,0.25,+7%,+2%,
55647,Pungent Thorax,0.375,,,+4%
55648,Slimy Heart Lump,0.125,+7%,,
55649,Slimy Thorax,0.0,+6%,,
55650,Gooey Muscle,0.25,,+3%,
55651,Congealed Ventricle,0.5,+10%,,
55652,Gooey Trunk Tissue,0.5,+10%,,
55653,Congealed Vessel,0.125,,+2%,
55654,Gooey Heart Lump,0.0,+6%,,
55655,Slimy Heart Lump,0.5,+9%,+2%,
55656,Gooey Chamber,0.25,,,+3%
55657,Sticky Heart Lump,0.5,,,+5%
55658,Sticky Blood Pump,0.0,+6%,,
55659,Pungent Heart Lump,0.25,,,+3%
55660,Sticky Heart Lump,0.125,+6%,+2%,
55661,Slimy Vessel,0.625,+9%,+3%,
55662,Congealed Vessel,0.25,+8%,,
55663,Sticky Thorax,0.125,,+2%,
55664,Gooey Ventricle,0.125,,+2%,
55665,Congealed Blood Sac,0.25,,+3%,
55666,Slimy Trunk Tissue,0.25,+8%,,
55667,Congealed Thorax,0.125,,,+2%
55668,Slimy Aorta,0.125,,+2%,
55669,Gooey Blood Pump,0.25,,,+3%
55670,Slimy Trunk Tissue,0.375,+9%,,
55671,Gooey Aorta,0.125,,+2%,
55672,Pungent Trunk Tissue,0.125,,,+2%
55673,Sticky Blood Sac,0.25,+7%,+2%,
55674,Pungent Heart Lump,0.5,,,+5%
55675,Gooey Heart Lump,0.25,,,+3%
55676,Sticky Chamber,0.0,+6%,,
55677,Gooey Blood Sac,0.125,+7%,,
55678,Sticky Vessel,0.375,,+4%,
55679,Gooey Ventricle,0.5,+6%,+5%,
55680,Pungent Heart Lump,0.5,,+5%,
55681,Slimy Vessel,0.125,,,+2%
55682,Sticky Chamber,0.25,,,+3%
55683,Slimy Blood Pump,0.5,,,+5%
55684,Gooey Blood Pump,0.625,+9%,+3%,
55685,Pungent Chamber,0.625,,+5%,+2%
55686,Gooey Ventricle,0.25,,+3%,
55687,Pungent Trunk Tissue,0.125,,+2%,
55688,Congealed Aorta,0.25,+8%,,
55689,Congealed Thorax,0.125,,+2%,
55690,Congealed Blood Pump,0.125,+6%,,+2%
55691,Congealed Ventricle,0.375,,,+4%
55692,Gooey Ventricle,0.25,+8%,,
55693,Gooey Vessel,0.75,,+3%,+5%
55694,Gooey Trunk Tissue,0.375,,,+4%
55695,Pungent Chamber,0.25,,,+3%
55696,Congealed Heart Lump,0.125,,+2%,
55697,Sticky Ventricle,0.25,+8%,,
55698,Gooey Muscle,0.125,+7%,,
55699,Gooey Muscle,0.125,,+2%,
55700,Slimy Chamber,0.25,+6%,+3%,
55701,Slimy Trunk Tissue,0.625,,+2%,+5%
55702,Gooey Ventricle,0.125,,,+2%
55703,Congealed Blood Sac,0.125,+7%,,
55704,Slimy Ventricle,0.125,,+2%,
55705,Congealed Aorta,0.5,+10%,,
55706,Congealed Heart Lump,0.125,,+2%,
55707,Pungent Blood Sac,0.375,+9%,,
55708,Congealed Aorta,0.625,+10%,,+2%
55709,Gooey Trunk Tissue,0.0,+6%,,
55710,Sticky Ventricle,0.25,,,+3%
55711,Slimy Aorta,0.0,+6%,,
55712,Gooey Vessel,0.0,+6%,,
55713,Sticky Vessel,0.375,,,+4%
55714,Sticky Chamber,0.375,,+4%,
55715,Congealed Heart Lump,0.375,,+4%,
55716,Gooey Thorax,0.0,+6%,,
55717,Sticky Trunk Tissue,0.375,,+4%,
55718,Congealed Aorta,0.25,,+3%,
55719,Congealed Vessel,0.125,,,+2%
55720,Pungent Ventricle,0.375,+9%,,
55721,Sticky Chamber,0.25,+8%,,
55722,Pungent Muscle,0.5,,+5%,
55723,Sticky Heart Lump,0.125,+7%,,
55724,Sticky Aorta,0.0,+6%,,
55725,Pungent Blood Sac,0.375,,,+4%
55726,Slimy Ventricle,0.125,,,+2%
55727,Slimy Ventricle,0.125,,,+2%
55728,Slimy Blood Pump,0.25,,,+3%
55729,Slimy Blood Pump,0.125,,+2%,
55730,Gooey Muscle,0.5,+7%,+4%,
55731,Pungent Chamber,0.0,+6%,,
55732,Slimy Blood Pump,0.375,,+4%,
55733,Pungent Aorta,0.25,+8%,,
55734,Sticky Vessel,0.5,,+4%,+2%
55735,Congealed Blood Sac,0.625,+7%,+5%,
55736,Slimy Heart Lump,0.0,+6%,,
55737,Slimy Chamber,0.0,+6%,,
55738,Congealed Vessel,0.375,,,+4%
55739,Gooey Ventricle,0.0,+6%,,
55740,Slimy Heart Lump,0.5,,+5%,
55741,Congealed Vessel,0.375,,+4%,
55742,Slimy Muscle,0.125,,,+2%
55743,Gooey Trunk Tissue,0.0,+6%,,
55744,Sticky Trunk Tissue,0.0,+6%,,
55745,Congealed Muscle,0.25,+8%,,
55746,Sticky Blood Sac,0.0,+6%,,
55747,Sticky Ventricle,0.0,+6%,,
55748,Pungent Trunk Tissue,0.25,+8%,,
55749,Gooey Thorax,0.0,+6%,,
55750,Slimy Ventricle,0.125,,,+2%
55751,Congealed Aorta,0.125,+6%,,+2%
55752,Gooey Vessel,0.125,,+2%,
55753,Congealed Chamber,0.25,+7%,+2%,
55754,Slimy Muscle,0.0,+6%,,
55755,Slimy Thorax,0.5,,+5%,
55756,Slimy Chamber,0.125,+7%,,
55757,Sticky Chamber,0.0,,,+1%
55758,Congealed Vessel,0.125,,,+2%
55759,Congealed Blood Pump,0.125,,,+2%
55760,Congealed Trunk Tissue,0.375,+9%,,
55761,Pungent Muscle,0.0,+6%,,
55762,Congealed Ventricle,0.0,+6%,,
55763,Slimy Muscle,0.125,+7%,,
55764,Pungent Ventricle,0.125,,+2%,
55765,Sticky Blood Sac,0.125,,,+2%
55766,Pungent Ventricle,0.125,,,+2%
55767,Sticky Vessel,0.25,+7%,+2%,
