Seed	Name	Perfection	Ship_Weapons_Lasers_HeatTime	Ship_Weapons_Lasers_Damage
49273	Heavenly Fluids	0.3	+87%	+24%
49274	Vibrant Pupil	0.783	+93%	+26%
49275	Sleepless Aperture	0.358	+76%	+26%
49276	Chromatic Cornea	0.1	+79%	+24%
49277	Chromatic Projector	0.025	+76%	+24%
49278	Heavenly Cornea	0.542	+90%	+25%
49279	Vibrant Cornea	0.025	+76%	+24%
49280	Heavenly Retina	0.55	+77%	+27%
49281	Sleepless Fluids	0.1	+79%	+24%
49282	Sleepless Iris	0.533	+83%	+26%
49283	Heavenly Reflector	0.517	+89%	+25%
49284	Translucent Cornea	0.125	+80%	+24%
49285	Vibrant Retina	0.1	+79%	+24%
49286	Translucent Mirror	0.725	+84%	+27%
49287	Translucent Cornea	0.242	+78%	+25%
49288	Translucent Fluids	0.592	+92%	+25%
49289	Vibrant Retina	0.325	+88%	+24%
49290	Translucent Mirror	0.6	+79%	+27%
49291	Vibrant Aperture	0.358	+76%	+26%
49292	Translucent Cornea	0.217	+77%	+25%
49293	Chromatic Cornea	0.267	+79%	+25%
49294	Vibrant Projector	0.425	+92%	+24%
49295	Chromatic Reflector	0.2	+83%	+24%
49296	Chromatic Aperture	0.342	+82%	+25%
49297	Heavenly Iris	0.525	+76%	+27%
49298	Chromatic Cornea	0.408	+78%	+26%
49299	Translucent Iris	0.358	+76%	+26%
49300	Vibrant Fluids	0.558	+84%	+26%
49301	Chromatic Lens	0.275	+86%	+24%
49302	Heavenly Retina	0.025	+76%	+24%
49303	Chromatic Fluids	0.517	+89%	+25%
49304	Sleepless Aperture	0.508	+82%	+26%
49305	Heavenly Iris	0.517	+89%	+25%
49306	Sleepless Projector	0.433	+79%	+26%
49307	Vibrant Reflector	0.025	+76%	+24%
49308	Chromatic Reflector	0.375	+90%	+24%
49309	Heavenly Fluids	0.125	+80%	+24%
49310	Sleepless Reflector	0.375	+90%	+24%
49311	Vibrant Fluids	0.675	+82%	+27%
49312	Vibrant Mirror	0.525	+76%	+27%
49313	Chromatic Projector	0.75	+85%	+27%
49314	Translucent Lens	0.025	+76%	+24%
49315	Translucent Lens	0.325	+88%	+24%
49316	Heavenly Projector	0.192	+76%	+25%
49317	Sleepless Aperture	0.825	+88%	+27%
49318	Sleepless Cornea	0.225	+84%	+24%
49319	Sleepless Projector	0.175	+82%	+24%
49320	Sleepless Reflector	0.275	+86%	+24%
49321	Vibrant Mirror	0.408	+78%	+26%
49322	Translucent Retina	0.783	+93%	+26%
49323	Sleepless Reflector	0.125	+80%	+24%
49324	Sleepless Reflector	0.125	+80%	+24%
49325	Vibrant Retina	0.05	+77%	+24%
49326	Vibrant Mirror	0.45	+93%	+24%
49327	Sleepless Retina	0.525	+76%	+27%
49328	Vibrant Cornea	0.475	+94%	+24%
49329	Sleepless Cornea	0.45	+93%	+24%
49330	Vibrant Iris	0.633	+87%	+26%
49331	Chromatic Pupil	0.25	+85%	+24%
49332	Chromatic Iris	0.642	+94%	+25%
49333	Translucent Reflector	0.125	+80%	+24%
49334	Heavenly Mirror	0.325	+88%	+24%
49335	Sleepless Retina	0.225	+84%	+24%
49336	Sleepless Mirror	0.45	+93%	+24%
49337	Vibrant Aperture	0.642	+94%	+25%
49338	Heavenly Lens	0.575	+78%	+27%
49339	Vibrant Mirror	0.425	+92%	+24%
49340	Sleepless Aperture	0.15	+81%	+24%
49341	Chromatic Fluids	0.508	+82%	+26%
49342	Vibrant Projector	0.708	+90%	+26%
49343	Translucent Pupil	0.025	+76%	+24%
49344	Chromatic Iris	0.675	+82%	+27%
49345	Vibrant Aperture	0.567	+91%	+25%
49346	Heavenly Cornea	0.125	+80%	+24%
49347	Chromatic Iris	0.075	+78%	+24%
49348	Heavenly Cornea	0.192	+76%	+25%
49349	Heavenly Pupil	0.558	+84%	+26%
49350	Sleepless Reflector	0.408	+78%	+26%
49351	Sleepless Reflector	0.025	+76%	+24%
49352	Vibrant Iris	0.025	+76%	+24%
49353	Heavenly Retina	0.125	+80%	+24%
49354	Heavenly Fluids	0.725	+84%	+27%
49355	Sleepless Aperture	0.783	+93%	+26%
49356	Sleepless Iris	0.025	+76%	+24%
49357	Heavenly Iris	0.675	+82%	+27%
49358	Vibrant Fluids	0.325	+88%	+24%
49359	Heavenly Projector	0.275	+86%	+24%
49360	Translucent Iris	0.225	+84%	+24%
49361	Sleepless Pupil	0.075	+78%	+24%
49362	Heavenly Cornea	0.192	+76%	+25%
49363	Heavenly Iris	0.725	+84%	+27%
49364	Vibrant Aperture	0.25	+85%	+24%
49365	Sleepless Aperture	0.6	+79%	+27%
49366	Sleepless Cornea	0.375	+90%	+24%
49367	Chromatic Reflector	0.725	+84%	+27%
49368	Chromatic Reflector	0.025	+76%	+24%
49369	Translucent Mirror	0.025	+76%	+24%
49370	Vibrant Mirror	0.3	+87%	+24%
49371	Chromatic Mirror	0.525	+76%	+27%
49372	Chromatic Lens	0.833	+95%	+26%
49373	Translucent Cornea	0.075	+78%	+24%
49374	Translucent Iris	0.275	+86%	+24%
49375	Translucent Projector	0.608	+86%	+26%
49376	Translucent Reflector	0.833	+95%	+26%
49377	Translucent Mirror	0.025	+76%	+24%
49378	Sleepless Retina	0.292	+80%	+25%
49379	Translucent Aperture	0.05	+77%	+24%
49380	Vibrant Cornea	0.292	+80%	+25%
49381	Vibrant Pupil	0.5	+95%	+24%
49382	Heavenly Fluids	0.15	+81%	+24%
49383	Vibrant Iris	0.325	+88%	+24%
49384	Heavenly Iris	0.2	+83%	+24%
49385	Vibrant Retina	0.2	+83%	+24%
49386	Sleepless Retina	0.3	+87%	+24%
49387	Sleepless Fluids	0.025	+76%	+24%
49388	Chromatic Retina	0.575	+78%	+27%
49389	Chromatic Projector	0.192	+76%	+25%
49390	Translucent Pupil	0.125	+80%	+24%
49391	Sleepless Cornea	0.833	+95%	+26%
49392	Sleepless Retina	0.325	+88%	+24%
49393	Translucent Lens	0.075	+78%	+24%
49394	Translucent Reflector	0.192	+76%	+25%
49395	Translucent Projector	0.708	+90%	+26%
49396	Vibrant Fluids	0.417	+85%	+25%
49397	Sleepless Projector	0.05	+77%	+24%
49398	Sleepless Cornea	0.4	+91%	+24%
49399	Chromatic Mirror	0.392	+84%	+25%
49400	Heavenly Lens	0.708	+90%	+26%
49401	Translucent Cornea	0.025	+76%	+24%
49402	Translucent Iris	0.3	+87%	+24%
49403	Vibrant Projector	0.15	+81%	+24%
49404	Sleepless Mirror	0.358	+76%	+26%
49405	Vibrant Mirror	0.025	+76%	+24%
49406	Vibrant Pupil	0.325	+88%	+24%
49407	Vibrant Retina	0.025	+76%	+24%
49408	Translucent Mirror	0.192	+76%	+25%
49409	Chromatic Aperture	0.425	+92%	+24%
49410	Vibrant Lens	0.267	+79%	+25%
49411	Chromatic Iris	0.417	+85%	+25%
49412	Heavenly Retina	0.217	+77%	+25%
49413	Sleepless Projector	0.558	+84%	+26%
49414	Vibrant Retina	0.292	+80%	+25%
49415	Chromatic Cornea	0.192	+76%	+25%
49416	Heavenly Lens	0.3	+87%	+24%
49417	Translucent Lens	0.55	+77%	+27%
49418	Translucent Projector	0.383	+77%	+26%
49419	Chromatic Mirror	0.7	+83%	+27%
49420	Vibrant Fluids	0.433	+79%	+26%
49421	Chromatic Reflector	0.1	+79%	+24%
49422	Translucent Cornea	0.325	+88%	+24%
49423	Translucent Iris	0.383	+77%	+26%
49424	Translucent Retina	0.383	+77%	+26%
49425	Heavenly Cornea	0.75	+85%	+27%
49426	Translucent Mirror	0.358	+76%	+26%
49427	Chromatic Retina	0.05	+77%	+24%
49428	Heavenly Cornea	0.6	+79%	+27%
49429	Sleepless Reflector	0.3	+87%	+24%
49430	Heavenly Mirror	0.2	+83%	+24%
49431	Heavenly Fluids	0.317	+81%	+25%
49432	Translucent Reflector	0.242	+78%	+25%
49433	Sleepless Projector	0.192	+76%	+25%
49434	Heavenly Fluids	0.383	+77%	+26%
49435	Heavenly Fluids	0.417	+85%	+25%
49436	Sleepless Pupil	0.358	+76%	+26%
49437	Chromatic Projector	0.025	+76%	+24%
49438	Sleepless Projector	0.175	+82%	+24%
49439	Heavenly Mirror	0.533	+83%	+26%
49440	Vibrant Reflector	0.533	+83%	+26%
49441	Translucent Lens	0.1	+79%	+24%
49442	Sleepless Retina	0.458	+80%	+26%
49443	Vibrant Fluids	0.683	+89%	+26%
49444	Translucent Iris	0.225	+84%	+24%
49445	Vibrant Reflector	0.192	+76%	+25%
49446	Chromatic Aperture	0.358	+76%	+26%
49447	Vibrant Cornea	0.05	+77%	+24%
49448	Chromatic Cornea	0.1	+79%	+24%
49449	Chromatic Fluids	0.367	+83%	+25%
49450	Vibrant Pupil	0.775	+86%	+27%
49451	Vibrant Reflector	0.55	+77%	+27%
49452	Vibrant Iris	0.325	+88%	+24%
49453	Heavenly Mirror	0.292	+80%	+25%
49454	Sleepless Fluids	0.517	+89%	+25%
49455	Vibrant Fluids	0.075	+78%	+24%
49456	Translucent Mirror	0.1	+79%	+24%
49457	Heavenly Cornea	0.3	+87%	+24%
49458	Sleepless Mirror	0.2	+83%	+24%
49459	Vibrant Mirror	0.242	+78%	+25%
49460	Sleepless Reflector	0.325	+88%	+24%
49461	Chromatic Pupil	0.675	+82%	+27%
49462	Vibrant Fluids	0.342	+82%	+25%
49463	Chromatic Mirror	0.433	+79%	+26%
49464	Heavenly Mirror	0.217	+77%	+25%
49465	Sleepless Lens	0.725	+84%	+27%
49466	Translucent Mirror	0.625	+80%	+27%
49467	Chromatic Aperture	0.583	+85%	+26%
49468	Sleepless Projector	0.2	+83%	+24%
49469	Translucent Lens	0.825	+88%	+27%
49470	Sleepless Fluids	0.6	+79%	+27%
49471	Chromatic Lens	0.358	+76%	+26%
49472	Sleepless Fluids	0.025	+76%	+24%
49473	Sleepless Cornea	0.492	+88%	+25%
49474	Sleepless Cornea	0.1	+79%	+24%
49475	Translucent Mirror	0.658	+88%	+26%
49476	Heavenly Cornea	0.3	+87%	+24%
49477	Chromatic Projector	0.55	+77%	+27%
49478	Vibrant Retina	0.15	+81%	+24%
49479	Vibrant Aperture	0.525	+76%	+27%
49480	Heavenly Projector	0.2	+83%	+24%
49481	Sleepless Pupil	0.225	+84%	+24%
49482	Heavenly Fluids	0.417	+85%	+25%
49483	Chromatic Fluids	0.392	+84%	+25%
49484	Chromatic Aperture	0.075	+78%	+24%
49485	Chromatic Retina	0.025	+76%	+24%
49486	Vibrant Cornea	0.2	+83%	+24%
49487	Vibrant Pupil	0.075	+78%	+24%
49488	Chromatic Projector	0.025	+76%	+24%
49489	Sleepless Cornea	0.575	+78%	+27%
49490	Sleepless Pupil	0.808	+94%	+26%
49491	Sleepless Aperture	0.383	+77%	+26%
49492	Vibrant Lens	0.508	+82%	+26%
49493	Sleepless Mirror	0.025	+76%	+24%
49494	Vibrant Pupil	0.35	+89%	+24%
49495	Chromatic Reflector	0.325	+88%	+24%
49496	Translucent Aperture	0.15	+81%	+24%
49497	Sleepless Projector	0.05	+77%	+24%
49498	Sleepless Iris	0.025	+76%	+24%
49499	Vibrant Reflector	0.175	+82%	+24%
49500	Sleepless Cornea	0.458	+80%	+26%
49501	Chromatic Retina	0.192	+76%	+25%
49502	Vibrant Retina	0.458	+80%	+26%
49503	Chromatic Projector	0.55	+77%	+27%
49504	Sleepless Cornea	0.025	+76%	+24%
49505	Chromatic Lens	0.225	+84%	+24%
49506	Chromatic Mirror	0.317	+81%	+25%
49507	Chromatic Projector	0.125	+80%	+24%
49508	Heavenly Iris	0.65	+81%	+27%
49509	Chromatic Fluids	0.242	+78%	+25%
49510	Vibrant Lens	0.025	+76%	+24%
49511	Sleepless Iris	0.192	+76%	+25%
49512	Translucent Fluids	0.458	+80%	+26%
49513	Heavenly Iris	0.267	+79%	+25%
49514	Heavenly Pupil	0.392	+84%	+25%
49515	Sleepless Iris	0.15	+81%	+24%
49516	Heavenly Cornea	0.267	+79%	+25%
49517	Chromatic Retina	0.1	+79%	+24%
49518	Translucent Aperture	0.292	+80%	+25%
49519	Translucent Retina	0.05	+77%	+24%
49520	Translucent Fluids	0.558	+84%	+26%
49521	Vibrant Aperture	0.467	+87%	+25%
49522	Heavenly Iris	0.192	+76%	+25%
49523	Sleepless Projector	0.625	+80%	+27%
49524	Chromatic Iris	0.025	+76%	+24%
49525	Translucent Cornea	0.525	+76%	+27%
49526	Heavenly Fluids	0.9	+91%	+27%
49527	Heavenly Pupil	0.525	+76%	+27%
49528	Translucent Reflector	0.025	+76%	+24%
49529	Sleepless Aperture	0.45	+93%	+24%
49530	Translucent Iris	0.025	+76%	+24%
49531	Translucent Cornea	0.408	+78%	+26%
49532	Sleepless Fluids	0.125	+80%	+24%
49533	Translucent Reflector	0.075	+78%	+24%
49534	Sleepless Lens	0.3	+87%	+24%
49535	Heavenly Fluids	0.025	+76%	+24%
49536	Chromatic Iris	0.358	+76%	+26%
49537	Vibrant Reflector	0.25	+85%	+24%
49538	Sleepless Lens	0.025	+76%	+24%
49539	Chromatic Pupil	0.575	+78%	+27%
49540	Chromatic Lens	0.125	+80%	+24%
49541	Chromatic Pupil	0.317	+81%	+25%
49542	Heavenly Aperture	0.192	+76%	+25%
49543	Chromatic Mirror	0.05	+77%	+24%
49544	Vibrant Lens	0.342	+82%	+25%
49545	Sleepless Pupil	0.175	+82%	+24%
49546	Sleepless Reflector	0.683	+89%	+26%
49547	Chromatic Fluids	0.608	+86%	+26%
49548	Vibrant Fluids	0.15	+81%	+24%
49549	Vibrant Pupil	0.075	+78%	+24%
49550	Vibrant Mirror	0.05	+77%	+24%
49551	Vibrant Aperture	0.025	+76%	+24%
49552	Translucent Aperture	0.525	+76%	+27%
49553	Sleepless Lens	0.025	+76%	+24%
49554	Heavenly Fluids	0.383	+77%	+26%
49555	Vibrant Pupil	0.317	+81%	+25%
49556	Heavenly Reflector	0.733	+91%	+26%
49557	Chromatic Fluids	0.375	+90%	+24%
49558	Translucent Fluids	0.292	+80%	+25%
49559	Heavenly Lens	0.025	+76%	+24%
49560	Sleepless Aperture	0.442	+86%	+25%
49561	Vibrant Lens	0.417	+85%	+25%
49562	Sleepless Mirror	0.075	+78%	+24%
49563	Translucent Fluids	0.675	+82%	+27%
49564	Heavenly Lens	0.225	+84%	+24%
49565	Translucent Cornea	0.517	+89%	+25%
49566	Sleepless Projector	0.075	+78%	+24%
49567	Vibrant Pupil	0.175	+82%	+24%
49568	Chromatic Fluids	0.025	+76%	+24%
49569	Translucent Pupil	0.342	+82%	+25%
49570	Vibrant Reflector	0.175	+82%	+24%
49571	Chromatic Aperture	0.217	+77%	+25%
49572	Translucent Iris	0.267	+79%	+25%
49573	Vibrant Lens	0.025	+76%	+24%
49574	Vibrant Mirror	0.392	+84%	+25%
49575	Heavenly Mirror	0.05	+77%	+24%
49576	Chromatic Iris	0.733	+91%	+26%
49577	Translucent Cornea	0.025	+76%	+24%
49578	Chromatic Iris	0.025	+76%	+24%
49579	Vibrant Fluids	0.375	+90%	+24%
49580	Vibrant Projector	0.267	+79%	+25%
49581	Translucent Iris	0.383	+77%	+26%
49582	Chromatic Pupil	0.1	+79%	+24%
49583	Heavenly Projector	0.25	+85%	+24%
49584	Sleepless Retina	0.617	+93%	+25%
49585	Chromatic Projector	0.25	+85%	+24%
49586	Translucent Iris	0.075	+78%	+24%
49587	Sleepless Pupil	0.517	+89%	+25%
49588	Translucent Retina	0.025	+76%	+24%
49589	Sleepless Projector	0.358	+76%	+26%
49590	Vibrant Cornea	0.25	+85%	+24%
49591	Sleepless Cornea	0.508	+82%	+26%
49592	Sleepless Reflector	0.458	+80%	+26%
49593	Heavenly Retina	0.3	+87%	+24%
49594	Sleepless Cornea	0.683	+89%	+26%
49595	Chromatic Projector	0.192	+76%	+25%
49596	Translucent Fluids	0.3	+87%	+24%
49597	Vibrant Fluids	0.35	+89%	+24%
49598	Heavenly Pupil	0.3	+87%	+24%
49599	Sleepless Iris	0.2	+83%	+24%
49600	Heavenly Aperture	0.267	+79%	+25%
49601	Sleepless Cornea	0.075	+78%	+24%
49602	Sleepless Cornea	0.225	+84%	+24%
49603	Sleepless Iris	0.317	+81%	+25%
49604	Heavenly Iris	0.342	+82%	+25%
49605	Heavenly Pupil	0.708	+90%	+26%
49606	Sleepless Pupil	0.325	+88%	+24%
49607	Sleepless Fluids	0.475	+94%	+24%
49608	Chromatic Cornea	0.4	+91%	+24%
49609	Heavenly Iris	0.075	+78%	+24%
49610	Translucent Aperture	0.383	+77%	+26%
49611	Vibrant Pupil	0.45	+93%	+24%
49612	Translucent Fluids	0.175	+82%	+24%
49613	Translucent Fluids	0.292	+80%	+25%
49614	Chromatic Projector	0.075	+78%	+24%
49615	Sleepless Retina	0.583	+85%	+26%
49616	Vibrant Lens	0.7	+83%	+27%
49617	Sleepless Aperture	0.075	+78%	+24%
49618	Heavenly Retina	0.35	+89%	+24%
49619	Translucent Reflector	0.05	+77%	+24%
49620	Chromatic Lens	0.325	+88%	+24%
49621	Translucent Aperture	0.125	+80%	+24%
49622	Vibrant Iris	0.708	+90%	+26%
49623	Chromatic Reflector	0.342	+82%	+25%
49624	Chromatic Fluids	0.242	+78%	+25%
49625	Chromatic Aperture	0.05	+77%	+24%
49626	Heavenly Lens	0.508	+82%	+26%
49627	Heavenly Cornea	0.075	+78%	+24%
49628	Sleepless Iris	0.358	+76%	+26%
49629	Sleepless Pupil	0.608	+86%	+26%
49630	Chromatic Aperture	0.075	+78%	+24%
49631	Heavenly Mirror	0.242	+78%	+25%
49632	Vibrant Cornea	0.1	+79%	+24%
49633	Vibrant Iris	0.192	+76%	+25%
49634	Translucent Iris	0.7	+83%	+27%
49635	Heavenly Iris	0.442	+86%	+25%
49636	Sleepless Pupil	0.05	+77%	+24%
49637	Translucent Iris	0.075	+78%	+24%
49638	Heavenly Lens	0.1	+79%	+24%
49639	Translucent Pupil	0.383	+77%	+26%
49640	Heavenly Projector	0.225	+84%	+24%
49641	Sleepless Cornea	0.2	+83%	+24%
49642	Vibrant Iris	0.517	+89%	+25%
49643	Vibrant Lens	0.05	+77%	+24%
49644	Vibrant Projector	0.483	+81%	+26%
49645	Heavenly Fluids	0.85	+89%	+27%
49646	Translucent Iris	0.4	+91%	+24%
49647	Sleepless Mirror	0.533	+83%	+26%
49648	Translucent Retina	0.217	+77%	+25%
49649	Translucent Reflector	0.35	+89%	+24%
49650	Translucent Projector	0.025	+76%	+24%
49651	Sleepless Pupil	0.808	+94%	+26%
49652	Heavenly Lens	0.383	+77%	+26%
49653	Vibrant Fluids	0.125	+80%	+24%
49654	Translucent Lens	0.442	+86%	+25%
49655	Chromatic Pupil	0.3	+87%	+24%
49656	Heavenly Retina	0.242	+78%	+25%
49657	Sleepless Mirror	0.408	+78%	+26%
49658	Chromatic Reflector	0.192	+76%	+25%
49659	Heavenly Mirror	0.217	+77%	+25%
49660	Vibrant Fluids	0.05	+77%	+24%
49661	Vibrant Cornea	0.242	+78%	+25%
49662	Vibrant Iris	0.458	+80%	+26%
49663	Vibrant Reflector	0.025	+76%	+24%
49664	Chromatic Aperture	0.608	+86%	+26%
49665	Chromatic Reflector	0.125	+80%	+24%
49666	Vibrant Aperture	0.025	+76%	+24%
49667	Sleepless Fluids	0.625	+80%	+27%
49668	Vibrant Fluids	0.517	+89%	+25%
49669	Sleepless Iris	0.775	+86%	+27%
49670	Heavenly Reflector	0.575	+78%	+27%
49671	Vibrant Mirror	0.608	+86%	+26%
49672	Sleepless Lens	0.475	+94%	+24%
49673	Vibrant Mirror	0.583	+85%	+26%
49674	Heavenly Iris	0.458	+80%	+26%
49675	Vibrant Iris	0.8	+87%	+27%
49676	Chromatic Pupil	0.875	+90%	+27%
49677	Translucent Retina	0.317	+81%	+25%
49678	Vibrant Lens	0.025	+76%	+24%
49679	Sleepless Iris	0.175	+82%	+24%
49680	Vibrant Iris	0.025	+76%	+24%
49681	Heavenly Fluids	0.275	+86%	+24%
49682	Sleepless Aperture	0.225	+84%	+24%
49683	Vibrant Retina	0.45	+93%	+24%
49684	Translucent Iris	0.358	+76%	+26%
49685	Sleepless Reflector	0.525	+76%	+27%
49686	Sleepless Aperture	0.658	+88%	+26%
49687	Heavenly Reflector	0.383	+77%	+26%
49688	Sleepless Aperture	0.875	+90%	+27%
49689	Chromatic Lens	0.3	+87%	+24%
49690	Sleepless Reflector	0.175	+82%	+24%
49691	Translucent Reflector	0.2	+83%	+24%
49692	Chromatic Cornea	0.4	+91%	+24%
49693	Vibrant Mirror	0.708	+90%	+26%
49694	Sleepless Fluids	0.458	+80%	+26%
49695	Translucent Reflector	0.05	+77%	+24%
49696	Vibrant Cornea	0.275	+86%	+24%
49697	Heavenly Fluids	0.242	+78%	+25%
49698	Translucent Reflector	0.658	+88%	+26%
49699	Translucent Projector	0.3	+87%	+24%
49700	Heavenly Fluids	0.05	+77%	+24%
49701	Vibrant Mirror	0.342	+82%	+25%
49702	Vibrant Fluids	0.35	+89%	+24%
49703	Chromatic Mirror	0.2	+83%	+24%
49704	Chromatic Lens	0.45	+93%	+24%
49705	Translucent Iris	0.358	+76%	+26%
49706	Chromatic Mirror	0.125	+80%	+24%
49707	Translucent Reflector	0.55	+77%	+27%
49708	Vibrant Aperture	0.758	+92%	+26%
49709	Translucent Reflector	0.275	+86%	+24%
49710	Translucent Iris	0.35	+89%	+24%
49711	Sleepless Pupil	0.192	+76%	+25%
49712	Chromatic Iris	0.492	+88%	+25%
49713	Heavenly Cornea	0.4	+91%	+24%
49714	Chromatic Pupil	0.425	+92%	+24%
49715	Heavenly Cornea	0.442	+86%	+25%
49716	Chromatic Mirror	0.633	+87%	+26%
49717	Heavenly Lens	0.358	+76%	+26%
49718	Chromatic Retina	0.225	+84%	+24%
49719	Heavenly Reflector	0.25	+85%	+24%
49720	Heavenly Iris	0.4	+91%	+24%
49721	Translucent Projector	0.75	+85%	+27%
49722	Chromatic Retina	0.392	+84%	+25%
49723	Translucent Pupil	0.192	+76%	+25%
49724	Translucent Mirror	0.267	+79%	+25%
49725	Chromatic Pupil	0.358	+76%	+26%
49726	Chromatic Reflector	0.392	+84%	+25%
49727	Translucent Projector	0.025	+76%	+24%
49728	Sleepless Pupil	0.2	+83%	+24%
49729	Chromatic Projector	0.075	+78%	+24%
49730	Vibrant Iris	0.3	+87%	+24%
49731	Sleepless Lens	0.317	+81%	+25%
49732	Sleepless Iris	0.675	+82%	+27%
49733	Sleepless Projector	0.65	+81%	+27%
49734	Chromatic Projector	0.525	+76%	+27%
49735	Translucent Reflector	0.125	+80%	+24%
49736	Chromatic Iris	0.642	+94%	+25%
49737	Chromatic Fluids	0.05	+77%	+24%
49738	Sleepless Iris	0.425	+92%	+24%
49739	Vibrant Aperture	0.642	+94%	+25%
49740	Vibrant Iris	0.225	+84%	+24%
49741	Vibrant Reflector	0.075	+78%	+24%
49742	Vibrant Retina	0.267	+79%	+25%
49743	Sleepless Fluids	0.8	+87%	+27%
49744	Vibrant Fluids	0.375	+90%	+24%
49745	Vibrant Retina	0.733	+91%	+26%
49746	Translucent Reflector	0.175	+82%	+24%
49747	Vibrant Fluids	0.05	+77%	+24%
49748	Translucent Fluids	0.7	+83%	+27%
49749	Translucent Fluids	0.367	+83%	+25%
49750	Translucent Iris	0.558	+84%	+26%
49751	Sleepless Mirror	0.192	+76%	+25%
49752	Translucent Reflector	0.35	+89%	+24%
49753	Translucent Reflector	0.925	+92%	+27%
49754	Chromatic Reflector	0.025	+76%	+24%
49755	Translucent Fluids	0.575	+78%	+27%
49756	Heavenly Lens	0.025	+76%	+24%
49757	Translucent Fluids	0.25	+85%	+24%
49758	Sleepless Fluids	0.825	+88%	+27%
49759	Chromatic Reflector	0.025	+76%	+24%
49760	Chromatic Mirror	0.4	+91%	+24%
49761	Sleepless Fluids	0.533	+83%	+26%
49762	Chromatic Reflector	0.275	+86%	+24%
49763	Heavenly Aperture	0.7	+83%	+27%
49764	Heavenly Mirror	0.633	+87%	+26%
49765	Vibrant Aperture	1.0	+95%	+27%
49766	Chromatic Lens	0.35	+89%	+24%
49767	Sleepless Iris	0.5	+95%	+24%
49768	Translucent Pupil	0.025	+76%	+24%
49769	Translucent Retina	0.383	+77%	+26%
49770	Sleepless Lens	0.808	+94%	+26%
49771	Translucent Retina	0.242	+78%	+25%
49772	Chromatic Fluids	0.217	+77%	+25%
49773	Translucent Projector	0.758	+92%	+26%
49774	Chromatic Aperture	0.45	+93%	+24%
49775	Chromatic Projector	0.375	+90%	+24%
49776	Heavenly Fluids	0.458	+80%	+26%
49777	Vibrant Iris	0.383	+77%	+26%
49778	Translucent Reflector	0.075	+78%	+24%
49779	Vibrant Reflector	0.217	+77%	+25%
49780	Heavenly Pupil	0.05	+77%	+24%
49781	Translucent Reflector	0.35	+89%	+24%
49782	Heavenly Lens	0.45	+93%	+24%
49783	Chromatic Aperture	0.05	+77%	+24%
49784	Heavenly Aperture	0.175	+82%	+24%
49785	Translucent Pupil	0.025	+76%	+24%
49786	Translucent Projector	0.925	+92%	+27%
49787	Heavenly Mirror	0.275	+86%	+24%
49788	Heavenly Mirror	0.617	+93%	+25%
49789	Vibrant Fluids	0.175	+82%	+24%
49790	Sleepless Aperture	0.225	+84%	+24%
49791	Heavenly Iris	0.35	+89%	+24%
49792	Translucent Fluids	0.5	+95%	+24%
49793	Translucent Retina	0.125	+80%	+24%
49794	Chromatic Lens	0.192	+76%	+25%
49795	Chromatic Projector	0.7	+83%	+27%
49796	Heavenly Aperture	0.025	+76%	+24%
49797	Sleepless Cornea	0.025	+76%	+24%
49798	Vibrant Retina	0.25	+85%	+24%
49799	Sleepless Iris	0.617	+93%	+25%
49800	Chromatic Fluids	0.8	+87%	+27%
49801	Translucent Aperture	0.4	+91%	+24%
49802	Heavenly Lens	0.267	+79%	+25%
49803	Heavenly Pupil	0.3	+87%	+24%
49804	Heavenly Aperture	0.575	+78%	+27%
49805	Heavenly Retina	0.217	+77%	+25%
49806	Translucent Projector	0.025	+76%	+24%
49807	Sleepless Lens	0.592	+92%	+25%
49808	Translucent Lens	0.467	+87%	+25%
49809	Sleepless Fluids	0.1	+79%	+24%
49810	Sleepless Lens	0.125	+80%	+24%
49811	Vibrant Fluids	0.3	+87%	+24%
49812	Vibrant Cornea	0.05	+77%	+24%
49813	Vibrant Fluids	0.558	+84%	+26%
49814	Sleepless Reflector	0.4	+91%	+24%
49815	Chromatic Fluids	0.242	+78%	+25%
49816	Sleepless Pupil	0.325	+88%	+24%
49817	Translucent Pupil	0.025	+76%	+24%
49818	Heavenly Iris	0.175	+82%	+24%
49819	Sleepless Cornea	0.025	+76%	+24%
49820	Vibrant Mirror	0.25	+85%	+24%
49821	Heavenly Cornea	0.775	+86%	+27%
49822	Chromatic Reflector	0.708	+90%	+26%
49823	Vibrant Fluids	0.15	+81%	+24%
49824	Sleepless Retina	0.192	+76%	+25%
49825	Vibrant Retina	0.025	+76%	+24%
49826	Sleepless Lens	0.633	+87%	+26%
49827	Heavenly Lens	0.35	+89%	+24%
49828	Vibrant Fluids	0.175	+82%	+24%
49829	Chromatic Retina	0.1	+79%	+24%
49830	Translucent Aperture	0.025	+76%	+24%
49831	Heavenly Fluids	0.775	+86%	+27%
49832	Sleepless Projector	0.358	+76%	+26%
49833	Heavenly Projector	0.025	+76%	+24%
49834	Vibrant Retina	0.525	+76%	+27%
49835	Vibrant Pupil	0.025	+76%	+24%
