sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage,Ship_Weapons_ShieldLeech
53504,Variegated Retina,0.599,+68%,+21%,
53505,Shining Cornea,0.767,+72%,+21%,
53506,Searching Lens,0.387,+68%,,+79%
53507,Uniform Projector,0.63,+70%,+20%,
53508,Searching Iris,0.149,+56%,+22%,
53509,Uniform Reflector,0.947,+75%,+22%,
53510,Shining Projector,0.287,,+20%,+83%
53511,Uniform Pupil,0.2,,+22%,+78%
53512,Shining Lens,0.2,,+22%,+78%
53513,Uniform Aperture,0.641,+69%,+21%,
53514,Variegated Aperture,0.251,,+20%,+82%
53515,Searching Retina,0.084,+57%,+20%,
53516,Delicate Retina,0.095,+56%,+21%,
53517,Delicate Lens,0.045,+56%,,+76%
53518,Uniform Mirror,0.478,+67%,,+84%
53519,Delicate Projector,0.295,+56%,,+87%
53520,Variegated Mirror,0.251,+63%,,+78%
53521,Delicate Projector,0.333,,+21%,+83%
53522,Shining Iris,0.431,,+20%,+87%
53523,Uniform Cornea,0.095,+56%,+21%,
53524,Searching Cornea,0.023,+56%,,+75%
53525,Shining Retina,0.249,+56%,,+85%
53526,Searching Reflector,0.191,+57%,+22%,
53527,Uniform Fluids,0.149,+56%,+22%,
53528,Searching Projector,0.431,+64%,+21%,
53529,Delicate Lens,0.575,,+20%,+91%
53530,Variegated Lens,0.318,+60%,,+84%
53531,Delicate Cornea,0.893,+75%,+21%,
53532,Shining Reflector,0.862,,+20%,+99%
53533,Shining Cornea,0.457,+75%,,+75%
53534,Uniform Iris,0.431,+57%,,+92%
53535,Shining Fluids,0.672,+71%,+20%,
53536,Searching Pupil,0.0,,+20%,+75%
53537,Delicate Cornea,0.297,+68%,,+75%
53538,Delicate Pupil,0.409,+63%,,+85%
53539,Delicate Cornea,0.779,+71%,+22%,
53540,Delicate Fluids,0.706,+68%,+23%,
53541,Uniform Aperture,0.0,,+20%,+75%
53542,Shining Cornea,0.32,+69%,,+75%
53543,Shining Iris,0.714,+72%,+20%,
53544,Delicate Lens,0.386,+63%,,+84%
53545,Searching Fluids,0.179,+58%,+21%,
53546,Uniform Aperture,0.79,,+20%,+97%
53547,Variegated Cornea,0.75,+71%,,+92%
53548,Searching Projector,0.568,+63%,,+92%
53549,Variegated Projector,0.068,+58%,,+75%
53550,Shining Lens,0.216,,+20%,+81%
53551,Delicate Pupil,0.023,+56%,,+75%
53552,Shining Aperture,0.336,+63%,+20%,
53553,Variegated Fluids,0.611,,+20%,+92%
53554,Searching Lens,0.295,+57%,,+86%
53555,Searching Aperture,0.295,+56%,,+87%
53556,Variegated Iris,0.546,+68%,+20%,
53557,Uniform Cornea,0.431,+64%,+21%,
53558,Variegated Fluids,0.557,+67%,+21%,
53559,Variegated Lens,0.095,+56%,+21%,
53560,Delicate Reflector,0.43,+56%,,+93%
53561,Shining Projector,0.569,+66%,+22%,
53562,Searching Fluids,0.365,+71%,,+75%
53563,Searching Reflector,0.42,+65%,+20%,
53564,Searching Aperture,0.441,,+21%,+86%
53565,Searching Mirror,0.467,,+20%,+88%
53566,Uniform Lens,0.216,,+20%,+81%
53567,Uniform Pupil,0.251,,+20%,+82%
53568,Delicate Mirror,0.754,,+20%,+96%
53569,Delicate Retina,0.932,+73%,,+98%
53570,Shining Projector,0.0,,+20%,+75%
53571,Uniform Projector,0.095,+56%,+21%,
53572,Delicate Iris,0.43,+56%,,+93%
53573,Searching Aperture,0.042,+56%,+20%,
53574,Variegated Pupil,0.228,+62%,,+78%
53575,Uniform Fluids,0.863,+73%,+22%,
53576,Uniform Retina,0.295,+56%,,+87%
53577,Variegated Pupil,0.114,+60%,,+75%
53578,Delicate Aperture,0.748,+69%,+23%,
53579,Searching Pupil,0.441,,+21%,+86%
53580,Shining Fluids,0.683,+70%,+21%,
53581,Uniform Pupil,0.772,+67%,,+97%
53582,Searching Aperture,0.113,+56%,,+79%
53583,Shining Pupil,0.164,,+22%,+77%
53584,Shining Lens,0.297,+68%,,+75%
53585,Uniform Retina,0.244,+57%,+23%,
53586,Searching Lens,0.611,,+20%,+92%
53587,Searching Reflector,0.395,,+20%,+86%
53588,Variegated Fluids,0.294,+62%,+20%,
53589,Searching Cornea,0.25,+58%,,+83%
53590,Variegated Aperture,0.318,+58%,,+86%
53591,Variegated Pupil,0.159,+56%,,+81%
53592,Uniform Lens,0.886,+70%,,+99%
53593,Shining Pupil,0.095,+56%,+21%,
53594,Variegated Iris,0.092,,+22%,+75%
53595,Uniform Aperture,0.569,,+23%,+87%
53596,Delicate Cornea,0.872,,+21%,+98%
53597,Searching Mirror,0.249,+56%,,+85%
53598,Shining Aperture,0.503,,+20%,+89%
53599,Variegated Pupil,0.154,,+21%,+78%
53600,Delicate Fluids,0.227,+59%,,+81%
53601,Variegated Retina,0.25,+59%,,+82%
53602,Searching Lens,0.092,,+22%,+75%
53603,Delicate Pupil,0.114,+60%,,+75%
53604,Searching Reflector,0.455,+66%,,+84%
53605,Shining Mirror,0.343,,+22%,+82%
53606,Shining Cornea,0.204,+56%,,+83%
53607,Delicate Projector,0.182,+58%,,+80%
53608,Delicate Fluids,0.144,,+20%,+79%
53609,Delicate Fluids,0.524,+73%,,+80%
53610,Shining Iris,0.955,+75%,,+97%
53611,Delicate Projector,0.046,,+21%,+75%
53612,Delicate Pupil,0.228,+61%,,+79%
53613,Uniform Retina,0.8,,+21%,+96%
53614,Variegated Projector,0.408,+58%,,+90%
53615,Delicate Projector,0.0,,+20%,+75%
53616,Uniform Retina,0.504,+67%,+20%,
53617,Shining Retina,0.653,+68%,+22%,
53618,Delicate Retina,0.227,+57%,,+83%
53619,Variegated Reflector,0.892,,+23%,+96%
53620,Searching Projector,0.524,+73%,,+80%
53621,Variegated Iris,0.168,+59%,+20%,
53622,Uniform Mirror,0.228,+64%,,+76%
53623,Uniform Projector,0.84,+75%,+20%,
53624,Delicate Retina,0.023,+56%,,+75%
53625,Variegated Retina,0.473,+65%,+21%,
53626,Variegated Projector,0.42,+65%,+20%,
53627,Delicate Retina,0.749,,+23%,+92%
53628,Uniform Iris,0.046,+57%,,+75%
53629,Shining Pupil,0.432,+62%,,+87%
53630,Delicate Retina,0.479,+75%,,+76%
53631,Variegated Fluids,0.611,+67%,+22%,
53632,Uniform Projector,0.274,+67%,,+75%
53633,Delicate Pupil,0.667,,+22%,+91%
53634,Searching Cornea,0.727,+66%,,+96%
53635,Delicate Cornea,0.0,,+20%,+75%
53636,Delicate Iris,0.19,,+21%,+79%
53637,Variegated Lens,0.023,+56%,,+75%
53638,Uniform Cornea,0.0,,+20%,+75%
53639,Searching Retina,0.0,,+20%,+75%
53640,Delicate Retina,0.409,+61%,,+87%
53641,Searching Pupil,0.323,,+20%,+84%
53642,Delicate Lens,0.43,+56%,,+93%
53643,Delicate Mirror,0.249,+56%,,+85%
53644,Uniform Cornea,0.294,+62%,+20%,
53645,Variegated Lens,0.287,,+20%,+83%
53646,Variegated Pupil,0.0,,+20%,+75%
53647,Delicate Cornea,0.462,+66%,+20%,
53648,Shining Iris,0.693,,+21%,+93%
53649,Delicate Mirror,0.25,+58%,,+83%
53650,Variegated Fluids,0.454,+62%,,+88%
53651,Uniform Fluids,0.832,+71%,+23%,
53652,Uniform Cornea,0.589,+58%,,+98%
53653,Shining Reflector,0.149,+56%,+22%,
53654,Delicate Cornea,0.477,,+21%,+87%
53655,Variegated Fluids,0.095,+56%,+21%,
53656,Variegated Cornea,0.37,+60%,+23%,
53657,Delicate Aperture,0.819,+75%,,+91%
53658,Searching Cornea,0.0,,+20%,+75%
53659,Uniform Fluids,0.25,+58%,,+83%
53660,Uniform Cornea,0.095,+56%,+21%,
53661,Delicate Mirror,0.126,+58%,+20%,
53662,Uniform Fluids,0.179,+58%,+21%,
53663,Uniform Projector,0.149,+56%,+22%,
53664,Searching Mirror,0.704,+66%,,+95%
53665,Searching Pupil,0.672,+71%,+20%,
53666,Searching Projector,0.095,+56%,+21%,
53667,Searching Lens,0.527,+65%,+22%,
53668,Searching Pupil,0.216,,+20%,+81%
53669,Searching Reflector,0.635,+62%,,+96%
53670,Searching Cornea,0.246,,+23%,+78%
53671,Shining Cornea,0.251,+66%,,+75%
53672,Searching Retina,0.737,+70%,+22%,
53673,Shining Pupil,0.114,+60%,,+75%
53674,Variegated Lens,0.036,,+20%,+76%
53675,Searching Retina,0.287,,+20%,+83%
53676,Variegated Retina,0.441,,+21%,+86%
53677,Delicate Lens,0.286,+58%,+23%,
53678,Delicate Projector,0.042,+56%,+20%,
53679,Shining Fluids,0.63,+70%,+20%,
53680,Shining Projector,0.202,+56%,+23%,
53681,Shining Fluids,0.575,,+20%,+91%
53682,Delicate Mirror,0.092,,+22%,+75%
53683,Delicate Aperture,0.318,+60%,,+84%
53684,Shining Pupil,0.046,,+21%,+75%
53685,Shining Fluids,0.631,,+22%,+90%
53686,Variegated Fluids,0.0,,+20%,+75%
53687,Shining Iris,0.408,+56%,,+92%
53688,Uniform Projector,0.59,+61%,,+95%
53689,Searching Lens,0.168,+59%,+20%,
53690,Uniform Iris,0.046,,+21%,+75%
53691,Variegated Retina,0.477,+65%,,+86%
53692,Delicate Retina,0.114,+60%,,+75%
53693,Uniform Aperture,0.499,+59%,,+93%
53694,Uniform Lens,0.108,,+20%,+78%
53695,Shining Iris,0.323,,+20%,+84%
53696,Delicate Mirror,0.0,,+20%,+75%
53697,Uniform Lens,0.42,+65%,+20%,
53698,Delicate Lens,0.204,+58%,,+81%
53699,Shining Pupil,0.228,+63%,,+77%
53700,Searching Reflector,0.023,+56%,,+75%
53701,Uniform Iris,0.462,+66%,+20%,
53702,Variegated Mirror,0.622,+66%,+23%,
53703,Shining Iris,0.342,+70%,,+75%
53704,Shining Reflector,0.272,+56%,,+86%
53705,Uniform Aperture,0.182,+57%,,+81%
53706,Searching Aperture,0.263,+60%,+21%,
53707,Shining Reflector,0.144,,+20%,+79%
53708,Uniform Pupil,0.409,+64%,,+84%
53709,Variegated Fluids,0.244,+57%,+23%,
53710,Searching Cornea,0.042,+56%,+20%,
53711,Shining Lens,0.653,+68%,+22%,
53712,Shining Reflector,0.323,,+20%,+84%
53713,Delicate Mirror,0.364,+65%,,+81%
53714,Searching Cornea,0.095,+56%,+21%,
53715,Uniform Projector,0.318,+61%,,+83%
53716,Shining Cornea,0.216,,+20%,+81%
53717,Searching Fluids,0.179,+58%,+21%,
53718,Delicate Cornea,0.37,+60%,+23%,
53719,Searching Lens,0.347,+62%,+21%,
53720,Uniform Reflector,0.191,+57%,+22%,
53721,Uniform Aperture,0.323,,+20%,+84%
53722,Variegated Reflector,0.128,,+22%,+76%
53723,Variegated Retina,0.068,+58%,,+75%
53724,Uniform Iris,0.767,+72%,+21%,
53725,Variegated Aperture,0.522,+61%,,+92%
53726,Variegated Mirror,0.273,+60%,,+82%
53727,Variegated Projector,0.0,,+20%,+75%
53728,Delicate Iris,0.502,+74%,,+78%
53729,Variegated Iris,0.221,+59%,+21%,
53730,Searching Aperture,0.205,+59%,,+80%
53731,Variegated Reflector,0.63,+70%,+20%,
53732,Variegated Retina,0.756,+73%,+20%,
53733,Searching Mirror,0.431,+60%,,+89%
53734,Searching Fluids,0.364,+65%,,+81%
53735,Uniform Mirror,0.144,,+20%,+79%
53736,Variegated Fluids,0.092,,+22%,+75%
53737,Shining Fluids,0.557,+67%,+21%,
53738,Searching Mirror,0.297,,+21%,+82%
53739,Uniform Reflector,0.221,+59%,+21%,
53740,Searching Aperture,0.501,+72%,,+80%
53741,Variegated Aperture,0.282,,+23%,+79%
53742,Delicate Mirror,0.0,,+20%,+75%
53743,Uniform Pupil,0.294,+62%,+20%,
53744,Shining Lens,0.622,+66%,+23%,
53745,Searching Projector,0.0,,+20%,+75%
53746,Searching Projector,0.977,+74%,,+99%
53747,Uniform Projector,0.611,+67%,+22%,
53748,Variegated Retina,0.295,+61%,,+82%
53749,Searching Aperture,0.042,+56%,+20%,
53750,Shining Reflector,0.286,+58%,+23%,
53751,Uniform Fluids,0.0,,+20%,+75%
53752,Searching Pupil,0.63,+70%,+20%,
53753,Shining Lens,0.455,+67%,,+83%
53754,Variegated Projector,0.108,,+20%,+78%
53755,Shining Mirror,0.473,+65%,+21%,
53756,Shining Reflector,0.287,,+20%,+83%
53757,Delicate Iris,0.072,,+20%,+77%
53758,Variegated Cornea,0.336,+63%,+20%,
53759,Uniform Pupil,0.317,+56%,,+88%
53760,Delicate Projector,0.287,,+20%,+83%
53761,Variegated Pupil,0.462,+66%,+20%,
53762,Uniform Pupil,0.216,,+20%,+81%
53763,Searching Pupil,0.0,,+20%,+75%
53764,Shining Reflector,0.362,+56%,,+90%
53765,Variegated Aperture,0.714,+72%,+20%,
53766,Uniform Reflector,0.182,+57%,,+81%
53767,Delicate Iris,0.611,+67%,+22%,
53768,Uniform Projector,0.588,+69%,+20%,
53769,Shining Aperture,0.138,,+23%,+75%
53770,Variegated Retina,0.611,,+20%,+92%
53771,Searching Mirror,0.045,+56%,,+76%
53772,Searching Lens,0.431,,+20%,+87%
53773,Delicate Projector,0.591,+65%,,+91%
53774,Variegated Reflector,0.635,+61%,,+97%
53775,Uniform Cornea,0.154,,+21%,+78%
53776,Delicate Aperture,0.036,,+20%,+76%
53777,Shining Aperture,0.408,+57%,,+91%
53778,Uniform Reflector,0.798,+74%,+20%,
53779,Variegated Retina,0.641,+69%,+21%,
53780,Uniform Mirror,0.84,+75%,+20%,
53781,Variegated Projector,0.918,,+22%,+98%
53782,Delicate Pupil,0.318,+62%,,+82%
53783,Shining Aperture,0.137,+60%,,+76%
53784,Shining Lens,0.559,,+22%,+88%
53785,Searching Aperture,0.328,+59%,+23%,
53786,Searching Projector,0.118,,+21%,+77%
53787,Searching Iris,0.784,,+23%,+93%
53788,Shining Cornea,0.657,,+21%,+92%
53789,Searching Iris,0.296,+64%,,+79%
53790,Variegated Retina,0.307,,+22%,+81%
53791,Shining Cornea,0.042,+56%,+20%,
53792,Delicate Retina,0.336,+63%,+20%,
53793,Variegated Pupil,0.41,+69%,,+79%
53794,Variegated Retina,0.42,+65%,+20%,
53795,Uniform Mirror,0.714,+72%,+20%,
53796,Variegated Retina,0.585,,+21%,+90%
53797,Uniform Aperture,0.228,+64%,,+76%
53798,Delicate Cornea,0.84,+75%,+20%,
53799,Variegated Aperture,0.557,+67%,+21%,
53800,Delicate Fluids,0.042,+56%,+20%,
53801,Variegated Retina,0.0,,+20%,+75%
53802,Shining Aperture,0.737,+70%,+22%,
53803,Delicate Lens,0.137,+57%,+21%,
53804,Uniform Iris,0.756,+73%,+20%,
53805,Uniform Reflector,0.657,,+21%,+92%
53806,Delicate Reflector,0.228,+62%,,+78%
53807,Searching Lens,0.072,,+20%,+77%
53808,Shining Lens,0.084,+57%,+20%,
53809,Searching Lens,0.317,+56%,,+88%
53810,Uniform Reflector,0.539,,+20%,+90%
53811,Variegated Reflector,0.244,+57%,+23%,
53812,Variegated Fluids,0.042,+56%,+20%,
53813,Uniform Projector,0.585,,+21%,+90%
53814,Searching Aperture,0.216,,+20%,+81%
53815,Uniform Iris,0.336,+63%,+20%,
53816,Searching Projector,0.205,+64%,,+75%
53817,Variegated Iris,0.091,+56%,,+78%
53818,Variegated Lens,0.149,+56%,+22%,
53819,Delicate Projector,0.677,,+23%,+90%
53820,Delicate Fluids,0.244,+57%,+23%,
53821,Shining Fluids,0.739,,+22%,+93%
53822,Shining Projector,0.25,+60%,,+81%
53823,Shining Lens,0.21,,+23%,+77%
53824,Variegated Iris,0.336,+63%,+20%,
53825,Variegated Aperture,0.566,+56%,,+99%
53826,Uniform Reflector,0.522,+62%,,+91%
53827,Variegated Projector,0.084,+57%,+20%,
53828,Shining Fluids,0.042,+56%,+20%,
53829,Delicate Cornea,0.363,+59%,,+87%
53830,Uniform Projector,0.046,,+21%,+75%
53831,Uniform Mirror,0.737,+70%,+22%,
53832,Uniform Projector,0.682,,+20%,+94%
53833,Shining Mirror,0.524,+72%,,+81%
53834,Delicate Cornea,0.137,+57%,+21%,
53835,Uniform Mirror,0.504,+67%,+20%,
53836,Searching Mirror,0.504,+67%,+20%,
53837,Variegated Cornea,0.042,+56%,+20%,
53838,Shining Retina,0.478,+69%,,+82%
53839,Shining Fluids,0.036,,+20%,+76%
53840,Uniform Iris,0.546,+68%,+20%,
53841,Shining Projector,0.359,,+20%,+85%
53842,Uniform Pupil,0.126,+58%,+20%,
53843,Delicate Iris,0.764,,+21%,+95%
53844,Variegated Fluids,0.042,+56%,+20%,
53845,Variegated Aperture,0.095,+56%,+21%,
53846,Uniform Retina,0.637,+70%,,+88%
53847,Shining Fluids,0.817,+67%,,+99%
53848,Delicate Lens,0.389,+63%,+21%,
53849,Delicate Fluids,0.389,+63%,+21%,
53850,Uniform Mirror,0.611,+67%,+22%,
53851,Variegated Cornea,0.333,,+21%,+83%
53852,Shining Projector,0.592,+74%,,+82%
53853,Uniform Retina,0.159,+56%,,+81%
53854,Variegated Projector,0.068,+58%,,+75%
53855,Uniform Pupil,0.091,+56%,,+78%
53856,Variegated Lens,0.228,+61%,,+79%
53857,Delicate Iris,0.091,+57%,,+77%
53858,Searching Reflector,0.126,+58%,+20%,
53859,Delicate Cornea,0.228,+65%,,+75%
53860,Uniform Reflector,0.216,,+20%,+81%
53861,Uniform Lens,0.126,+58%,+20%,
53862,Uniform Fluids,0.909,+73%,,+97%
53863,Shining Mirror,0.441,,+21%,+86%
53864,Shining Projector,0.274,+67%,,+75%
53865,Searching Pupil,0.144,,+20%,+79%
53866,Uniform Iris,0.261,,+21%,+81%
53867,Delicate Reflector,0.091,+57%,,+77%
53868,Shining Fluids,0.585,,+21%,+90%
53869,Shining Projector,0.431,+64%,+21%,
53870,Shining Mirror,0.767,+72%,+21%,
53871,Variegated Fluids,0.359,,+20%,+85%
53872,Shining Lens,0.042,+56%,+20%,
53873,Searching Projector,0.479,+73%,,+78%
53874,Shining Pupil,0.631,,+22%,+90%
53875,Shining Reflector,0.023,+56%,,+75%
53876,Searching Projector,0.431,,+20%,+87%
53877,Shining Pupil,0.16,+62%,,+75%
53878,Delicate Retina,0.095,+56%,+21%,
53879,Shining Aperture,0.042,+56%,+20%,
53880,Searching Projector,0.682,+71%,,+89%
53881,Uniform Aperture,0.588,+69%,+20%,
53882,Variegated Fluids,0.191,+57%,+22%,
53883,Uniform Projector,0.523,,+22%,+87%
53884,Variegated Projector,0.046,+57%,,+75%
53885,Uniform Lens,0.16,+62%,,+75%
53886,Shining Lens,0.378,+64%,+20%,
53887,Delicate Lens,0.126,+58%,+20%,
53888,Uniform Pupil,0.0,,+20%,+75%
53889,Delicate Lens,0.202,+56%,+23%,
53890,Searching Retina,0.046,+57%,,+75%
53891,Delicate Cornea,0.0,,+20%,+75%
53892,Delicate Mirror,0.068,+56%,,+77%
53893,Shining Iris,0.851,+74%,+21%,
53894,Variegated Reflector,0.378,+64%,+20%,
53895,Variegated Lens,0.432,+66%,,+83%
53896,Searching Fluids,0.108,,+20%,+78%
53897,Shining Projector,0.21,,+23%,+77%
53898,Shining Fluids,0.042,+56%,+20%,
53899,Variegated Projector,0.205,+62%,,+77%
53900,Delicate Aperture,0.549,,+21%,+89%
53901,Searching Lens,0.046,+57%,,+75%
53902,Shining Mirror,0.336,+63%,+20%,
53903,Delicate Reflector,0.202,+56%,+23%,
53904,Shining Fluids,0.478,+71%,,+80%
53905,Delicate Aperture,0.499,+59%,,+93%
53906,Delicate Projector,0.046,+57%,,+75%
53907,Variegated Aperture,0.461,,+23%,+84%
53908,Searching Mirror,0.19,,+21%,+79%
53909,Variegated Lens,0.611,,+20%,+92%
53910,Variegated Reflector,0.036,,+20%,+76%
53911,Variegated Cornea,0.431,+64%,+21%,
53912,Uniform Mirror,0.37,+60%,+23%,
53913,Uniform Projector,0.395,,+20%,+86%
53914,Shining Mirror,0.183,+63%,,+75%
53915,Variegated Projector,0.84,+69%,,+98%
53916,Delicate Aperture,0.826,,+20%,+98%
53917,Uniform Pupil,0.323,,+20%,+84%
53918,Variegated Retina,0.21,+60%,+20%,
53919,Delicate Fluids,0.227,+58%,,+82%
53920,Variegated Projector,0.385,+57%,,+90%
53921,Delicate Lens,0.164,,+22%,+77%
53922,Searching Aperture,0.108,,+20%,+78%
53923,Delicate Reflector,0.046,+57%,,+75%
53924,Uniform Mirror,0.588,+69%,+20%,
53925,Variegated Lens,0.036,,+20%,+76%
53926,Delicate Aperture,0.294,+62%,+20%,
53927,Delicate Lens,0.431,+64%,+21%,
53928,Delicate Iris,0.108,,+20%,+78%
53929,Shining Mirror,0.21,+60%,+20%,
53930,Variegated Pupil,0.19,,+21%,+79%
53931,Shining Lens,0.072,,+20%,+77%
53932,Shining Iris,0.244,+57%,+23%,
53933,Variegated Fluids,0.228,+65%,,+75%
53934,Delicate Lens,0.318,,+23%,+80%
53935,Uniform Mirror,0.108,,+20%,+78%
53936,Searching Cornea,0.144,,+20%,+79%
53937,Uniform Aperture,0.836,,+21%,+97%
53938,Searching Aperture,0.611,,+20%,+92%
53939,Shining Lens,0.095,+56%,+21%,
53940,Shining Projector,0.0,,+20%,+75%
53941,Variegated Lens,0.79,+70%,+23%,
53942,Searching Pupil,0.476,+58%,,+93%
53943,Uniform Aperture,0.353,,+23%,+81%
53944,Uniform Projector,0.164,,+22%,+77%
53945,Shining Iris,0.191,+57%,+22%,
53946,Delicate Projector,0.18,,+20%,+80%
53947,Uniform Mirror,0.318,+58%,,+86%
53948,Shining Retina,0.275,+59%,+22%,
53949,Uniform Lens,0.318,+60%,,+84%
53950,Searching Lens,0.108,,+20%,+78%
53951,Variegated Fluids,0.388,+70%,,+77%
53952,Searching Cornea,0.305,+61%,+21%,
53953,Variegated Projector,0.84,+75%,+20%,
53954,Shining Mirror,0.042,+56%,+20%,
53955,Delicate Retina,0.297,,+21%,+82%
53956,Searching Cornea,0.149,+56%,+22%,
53957,Searching Fluids,0.502,+75%,,+77%
53958,Shining Aperture,0.108,,+20%,+78%
53959,Searching Mirror,0.647,,+20%,+93%
53960,Uniform Cornea,0.095,+56%,+21%,
53961,Variegated Lens,0.095,+56%,+21%,
53962,Shining Cornea,0.728,,+21%,+94%
53963,Variegated Pupil,0.287,,+20%,+83%
53964,Delicate Pupil,0.809,+73%,+21%,
53965,Uniform Retina,0.226,,+21%,+80%
53966,Uniform Lens,0.042,+56%,+20%,
53967,Uniform Fluids,0.504,+67%,+20%,
53968,Searching Aperture,0.477,,+21%,+87%
53969,Shining Iris,0.592,+74%,,+82%
53970,Variegated Projector,0.252,+61%,+20%,
53971,Shining Iris,0.042,+56%,+20%,
53972,Shining Lens,0.779,+71%,+22%,
53973,Variegated Fluids,0.725,+71%,+21%,
53974,Searching Pupil,0.274,+65%,,+77%
53975,Shining Mirror,0.114,+60%,,+75%
53976,Uniform Projector,0.126,+58%,+20%,
53977,Searching Mirror,0.036,,+20%,+76%
53978,Searching Aperture,0.21,+60%,+20%,
53979,Shining Mirror,0.409,+60%,,+88%
53980,Shining Pupil,0.023,+56%,,+75%
53981,Searching Mirror,0.756,+73%,+20%,
53982,Variegated Fluids,0.641,+69%,+21%,
53983,Shining Reflector,0.641,+69%,+21%,
53984,Delicate Fluids,0.546,+68%,+20%,
53985,Variegated Mirror,0.395,,+20%,+86%
53986,Delicate Lens,0.046,,+21%,+75%
53987,Variegated Iris,0.272,,+22%,+80%
53988,Uniform Iris,0.683,+70%,+21%,
53989,Delicate Retina,0.473,+65%,+21%,
53990,Shining Mirror,0.905,+74%,+22%,
53991,Delicate Lens,0.297,+68%,,+75%
53992,Uniform Fluids,0.118,,+21%,+77%
53993,Shining Iris,0.0,,+20%,+75%
53994,Variegated Pupil,0.202,+56%,+23%,
53995,Delicate Pupil,0.451,,+22%,+85%
53996,Searching Aperture,0.251,,+20%,+82%
53997,Shining Retina,0.0,,+20%,+75%
53998,Delicate Iris,0.144,,+20%,+79%
53999,Shining Retina,0.023,+56%,,+75%
54000,Shining Cornea,0.046,,+21%,+75%
54001,Variegated Lens,0.046,,+21%,+75%
54002,Variegated Iris,0.042,+56%,+20%,
54003,Delicate Mirror,0.569,+73%,,+82%
54004,Uniform Cornea,0.091,+57%,,+77%
54005,Variegated Fluids,0.672,+71%,+20%,
54006,Searching Reflector,0.092,,+22%,+75%
54007,Uniform Mirror,0.539,,+20%,+90%
54008,Uniform Retina,0.79,,+20%,+97%
54009,Variegated Retina,0.046,+57%,,+75%
54010,Searching Pupil,0.174,,+23%,+76%
54011,Uniform Cornea,0.137,+57%,+21%,
54012,Uniform Projector,0.443,+63%,+22%,
54013,Variegated Projector,0.042,+56%,+20%,
54014,Searching Mirror,0.252,+61%,+20%,
54015,Uniform Lens,0.567,+59%,,+96%
54016,Variegated Projector,0.504,+67%,+20%,
54017,Delicate Cornea,0.588,+69%,+20%,
54018,Variegated Projector,0.543,+55%,,+99%
54019,Shining Pupil,0.252,+61%,+20%,
54020,Delicate Retina,0.072,,+20%,+77%
54021,Shining Retina,0.091,+56%,,+78%
54022,Delicate Lens,0.174,,+23%,+76%
54023,Variegated Reflector,0.513,,+21%,+88%
54024,Delicate Retina,0.637,+70%,,+88%
54025,Variegated Cornea,0.336,+63%,+20%,
54026,Variegated Retina,0.595,,+22%,+89%
54027,Variegated Aperture,0.462,+66%,+20%,
54028,Uniform Lens,0.964,,+23%,+98%
54029,Uniform Retina,0.21,,+23%,+77%
54030,Searching Iris,0.591,+65%,,+91%
54031,Variegated Pupil,0.504,+67%,+20%,
54032,Shining Iris,0.369,,+21%,+84%
54033,Variegated Mirror,0.0,,+20%,+75%
54034,Delicate Lens,0.084,+57%,+20%,
54035,Searching Pupil,0.431,,+20%,+87%
54036,Searching Fluids,0.023,+56%,,+75%
54037,Variegated Aperture,0.126,+58%,+20%,
54038,Searching Reflector,0.37,+60%,+23%,
54039,Searching Iris,0.479,+74%,,+77%
54040,Shining Cornea,0.149,+56%,+22%,
54041,Shining Cornea,0.784,,+23%,+93%
54042,Delicate Reflector,0.841,+70%,,+97%
54043,Variegated Projector,0.365,+68%,,+78%
54044,Delicate Retina,0.068,+57%,,+76%
54045,Searching Retina,0.333,,+21%,+83%
