Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
52833,Wriggling Trunk Tissue,0.378,,+6%,+6%
52834,Germinated Trunk Tissue,0.467,,+8%,+4%
52835,Writhing Ventricle,0.556,,+10%,+2%
52836,Germinated Chamber,0.156,,+6%,+2%
52837,Writhing Blood Sac,0.225,+12%,+6%,
52838,Germinated Heart Lump,0.225,+12%,+6%,
52839,Writhing Trunk Tissue,0.111,+11%,,+3%
52840,Twitching Aorta,0.156,,+6%,+2%
52841,Germinated Blood Pump,0.456,,+9%,+2%
52842,Writhing Aorta,0.3,+11%,+8%,
52843,Growing Trunk Tissue,0.167,+11%,,+4%
52844,Germinated Blood Pump,0.556,,+10%,+2%
52845,Germinated Ventricle,0.8,+15%,+8%,
52846,Germinated Chamber,0.45,+13%,+7%,
52847,Germinated Ventricle,0.456,,+9%,+2%
52848,Wriggling Trunk Tissue,0.475,+14%,+6%,
52849,Growing Ventricle,0.569,+12%,,+9%
52850,Wriggling Muscle,0.181,+12%,,+2%
52851,Wriggling Blood Sac,0.256,,+7%,+2%
52852,Twitching Blood Pump,0.389,+11%,,+8%
52853,Growing Aorta,0.744,,+8%,+9%
52854,Growing Muscle,0.225,+12%,+6%,
52855,Writhing Blood Sac,0.311,,+7%,+3%
52856,Twitching Heart Lump,0.236,+12%,,+3%
52857,Wriggling Trunk Tissue,0.35,+13%,+6%,
52858,Writhing Ventricle,0.489,,+6%,+8%
52859,Writhing Thorax,0.156,,+6%,+2%
52860,Growing Blood Sac,0.5,+11%,,+10%
52861,Germinated Trunk Tissue,0.356,,+8%,+2%
52862,Wriggling Blood Pump,0.1,+11%,+6%,
52863,Growing Trunk Tissue,0.7,,+7%,+10%
52864,Writhing Vessel,0.475,+14%,+6%,
52865,Germinated Blood Sac,0.1,+11%,+6%,
52866,Writhing Blood Pump,0.1,+11%,+6%,
52867,Twitching Vessel,0.111,+11%,,+3%
52868,Twitching Blood Pump,0.875,+14%,,+10%
52869,Twitching Aorta,0.425,+12%,+8%,
52870,Wriggling Ventricle,0.1,+11%,+6%,
52871,Wriggling Trunk Tissue,0.45,+13%,+7%,
52872,Wriggling Blood Sac,0.306,+13%,,+2%
52873,Germinated Muscle,0.225,+12%,+6%,
52874,Germinated Blood Sac,0.367,,+7%,+4%
52875,Wriggling Aorta,0.156,,+6%,+2%
52876,Wriggling Chamber,0.556,,+10%,+2%
52877,Twitching Blood Pump,0.667,,+10%,+4%
52878,Growing Chamber,0.056,+11%,,+2%
52879,Growing Heart Lump,0.75,+13%,+10%,
52880,Wriggling Chamber,0.1,+11%,+6%,
52881,Growing Thorax,0.35,+13%,+6%,
52882,Twitching Aorta,0.431,+14%,,+2%
52883,Twitching Trunk Tissue,0.425,+12%,+8%,
52884,Wriggling Chamber,0.056,+11%,,+2%
52885,Twitching Aorta,0.267,,+6%,+4%
52886,Germinated Ventricle,0.611,,+10%,+3%
52887,Growing Blood Sac,0.35,+13%,+6%,
52888,Writhing Blood Pump,0.225,+12%,+6%,
52889,Growing Aorta,0.256,,+7%,+2%
52890,Germinated Vessel,0.156,,+6%,+2%
52891,Wriggling Chamber,0.5,+11%,+10%,
52892,Wriggling Chamber,0.675,+14%,+8%,
52893,Writhing Ventricle,0.528,+13%,,+6%
52894,Growing Vessel,0.2,+11%,+7%,
52895,Writhing Blood Sac,0.225,+12%,+6%,
52896,Growing Blood Pump,0.3,+11%,+8%,
52897,Germinated Aorta,0.65,+13%,+9%,
52898,Wriggling Blood Pump,0.167,+11%,,+4%
52899,Germinated Blood Pump,0.433,,+6%,+7%
52900,Wriggling Heart Lump,0.1,+11%,+6%,
52901,Wriggling Aorta,0.056,+11%,,+2%
52902,Writhing Heart Lump,0.45,+13%,+7%,
52903,Twitching Ventricle,0.325,+12%,+7%,
52904,Germinated Blood Pump,0.225,+12%,+6%,
52905,Writhing Aorta,0.3,+11%,+8%,
52906,Twitching Thorax,0.489,,+6%,+8%
52907,Growing Muscle,0.256,,+7%,+2%
52908,Writhing Chamber,0.1,+11%,+6%,
52909,Growing Aorta,0.056,+11%,,+2%
52910,Twitching Heart Lump,0.056,+11%,,+2%
52911,Growing Heart Lump,0.056,+11%,,+2%
52912,Writhing Blood Sac,0.525,+12%,+9%,
52913,Wriggling Muscle,0.325,+12%,+7%,
52914,Growing Blood Pump,0.181,+12%,,+2%
52915,Writhing Vessel,0.417,+13%,,+4%
52916,Growing Chamber,0.35,+13%,+6%,
52917,Twitching Blood Pump,0.475,+14%,+6%,
52918,Writhing Ventricle,0.356,,+8%,+2%
52919,Twitching Vessel,0.556,,+10%,+2%
52920,Writhing Blood Pump,0.1,+11%,+6%,
52921,Twitching Blood Sac,0.356,,+8%,+2%
52922,Germinated Aorta,0.306,+13%,,+2%
52923,Wriggling Chamber,0.156,,+6%,+2%
52924,Wriggling Ventricle,0.1,+11%,+6%,
52925,Growing Heart Lump,0.875,+14%,+10%,
52926,Germinated Muscle,0.256,,+7%,+2%
52927,Writhing Vessel,0.356,,+8%,+2%
52928,Wriggling Blood Pump,0.475,+14%,+6%,
52929,Writhing Ventricle,0.367,,+7%,+4%
52930,Wriggling Ventricle,0.0,+11%,,+1%
52931,Writhing Blood Sac,0.775,+14%,+9%,
52932,Germinated Blood Sac,0.111,+11%,,+3%
52933,Growing Vessel,0.8,,+8%,+10%
52934,Growing Muscle,0.544,,+6%,+9%
52935,Wriggling Thorax,0.2,+11%,+7%,
52936,Growing Blood Sac,0.472,+13%,,+5%
52937,Twitching Aorta,0.1,+11%,+6%,
52938,Germinated Vessel,0.611,+15%,,+3%
52939,Twitching Blood Sac,0.875,+14%,+10%,
52940,Writhing Vessel,0.3,+11%,+8%,
52941,Germinated Chamber,0.181,+12%,,+2%
52942,Twitching Chamber,0.181,+12%,,+2%
52943,Germinated Blood Pump,0.4,+11%,+9%,
52944,Writhing Thorax,0.1,+11%,+6%,
52945,Writhing Trunk Tissue,0.325,+12%,+7%,
52946,Writhing Trunk Tissue,0.456,,+9%,+2%
52947,Wriggling Ventricle,0.556,,+10%,+2%
52948,Wriggling Ventricle,0.156,,+6%,+2%
52949,Growing Chamber,0.156,,+6%,+2%
52950,Growing Aorta,0.65,+13%,+9%,
52951,Twitching Blood Sac,0.511,,+9%,+3%
52952,Growing Aorta,0.789,,+9%,+8%
52953,Writhing Trunk Tissue,0.597,+14%,,+5%
52954,Germinated Muscle,0.225,+12%,+6%,
52955,Writhing Aorta,0.1,+11%,+6%,
52956,Twitching Blood Sac,0.181,+12%,,+2%
52957,Writhing Ventricle,0.556,,+10%,+2%
52958,Writhing Aorta,0.156,,+6%,+2%
52959,Wriggling Blood Pump,0.833,+15%,,+7%
52960,Germinated Vessel,0.278,+11%,,+6%
52961,Germinated Ventricle,0.1,+11%,+6%,
52962,Germinated Heart Lump,0.475,+14%,+6%,
52963,Germinated Vessel,0.1,+11%,+6%,
52964,Wriggling Vessel,0.65,+13%,+9%,
52965,Growing Heart Lump,0.467,,+8%,+4%
52966,Wriggling Blood Pump,0.433,,+6%,+7%
52967,Germinated Ventricle,0.181,+12%,,+2%
52968,Wriggling Chamber,0.675,+14%,+8%,
52969,Twitching Blood Pump,0.306,+13%,,+2%
52970,Germinated Aorta,0.256,,+7%,+2%
52971,Twitching Aorta,0.1,+11%,+6%,
52972,Writhing Vessel,0.2,+11%,+7%,
52973,Writhing Ventricle,0.111,+11%,,+3%
52974,Twitching Trunk Tissue,0.211,,+6%,+3%
52975,Growing Trunk Tissue,0.778,,+10%,+6%
52976,Wriggling Muscle,0.525,+12%,+9%,
52977,Writhing Thorax,0.65,+13%,+9%,
52978,Germinated Ventricle,0.225,+12%,+6%,
52979,Writhing Heart Lump,0.211,,+6%,+3%
52980,Writhing Heart Lump,0.556,,+10%,+2%
52981,Wriggling Vessel,0.325,+12%,+7%,
52982,Germinated Aorta,0.256,,+7%,+2%
52983,Writhing Blood Pump,0.056,+11%,,+2%
52984,Growing Chamber,0.1,+11%,+6%,
52985,Germinated Heart Lump,0.45,+13%,+7%,
52986,Germinated Trunk Tissue,0.556,,+10%,+2%
52987,Wriggling Blood Pump,0.056,+11%,,+2%
52988,Writhing Trunk Tissue,0.45,+13%,+7%,
52989,Germinated Heart Lump,0.256,,+7%,+2%
52990,Writhing Muscle,0.156,,+6%,+2%
52991,Germinated Thorax,0.622,,+9%,+5%
52992,Twitching Muscle,0.567,,+9%,+4%
52993,Germinated Thorax,0.544,,+6%,+9%
52994,Writhing Heart Lump,0.056,+11%,,+2%
52995,Germinated Blood Sac,0.525,+12%,+9%,
52996,Twitching Muscle,0.1,+11%,+6%,
52997,Writhing Aorta,0.478,,+7%,+6%
52998,Wriggling Blood Pump,0.456,,+9%,+2%
52999,Germinated Heart Lump,0.458,+12%,,+7%
53000,Wriggling Aorta,0.422,,+7%,+5%
53001,Growing Muscle,0.433,,+6%,+7%
53002,Writhing Heart Lump,1.0,+15%,+10%,
53003,Germinated Chamber,0.225,+12%,+6%,
53004,Wriggling Blood Sac,0.156,,+6%,+2%
53005,Twitching Blood Sac,0.639,+13%,,+8%
53006,Twitching Blood Sac,0.667,+15%,,+4%
53007,Growing Vessel,0.267,,+6%,+4%
53008,Writhing Thorax,0.456,,+9%,+2%
53009,Twitching Blood Sac,0.156,,+6%,+2%
53010,Germinated Chamber,0.0,+11%,,+1%
53011,Growing Heart Lump,0.056,+11%,,+2%
53012,Growing Blood Pump,0.156,,+6%,+2%
53013,Twitching Ventricle,0.456,,+9%,+2%
53014,Writhing Chamber,0.525,+12%,+9%,
53015,Germinated Chamber,0.156,,+6%,+2%
53016,Writhing Thorax,0.1,+11%,+6%,
53017,Germinated Ventricle,0.292,+12%,,+4%
53018,Wriggling Blood Pump,0.211,,+6%,+3%
53019,Germinated Blood Sac,0.361,+13%,,+3%
53020,Growing Chamber,0.456,,+9%,+2%
53021,Writhing Chamber,0.625,+12%,,+10%
53022,Wriggling Blood Pump,0.35,+13%,+6%,
53023,Wriggling Blood Pump,0.833,,+10%,+7%
53024,Wriggling Blood Pump,0.256,,+7%,+2%
53025,Twitching Thorax,0.367,,+7%,+4%
53026,Growing Trunk Tissue,0.789,,+9%,+8%
53027,Twitching Aorta,0.1,+11%,+6%,
53028,Twitching Vessel,0.225,+12%,+6%,
53029,Wriggling Vessel,0.9,,+9%,+10%
53030,Germinated Thorax,0.167,+11%,,+4%
53031,Wriggling Ventricle,0.556,+15%,,+2%
53032,Writhing Aorta,0.056,+11%,,+2%
53033,Wriggling Blood Pump,0.542,+14%,,+4%
53034,Growing Aorta,0.1,+11%,+6%,
53035,Writhing Vessel,0.267,,+6%,+4%
53036,Wriggling Thorax,0.156,,+6%,+2%
53037,Writhing Heart Lump,0.222,+11%,,+5%
53038,Writhing Chamber,0.2,+11%,+7%,
53039,Wriggling Blood Pump,0.225,+12%,+6%,
53040,Twitching Ventricle,0.156,,+6%,+2%
53041,Germinated Chamber,0.1,,+6%,+1%
53042,Twitching Heart Lump,0.156,,+6%,+2%
53043,Growing Aorta,0.056,+11%,,+2%
53044,Twitching Heart Lump,0.1,+11%,+6%,
53045,Writhing Blood Pump,0.944,+15%,,+9%
53046,Growing Heart Lump,0.556,,+10%,+2%
53047,Twitching Blood Pump,0.55,+13%,+8%,
53048,Twitching Blood Pump,0.322,,+6%,+5%
53049,Wriggling Aorta,0.311,,+7%,+3%
53050,Writhing Trunk Tissue,0.5,+11%,+10%,
53051,Wriggling Chamber,0.056,+11%,,+2%
53052,Writhing Blood Sac,0.056,+11%,,+2%
53053,Writhing Thorax,0.475,+14%,+6%,
53054,Growing Chamber,0.156,,+6%,+2%
53055,Germinated Vessel,0.575,+14%,+7%,
53056,Twitching Aorta,0.167,+11%,,+4%
53057,Writhing Heart Lump,0.456,,+9%,+2%
53058,Writhing Blood Sac,0.556,,+10%,+2%
53059,Wriggling Trunk Tissue,0.156,,+6%,+2%
53060,Germinated Thorax,0.156,,+6%,+2%
53061,Growing Muscle,0.356,,+8%,+2%
53062,Wriggling Heart Lump,0.35,+13%,+6%,
53063,Writhing Thorax,0.256,,+7%,+2%
53064,Growing Thorax,0.556,,+10%,+2%
53065,Wriggling Aorta,0.322,,+6%,+5%
53066,Germinated Vessel,0.589,,+7%,+8%
53067,Wriggling Trunk Tissue,0.625,+12%,+10%,
53068,Growing Trunk Tissue,0.156,,+6%,+2%
53069,Growing Aorta,0.544,,+6%,+9%
53070,Twitching Ventricle,0.417,+13%,,+4%
53071,Growing Aorta,0.1,+11%,+6%,
53072,Germinated Chamber,0.431,+14%,,+2%
53073,Growing Chamber,0.456,,+9%,+2%
53074,Writhing Chamber,0.056,+11%,,+2%
53075,Wriggling Heart Lump,0.236,+12%,,+3%
53076,Writhing Blood Pump,0.325,+12%,+7%,
53077,Growing Chamber,0.256,,+7%,+2%
53078,Twitching Ventricle,0.1,+11%,+6%,
53079,Twitching Blood Pump,0.056,+11%,,+2%
53080,Germinated Trunk Tissue,0.403,+12%,,+6%
53081,Wriggling Blood Pump,0.167,+11%,,+4%
53082,Growing Trunk Tissue,0.1,+11%,+6%,
53083,Germinated Aorta,0.456,,+9%,+2%
53084,Writhing Blood Sac,0.292,+12%,,+4%
53085,Writhing Aorta,0.225,+12%,+6%,
53086,Twitching Ventricle,0.2,+11%,+7%,
53087,Growing Vessel,0.1,+11%,+6%,
53088,Twitching Muscle,0.3,+11%,+8%,
53089,Wriggling Aorta,0.056,+11%,,+2%
53090,Twitching Muscle,0.056,+11%,,+2%
53091,Germinated Blood Pump,0.2,+11%,+7%,
53092,Twitching Blood Sac,0.322,,+6%,+5%
53093,Twitching Blood Sac,0.056,+11%,,+2%
53094,Writhing Vessel,0.1,+11%,+6%,
53095,Writhing Blood Pump,0.456,,+9%,+2%
53096,Germinated Muscle,0.278,+11%,,+6%
53097,Growing Aorta,0.347,+12%,,+5%
53098,Wriggling Blood Sac,0.056,+11%,,+2%
53099,Growing Muscle,0.478,,+7%,+6%
53100,Twitching Chamber,0.6,+15%,+6%,
53101,Growing Aorta,0.2,+11%,+7%,
53102,Germinated Blood Sac,1.0,,+10%,+10%
53103,Writhing Muscle,0.45,+13%,+7%,
53104,Writhing Thorax,0.425,+12%,+8%,
53105,Twitching Ventricle,0.3,+11%,+8%,
53106,Germinated Vessel,0.589,,+7%,+8%
53107,Wriggling Aorta,0.589,,+7%,+8%
53108,Twitching Chamber,0.156,,+6%,+2%
53109,Growing Aorta,0.181,+12%,,+2%
53110,Germinated Blood Sac,0.056,+11%,,+2%
53111,Twitching Blood Sac,0.056,+11%,,+2%
53112,Wriggling Trunk Tissue,0.156,,+6%,+2%
53113,Germinated Ventricle,0.639,+13%,,+8%
53114,Growing Muscle,0.431,+14%,,+2%
53115,Wriggling Muscle,0.256,,+7%,+2%
53116,Growing Ventricle,0.486,+14%,,+3%
53117,Twitching Vessel,0.511,,+9%,+3%
53118,Growing Ventricle,0.4,+11%,+9%,
53119,Writhing Thorax,0.556,+15%,,+2%
53120,Growing Blood Sac,0.278,+11%,,+6%
53121,Twitching Aorta,0.597,+14%,,+5%
53122,Twitching Trunk Tissue,0.156,,+6%,+2%
53123,Growing Thorax,0.1,+11%,+6%,
53124,Wriggling Blood Pump,0.056,+11%,,+2%
53125,Twitching Heart Lump,0.1,+11%,+6%,
53126,Writhing Aorta,0.489,,+6%,+8%
53127,Germinated Vessel,0.333,+11%,,+7%
53128,Wriggling Aorta,0.556,,+10%,+2%
53129,Germinated Aorta,0.267,,+6%,+4%
53130,Twitching Blood Pump,0.556,+15%,,+2%
53131,Twitching Trunk Tissue,0.222,+11%,,+5%
53132,Writhing Muscle,0.111,+11%,,+3%
53133,Germinated Thorax,0.7,+15%,+7%,
53134,Wriggling Vessel,0.875,+14%,+10%,
53135,Germinated Heart Lump,0.2,+11%,+7%,
53136,Writhing Thorax,0.456,,+9%,+2%
53137,Wriggling Chamber,0.431,+14%,,+2%
53138,Writhing Trunk Tissue,0.056,+11%,,+2%
53139,Writhing Ventricle,0.156,,+6%,+2%
53140,Growing Blood Sac,0.256,,+7%,+2%
53141,Wriggling Chamber,0.525,+12%,+9%,
53142,Twitching Vessel,0.556,+15%,,+2%
53143,Growing Vessel,0.431,+14%,,+2%
53144,Germinated Thorax,0.211,,+6%,+3%
53145,Twitching Thorax,0.35,+13%,+6%,
53146,Writhing Heart Lump,0.458,+12%,,+7%
53147,Twitching Blood Sac,0.675,+14%,+8%,
53148,Growing Chamber,0.322,,+6%,+5%
53149,Germinated Blood Pump,0.514,+12%,,+8%
53150,Wriggling Chamber,0.181,+12%,,+2%
53151,Twitching Aorta,0.222,+11%,,+5%
53152,Growing Blood Sac,0.225,+12%,+6%,
53153,Growing Vessel,0.306,+13%,,+2%
53154,Growing Chamber,0.156,,+6%,+2%
53155,Writhing Heart Lump,0.375,+14%,,+1%
53156,Twitching Vessel,0.267,,+6%,+4%
53157,Germinated Heart Lump,0.1,+11%,+6%,
53158,Wriggling Thorax,0.75,+13%,+10%,
53159,Wriggling Chamber,0.375,+14%,,+1%
53160,Growing Blood Pump,0.181,+12%,,+2%
53161,Twitching Blood Sac,0.256,,+7%,+2%
53162,Writhing Vessel,0.35,+13%,+6%,
53163,Growing Blood Pump,0.3,+11%,+8%,
53164,Wriggling Trunk Tissue,0.433,,+6%,+7%
53165,Growing Muscle,0.181,+12%,,+2%
53166,Growing Aorta,0.458,+12%,,+7%
53167,Growing Trunk Tissue,0.156,,+6%,+2%
53168,Germinated Chamber,0.556,,+10%,+2%
53169,Writhing Muscle,0.306,+13%,,+2%
53170,Wriggling Muscle,0.3,+11%,+8%,
53171,Wriggling Aorta,0.322,,+6%,+5%
53172,Germinated Heart Lump,0.056,+11%,,+2%
53173,Twitching Muscle,0.8,+15%,+8%,
53174,Wriggling Vessel,0.75,+13%,+10%,
53175,Growing Blood Pump,0.356,,+8%,+2%
53176,Twitching Heart Lump,0.1,,+6%,+1%
53177,Growing Blood Pump,0.6,+15%,+6%,
53178,Growing Vessel,0.1,+11%,+6%,
53179,Growing Thorax,0.456,,+9%,+2%
53180,Germinated Heart Lump,0.111,+11%,,+3%
53181,Germinated Heart Lump,0.347,+12%,,+5%
53182,Twitching Vessel,0.156,,+6%,+2%
53183,Germinated Ventricle,0.311,,+7%,+3%
53184,Writhing Aorta,0.225,+12%,+6%,
53185,Germinated Thorax,0.6,,+6%,+10%
53186,Growing Heart Lump,0.356,,+8%,+2%
53187,Wriggling Muscle,0.389,+11%,,+8%
53188,Twitching Trunk Tissue,0.514,+12%,,+8%
53189,Twitching Blood Sac,0.544,,+6%,+9%
53190,Wriggling Ventricle,0.181,+12%,,+2%
53191,Wriggling Chamber,0.35,+13%,+6%,
53192,Twitching Vessel,0.575,+14%,+7%,
53193,Germinated Muscle,0.556,,+10%,+2%
53194,Germinated Ventricle,0.1,+11%,+6%,
53195,Twitching Aorta,0.256,,+7%,+2%
53196,Twitching Chamber,0.5,+11%,+10%,
53197,Growing Chamber,0.456,,+9%,+2%
53198,Twitching Trunk Tissue,0.653,+14%,,+6%
53199,Growing Aorta,0.181,+12%,,+2%
53200,Writhing Thorax,0.111,+11%,,+3%
53201,Twitching Chamber,0.306,+13%,,+2%
53202,Growing Blood Pump,0.1,+11%,+6%,
53203,Growing Ventricle,0.156,,+6%,+2%
53204,Wriggling Blood Pump,0.556,,+10%,+2%
53205,Wriggling Blood Sac,0.4,+11%,+9%,
53206,Growing Thorax,0.278,+11%,,+6%
53207,Writhing Thorax,0.45,+13%,+7%,
53208,Wriggling Ventricle,0.625,+12%,+10%,
53209,Writhing Heart Lump,0.225,+12%,+6%,
53210,Germinated Heart Lump,0.444,+11%,,+9%
53211,Wriggling Blood Pump,0.5,+11%,+10%,
53212,Germinated Ventricle,0.361,+13%,,+3%
53213,Wriggling Aorta,0.3,+11%,+8%,
53214,Twitching Heart Lump,0.522,,+8%,+5%
53215,Germinated Ventricle,0.167,+11%,,+4%
53216,Twitching Muscle,0.875,+14%,+10%,
53217,Twitching Blood Pump,0.625,+12%,+10%,
53218,Twitching Blood Sac,0.778,,+10%,+6%
53219,Twitching Chamber,0.156,,+6%,+2%
53220,Writhing Ventricle,0.475,+14%,+6%,
53221,Germinated Chamber,0.8,+15%,+8%,
53222,Writhing Chamber,0.6,+15%,+6%,
53223,Writhing Thorax,0.181,+12%,,+2%
53224,Wriggling Muscle,0.156,,+6%,+2%
53225,Twitching Trunk Tissue,0.1,+11%,+6%,
53226,Wriggling Vessel,0.056,+11%,,+2%
53227,Twitching Chamber,0.056,+11%,,+2%
53228,Writhing Heart Lump,0.1,+11%,+6%,
53229,Writhing Heart Lump,0.236,+12%,,+3%
53230,Growing Trunk Tissue,0.556,,+10%,+2%
53231,Writhing Aorta,0.156,,+6%,+2%
53232,Growing Blood Sac,0.367,,+7%,+4%
53233,Writhing Heart Lump,0.2,+11%,+7%,
53234,Wriggling Ventricle,0.333,+11%,,+7%
53235,Twitching Vessel,0.167,+11%,,+4%
53236,Germinated Vessel,0.433,,+6%,+7%
53237,Wriggling Ventricle,0.1,+11%,+6%,
53238,Wriggling Blood Pump,0.225,+12%,+6%,
53239,Writhing Blood Pump,0.056,+11%,,+2%
53240,Germinated Muscle,0.778,,+10%,+6%
53241,Wriggling Ventricle,0.7,+15%,+7%,
53242,Growing Blood Sac,0.667,,+10%,+4%
53243,Wriggling Aorta,0.306,+13%,,+2%
53244,Writhing Aorta,0.522,,+8%,+5%
53245,Germinated Trunk Tissue,0.333,+11%,,+7%
53246,Growing Heart Lump,0.225,+12%,+6%,
53247,Growing Aorta,0.1,+11%,+6%,
53248,Germinated Chamber,0.644,,+7%,+9%
53249,Twitching Thorax,0.3,+11%,+8%,
53250,Wriggling Chamber,0.181,+12%,,+2%
53251,Growing Muscle,0.35,+13%,+6%,
53252,Twitching Blood Sac,0.611,,+10%,+3%
53253,Growing Ventricle,0.056,+11%,,+2%
53254,Wriggling Trunk Tissue,0.3,+11%,+8%,
53255,Wriggling Trunk Tissue,0.431,+14%,,+2%
53256,Wriggling Heart Lump,0.056,+11%,,+2%
53257,Writhing Muscle,0.156,,+6%,+2%
53258,Wriggling Blood Sac,0.431,+14%,,+2%
53259,Growing Blood Sac,0.256,,+7%,+2%
53260,Wriggling Muscle,0.35,+13%,+6%,
53261,Germinated Aorta,0.75,+13%,+10%,
53262,Growing Heart Lump,0.378,,+6%,+6%
53263,Writhing Ventricle,0.181,+12%,,+2%
53264,Twitching Trunk Tissue,0.347,+12%,,+5%
53265,Germinated Blood Pump,0.056,+11%,,+2%
53266,Writhing Blood Sac,0.3,+11%,+8%,
53267,Wriggling Heart Lump,0.556,+15%,,+2%
53268,Growing Muscle,0.5,,+10%,+1%
53269,Germinated Vessel,0.333,+11%,,+7%
53270,Wriggling Thorax,0.322,,+6%,+5%
53271,Twitching Blood Pump,0.475,+14%,+6%,
53272,Writhing Chamber,0.306,+13%,,+2%
53273,Twitching Aorta,0.225,+12%,+6%,
53274,Writhing Blood Pump,0.45,+13%,+7%,
53275,Writhing Chamber,0.425,+12%,+8%,
53276,Twitching Vessel,0.2,+11%,+7%,
53277,Twitching Heart Lump,0.156,,+6%,+2%
53278,Germinated Blood Sac,0.675,+14%,+8%,
53279,Twitching Ventricle,0.375,+14%,,+1%
53280,Wriggling Thorax,0.1,+11%,+6%,
53281,Germinated Muscle,0.6,+15%,+6%,
53282,Writhing Trunk Tissue,0.325,+12%,+7%,
53283,Wriggling Trunk Tissue,0.556,+15%,,+2%
53284,Germinated Vessel,0.056,+11%,,+2%
53285,Germinated Vessel,0.156,,+6%,+2%
53286,Wriggling Chamber,0.056,+11%,,+2%
53287,Wriggling Trunk Tissue,0.156,,+6%,+2%
53288,Growing Chamber,0.156,,+6%,+2%
53289,Germinated Blood Pump,0.306,+13%,,+2%
53290,Wriggling Muscle,0.156,,+6%,+2%
53291,Wriggling Thorax,0.292,+12%,,+4%
53292,Writhing Muscle,0.056,+11%,,+2%
53293,Growing Muscle,0.556,,+10%,+2%
53294,Germinated Aorta,0.1,+11%,+6%,
53295,Growing Vessel,0.75,+13%,+10%,
53296,Growing Blood Sac,0.5,+11%,+10%,
53297,Germinated Ventricle,0.156,,+6%,+2%
53298,Twitching Thorax,0.306,+13%,,+2%
53299,Germinated Blood Sac,0.2,+11%,+7%,
53300,Wriggling Blood Sac,0.111,+11%,,+3%
53301,Twitching Ventricle,0.9,+15%,+9%,
53302,Twitching Heart Lump,0.467,,+8%,+4%
53303,Wriggling Blood Sac,0.556,,+10%,+2%
53304,Germinated Blood Pump,0.056,+11%,,+2%
53305,Writhing Chamber,0.431,+14%,,+2%
53306,Growing Muscle,0.456,,+9%,+2%
53307,Writhing Vessel,0.156,,+6%,+2%
53308,Writhing Heart Lump,0.556,+15%,,+2%
53309,Twitching Vessel,0.556,+15%,,+2%
53310,Germinated Ventricle,0.306,+13%,,+2%
53311,Growing Ventricle,0.306,+13%,,+2%
53312,Twitching Blood Sac,0.775,+14%,+9%,
53313,Twitching Thorax,0.222,+11%,,+5%
53314,Germinated Ventricle,0.403,+12%,,+6%
53315,Twitching Heart Lump,0.431,+14%,,+2%
53316,Wriggling Vessel,0.775,+14%,+9%,
53317,Wriggling Blood Pump,0.708,+14%,,+7%
53318,Wriggling Blood Pump,0.267,,+6%,+4%
53319,Germinated Vessel,0.4,+11%,+9%,
53320,Germinated Trunk Tissue,0.256,,+7%,+2%
53321,Wriggling Vessel,0.708,+14%,,+7%
53322,Germinated Blood Sac,0.181,+12%,,+2%
53323,Twitching Heart Lump,0.819,+14%,,+9%
53324,Growing Aorta,0.111,+11%,,+3%
53325,Germinated Blood Sac,0.267,,+6%,+4%
53326,Wriggling Vessel,0.1,+11%,+6%,
53327,Twitching Blood Pump,0.3,+11%,+8%,
53328,Wriggling Vessel,0.389,+11%,,+8%
53329,Growing Muscle,0.5,+11%,,+10%
53330,Growing Aorta,0.256,,+7%,+2%
53331,Twitching Blood Sac,0.181,+12%,,+2%
53332,Germinated Thorax,0.425,+12%,+8%,
53333,Wriggling Muscle,0.356,,+8%,+2%
53334,Writhing Ventricle,0.225,+12%,+6%,
53335,Writhing Thorax,0.35,+13%,+6%,
53336,Writhing Aorta,0.167,+11%,,+4%
53337,Wriggling Muscle,0.489,,+6%,+8%
53338,Twitching Muscle,0.322,,+6%,+5%
53339,Twitching Ventricle,0.3,+11%,+8%,
53340,Writhing Vessel,0.1,+11%,+6%,
53341,Growing Blood Pump,0.056,+11%,,+2%
53342,Twitching Aorta,0.7,+15%,+7%,
53343,Germinated Trunk Tissue,1.0,+15%,+10%,
53344,Writhing Vessel,0.225,+12%,+6%,
53345,Writhing Heart Lump,0.333,+11%,,+7%
53346,Twitching Trunk Tissue,0.356,,+8%,+2%
53347,Wriggling Blood Pump,0.325,+12%,+7%,
53348,Germinated Blood Sac,0.111,+11%,,+3%
53349,Writhing Chamber,0.156,,+6%,+2%
53350,Writhing Blood Sac,0.35,+13%,+6%,
53351,Wriggling Blood Pump,0.433,,+6%,+7%
53352,Germinated Vessel,0.156,,+6%,+2%
53353,Germinated Heart Lump,0.056,+11%,,+2%
53354,Growing Aorta,0.222,+11%,,+5%
53355,Writhing Aorta,0.056,+11%,,+2%
53356,Writhing Blood Sac,0.789,,+9%,+8%
53357,Growing Chamber,0.306,+13%,,+2%
53358,Twitching Thorax,0.156,,+6%,+2%
53359,Wriggling Ventricle,0.367,,+7%,+4%
53360,Twitching Blood Pump,0.111,+11%,,+3%
53361,Twitching Heart Lump,0.292,+12%,,+4%
53362,Wriggling Thorax,0.431,+14%,,+2%
53363,Twitching Thorax,0.556,,+10%,+2%
53364,Wriggling Trunk Tissue,1.0,+15%,+10%,
53365,Wriggling Ventricle,0.181,+12%,,+2%
