Seed	Name	Perfection	Ship_Launcher_TakeOffCost
57836	Viscous Lobes	0.0	-6%
57837	Mucilaginous Clusters	0.0	-6%
57838	Viscous Brain Node	0.0	-6%
57839	Soft Brain Node	0.25	-7%
57840	Mucilaginous Lobes	0.0	-6%
57841	Mucilaginous Brain Node	0.0	-6%
57842	Glutinous Nodules	0.0	-6%
57843	Viscous Brain Node	0.25	-7%
57844	Fibrous Brain Node	0.5	-8%
57845	Glutinous Clusters	0.0	-6%
57846	Mucilaginous Brain Node	0.0	-6%
57847	Soft Brain Node	0.0	-6%
57848	Viscous Clusters	0.0	-6%
57849	Soft Bio-Anomaly	0.0	-6%
57850	Fibrous Brain Node	0.0	-6%
57851	Glutinous Lobes	0.0	-6%
57852	Fibrous Tendril	1.0	-10%
57853	Glutinous Bio-Anomaly	0.0	-6%
57854	Fibrous Lobes	0.0	-6%
57855	Soft Brain Node	0.0	-6%
57856	Fibrous Membrane	0.5	-8%
57857	Glutinous Lobes	0.0	-6%
57858	Viscous Membrane	0.75	-9%
57859	Glutinous Brain Node	0.0	-6%
57860	Fibrous Jelly	0.0	-6%
57861	Soft Lobes	0.0	-6%
57862	Fibrous Bio-Anomaly	0.0	-6%
57863	Viscous Tendril	0.0	-6%
57864	Soft Coils	0.25	-7%
57865	Mucilaginous Tendril	0.25	-7%
57866	Glutinous Membrane	0.0	-6%
57867	Soft Coils	0.0	-6%
57868	Mucilaginous Coils	0.0	-6%
57869	Mucilaginous Jelly	0.0	-6%
57870	Fibrous Brain Node	0.0	-6%
57871	Fibrous Brain Node	0.0	-6%
57872	Fibrous Clusters	0.0	-6%
57873	Viscous Brain Node	0.0	-6%
57874	Viscous Nodules	0.0	-6%
57875	Glutinous Membrane	0.75	-9%
57876	Glutinous Nodules	0.25	-7%
57877	Soft Tendril	0.0	-6%
57878	Fibrous Bio-Anomaly	0.0	-6%
57879	Fibrous Tendril	0.0	-6%
57880	Fibrous Lobes	0.0	-6%
57881	Mucilaginous Lobes	0.0	-6%
57882	Mucilaginous Clusters	0.0	-6%
57883	Soft Tendril	0.0	-6%
57884	Soft Coils	0.0	-6%
57885	Glutinous Jelly	0.0	-6%
57886	Glutinous Brain Node	0.0	-6%
57887	Glutinous Brain Node	0.0	-6%
57888	Glutinous Lobes	0.75	-9%
57889	Glutinous Brain Node	0.0	-6%
57890	Mucilaginous Tendril	0.0	-6%
57891	Soft Clusters	0.0	-6%
57892	Glutinous Membrane	0.0	-6%
57893	Fibrous Clusters	0.0	-6%
57894	Glutinous Coils	0.0	-6%
57895	Viscous Lobes	0.25	-7%
57896	Glutinous Coils	0.0	-6%
57897	Viscous Brain Node	0.0	-6%
57898	Glutinous Membrane	0.0	-6%
57899	Mucilaginous Brain Node	0.0	-6%
57900	Glutinous Clusters	0.0	-6%
57901	Viscous Membrane	0.0	-6%
57902	Fibrous Bio-Anomaly	0.0	-6%
57903	Mucilaginous Bio-Anomaly	0.0	-6%
57904	Glutinous Nodules	0.0	-6%
57905	Viscous Bio-Anomaly	0.0	-6%
57906	Viscous Clusters	0.0	-6%
57907	Viscous Clusters	0.0	-6%
57908	Mucilaginous Clusters	0.0	-6%
57909	Soft Brain Node	0.0	-6%
57910	Soft Tendril	0.0	-6%
57911	Soft Brain Node	0.0	-6%
57912	Mucilaginous Clusters	0.0	-6%
57913	Mucilaginous Coils	0.0	-6%
57914	Glutinous Brain Node	0.0	-6%
57915	Glutinous Clusters	0.0	-6%
57916	Mucilaginous Brain Node	0.0	-6%
57917	Mucilaginous Brain Node	0.0	-6%
57918	Soft Brain Node	0.0	-6%
57919	Mucilaginous Coils	0.25	-7%
57920	Mucilaginous Jelly	0.0	-6%
57921	Glutinous Nodules	0.0	-6%
57922	Mucilaginous Brain Node	0.0	-6%
57923	Viscous Brain Node	0.25	-7%
57924	Mucilaginous Nodules	0.0	-6%
57925	Soft Jelly	0.0	-6%
57926	Viscous Brain Node	0.0	-6%
57927	Viscous Nodules	0.0	-6%
57928	Soft Brain Node	0.0	-6%
57929	Mucilaginous Tendril	0.0	-6%
57930	Fibrous Lobes	0.0	-6%
57931	Viscous Lobes	0.0	-6%
57932	Viscous Nodules	0.0	-6%
57933	Fibrous Nodules	0.0	-6%
57934	Viscous Lobes	0.0	-6%
57935	Soft Coils	0.0	-6%
57936	Viscous Clusters	0.0	-6%
57937	Fibrous Lobes	0.0	-6%
57938	Fibrous Bio-Anomaly	0.25	-7%
57939	Glutinous Brain Node	0.0	-6%
57940	Viscous Lobes	0.0	-6%
57941	Soft Membrane	0.5	-8%
57942	Viscous Membrane	0.5	-8%
57943	Soft Brain Node	0.0	-6%
57944	Viscous Nodules	0.0	-6%
57945	Mucilaginous Jelly	0.5	-8%
57946	Viscous Coils	0.0	-6%
57947	Mucilaginous Lobes	0.0	-6%
57948	Viscous Bio-Anomaly	0.0	-6%
57949	Mucilaginous Coils	0.5	-8%
57950	Viscous Membrane	0.0	-6%
57951	Fibrous Tendril	0.0	-6%
57952	Glutinous Clusters	0.0	-6%
57953	Soft Lobes	0.0	-6%
57954	Glutinous Jelly	0.0	-6%
57955	Fibrous Nodules	0.0	-6%
57956	Viscous Coils	0.0	-6%
57957	Viscous Tendril	0.25	-7%
57958	Fibrous Membrane	0.0	-6%
57959	Soft Jelly	0.25	-7%
57960	Soft Bio-Anomaly	0.0	-6%
57961	Viscous Tendril	0.5	-8%
57962	Glutinous Nodules	0.0	-6%
57963	Viscous Brain Node	0.5	-8%
57964	Mucilaginous Clusters	0.0	-6%
57965	Fibrous Jelly	0.25	-7%
57966	Viscous Brain Node	0.0	-6%
57967	Fibrous Brain Node	0.0	-6%
57968	Soft Nodules	0.5	-8%
57969	Glutinous Tendril	0.0	-6%
57970	Glutinous Coils	0.0	-6%
57971	Mucilaginous Nodules	0.25	-7%
57972	Fibrous Membrane	0.0	-6%
57973	Viscous Coils	0.0	-6%
57974	Viscous Brain Node	0.0	-6%
57975	Fibrous Nodules	0.0	-6%
57976	Fibrous Brain Node	0.0	-6%
57977	Fibrous Jelly	0.0	-6%
57978	Soft Brain Node	0.0	-6%
57979	Glutinous Jelly	0.0	-6%
57980	Viscous Tendril	0.25	-7%
57981	Glutinous Bio-Anomaly	0.0	-6%
57982	Fibrous Clusters	0.0	-6%
57983	Fibrous Coils	0.0	-6%
57984	Soft Coils	0.0	-6%
57985	Glutinous Clusters	0.0	-6%
57986	Soft Brain Node	0.0	-6%
57987	Fibrous Lobes	0.0	-6%
57988	Viscous Lobes	0.0	-6%
57989	Glutinous Tendril	0.25	-7%
57990	Mucilaginous Bio-Anomaly	0.0	-6%
57991	Viscous Lobes	0.0	-6%
57992	Fibrous Bio-Anomaly	0.0	-6%
57993	Soft Bio-Anomaly	0.0	-6%
57994	Fibrous Bio-Anomaly	0.0	-6%
57995	Glutinous Membrane	0.0	-6%
57996	Mucilaginous Brain Node	0.0	-6%
57997	Viscous Bio-Anomaly	0.0	-6%
57998	Viscous Brain Node	0.0	-6%
57999	Soft Membrane	0.0	-6%
58000	Fibrous Bio-Anomaly	0.75	-9%
58001	Mucilaginous Nodules	0.0	-6%
58002	Glutinous Brain Node	0.0	-6%
58003	Glutinous Brain Node	0.0	-6%
58004	Viscous Nodules	0.25	-7%
58005	Viscous Coils	0.25	-7%
58006	Glutinous Coils	0.0	-6%
58007	Mucilaginous Coils	0.0	-6%
58008	Glutinous Clusters	0.0	-6%
58009	Glutinous Jelly	0.25	-7%
58010	Glutinous Brain Node	0.0	-6%
58011	Glutinous Bio-Anomaly	0.25	-7%
58012	Mucilaginous Bio-Anomaly	0.0	-6%
58013	Mucilaginous Nodules	0.0	-6%
58014	Soft Jelly	0.25	-7%
58015	Viscous Jelly	0.0	-6%
58016	Viscous Coils	1.0	-10%
58017	Mucilaginous Bio-Anomaly	0.0	-6%
58018	Mucilaginous Membrane	0.0	-6%
58019	Mucilaginous Membrane	0.0	-6%
58020	Mucilaginous Jelly	0.25	-7%
58021	Mucilaginous Membrane	0.75	-9%
58022	Soft Jelly	0.0	-6%
58023	Viscous Nodules	0.25	-7%
58024	Soft Brain Node	0.25	-7%
58025	Glutinous Jelly	0.0	-6%
58026	Soft Brain Node	0.0	-6%
58027	Fibrous Membrane	0.0	-6%
58028	Viscous Nodules	0.0	-6%
58029	Fibrous Membrane	0.0	-6%
58030	Viscous Tendril	0.0	-6%
58031	Mucilaginous Coils	0.0	-6%
58032	Mucilaginous Brain Node	0.0	-6%
58033	Glutinous Nodules	0.25	-7%
58034	Viscous Coils	0.25	-7%
58035	Mucilaginous Coils	0.0	-6%
58036	Soft Bio-Anomaly	0.0	-6%
58037	Soft Coils	0.0	-6%
58038	Fibrous Nodules	0.0	-6%
58039	Mucilaginous Brain Node	0.5	-8%
58040	Soft Coils	0.0	-6%
58041	Soft Nodules	0.0	-6%
58042	Glutinous Lobes	0.0	-6%
58043	Soft Brain Node	0.0	-6%
58044	Fibrous Clusters	0.0	-6%
58045	Viscous Membrane	0.75	-9%
58046	Glutinous Bio-Anomaly	0.0	-6%
58047	Soft Brain Node	0.0	-6%
58048	Soft Bio-Anomaly	0.0	-6%
58049	Soft Nodules	0.0	-6%
58050	Viscous Clusters	0.0	-6%
58051	Fibrous Tendril	0.5	-8%
58052	Viscous Brain Node	0.25	-7%
58053	Mucilaginous Brain Node	0.0	-6%
58054	Mucilaginous Nodules	0.5	-8%
58055	Soft Coils	0.0	-6%
58056	Mucilaginous Brain Node	0.0	-6%
58057	Fibrous Lobes	0.0	-6%
58058	Glutinous Jelly	0.0	-6%
58059	Viscous Nodules	0.5	-8%
58060	Soft Jelly	0.0	-6%
58061	Fibrous Brain Node	0.0	-6%
58062	Viscous Brain Node	0.75	-9%
58063	Fibrous Clusters	0.0	-6%
58064	Viscous Brain Node	0.0	-6%
58065	Soft Jelly	0.25	-7%
58066	Mucilaginous Membrane	0.75	-9%
58067	Soft Lobes	0.0	-6%
58068	Fibrous Lobes	0.0	-6%
58069	Mucilaginous Nodules	0.25	-7%
58070	Fibrous Tendril	0.0	-6%
58071	Fibrous Clusters	0.0	-6%
58072	Soft Clusters	0.0	-6%
58073	Soft Bio-Anomaly	0.0	-6%
58074	Glutinous Nodules	0.0	-6%
58075	Viscous Bio-Anomaly	0.0	-6%
58076	Soft Nodules	0.25	-7%
58077	Fibrous Lobes	0.0	-6%
58078	Mucilaginous Coils	0.0	-6%
58079	Viscous Lobes	0.0	-6%
58080	Soft Brain Node	0.5	-8%
58081	Viscous Membrane	0.0	-6%
58082	Fibrous Clusters	1.0	-10%
58083	Viscous Jelly	0.0	-6%
58084	Soft Coils	0.0	-6%
58085	Fibrous Membrane	0.0	-6%
58086	Fibrous Membrane	0.0	-6%
58087	Fibrous Clusters	0.0	-6%
58088	Glutinous Jelly	0.25	-7%
58089	Glutinous Membrane	0.0	-6%
58090	Soft Membrane	0.0	-6%
58091	Fibrous Bio-Anomaly	0.0	-6%
58092	Soft Nodules	0.75	-9%
58093	Fibrous Membrane	0.0	-6%
58094	Fibrous Membrane	0.5	-8%
58095	Soft Nodules	0.0	-6%
58096	Soft Brain Node	0.0	-6%
58097	Fibrous Coils	0.25	-7%
58098	Fibrous Brain Node	0.0	-6%
58099	Fibrous Bio-Anomaly	0.0	-6%
58100	Fibrous Coils	0.5	-8%
58101	Soft Lobes	0.0	-6%
58102	Fibrous Coils	0.0	-6%
58103	Soft Tendril	0.0	-6%
58104	Glutinous Membrane	0.5	-8%
58105	Fibrous Bio-Anomaly	0.25	-7%
58106	Glutinous Membrane	0.0	-6%
58107	Mucilaginous Tendril	0.0	-6%
58108	Soft Tendril	0.0	-6%
58109	Fibrous Coils	0.0	-6%
58110	Viscous Brain Node	0.0	-6%
58111	Viscous Coils	0.0	-6%
58112	Mucilaginous Membrane	0.0	-6%
58113	Viscous Clusters	0.25	-7%
58114	Viscous Bio-Anomaly	0.25	-7%
58115	Soft Nodules	0.0	-6%
58116	Fibrous Coils	0.0	-6%
58117	Soft Jelly	0.0	-6%
58118	Mucilaginous Nodules	0.0	-6%
58119	Fibrous Bio-Anomaly	0.0	-6%
58120	Mucilaginous Lobes	0.0	-6%
58121	Glutinous Brain Node	0.0	-6%
58122	Mucilaginous Jelly	0.0	-6%
58123	Glutinous Brain Node	0.25	-7%
58124	Fibrous Nodules	0.0	-6%
58125	Mucilaginous Brain Node	0.0	-6%
58126	Soft Brain Node	0.0	-6%
58127	Fibrous Brain Node	0.0	-6%
58128	Viscous Brain Node	0.0	-6%
58129	Viscous Tendril	0.75	-9%
58130	Mucilaginous Nodules	0.0	-6%
58131	Soft Bio-Anomaly	0.0	-6%
58132	Fibrous Nodules	0.25	-7%
58133	Glutinous Tendril	0.25	-7%
58134	Fibrous Brain Node	0.0	-6%
58135	Fibrous Brain Node	0.25	-7%
58136	Glutinous Jelly	0.0	-6%
58137	Mucilaginous Nodules	0.25	-7%
58138	Viscous Brain Node	0.0	-6%
58139	Soft Membrane	0.25	-7%
58140	Fibrous Coils	0.25	-7%
58141	Soft Coils	0.0	-6%
58142	Viscous Brain Node	0.0	-6%
58143	Fibrous Bio-Anomaly	1.0	-10%
58144	Viscous Brain Node	0.5	-8%
58145	Fibrous Brain Node	0.0	-6%
58146	Glutinous Jelly	0.25	-7%
58147	Fibrous Clusters	0.0	-6%
58148	Glutinous Membrane	0.0	-6%
58149	Soft Bio-Anomaly	0.25	-7%
58150	Soft Bio-Anomaly	0.0	-6%
58151	Fibrous Brain Node	0.0	-6%
58152	Mucilaginous Coils	0.0	-6%
58153	Fibrous Nodules	0.0	-6%
58154	Mucilaginous Coils	0.0	-6%
58155	Glutinous Brain Node	0.0	-6%
58156	Soft Brain Node	0.5	-8%
58157	Glutinous Membrane	0.0	-6%
58158	Fibrous Nodules	0.0	-6%
58159	Viscous Membrane	0.0	-6%
58160	Fibrous Lobes	0.0	-6%
58161	Glutinous Nodules	0.0	-6%
58162	Glutinous Membrane	0.0	-6%
58163	Fibrous Bio-Anomaly	0.0	-6%
58164	Mucilaginous Brain Node	0.75	-9%
58165	Glutinous Tendril	0.0	-6%
58166	Glutinous Lobes	0.0	-6%
58167	Soft Bio-Anomaly	0.0	-6%
58168	Fibrous Brain Node	0.0	-6%
58169	Glutinous Membrane	0.0	-6%
58170	Glutinous Clusters	0.0	-6%
58171	Soft Nodules	0.0	-6%
58172	Fibrous Brain Node	0.0	-6%
58173	Glutinous Brain Node	0.0	-6%
58174	Glutinous Bio-Anomaly	0.0	-6%
58175	Glutinous Membrane	0.5	-8%
58176	Fibrous Clusters	0.0	-6%
58177	Fibrous Jelly	0.0	-6%
58178	Viscous Bio-Anomaly	0.5	-8%
58179	Soft Membrane	0.0	-6%
58180	Soft Tendril	0.0	-6%
58181	Fibrous Bio-Anomaly	0.0	-6%
58182	Mucilaginous Tendril	1.0	-10%
58183	Glutinous Lobes	1.0	-10%
58184	Viscous Coils	0.5	-8%
58185	Mucilaginous Membrane	0.0	-6%
58186	Viscous Lobes	0.0	-6%
58187	Glutinous Brain Node	0.75	-9%
58188	Glutinous Jelly	0.0	-6%
58189	Fibrous Membrane	0.5	-8%
58190	Fibrous Nodules	0.0	-6%
58191	Glutinous Bio-Anomaly	0.0	-6%
58192	Mucilaginous Nodules	0.0	-6%
58193	Viscous Clusters	0.0	-6%
58194	Viscous Jelly	0.0	-6%
58195	Viscous Bio-Anomaly	0.5	-8%
58196	Mucilaginous Lobes	0.0	-6%
58197	Glutinous Bio-Anomaly	0.0	-6%
58198	Fibrous Lobes	0.0	-6%
58199	Soft Tendril	0.0	-6%
58200	Fibrous Coils	0.0	-6%
58201	Fibrous Nodules	0.25	-7%
58202	Mucilaginous Clusters	0.0	-6%
58203	Viscous Brain Node	0.25	-7%
58204	Fibrous Bio-Anomaly	1.0	-10%
58205	Viscous Tendril	0.0	-6%
58206	Viscous Coils	0.0	-6%
58207	Mucilaginous Brain Node	0.0	-6%
58208	Fibrous Clusters	0.0	-6%
58209	Fibrous Brain Node	0.0	-6%
58210	Soft Jelly	1.0	-10%
58211	Glutinous Nodules	0.0	-6%
58212	Glutinous Clusters	0.0	-6%
58213	Glutinous Nodules	0.0	-6%
58214	Mucilaginous Jelly	0.0	-6%
58215	Glutinous Jelly	0.0	-6%
58216	Glutinous Nodules	0.0	-6%
58217	Glutinous Clusters	0.0	-6%
58218	Fibrous Lobes	0.0	-6%
58219	Glutinous Brain Node	0.0	-6%
58220	Soft Tendril	1.0	-10%
58221	Glutinous Coils	0.0	-6%
58222	Mucilaginous Membrane	0.0	-6%
58223	Mucilaginous Bio-Anomaly	0.0	-6%
58224	Glutinous Tendril	0.0	-6%
58225	Soft Jelly	0.0	-6%
58226	Soft Membrane	0.0	-6%
58227	Soft Clusters	0.5	-8%
58228	Mucilaginous Tendril	0.0	-6%
58229	Glutinous Brain Node	0.0	-6%
58230	Soft Tendril	0.0	-6%
58231	Soft Bio-Anomaly	0.0	-6%
58232	Fibrous Nodules	0.0	-6%
58233	Fibrous Brain Node	1.0	-10%
58234	Glutinous Brain Node	0.25	-7%
58235	Viscous Clusters	0.0	-6%
58236	Mucilaginous Nodules	1.0	-10%
58237	Glutinous Jelly	0.25	-7%
58238	Viscous Bio-Anomaly	0.0	-6%
58239	Viscous Brain Node	0.0	-6%
58240	Soft Clusters	0.0	-6%
58241	Glutinous Clusters	0.0	-6%
58242	Soft Membrane	0.25	-7%
58243	Fibrous Clusters	0.25	-7%
58244	Viscous Clusters	0.0	-6%
58245	Viscous Clusters	0.0	-6%
58246	Fibrous Brain Node	0.0	-6%
58247	Soft Coils	0.0	-6%
58248	Fibrous Tendril	0.0	-6%
58249	Soft Membrane	0.0	-6%
58250	Soft Nodules	0.0	-6%
58251	Fibrous Tendril	0.0	-6%
58252	Mucilaginous Brain Node	0.0	-6%
58253	Soft Membrane	0.5	-8%
58254	Glutinous Membrane	0.0	-6%
58255	Viscous Jelly	0.0	-6%
58256	Glutinous Clusters	0.5	-8%
58257	Mucilaginous Coils	0.0	-6%
58258	Soft Lobes	0.0	-6%
58259	Soft Jelly	0.0	-6%
58260	Viscous Coils	0.25	-7%
58261	Fibrous Tendril	0.0	-6%
58262	Soft Lobes	0.0	-6%
58263	Soft Jelly	0.0	-6%
58264	Fibrous Nodules	0.25	-7%
58265	Glutinous Jelly	0.0	-6%
58266	Mucilaginous Membrane	0.0	-6%
58267	Fibrous Brain Node	0.0	-6%
58268	Mucilaginous Coils	0.25	-7%
58269	Soft Coils	0.5	-8%
58270	Mucilaginous Brain Node	0.0	-6%
58271	Mucilaginous Lobes	0.75	-9%
58272	Viscous Tendril	0.0	-6%
58273	Mucilaginous Bio-Anomaly	0.0	-6%
58274	Soft Membrane	0.0	-6%
58275	Mucilaginous Clusters	0.0	-6%
58276	Fibrous Lobes	0.0	-6%
58277	Fibrous Brain Node	0.25	-7%
58278	Glutinous Brain Node	0.0	-6%
58279	Mucilaginous Membrane	0.0	-6%
58280	Mucilaginous Bio-Anomaly	0.0	-6%
58281	Fibrous Bio-Anomaly	0.0	-6%
58282	Glutinous Brain Node	0.25	-7%
58283	Viscous Tendril	0.25	-7%
58284	Glutinous Membrane	0.25	-7%
58285	Soft Membrane	0.0	-6%
58286	Soft Jelly	0.25	-7%
58287	Mucilaginous Clusters	0.0	-6%
58288	Viscous Jelly	0.0	-6%
58289	Glutinous Coils	0.0	-6%
58290	Glutinous Coils	0.0	-6%
58291	Viscous Lobes	0.0	-6%
58292	Viscous Nodules	0.25	-7%
58293	Fibrous Lobes	0.0	-6%
58294	Viscous Clusters	0.0	-6%
58295	Glutinous Clusters	0.0	-6%
58296	Fibrous Jelly	0.0	-6%
58297	Viscous Coils	0.0	-6%
58298	Glutinous Coils	0.75	-9%
58299	Mucilaginous Nodules	0.0	-6%
58300	Soft Nodules	0.25	-7%
58301	Viscous Lobes	0.0	-6%
58302	Soft Tendril	0.5	-8%
58303	Soft Brain Node	0.0	-6%
58304	Viscous Nodules	0.0	-6%
58305	Viscous Brain Node	0.5	-8%
58306	Fibrous Brain Node	0.0	-6%
58307	Soft Brain Node	0.25	-7%
58308	Soft Coils	0.0	-6%
58309	Glutinous Nodules	1.0	-10%
58310	Viscous Jelly	1.0	-10%
58311	Viscous Lobes	0.0	-6%
58312	Glutinous Nodules	0.25	-7%
58313	Viscous Lobes	0.25	-7%
58314	Glutinous Brain Node	0.5	-8%
58315	Fibrous Clusters	0.0	-6%
58316	Mucilaginous Brain Node	0.0	-6%
58317	Viscous Lobes	0.0	-6%
58318	Mucilaginous Membrane	1.0	-10%
58319	Viscous Nodules	1.0	-10%
58320	Viscous Clusters	0.0	-6%
58321	Soft Jelly	0.75	-9%
58322	Glutinous Membrane	0.0	-6%
58323	Glutinous Tendril	0.0	-6%
58324	Fibrous Clusters	0.0	-6%
58325	Mucilaginous Clusters	0.0	-6%
58326	Fibrous Clusters	0.0	-6%
58327	Viscous Tendril	0.5	-8%
58328	Soft Nodules	0.5	-8%
58329	Fibrous Lobes	0.0	-6%
58330	Fibrous Membrane	0.0	-6%
58331	Mucilaginous Clusters	0.0	-6%
58332	Mucilaginous Tendril	0.0	-6%
58333	Fibrous Tendril	0.0	-6%
58334	Fibrous Lobes	0.0	-6%
58335	Viscous Jelly	0.25	-7%
58336	Viscous Brain Node	0.75	-9%
58337	Soft Coils	0.0	-6%
58338	Viscous Coils	0.0	-6%
58339	Glutinous Jelly	0.0	-6%
58340	Glutinous Tendril	0.5	-8%
58341	Viscous Lobes	0.0	-6%
58342	Soft Coils	0.0	-6%
58343	Soft Brain Node	0.0	-6%
58344	Fibrous Bio-Anomaly	0.25	-7%
58345	Mucilaginous Membrane	0.5	-8%
58346	Glutinous Coils	0.0	-6%
58347	Glutinous Membrane	0.0	-6%
58348	Viscous Membrane	0.0	-6%
58349	Soft Membrane	0.5	-8%
58350	Glutinous Bio-Anomaly	0.0	-6%
58351	Mucilaginous Lobes	0.0	-6%
58352	Viscous Clusters	0.0	-6%
58353	Fibrous Lobes	1.0	-10%
58354	Soft Brain Node	0.0	-6%
58355	Glutinous Lobes	0.0	-6%
58356	Soft Jelly	0.5	-8%
58357	Viscous Bio-Anomaly	0.0	-6%
58358	Mucilaginous Tendril	0.75	-9%
58359	Mucilaginous Jelly	0.75	-9%
58360	Mucilaginous Nodules	0.0	-6%
58361	Fibrous Jelly	0.0	-6%
58362	Mucilaginous Brain Node	0.0	-6%
58363	Fibrous Bio-Anomaly	0.0	-6%
58364	Glutinous Bio-Anomaly	0.0	-6%
58365	Viscous Membrane	0.0	-6%
58366	Fibrous Brain Node	0.0	-6%
58367	Soft Clusters	0.0	-6%
58368	Viscous Clusters	0.0	-6%
58369	Viscous Membrane	0.0	-6%
58370	Mucilaginous Brain Node	0.0	-6%
58371	Glutinous Nodules	0.0	-6%
58372	Viscous Brain Node	0.0	-6%
58373	Fibrous Membrane	0.0	-6%
58374	Viscous Coils	0.0	-6%
58375	Fibrous Lobes	0.0	-6%
58376	Fibrous Membrane	0.0	-6%
58377	Fibrous Nodules	0.0	-6%
58378	Soft Membrane	0.0	-6%
58379	Fibrous Nodules	0.5	-8%
58380	Glutinous Membrane	0.75	-9%
58381	Glutinous Bio-Anomaly	0.0	-6%
58382	Soft Brain Node	0.0	-6%
58383	Glutinous Lobes	0.0	-6%
58384	Viscous Jelly	0.0	-6%
58385	Soft Clusters	0.5	-8%
58386	Fibrous Coils	0.5	-8%
58387	Glutinous Tendril	0.0	-6%
58388	Viscous Lobes	0.5	-8%
58389	Glutinous Brain Node	0.25	-7%
58390	Fibrous Membrane	0.0	-6%
58391	Fibrous Lobes	0.25	-7%
58392	Soft Lobes	0.75	-9%
58393	Viscous Tendril	0.0	-6%
58394	Mucilaginous Jelly	0.0	-6%
58395	Soft Jelly	0.0	-6%
58396	Mucilaginous Brain Node	0.0	-6%
58397	Mucilaginous Bio-Anomaly	0.0	-6%
58398	Viscous Jelly	0.0	-6%
58399	Soft Coils	0.75	-9%
58400	Fibrous Brain Node	0.0	-6%
58401	Viscous Coils	0.0	-6%
58402	Glutinous Lobes	0.0	-6%
58403	Soft Tendril	0.0	-6%
58404	Mucilaginous Lobes	0.0	-6%
58405	Soft Brain Node	0.5	-8%
58406	Viscous Lobes	0.75	-9%
58407	Mucilaginous Jelly	0.0	-6%
58408	Glutinous Lobes	0.0	-6%
58409	Fibrous Coils	0.0	-6%
58410	Glutinous Jelly	0.0	-6%
58411	Fibrous Brain Node	0.0	-6%
58412	Mucilaginous Tendril	0.25	-7%
58413	Viscous Tendril	0.0	-6%
58414	Glutinous Tendril	0.0	-6%
58415	Fibrous Lobes	0.0	-6%
58416	Viscous Coils	0.25	-7%
58417	Soft Tendril	0.0	-6%
58418	Glutinous Nodules	0.0	-6%
58419	Viscous Jelly	0.0	-6%
58420	Fibrous Jelly	0.25	-7%
58421	Mucilaginous Jelly	0.0	-6%
58422	Soft Clusters	0.25	-7%
58423	Soft Brain Node	0.75	-9%
58424	Glutinous Clusters	0.25	-7%
58425	Fibrous Membrane	0.0	-6%
58426	Soft Clusters	0.0	-6%
58427	Viscous Nodules	0.0	-6%
58428	Viscous Brain Node	0.0	-6%
58429	Mucilaginous Lobes	0.25	-7%
58430	Mucilaginous Brain Node	0.25	-7%
58431	Mucilaginous Coils	0.0	-6%
58432	Mucilaginous Jelly	0.0	-6%
58433	Fibrous Membrane	0.25	-7%
58434	Soft Clusters	0.0	-6%
58435	Mucilaginous Lobes	0.0	-6%
58436	Fibrous Coils	0.0	-6%
58437	Glutinous Bio-Anomaly	0.0	-6%
58438	Fibrous Lobes	0.0	-6%
58439	Viscous Lobes	0.0	-6%
58440	Soft Membrane	0.0	-6%
58441	Mucilaginous Membrane	0.25	-7%
58442	Fibrous Membrane	0.0	-6%
58443	Soft Coils	0.0	-6%
58444	Fibrous Coils	0.0	-6%
58445	Soft Brain Node	0.5	-8%
58446	Mucilaginous Brain Node	0.0	-6%
58447	Viscous Bio-Anomaly	0.0	-6%
58448	Soft Nodules	0.0	-6%
58449	Glutinous Coils	0.0	-6%
58450	Fibrous Nodules	0.0	-6%
58451	Fibrous Brain Node	0.0	-6%
58452	Fibrous Coils	0.0	-6%
58453	Viscous Clusters	0.0	-6%
58454	Mucilaginous Brain Node	0.0	-6%
58455	Glutinous Nodules	0.0	-6%
58456	Viscous Tendril	0.0	-6%
58457	Mucilaginous Tendril	0.0	-6%
58458	Soft Coils	0.0	-6%
58459	Fibrous Clusters	0.0	-6%
58460	Glutinous Clusters	0.0	-6%
58461	Mucilaginous Bio-Anomaly	0.0	-6%
58462	Fibrous Tendril	0.0	-6%
58463	Fibrous Bio-Anomaly	0.0	-6%
58464	Viscous Coils	0.0	-6%
58465	Soft Brain Node	0.0	-6%
58466	Mucilaginous Brain Node	0.25	-7%
58467	Fibrous Brain Node	0.25	-7%
58468	Mucilaginous Membrane	0.0	-6%
58469	Mucilaginous Coils	1.0	-10%
58470	Viscous Nodules	0.0	-6%
58471	Mucilaginous Lobes	0.0	-6%
58472	Soft Nodules	0.0	-6%
58473	Fibrous Membrane	0.25	-7%
58474	Glutinous Brain Node	0.0	-6%
58475	Soft Brain Node	0.0	-6%
58476	Soft Bio-Anomaly	0.0	-6%
58477	Viscous Bio-Anomaly	0.0	-6%
58478	Soft Membrane	0.0	-6%
58479	Glutinous Membrane	0.0	-6%
58480	Soft Jelly	0.0	-6%
58481	Soft Nodules	0.0	-6%
58482	Mucilaginous Lobes	0.5	-8%
58483	Mucilaginous Nodules	0.0	-6%
58484	Soft Lobes	0.0	-6%
58485	Viscous Brain Node	0.0	-6%
58486	Mucilaginous Brain Node	0.0	-6%
58487	Viscous Bio-Anomaly	1.0	-10%
58488	Mucilaginous Nodules	0.0	-6%
58489	Soft Nodules	0.0	-6%
58490	Glutinous Jelly	0.0	-6%
