sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage,Ship_Weapons_ShieldLeech
41599,Focused Projector,0.042,,,+52%
41600,Wandering Retina,0.0,+36%,+16%,
41601,Glassy Retina,0.316,+48%,,
41602,Glassy Lens,0.333,,+18%,
41603,Glassy Cornea,0.421,+52%,,
41604,Focused Mirror,0.046,,+17%,+50%
41605,Glassy Cornea,0.053,+38%,,
41606,Glassy Pupil,0.0,+36%,,
41607,Fixated Reflector,0.167,,,+58%
41608,Focused Iris,0.0,,,+50%
41609,Glassy Aperture,0.0,+36%,,
41610,Focused Cornea,0.167,,+17%,
41611,Restless Retina,0.0,+36%,,
41612,Restless Mirror,0.216,,+16%,+56%
41613,Focused Retina,0.0,,,+50%
41614,Glassy Pupil,0.062,,,+53%
41615,Glassy Aperture,0.188,,,+59%
41616,Focused Cornea,0.0,+36%,,+50%
41617,Fixated Projector,0.167,,+17%,
41618,Focused Pupil,0.289,+47%,,
41619,Focused Cornea,0.211,+44%,,
41620,Glassy Reflector,0.0,,+16%,
41621,Focused Lens,0.105,+40%,,
41622,Focused Pupil,0.25,,,+62%
41623,Wandering Lens,0.375,,,+68%
41624,Glassy Lens,0.0,,+16%,
41625,Focused Reflector,0.125,,,+56%
41626,Wandering Cornea,0.138,,+19%,+50%
41627,Fixated Lens,0.044,+37%,+16%,
41628,Fixated Reflector,0.0,+36%,,
41629,Focused Reflector,0.0,+36%,,
41630,Fixated Retina,0.167,,+17%,
41631,Glassy Iris,0.0,+36%,,
41632,Wandering Aperture,0.0,+36%,+16%,
41633,Glassy Iris,0.0,,,+50%
41634,Restless Pupil,0.374,+50%,,+52%
41635,Wandering Mirror,0.0,,+16%,
41636,Fixated Mirror,0.243,+39%,+18%,
41637,Restless Lens,0.395,+51%,,
41638,Wandering Iris,0.256,+40%,,+57%
41639,Wandering Mirror,0.0,,+16%,+50%
41640,Focused Retina,0.261,,+17%,+56%
41641,Wandering Lens,0.33,+41%,+18%,
41642,Glassy Iris,0.467,+53%,,+53%
41643,Fixated Iris,0.208,,,+60%
41644,Fixated Lens,0.026,+37%,,
41645,Fixated Projector,0.0,,+16%,
41646,Glassy Fluids,0.368,+50%,,
41647,Glassy Projector,0.5,,+19%,
41648,Restless Pupil,0.0,,+16%,
41649,Wandering Retina,0.0,,+16%,
41650,Wandering Mirror,0.19,,+17%,+54%
41651,Focused Aperture,0.237,+45%,,
41652,Restless Iris,0.088,+38%,+16%,
41653,Wandering Cornea,0.116,+36%,,+55%
41654,Restless Cornea,0.167,,+17%,
41655,Focused Aperture,0.132,+39%,+16%,
41656,Restless Lens,0.458,,,+72%
41657,Focused Projector,0.447,+53%,,
41658,Focused Fluids,0.292,,,+64%
41659,Focused Cornea,0.132,+41%,,
41660,Wandering Mirror,0.146,,,+57%
41661,Focused Pupil,0.036,,+16%,+51%
41662,Focused Cornea,0.105,+40%,,
41663,Wandering Retina,0.062,,,+53%
41664,Wandering Mirror,0.0,,+16%,
41665,Glassy Reflector,0.167,,+17%,
41666,Fixated Iris,0.0,,,+50%
41667,Focused Pupil,0.417,,,+70%
41668,Wandering Projector,0.257,+47%,,+50%
41669,Restless Mirror,0.021,,,+51%
41670,Wandering Lens,0.146,,,+57%
41671,Restless Pupil,0.105,+40%,,
41672,Fixated Reflector,0.188,,,+59%
41673,Wandering Aperture,0.042,,,+52%
41674,Fixated Mirror,0.487,,+18%,+61%
41675,Wandering Lens,0.368,+50%,,
41676,Restless Pupil,0.693,,+17%,+68%
41677,Fixated Reflector,0.395,+51%,,
41678,Wandering Pupil,0.0,,+16%,
41679,Wandering Aperture,0.359,,+16%,+60%
41680,Wandering Aperture,0.5,,+19%,
41681,Wandering Reflector,0.163,+41%,,+52%
41682,Focused Reflector,0.0,+36%,+16%,
41683,Fixated Lens,0.0,,,+50%
41684,Wandering Fluids,0.5,,+19%,
41685,Focused Cornea,0.211,+44%,,
41686,Glassy Cornea,0.333,,+18%,
41687,Restless Mirror,0.626,+49%,+17%,
41688,Focused Reflector,0.722,+53%,,+64%
41689,Glassy Mirror,0.167,,,+58%
41690,Focused Fluids,0.208,,,+60%
41691,Focused Projector,0.312,,,+65%
41692,Wandering Mirror,0.462,+44%,+18%,
41693,Glassy Cornea,0.0,+36%,,
41694,Wandering Aperture,0.417,,,+70%
41695,Focused Iris,0.021,,,+51%
41696,Glassy Retina,0.0,,+16%,
41697,Focused Cornea,0.271,,,+63%
41698,Fixated Projector,0.144,,+16%,+54%
41699,Glassy Lens,0.0,,+16%,
41700,Fixated Iris,0.333,,+18%,
41701,Restless Mirror,0.846,,+18%,+71%
41702,Focused Pupil,0.111,+36%,+18%,
41703,Focused Pupil,0.5,,,+74%
41704,Fixated Mirror,0.342,+49%,,
41705,Focused Pupil,0.349,+44%,,+57%
41706,Wandering Retina,0.083,,,+54%
41707,Glassy Aperture,0.0,,+16%,
41708,Focused Lens,0.211,+44%,,
41709,Restless Cornea,0.289,+47%,,
41710,Restless Fluids,0.0,+36%,,+50%
41711,Fixated Fluids,0.108,,+16%,+53%
41712,Fixated Projector,0.605,+46%,+19%,
41713,Glassy Fluids,0.237,+45%,,
41714,Glassy Iris,0.263,+46%,,
41715,Glassy Aperture,0.167,,+17%,
41716,Restless Iris,0.0,,,+50%
41717,Focused Cornea,0.349,+42%,,+59%
41718,Fixated Retina,0.167,,+17%,
41719,Glassy Cornea,0.047,+38%,,+50%
41720,Fixated Mirror,0.229,,,+61%
41721,Wandering Lens,0.0,,,+50%
41722,Fixated Projector,0.211,+44%,,
41723,Fixated Pupil,0.0,+36%,,
41724,Restless Mirror,0.0,,+16%,
41725,Fixated Cornea,0.186,+38%,,+56%
41726,Fixated Cornea,0.0,,,+50%
41727,Wandering Lens,0.0,,+16%,
41728,Fixated Retina,0.026,+37%,,
41729,Glassy Mirror,0.396,,,+69%
41730,Restless Pupil,0.575,,+16%,+66%
41731,Restless Iris,0.5,+55%,,
41732,Fixated Projector,0.0,+36%,,
41733,Fixated Iris,0.801,+53%,+17%,
41734,Wandering Iris,0.5,,+19%,
41735,Wandering Aperture,0.158,+42%,,
41736,Focused Retina,0.263,+46%,,
41737,Wandering Mirror,0.0,,+16%,
41738,Fixated Cornea,0.5,+55%,,
41739,Focused Projector,0.167,,+17%,
41740,Focused Iris,0.0,,,+50%
41741,Glassy Cornea,0.167,,+17%,
41742,Restless Iris,0.354,,,+67%
41743,Wandering Retina,0.0,,,+50%
41744,Restless Mirror,0.211,+44%,,
41745,Restless Reflector,0.333,,+18%,
41746,Focused Mirror,0.0,,+16%,
41747,Focused Lens,0.0,+36%,,
41748,Glassy Cornea,0.0,+36%,,
41749,Glassy Projector,0.167,,+17%,
41750,Wandering Retina,0.229,,,+61%
41751,Wandering Iris,0.307,+43%,+16%,
41752,Restless Cornea,0.417,,,+70%
41753,Restless Lens,0.079,+39%,,
41754,Focused Reflector,0.056,+36%,+17%,
41755,Glassy Retina,0.5,,+19%,
41756,Focused Mirror,0.0,,+16%,
41757,Restless Iris,0.271,,,+63%
41758,Focused Reflector,0.0,+36%,,
41759,Fixated Mirror,0.289,+47%,,
41760,Glassy Fluids,0.0,,+16%,
41761,Wandering Aperture,0.0,,+16%,
41762,Restless Iris,0.0,,,+50%
41763,Restless Fluids,0.079,+39%,,
41764,Fixated Iris,0.956,+54%,+19%,
41765,Fixated Retina,0.209,+40%,,+55%
41766,Fixated Aperture,0.0,,+16%,
41767,Glassy Lens,0.479,,,+73%
41768,Focused Aperture,0.0,,+16%,
41769,Restless Retina,0.023,+37%,,+50%
41770,Fixated Retina,0.167,,+17%,
41771,Fixated Projector,0.0,,+16%,
41772,Wandering Reflector,0.0,,+16%,
41773,Focused Cornea,0.211,+37%,+19%,
41774,Restless Pupil,0.167,,+17%,
41775,Fixated Cornea,0.167,+36%,+19%,
41776,Focused Aperture,0.28,+44%,,+54%
41777,Glassy Reflector,0.184,+43%,,
41778,Fixated Iris,0.174,,+19%,+51%
41779,Wandering Reflector,0.626,+41%,,+72%
41780,Restless Iris,0.745,+52%,,+66%
41781,Restless Lens,0.0,,+16%,
41782,Focused Lens,0.0,+36%,,
41783,Fixated Cornea,0.0,,,+50%
41784,Focused Aperture,0.333,,+18%,
41785,Glassy Fluids,0.0,,,+50%
41786,Wandering Lens,0.0,,+16%,
41787,Fixated Lens,0.0,,+16%,
41788,Fixated Cornea,0.263,+46%,,
41789,Wandering Cornea,0.857,+53%,+18%,
41790,Restless Cornea,0.026,+37%,,
41791,Focused Mirror,0.5,+55%,,
41792,Glassy Retina,0.132,+41%,,
41793,Focused Aperture,0.395,+51%,,
41794,Focused Aperture,0.132,+39%,+16%,
41795,Restless Fluids,0.167,,+17%,
41796,Fixated Aperture,0.0,,+16%,
41797,Wandering Reflector,0.167,,+17%,
41798,Restless Reflector,0.0,,+16%,
41799,Focused Reflector,0.0,,+16%,
41800,Glassy Mirror,0.132,+39%,+16%,
41801,Fixated Aperture,0.702,+52%,+16%,
41802,Restless Iris,0.0,,+16%,+50%
41803,Wandering Mirror,0.289,+47%,,
41804,Focused Mirror,0.467,,+16%,+63%
41805,Fixated Aperture,0.316,+48%,,
41806,Fixated Projector,0.167,,+17%,
41807,Restless Aperture,0.396,,,+69%
41808,Wandering Fluids,0.079,+39%,,
41809,Glassy Fluids,0.026,+37%,,
41810,Fixated Aperture,0.271,,,+63%
41811,Restless Retina,0.289,+47%,,
41812,Restless Mirror,0.0,+36%,,
41813,Focused Reflector,0.35,+46%,,+55%
41814,Restless Retina,0.421,+52%,,
41815,Focused Projector,0.104,,,+55%
41816,Glassy Fluids,0.208,,,+60%
41817,Fixated Lens,0.49,+53%,,+54%
41818,Restless Projector,0.246,,+19%,+53%
41819,Restless Aperture,0.132,+41%,,
41820,Fixated Pupil,0.0,,,+50%
41821,Fixated Cornea,0.79,+48%,,+72%
41822,Glassy Cornea,0.396,,,+69%
41823,Restless Reflector,0.647,,+16%,+68%
41824,Glassy Pupil,0.056,+36%,+17%,
41825,Fixated Projector,0.292,,,+64%
41826,Fixated Cornea,0.026,+37%,,
41827,Restless Fluids,0.053,+38%,,
41828,Fixated Reflector,0.582,+48%,+17%,
41829,Restless Iris,0.5,+55%,,
41830,Fixated Cornea,0.088,+38%,+16%,
41831,Fixated Pupil,0.351,+44%,+16%,
41832,Fixated Reflector,0.333,,+18%,
41833,Fixated Iris,0.0,,+16%,
41834,Focused Retina,0.0,,,+50%
41835,Fixated Fluids,0.5,,+19%,
41836,Glassy Pupil,0.79,,+16%,+72%
41837,Focused Reflector,0.0,+36%,,
41838,Wandering Projector,0.167,,,+58%
41839,Fixated Reflector,0.044,+37%,+16%,
41840,Restless Projector,0.833,+55%,+16%,
41841,Restless Reflector,0.372,+41%,,+61%
41842,Glassy Pupil,0.5,,+19%,
41843,Wandering Aperture,0.425,,+19%,+58%
41844,Focused Mirror,0.5,,+19%,
41845,Wandering Pupil,0.105,+40%,,
41846,Glassy Aperture,0.042,,,+52%
41847,Wandering Pupil,0.167,,+17%,
41848,Glassy Fluids,0.312,,,+65%
41849,Focused Reflector,0.0,,+16%,
41850,Focused Mirror,0.0,,+16%,
41851,Glassy Fluids,0.21,,+19%,+52%
41852,Wandering Aperture,0.0,,+16%,+50%
41853,Focused Iris,0.188,,,+59%
41854,Glassy Iris,0.167,,+17%,
41855,Focused Fluids,0.128,,+18%,+51%
41856,Fixated Pupil,0.5,,+19%,
41857,Restless Fluids,0.143,+38%,+17%,
41858,Glassy Mirror,0.062,,,+53%
41859,Restless Fluids,0.0,,+16%,
41860,Glassy Pupil,0.138,,+19%,+50%
41861,Wandering Retina,0.681,+49%,+18%,
41862,Restless Reflector,0.0,,+16%,
41863,Wandering Cornea,0.167,,+17%,
41864,Glassy Aperture,0.079,+39%,,
41865,Wandering Aperture,0.175,+40%,+16%,
41866,Restless Fluids,0.167,,+17%,
41867,Focused Reflector,0.0,,+16%,
41868,Wandering Pupil,0.526,+48%,+16%,
41869,Restless Iris,0.138,,+19%,+50%
41870,Restless Pupil,0.047,+38%,,+50%
41871,Focused Pupil,0.167,,+17%,
41872,Glassy Fluids,0.026,+37%,,
41873,Restless Mirror,0.158,+42%,,
41874,Focused Projector,0.316,+48%,,
41875,Restless Reflector,0.211,+44%,,
41876,Glassy Reflector,0.289,+47%,,
41877,Wandering Iris,0.216,,+16%,+56%
41878,Focused Cornea,0.146,,,+57%
41879,Focused Cornea,0.021,,,+51%
41880,Focused Cornea,0.312,,,+65%
41881,Restless Aperture,0.099,+37%,+17%,
41882,Focused Projector,0.503,,+16%,+64%
41883,Fixated Mirror,0.0,,+16%,
41884,Glassy Mirror,0.167,,+17%,
41885,Wandering Reflector,0.0,+36%,,
41886,Fixated Reflector,0.342,+49%,,
41887,Wandering Lens,0.105,+40%,,
41888,Focused Projector,0.0,,+16%,
41889,Glassy Fluids,0.0,,+16%,
41890,Glassy Fluids,0.0,+36%,,
41891,Focused Aperture,0.351,+51%,,+50%
41892,Restless Iris,0.026,+37%,,
41893,Wandering Lens,0.5,,+19%,
41894,Restless Aperture,0.023,+37%,,+50%
41895,Focused Mirror,0.441,,+17%,+61%
41896,Fixated Pupil,0.0,+36%,,
41897,Restless Fluids,0.354,,,+67%
41898,Focused Mirror,0.0,+36%,,
41899,Glassy Reflector,0.275,+41%,+17%,
41900,Focused Pupil,0.438,,,+71%
41901,Restless Projector,0.575,,+16%,+66%
41902,Focused Mirror,0.583,+54%,,+57%
41903,Fixated Lens,0.079,+39%,,
41904,Fixated Iris,0.0,,+16%,
41905,Focused Aperture,0.108,,+16%,+53%
41906,Fixated Mirror,0.395,+43%,,+60%
41907,Glassy Projector,0.438,,,+71%
41908,Restless Retina,0.125,,,+56%
41909,Wandering Mirror,0.0,,+16%,
41910,Restless Iris,0.461,,+19%,+59%
41911,Fixated Pupil,0.25,,,+62%
41912,Glassy Aperture,0.458,,,+72%
41913,Fixated Lens,0.209,+37%,,+58%
41914,Fixated Projector,0.343,,+18%,+57%
41915,Restless Cornea,0.647,,+16%,+68%
41916,Wandering Aperture,0.237,+45%,,
41917,Focused Cornea,0.474,+54%,,
41918,Wandering Mirror,0.582,+50%,,+61%
41919,Restless Lens,0.062,,,+53%
41920,Focused Projector,0.062,,,+53%
41921,Wandering Fluids,0.55,+46%,+18%,
41922,Restless Mirror,0.0,,+16%,
41923,Focused Projector,0.287,,+16%,+58%
41924,Fixated Retina,0.132,+41%,,
41925,Focused Iris,0.0,,,+50%
41926,Focused Cornea,0.158,+42%,,
41927,Glassy Pupil,0.0,,,+50%
41928,Focused Retina,0.5,,+19%,
41929,Glassy Aperture,0.044,+37%,+16%,
41930,Wandering Pupil,0.486,+36%,,+71%
41931,Fixated Aperture,0.209,+40%,,+55%
41932,Wandering Reflector,0.862,,+16%,+74%
41933,Fixated Iris,0.292,,,+64%
41934,Restless Mirror,0.575,,+16%,+66%
41935,Glassy Aperture,0.079,+39%,,
41936,Focused Projector,0.292,,,+64%
41937,Restless Projector,0.167,,+17%,
41938,Focused Cornea,0.042,,,+52%
41939,Fixated Projector,0.232,+37%,,+59%
41940,Focused Iris,0.333,,+18%,
41941,Restless Aperture,0.167,,+17%,
41942,Fixated Projector,0.629,+52%,,+61%
41943,Focused Mirror,0.0,,,+50%
41944,Glassy Mirror,0.0,,,+50%
41945,Fixated Reflector,0.0,,+16%,
41946,Focused Cornea,0.026,+37%,,
41947,Focused Lens,0.079,+39%,,
41948,Focused Reflector,0.421,+54%,,+50%
41949,Fixated Mirror,0.396,,,+69%
41950,Restless Cornea,0.0,,,+50%
41951,Restless Fluids,0.2,,+18%,+53%
41952,Wandering Projector,0.021,,,+51%
41953,Focused Aperture,0.333,,+18%,
41954,Glassy Iris,0.0,,+16%,
41955,Focused Aperture,0.053,+38%,,
41956,Glassy Aperture,0.0,+36%,,
41957,Glassy Fluids,0.0,,+16%,
41958,Wandering Lens,0.292,,,+64%
41959,Wandering Pupil,0.07,+37%,,+52%
41960,Glassy Pupil,0.298,+39%,+19%,
41961,Restless Cornea,0.506,+45%,+18%,
41962,Wandering Pupil,0.647,,+16%,+68%
41963,Wandering Aperture,0.0,+36%,,
41964,Restless Retina,0.35,+47%,,+54%
41965,Glassy Iris,0.316,+48%,,
41966,Focused Lens,0.0,+36%,,
41967,Restless Iris,0.105,+40%,,
41968,Restless Reflector,0.0,,,+50%
41969,Focused Projector,0.0,,+16%,
41970,Wandering Iris,0.289,+47%,,
41971,Fixated Iris,0.0,,+16%,
41972,Focused Lens,0.036,,+16%,+51%
41973,Restless Aperture,0.605,+46%,+19%,
41974,Restless Mirror,0.0,,+16%,
41975,Focused Retina,0.158,+42%,,
41976,Wandering Fluids,0.104,,,+55%
41977,Fixated Pupil,0.342,+49%,,
41978,Wandering Fluids,0.021,,,+51%
41979,Fixated Aperture,0.146,,,+57%
41980,Focused Pupil,0.105,+40%,,
41981,Fixated Aperture,0.167,,+17%,
41982,Focused Projector,0.375,,,+68%
41983,Restless Mirror,0.354,,,+67%
41984,Fixated Lens,0.333,,+18%,
41985,Restless Iris,0.143,+38%,+17%,
41986,Wandering Projector,0.132,+41%,,
41987,Focused Lens,0.18,,+16%,+55%
41988,Focused Iris,0.158,+42%,,
41989,Glassy Cornea,0.139,+38%,,+54%
41990,Glassy Reflector,0.5,,+19%,
41991,Focused Reflector,0.451,,+18%,+60%
41992,Restless Iris,0.467,+52%,,+54%
41993,Glassy Pupil,0.167,,+17%,
41994,Focused Retina,0.0,,+16%,
41995,Fixated Mirror,0.167,,+17%,
41996,Fixated Fluids,0.023,+37%,,+50%
41997,Wandering Fluids,0.167,,+17%,
41998,Restless Cornea,0.053,+38%,,
41999,Focused Pupil,0.55,+46%,+18%,
42000,Glassy Retina,0.0,,+16%,+50%
42001,Fixated Lens,0.208,,,+60%
42002,Fixated Cornea,0.069,+36%,,+53%
42003,Restless Retina,0.292,,,+64%
42004,Glassy Aperture,0.0,+36%,,
42005,Fixated Lens,0.261,,+17%,+56%
42006,Restless Mirror,0.237,+45%,,
42007,Wandering Reflector,0.026,+37%,,
42008,Restless Cornea,0.297,,+17%,+57%
42009,Restless Iris,0.354,,,+67%
42010,Fixated Retina,0.479,,,+73%
42011,Fixated Fluids,0.167,,+17%,
42012,Focused Pupil,0.0,,+16%,
42013,Glassy Projector,0.14,+41%,,+51%
42014,Restless Pupil,0.0,+36%,+16%,
42015,Restless Reflector,0.208,,,+60%
42016,Fixated Projector,0.167,,+17%,
42017,Wandering Pupil,0.0,,+16%,
42018,Fixated Reflector,0.208,+36%,,+59%
42019,Wandering Iris,0.143,+38%,+17%,
42020,Restless Retina,0.062,,,+53%
42021,Wandering Reflector,0.0,,,+50%
42022,Wandering Pupil,0.0,,+16%,
42023,Glassy Mirror,0.233,+44%,,+52%
42024,Restless Reflector,0.474,+54%,,
42025,Fixated Pupil,0.482,+47%,+16%,
42026,Glassy Retina,0.0,,+16%,
42027,Restless Cornea,0.167,,+17%,
42028,Fixated Aperture,0.079,+39%,,
42029,Glassy Reflector,0.211,+44%,,
42030,Glassy Retina,0.394,+40%,,+63%
42031,Restless Retina,0.301,+38%,,+61%
42032,Wandering Retina,0.042,,,+52%
42033,Fixated Pupil,0.5,,+19%,
42034,Glassy Lens,0.0,+36%,,
42035,Focused Aperture,0.333,,,+66%
42036,Focused Lens,0.167,,,+58%
42037,Restless Projector,0.053,+38%,,
42038,Glassy Fluids,0.079,+39%,,
42039,Focused Cornea,0.243,+39%,+18%,
42040,Restless Aperture,0.0,+36%,+16%,
42041,Glassy Aperture,0.104,,,+55%
42042,Restless Iris,0.108,,+16%,+53%
42043,Restless Fluids,0.167,,,+58%
42044,Glassy Lens,0.5,,+19%,
42045,Restless Fluids,0.0,,+16%,
42046,Wandering Retina,0.559,+50%,,+60%
42047,Wandering Mirror,0.163,+40%,,+53%
42048,Glassy Pupil,0.036,,+16%,+51%
42049,Wandering Reflector,0.042,,,+52%
42050,Wandering Aperture,0.693,+48%,+19%,
42051,Fixated Cornea,0.053,+38%,,
42052,Wandering Retina,0.316,+48%,,
42053,Wandering Iris,0.0,+36%,,
42054,Restless Reflector,0.0,,+16%,
42055,Fixated Pupil,0.0,,+16%,
42056,Focused Pupil,0.0,,,+50%
42057,Glassy Mirror,0.0,+36%,,+50%
42058,Restless Iris,0.088,+38%,+16%,
42059,Glassy Mirror,0.167,,,+58%
42060,Focused Iris,0.167,,+17%,
42061,Restless Lens,0.5,,+19%,
42062,Glassy Iris,0.333,,+18%,
42063,Restless Pupil,0.18,,+16%,+55%
42064,Restless Projector,0.046,,+17%,+50%
42065,Fixated Iris,0.026,+37%,,
42066,Restless Cornea,0.132,+41%,,
42067,Fixated Cornea,0.327,+48%,,+52%
42068,Wandering Lens,0.0,,+16%,
42069,Fixated Retina,0.021,,,+51%
42070,Restless Iris,0.0,,+16%,
42071,Fixated Iris,0.125,,,+56%
42072,Focused Aperture,0.0,,+16%,
42073,Focused Cornea,0.023,+37%,,+50%
42074,Focused Cornea,0.0,+36%,,
42075,Focused Mirror,0.5,+55%,,
42076,Fixated Retina,0.021,,,+51%
42077,Restless Mirror,0.167,,+17%,
42078,Glassy Reflector,0.368,+50%,,
42079,Restless Fluids,0.079,+39%,,
42080,Wandering Pupil,0.333,,+18%,
42081,Glassy Pupil,0.333,,,+66%
42082,Wandering Projector,0.104,,,+55%
42083,Fixated Fluids,0.0,,+16%,
42084,Glassy Retina,0.0,,,+50%
42085,Glassy Aperture,0.105,+40%,,
42086,Fixated Lens,0.374,+52%,,+50%
42087,Glassy Fluids,0.092,,+18%,+50%
42088,Focused Reflector,0.105,+40%,,
42089,Restless Cornea,0.439,+46%,+16%,
42090,Glassy Pupil,0.0,,,+50%
42091,Fixated Mirror,0.167,+36%,+19%,
42092,Restless Projector,0.539,,+16%,+65%
42093,Glassy Lens,0.092,,+18%,+50%
42094,Glassy Aperture,0.333,,+18%,
42095,Wandering Lens,0.872,,+17%,+73%
42096,Restless Pupil,0.538,+47%,+17%,
42097,Glassy Mirror,0.0,,+16%,
42098,Focused Pupil,0.184,+43%,,
42099,Glassy Cornea,0.333,,,+66%
42100,Glassy Reflector,0.523,,+18%,+62%
42101,Wandering Projector,0.036,,+16%,+51%
42102,Restless Pupil,0.325,+39%,,+61%
42103,Glassy Reflector,0.042,,,+52%
42104,Wandering Mirror,0.146,,,+57%
42105,Glassy Projector,0.053,+38%,,
42106,Focused Mirror,0.056,+36%,+17%,
42107,Focused Fluids,0.0,,+16%,
42108,Restless Retina,0.0,,,+50%
42109,Fixated Cornea,0.187,+44%,,+50%
42110,Focused Iris,0.208,,,+60%
42111,Focused Fluids,0.342,+49%,,
42112,Wandering Reflector,0.292,,,+64%
42113,Wandering Aperture,0.146,,,+57%
42114,Restless Reflector,0.125,,,+56%
42115,Fixated Aperture,0.167,,+17%,
42116,Fixated Aperture,0.208,,,+60%
42117,Wandering Fluids,0.062,,,+53%
42118,Wandering Reflector,0.395,,+16%,+61%
42119,Wandering Cornea,0.789,+54%,+16%,
42120,Fixated Fluids,0.333,,+18%,
42121,Restless Fluids,0.271,,,+63%
42122,Wandering Reflector,0.333,,+18%,
42123,Restless Iris,0.219,+41%,+16%,
42124,Glassy Iris,0.184,+43%,,
42125,Glassy Projector,0.105,+40%,,
42126,Fixated Reflector,0.105,+40%,,
42127,Fixated Projector,0.053,+38%,,
42128,Focused Pupil,0.463,+36%,,+70%
42129,Glassy Fluids,0.056,+36%,+17%,
42130,Wandering Reflector,0.0,,+16%,
42131,Restless Projector,0.333,,+18%,
42132,Fixated Reflector,0.0,+36%,,
42133,Fixated Pupil,0.083,,,+54%
42134,Focused Cornea,0.104,,,+55%
42135,Wandering Aperture,0.0,,+16%,
42136,Fixated Pupil,0.042,,,+52%
42137,Wandering Pupil,0.167,,+17%,
42138,Glassy Lens,0.079,+39%,,
42139,Focused Reflector,0.0,,+16%,
42140,Restless Mirror,0.289,+47%,,
42141,Glassy Projector,0.375,,,+68%
42142,Focused Mirror,0.0,,+16%,
42143,Wandering Reflector,0.5,+55%,,
42144,Wandering Retina,0.07,+38%,,+51%
42145,Glassy Projector,0.0,,+16%,+50%
42146,Restless Retina,0.0,,+16%,
42147,Fixated Retina,0.479,,,+73%
42148,Fixated Mirror,0.158,+42%,,
42149,Restless Lens,0.395,+51%,,
42150,Glassy Retina,0.0,,,+50%
42151,Focused Pupil,0.046,+36%,,+52%
42152,Wandering Aperture,0.026,+37%,,
42153,Focused Aperture,0.105,+40%,,
42154,Restless Reflector,0.158,+42%,,
42155,Focused Pupil,0.0,,+16%,
42156,Focused Lens,0.158,+42%,,
42157,Focused Mirror,0.417,,,+70%
42158,Wandering Lens,0.333,,+18%,
42159,Fixated Pupil,0.0,,,+50%
42160,Focused Lens,0.146,,,+57%
42161,Restless Reflector,0.208,,,+60%
42162,Restless Cornea,0.526,+48%,+16%,
42163,Focused Lens,0.0,+36%,,
42164,Fixated Retina,0.226,,+17%,+55%
42165,Restless Cornea,0.083,,,+54%
42166,Glassy Iris,0.0,,+16%,
42167,Fixated Projector,0.421,+52%,,
42168,Wandering Aperture,0.0,,+16%,
42169,Glassy Mirror,0.188,,,+59%
42170,Focused Mirror,0.092,,+18%,+50%
42171,Focused Projector,0.167,,+17%,
42172,Restless Iris,0.108,,+16%,+53%
42173,Wandering Reflector,0.211,+44%,,
42174,Restless Projector,0.5,,+19%,
42175,Wandering Cornea,0.333,,,+66%
42176,Wandering Lens,0.333,,+18%,
42177,Wandering Reflector,0.44,+38%,,+67%
42178,Glassy Fluids,0.0,,+16%,
42179,Restless Retina,0.333,,+18%,
42180,Restless Mirror,0.088,+38%,+16%,
42181,Focused Cornea,0.026,+37%,,
42182,Fixated Projector,0.354,,,+67%
42183,Focused Projector,0.175,+40%,+16%,
42184,Glassy Cornea,0.026,+37%,,
42185,Restless Fluids,0.0,,+16%,+50%
42186,Restless Iris,0.053,+38%,,
42187,Wandering Aperture,0.0,+36%,+16%,
42188,Fixated Reflector,0.375,,,+68%
42189,Glassy Retina,0.0,,,+50%
42190,Glassy Iris,0.0,,+16%,
42191,Restless Cornea,0.0,+36%,,
42192,Glassy Iris,0.5,,+19%,
42193,Wandering Retina,0.372,+41%,,+61%
42194,Glassy Mirror,0.042,,,+52%
42195,Glassy Reflector,0.745,+52%,,+66%
42196,Focused Projector,0.0,,+16%,
42197,Focused Reflector,0.0,+36%,,
42198,Fixated Projector,0.0,,+16%,
42199,Focused Retina,0.0,+36%,,
42200,Fixated Retina,0.088,+38%,+16%,
42201,Restless Aperture,0.0,,+16%,
42202,Restless Retina,0.0,,+16%,
42203,Fixated Lens,0.417,,,+70%
42204,Glassy Reflector,0.316,+48%,,
42205,Fixated Retina,0.229,,,+61%
42206,Focused Fluids,0.5,,+19%,
42207,Glassy Projector,0.104,,,+55%
42208,Glassy Cornea,0.342,+40%,+19%,
42209,Focused Pupil,0.167,+36%,+19%,
