Seed,Name,Perfection,Ship_Launcher_TakeOffCost
56582,Prismatic Brain Node,1.0,-20%
56583,Invisible Brain Node,1.0,-20%
56584,Dripping Bio-Anomaly,1.0,-20%
56585,Inverted Membrane,0.5,-18%
56586,Thinking Brain Node,1.0,-20%
56587,Inverted Clusters,0.75,-19%
56588,Thinking Bio-Anomaly,1.0,-20%
56589,Inverted Nodules,1.0,-20%
56590,Invisible Lobes,1.0,-20%
56591,Prismatic Lobes,1.0,-20%
56592,Prismatic Coils,0.0,-16%
56593,Inverted Lobes,1.0,-20%
56594,Inverted Lobes,1.0,-20%
56595,Dripping Bio-Anomaly,1.0,-20%
56596,Thinking Nodules,1.0,-20%
56597,Thinking Brain Node,1.0,-20%
56598,Invisible Coils,1.0,-20%
56599,Prismatic Nodules,0.25,-17%
56600,Inverted Lobes,1.0,-20%
56601,Inverted Bio-Anomaly,0.25,-17%
56602,Dripping Membrane,1.0,-20%
56603,Prismatic Brain Node,1.0,-20%
56604,Inverted Tendril,0.5,-18%
56605,Thinking Lobes,1.0,-20%
56606,Dripping Clusters,0.5,-18%
56607,Prismatic Jelly,1.0,-20%
56608,Prismatic Tendril,1.0,-20%
56609,Prismatic Membrane,1.0,-20%
56610,Thinking Lobes,1.0,-20%
56611,Prismatic Lobes,1.0,-20%
56612,Thinking Brain Node,1.0,-20%
56613,Thinking Jelly,1.0,-20%
56614,Dripping Brain Node,1.0,-20%
56615,Invisible Tendril,1.0,-20%
56616,Prismatic Nodules,0.0,-16%
56617,Prismatic Tendril,0.75,-19%
56618,Thinking Brain Node,0.0,-16%
56619,Thinking Coils,1.0,-20%
56620,Prismatic Brain Node,0.75,-19%
56621,Invisible Brain Node,0.75,-19%
56622,Thinking Brain Node,1.0,-20%
56623,Dripping Membrane,0.5,-18%
56624,Thinking Coils,1.0,-20%
56625,Prismatic Jelly,1.0,-20%
56626,Dripping Nodules,1.0,-20%
56627,Invisible Clusters,0.25,-17%
56628,Prismatic Coils,0.0,-16%
56629,Dripping Clusters,1.0,-20%
56630,Inverted Clusters,1.0,-20%
56631,Dripping Coils,1.0,-20%
56632,Inverted Clusters,1.0,-20%
56633,Prismatic Clusters,1.0,-20%
56634,Thinking Tendril,1.0,-20%
56635,Inverted Brain Node,0.25,-17%
56636,Dripping Jelly,1.0,-20%
56637,Thinking Brain Node,1.0,-20%
56638,Thinking Lobes,1.0,-20%
56639,Thinking Tendril,0.5,-18%
56640,Inverted Jelly,1.0,-20%
56641,Invisible Jelly,1.0,-20%
56642,Dripping Coils,1.0,-20%
56643,Prismatic Coils,0.25,-17%
56644,Prismatic Lobes,1.0,-20%
56645,Thinking Brain Node,1.0,-20%
56646,Dripping Tendril,1.0,-20%
56647,Prismatic Bio-Anomaly,1.0,-20%
56648,Invisible Jelly,1.0,-20%
56649,Thinking Clusters,1.0,-20%
56650,Thinking Lobes,1.0,-20%
56651,Dripping Bio-Anomaly,1.0,-20%
56652,Thinking Brain Node,1.0,-20%
56653,Prismatic Jelly,0.5,-18%
56654,Thinking Brain Node,1.0,-20%
56655,Invisible Nodules,0.25,-17%
56656,Dripping Jelly,1.0,-20%
56657,Dripping Lobes,1.0,-20%
56658,Prismatic Tendril,0.25,-17%
56659,Prismatic Bio-Anomaly,0.75,-19%
56660,Dripping Bio-Anomaly,1.0,-20%
56661,Prismatic Tendril,1.0,-20%
56662,Dripping Tendril,1.0,-20%
56663,Dripping Jelly,0.5,-18%
56664,Invisible Jelly,0.5,-18%
56665,Inverted Clusters,0.75,-19%
56666,Dripping Coils,0.5,-18%
56667,Thinking Bio-Anomaly,0.75,-19%
56668,Prismatic Clusters,1.0,-20%
56669,Inverted Clusters,0.25,-17%
56670,Inverted Tendril,1.0,-20%
56671,Thinking Membrane,0.75,-19%
56672,Prismatic Clusters,1.0,-20%
56673,Prismatic Brain Node,1.0,-20%
56674,Thinking Coils,0.75,-19%
56675,Dripping Clusters,1.0,-20%
56676,Inverted Membrane,1.0,-20%
56677,Inverted Lobes,1.0,-20%
56678,Invisible Tendril,1.0,-20%
56679,Invisible Jelly,1.0,-20%
56680,Invisible Brain Node,1.0,-20%
56681,Prismatic Tendril,0.5,-18%
56682,Dripping Membrane,1.0,-20%
56683,Thinking Lobes,1.0,-20%
56684,Inverted Brain Node,1.0,-20%
56685,Dripping Jelly,1.0,-20%
56686,Thinking Tendril,0.5,-18%
56687,Invisible Brain Node,1.0,-20%
56688,Inverted Membrane,0.75,-19%
56689,Invisible Brain Node,0.75,-19%
56690,Dripping Bio-Anomaly,0.5,-18%
56691,Invisible Lobes,1.0,-20%
56692,Dripping Jelly,1.0,-20%
56693,Invisible Brain Node,1.0,-20%
56694,Thinking Nodules,1.0,-20%
56695,Inverted Bio-Anomaly,0.0,-16%
56696,Prismatic Jelly,0.75,-19%
56697,Thinking Brain Node,1.0,-20%
56698,Prismatic Tendril,1.0,-20%
56699,Dripping Tendril,0.75,-19%
56700,Inverted Bio-Anomaly,1.0,-20%
56701,Dripping Membrane,0.75,-19%
56702,Inverted Lobes,1.0,-20%
56703,Thinking Coils,0.75,-19%
56704,Invisible Nodules,0.75,-19%
56705,Dripping Clusters,1.0,-20%
56706,Invisible Nodules,0.5,-18%
56707,Inverted Tendril,1.0,-20%
56708,Inverted Membrane,0.0,-16%
56709,Thinking Clusters,1.0,-20%
56710,Invisible Jelly,1.0,-20%
56711,Invisible Clusters,1.0,-20%
56712,Dripping Brain Node,0.75,-19%
56713,Thinking Clusters,0.75,-19%
56714,Prismatic Brain Node,1.0,-20%
56715,Invisible Brain Node,1.0,-20%
56716,Prismatic Brain Node,1.0,-20%
56717,Inverted Nodules,0.75,-19%
56718,Inverted Membrane,1.0,-20%
56719,Inverted Brain Node,1.0,-20%
56720,Inverted Jelly,1.0,-20%
56721,Invisible Brain Node,1.0,-20%
56722,Thinking Brain Node,0.0,-16%
56723,Dripping Coils,0.75,-19%
56724,Invisible Brain Node,1.0,-20%
56725,Prismatic Nodules,0.0,-16%
56726,Thinking Brain Node,1.0,-20%
56727,Dripping Clusters,1.0,-20%
56728,Inverted Bio-Anomaly,1.0,-20%
56729,Thinking Lobes,0.25,-17%
56730,Invisible Tendril,0.75,-19%
56731,Prismatic Brain Node,0.5,-18%
56732,Dripping Nodules,0.75,-19%
56733,Thinking Membrane,0.0,-16%
56734,Invisible Nodules,1.0,-20%
56735,Prismatic Nodules,1.0,-20%
56736,Prismatic Lobes,1.0,-20%
56737,Dripping Tendril,0.0,-16%
56738,Inverted Bio-Anomaly,0.25,-17%
56739,Dripping Coils,1.0,-20%
56740,Inverted Clusters,1.0,-20%
56741,Thinking Lobes,0.75,-19%
56742,Prismatic Jelly,0.75,-19%
56743,Thinking Nodules,0.0,-16%
56744,Thinking Clusters,1.0,-20%
56745,Dripping Tendril,1.0,-20%
56746,Invisible Membrane,1.0,-20%
56747,Invisible Lobes,1.0,-20%
56748,Prismatic Jelly,1.0,-20%
56749,Thinking Lobes,1.0,-20%
56750,Prismatic Lobes,1.0,-20%
56751,Thinking Nodules,0.75,-19%
56752,Thinking Nodules,1.0,-20%
56753,Inverted Tendril,1.0,-20%
56754,Inverted Clusters,1.0,-20%
56755,Dripping Nodules,1.0,-20%
56756,Inverted Coils,0.75,-19%
56757,Prismatic Coils,1.0,-20%
56758,Dripping Coils,1.0,-20%
56759,Thinking Tendril,0.25,-17%
56760,Dripping Membrane,1.0,-20%
56761,Thinking Bio-Anomaly,1.0,-20%
56762,Inverted Nodules,1.0,-20%
56763,Inverted Coils,0.0,-16%
56764,Invisible Tendril,1.0,-20%
56765,Thinking Brain Node,0.25,-17%
56766,Thinking Lobes,0.25,-17%
56767,Thinking Clusters,1.0,-20%
56768,Dripping Brain Node,1.0,-20%
56769,Inverted Clusters,1.0,-20%
56770,Thinking Nodules,1.0,-20%
56771,Thinking Brain Node,1.0,-20%
56772,Inverted Clusters,0.75,-19%
56773,Invisible Brain Node,1.0,-20%
56774,Dripping Coils,1.0,-20%
56775,Invisible Brain Node,1.0,-20%
56776,Dripping Lobes,1.0,-20%
56777,Prismatic Lobes,1.0,-20%
56778,Inverted Coils,1.0,-20%
56779,Inverted Brain Node,1.0,-20%
56780,Invisible Tendril,1.0,-20%
56781,Dripping Nodules,1.0,-20%
56782,Prismatic Jelly,0.5,-18%
56783,Thinking Brain Node,1.0,-20%
56784,Inverted Brain Node,1.0,-20%
56785,Invisible Bio-Anomaly,1.0,-20%
56786,Invisible Jelly,0.25,-17%
56787,Prismatic Brain Node,1.0,-20%
56788,Inverted Brain Node,0.5,-18%
56789,Invisible Tendril,1.0,-20%
56790,Prismatic Nodules,1.0,-20%
56791,Thinking Brain Node,1.0,-20%
56792,Dripping Brain Node,1.0,-20%
56793,Invisible Bio-Anomaly,1.0,-20%
56794,Invisible Bio-Anomaly,0.0,-16%
56795,Dripping Jelly,1.0,-20%
56796,Invisible Jelly,1.0,-20%
56797,Prismatic Tendril,0.0,-16%
56798,Invisible Tendril,1.0,-20%
56799,Inverted Lobes,0.25,-17%
56800,Prismatic Brain Node,1.0,-20%
56801,Inverted Lobes,1.0,-20%
56802,Thinking Bio-Anomaly,1.0,-20%
56803,Invisible Brain Node,0.0,-16%
56804,Dripping Clusters,1.0,-20%
56805,Thinking Membrane,0.5,-18%
56806,Thinking Lobes,0.0,-16%
56807,Invisible Clusters,0.5,-18%
56808,Inverted Jelly,1.0,-20%
56809,Prismatic Brain Node,1.0,-20%
56810,Dripping Lobes,1.0,-20%
56811,Invisible Brain Node,1.0,-20%
56812,Invisible Lobes,1.0,-20%
56813,Prismatic Nodules,1.0,-20%
56814,Dripping Nodules,1.0,-20%
56815,Inverted Tendril,0.5,-18%
56816,Prismatic Brain Node,1.0,-20%
56817,Invisible Coils,0.0,-16%
56818,Inverted Brain Node,0.5,-18%
56819,Inverted Clusters,0.75,-19%
56820,Invisible Nodules,1.0,-20%
56821,Prismatic Bio-Anomaly,0.75,-19%
56822,Inverted Brain Node,1.0,-20%
56823,Thinking Tendril,1.0,-20%
56824,Inverted Jelly,1.0,-20%
56825,Thinking Membrane,1.0,-20%
56826,Thinking Clusters,0.75,-19%
56827,Thinking Brain Node,1.0,-20%
56828,Thinking Membrane,0.75,-19%
56829,Invisible Jelly,1.0,-20%
56830,Invisible Lobes,1.0,-20%
56831,Thinking Brain Node,0.25,-17%
56832,Dripping Brain Node,0.5,-18%
56833,Invisible Jelly,1.0,-20%
56834,Dripping Brain Node,0.25,-17%
56835,Invisible Brain Node,1.0,-20%
56836,Dripping Brain Node,1.0,-20%
56837,Thinking Tendril,1.0,-20%
56838,Inverted Jelly,1.0,-20%
56839,Prismatic Tendril,0.25,-17%
56840,Prismatic Tendril,1.0,-20%
56841,Thinking Brain Node,1.0,-20%
56842,Inverted Membrane,1.0,-20%
56843,Thinking Clusters,1.0,-20%
56844,Inverted Tendril,0.5,-18%
56845,Prismatic Tendril,0.75,-19%
56846,Prismatic Bio-Anomaly,1.0,-20%
56847,Inverted Tendril,1.0,-20%
56848,Dripping Brain Node,1.0,-20%
56849,Invisible Coils,1.0,-20%
56850,Prismatic Jelly,0.5,-18%
56851,Prismatic Lobes,1.0,-20%
56852,Dripping Brain Node,1.0,-20%
56853,Dripping Lobes,1.0,-20%
56854,Inverted Coils,1.0,-20%
56855,Inverted Brain Node,1.0,-20%
56856,Invisible Brain Node,1.0,-20%
56857,Invisible Tendril,1.0,-20%
56858,Inverted Tendril,0.0,-16%
56859,Inverted Membrane,1.0,-20%
56860,Inverted Tendril,1.0,-20%
56861,Dripping Nodules,1.0,-20%
56862,Invisible Tendril,0.0,-16%
56863,Dripping Membrane,0.0,-16%
56864,Thinking Brain Node,1.0,-20%
56865,Inverted Jelly,1.0,-20%
56866,Inverted Lobes,1.0,-20%
56867,Dripping Nodules,1.0,-20%
56868,Inverted Jelly,0.25,-17%
56869,Dripping Jelly,1.0,-20%
56870,Invisible Bio-Anomaly,1.0,-20%
56871,Dripping Tendril,1.0,-20%
56872,Prismatic Nodules,1.0,-20%
56873,Dripping Nodules,1.0,-20%
56874,Thinking Brain Node,1.0,-20%
56875,Prismatic Jelly,0.25,-17%
56876,Dripping Brain Node,0.25,-17%
56877,Prismatic Tendril,0.5,-18%
56878,Thinking Jelly,0.75,-19%
56879,Invisible Jelly,1.0,-20%
56880,Thinking Brain Node,1.0,-20%
56881,Invisible Brain Node,1.0,-20%
56882,Dripping Jelly,1.0,-20%
56883,Thinking Brain Node,1.0,-20%
56884,Dripping Brain Node,0.25,-17%
56885,Prismatic Jelly,1.0,-20%
56886,Prismatic Brain Node,1.0,-20%
56887,Invisible Bio-Anomaly,1.0,-20%
56888,Invisible Lobes,1.0,-20%
56889,Prismatic Tendril,0.25,-17%
56890,Prismatic Clusters,0.75,-19%
56891,Dripping Nodules,1.0,-20%
56892,Inverted Brain Node,0.75,-19%
56893,Dripping Coils,1.0,-20%
56894,Dripping Nodules,0.5,-18%
56895,Prismatic Membrane,1.0,-20%
56896,Dripping Clusters,1.0,-20%
56897,Dripping Bio-Anomaly,1.0,-20%
56898,Prismatic Nodules,1.0,-20%
56899,Invisible Coils,0.0,-16%
56900,Dripping Nodules,1.0,-20%
56901,Thinking Membrane,1.0,-20%
56902,Thinking Coils,0.5,-18%
56903,Inverted Jelly,1.0,-20%
56904,Dripping Bio-Anomaly,1.0,-20%
56905,Prismatic Coils,1.0,-20%
56906,Thinking Membrane,1.0,-20%
56907,Thinking Brain Node,1.0,-20%
56908,Dripping Nodules,1.0,-20%
56909,Thinking Bio-Anomaly,1.0,-20%
56910,Invisible Membrane,1.0,-20%
56911,Dripping Clusters,0.5,-18%
56912,Invisible Coils,0.75,-19%
56913,Dripping Jelly,1.0,-20%
56914,Dripping Clusters,0.75,-19%
56915,Invisible Clusters,0.25,-17%
56916,Invisible Tendril,1.0,-20%
56917,Inverted Bio-Anomaly,0.25,-17%
56918,Invisible Jelly,0.25,-17%
56919,Inverted Bio-Anomaly,1.0,-20%
56920,Invisible Lobes,1.0,-20%
56921,Dripping Coils,0.75,-19%
56922,Dripping Clusters,0.75,-19%
56923,Thinking Coils,0.75,-19%
56924,Dripping Clusters,1.0,-20%
56925,Dripping Clusters,1.0,-20%
56926,Dripping Tendril,1.0,-20%
56927,Invisible Lobes,1.0,-20%
56928,Invisible Membrane,1.0,-20%
56929,Thinking Brain Node,1.0,-20%
56930,Invisible Bio-Anomaly,1.0,-20%
56931,Thinking Nodules,0.25,-17%
56932,Prismatic Nodules,1.0,-20%
56933,Thinking Bio-Anomaly,1.0,-20%
56934,Prismatic Clusters,1.0,-20%
56935,Prismatic Jelly,1.0,-20%
56936,Prismatic Nodules,1.0,-20%
56937,Dripping Jelly,1.0,-20%
56938,Prismatic Tendril,0.5,-18%
56939,Thinking Clusters,1.0,-20%
56940,Thinking Jelly,1.0,-20%
56941,Prismatic Clusters,1.0,-20%
56942,Dripping Bio-Anomaly,1.0,-20%
56943,Invisible Clusters,1.0,-20%
56944,Dripping Bio-Anomaly,0.25,-17%
56945,Inverted Bio-Anomaly,1.0,-20%
56946,Invisible Brain Node,0.75,-19%
56947,Inverted Nodules,0.75,-19%
56948,Thinking Brain Node,0.5,-18%
56949,Thinking Membrane,1.0,-20%
56950,Dripping Coils,1.0,-20%
56951,Prismatic Jelly,1.0,-20%
56952,Thinking Nodules,1.0,-20%
56953,Inverted Brain Node,1.0,-20%
56954,Thinking Membrane,1.0,-20%
56955,Thinking Coils,1.0,-20%
56956,Inverted Tendril,1.0,-20%
56957,Prismatic Membrane,1.0,-20%
56958,Prismatic Jelly,0.0,-16%
56959,Invisible Coils,1.0,-20%
56960,Prismatic Brain Node,0.75,-19%
56961,Inverted Clusters,1.0,-20%
56962,Prismatic Nodules,0.5,-18%
56963,Dripping Brain Node,1.0,-20%
56964,Inverted Lobes,1.0,-20%
56965,Thinking Membrane,1.0,-20%
56966,Prismatic Tendril,0.75,-19%
56967,Prismatic Coils,0.0,-16%
56968,Invisible Nodules,1.0,-20%
56969,Prismatic Tendril,1.0,-20%
56970,Invisible Lobes,0.5,-18%
56971,Thinking Tendril,1.0,-20%
56972,Prismatic Tendril,0.0,-16%
56973,Inverted Bio-Anomaly,0.75,-19%
56974,Inverted Bio-Anomaly,1.0,-20%
56975,Thinking Bio-Anomaly,1.0,-20%
56976,Invisible Nodules,1.0,-20%
56977,Invisible Nodules,1.0,-20%
56978,Prismatic Coils,0.5,-18%
56979,Dripping Tendril,1.0,-20%
56980,Dripping Lobes,0.5,-18%
56981,Dripping Jelly,1.0,-20%
56982,Inverted Brain Node,1.0,-20%
56983,Prismatic Coils,1.0,-20%
56984,Invisible Tendril,0.5,-18%
56985,Prismatic Jelly,1.0,-20%
56986,Dripping Brain Node,0.25,-17%
56987,Invisible Jelly,1.0,-20%
56988,Prismatic Lobes,1.0,-20%
56989,Inverted Jelly,0.75,-19%
56990,Invisible Brain Node,1.0,-20%
56991,Invisible Coils,1.0,-20%
56992,Dripping Membrane,0.0,-16%
56993,Dripping Coils,1.0,-20%
56994,Inverted Clusters,1.0,-20%
56995,Thinking Nodules,0.5,-18%
56996,Thinking Lobes,0.5,-18%
56997,Inverted Clusters,1.0,-20%
56998,Thinking Coils,1.0,-20%
56999,Prismatic Nodules,1.0,-20%
57000,Thinking Lobes,1.0,-20%
57001,Invisible Jelly,1.0,-20%
57002,Thinking Bio-Anomaly,1.0,-20%
57003,Inverted Jelly,1.0,-20%
57004,Inverted Nodules,0.25,-17%
57005,Inverted Membrane,1.0,-20%
57006,Dripping Brain Node,0.75,-19%
57007,Prismatic Bio-Anomaly,1.0,-20%
57008,Prismatic Tendril,1.0,-20%
57009,Thinking Brain Node,1.0,-20%
57010,Prismatic Brain Node,1.0,-20%
57011,Thinking Brain Node,1.0,-20%
57012,Invisible Coils,0.75,-19%
57013,Thinking Bio-Anomaly,0.25,-17%
57014,Dripping Membrane,1.0,-20%
57015,Prismatic Brain Node,0.25,-17%
57016,Invisible Brain Node,0.0,-16%
57017,Invisible Membrane,1.0,-20%
57018,Prismatic Tendril,1.0,-20%
57019,Inverted Lobes,1.0,-20%
57020,Invisible Jelly,0.5,-18%
57021,Inverted Coils,1.0,-20%
57022,Inverted Tendril,0.5,-18%
57023,Inverted Bio-Anomaly,1.0,-20%
57024,Invisible Jelly,1.0,-20%
57025,Prismatic Clusters,1.0,-20%
57026,Inverted Membrane,1.0,-20%
57027,Inverted Membrane,1.0,-20%
57028,Prismatic Clusters,1.0,-20%
57029,Invisible Jelly,1.0,-20%
57030,Thinking Membrane,0.25,-17%
57031,Dripping Jelly,1.0,-20%
57032,Prismatic Nodules,1.0,-20%
57033,Inverted Lobes,1.0,-20%
57034,Dripping Membrane,0.75,-19%
57035,Prismatic Nodules,1.0,-20%
57036,Prismatic Brain Node,1.0,-20%
57037,Dripping Jelly,1.0,-20%
57038,Prismatic Clusters,1.0,-20%
57039,Inverted Nodules,1.0,-20%
57040,Dripping Brain Node,0.75,-19%
57041,Dripping Brain Node,1.0,-20%
57042,Inverted Coils,1.0,-20%
57043,Inverted Brain Node,0.75,-19%
57044,Inverted Tendril,1.0,-20%
57045,Thinking Jelly,0.0,-16%
57046,Inverted Tendril,1.0,-20%
57047,Dripping Jelly,1.0,-20%
57048,Dripping Lobes,1.0,-20%
57049,Thinking Clusters,1.0,-20%
57050,Thinking Lobes,1.0,-20%
57051,Invisible Lobes,0.75,-19%
57052,Invisible Tendril,0.75,-19%
57053,Invisible Brain Node,0.0,-16%
57054,Prismatic Brain Node,1.0,-20%
57055,Prismatic Brain Node,1.0,-20%
57056,Prismatic Clusters,1.0,-20%
57057,Dripping Brain Node,1.0,-20%
57058,Thinking Jelly,1.0,-20%
57059,Thinking Brain Node,1.0,-20%
57060,Invisible Bio-Anomaly,0.25,-17%
57061,Dripping Coils,1.0,-20%
57062,Prismatic Nodules,1.0,-20%
57063,Dripping Lobes,1.0,-20%
57064,Thinking Brain Node,1.0,-20%
57065,Thinking Jelly,1.0,-20%
57066,Dripping Bio-Anomaly,1.0,-20%
57067,Thinking Lobes,1.0,-20%
57068,Thinking Tendril,0.0,-16%
57069,Thinking Clusters,1.0,-20%
57070,Thinking Jelly,0.0,-16%
57071,Dripping Bio-Anomaly,1.0,-20%
57072,Dripping Tendril,0.75,-19%
57073,Prismatic Clusters,0.0,-16%
57074,Invisible Nodules,0.25,-17%
57075,Dripping Membrane,0.0,-16%
57076,Invisible Brain Node,1.0,-20%
57077,Inverted Bio-Anomaly,1.0,-20%
57078,Prismatic Tendril,1.0,-20%
57079,Prismatic Membrane,0.5,-18%
57080,Inverted Lobes,1.0,-20%
57081,Invisible Coils,1.0,-20%
57082,Thinking Brain Node,1.0,-20%
57083,Thinking Membrane,1.0,-20%
57084,Inverted Tendril,0.75,-19%
57085,Dripping Brain Node,1.0,-20%
57086,Dripping Tendril,1.0,-20%
57087,Prismatic Jelly,1.0,-20%
57088,Invisible Coils,1.0,-20%
57089,Dripping Brain Node,1.0,-20%
57090,Invisible Brain Node,0.25,-17%
57091,Thinking Nodules,1.0,-20%
57092,Prismatic Clusters,1.0,-20%
57093,Dripping Membrane,0.5,-18%
57094,Invisible Lobes,0.75,-19%
57095,Dripping Lobes,0.0,-16%
57096,Inverted Brain Node,0.25,-17%
57097,Prismatic Brain Node,1.0,-20%
57098,Thinking Nodules,1.0,-20%
57099,Thinking Bio-Anomaly,0.75,-19%
57100,Prismatic Nodules,1.0,-20%
57101,Thinking Membrane,1.0,-20%
57102,Prismatic Jelly,0.5,-18%
57103,Prismatic Clusters,0.75,-19%
57104,Thinking Coils,1.0,-20%
57105,Prismatic Clusters,1.0,-20%
57106,Dripping Nodules,1.0,-20%
57107,Invisible Tendril,1.0,-20%
57108,Invisible Lobes,1.0,-20%
57109,Prismatic Lobes,1.0,-20%
57110,Thinking Nodules,0.25,-17%
57111,Inverted Nodules,1.0,-20%
57112,Inverted Membrane,1.0,-20%
57113,Thinking Tendril,1.0,-20%
57114,Inverted Lobes,0.25,-17%
57115,Thinking Nodules,1.0,-20%
57116,Prismatic Brain Node,0.75,-19%
57117,Inverted Membrane,1.0,-20%
57118,Invisible Brain Node,1.0,-20%
57119,Thinking Coils,0.25,-17%
57120,Thinking Nodules,1.0,-20%
57121,Dripping Brain Node,0.5,-18%
57122,Prismatic Brain Node,1.0,-20%
57123,Dripping Bio-Anomaly,0.75,-19%
57124,Thinking Clusters,1.0,-20%
57125,Dripping Coils,1.0,-20%
57126,Inverted Coils,1.0,-20%
57127,Dripping Coils,1.0,-20%
57128,Invisible Lobes,0.75,-19%
57129,Thinking Nodules,1.0,-20%
57130,Thinking Tendril,1.0,-20%
57131,Dripping Tendril,1.0,-20%
57132,Invisible Lobes,1.0,-20%
57133,Prismatic Jelly,1.0,-20%
57134,Invisible Nodules,1.0,-20%
57135,Dripping Coils,0.75,-19%
57136,Prismatic Tendril,0.75,-19%
57137,Invisible Brain Node,1.0,-20%
57138,Inverted Jelly,0.5,-18%
57139,Inverted Nodules,1.0,-20%
57140,Dripping Tendril,1.0,-20%
57141,Thinking Lobes,0.75,-19%
57142,Inverted Bio-Anomaly,0.75,-19%
57143,Thinking Bio-Anomaly,0.75,-19%
57144,Prismatic Brain Node,0.0,-16%
57145,Invisible Brain Node,1.0,-20%
57146,Thinking Jelly,1.0,-20%
57147,Inverted Membrane,0.25,-17%
57148,Thinking Brain Node,1.0,-20%
57149,Dripping Membrane,1.0,-20%
57150,Thinking Membrane,1.0,-20%
57151,Prismatic Membrane,0.75,-19%
57152,Prismatic Membrane,1.0,-20%
57153,Prismatic Clusters,1.0,-20%
57154,Inverted Brain Node,0.75,-19%
57155,Prismatic Membrane,1.0,-20%
57156,Inverted Jelly,1.0,-20%
57157,Thinking Bio-Anomaly,0.75,-19%
57158,Inverted Brain Node,0.5,-18%
57159,Invisible Lobes,1.0,-20%
57160,Dripping Nodules,1.0,-20%
57161,Invisible Brain Node,1.0,-20%
57162,Inverted Membrane,1.0,-20%
57163,Invisible Brain Node,0.0,-16%
57164,Invisible Coils,1.0,-20%
57165,Dripping Lobes,0.75,-19%
57166,Invisible Jelly,1.0,-20%
57167,Dripping Tendril,0.75,-19%
57168,Dripping Brain Node,1.0,-20%
57169,Thinking Brain Node,0.5,-18%
57170,Invisible Membrane,0.5,-18%
57171,Thinking Lobes,1.0,-20%
57172,Thinking Brain Node,0.75,-19%
57173,Inverted Tendril,1.0,-20%
57174,Invisible Brain Node,1.0,-20%
57175,Inverted Brain Node,0.0,-16%
57176,Inverted Membrane,1.0,-20%
57177,Inverted Brain Node,1.0,-20%
57178,Dripping Brain Node,1.0,-20%
57179,Invisible Jelly,0.75,-19%
57180,Dripping Nodules,0.25,-17%
57181,Prismatic Nodules,1.0,-20%
57182,Inverted Brain Node,0.25,-17%
57183,Inverted Clusters,1.0,-20%
57184,Inverted Clusters,1.0,-20%
57185,Inverted Bio-Anomaly,0.75,-19%
57186,Dripping Tendril,1.0,-20%
57187,Inverted Membrane,1.0,-20%
57188,Inverted Brain Node,0.0,-16%
57189,Invisible Nodules,1.0,-20%
57190,Dripping Clusters,1.0,-20%
57191,Thinking Brain Node,0.5,-18%
57192,Prismatic Coils,1.0,-20%
57193,Prismatic Membrane,1.0,-20%
57194,Invisible Tendril,1.0,-20%
57195,Prismatic Tendril,1.0,-20%
57196,Invisible Bio-Anomaly,1.0,-20%
57197,Thinking Lobes,0.5,-18%
57198,Inverted Lobes,0.5,-18%
57199,Dripping Brain Node,1.0,-20%
57200,Thinking Bio-Anomaly,1.0,-20%
57201,Dripping Coils,0.0,-16%
57202,Prismatic Clusters,1.0,-20%
57203,Dripping Brain Node,0.25,-17%
57204,Inverted Lobes,1.0,-20%
57205,Prismatic Tendril,0.5,-18%
57206,Dripping Bio-Anomaly,1.0,-20%
57207,Inverted Brain Node,1.0,-20%
57208,Invisible Bio-Anomaly,1.0,-20%
57209,Invisible Jelly,1.0,-20%
57210,Thinking Tendril,0.25,-17%
57211,Prismatic Jelly,0.75,-19%
57212,Inverted Lobes,1.0,-20%
57213,Invisible Nodules,1.0,-20%
57214,Inverted Brain Node,1.0,-20%
57215,Dripping Brain Node,1.0,-20%
57216,Dripping Membrane,1.0,-20%
57217,Prismatic Jelly,1.0,-20%
57218,Dripping Bio-Anomaly,1.0,-20%
57219,Invisible Clusters,1.0,-20%
57220,Invisible Bio-Anomaly,0.5,-18%
57221,Inverted Jelly,1.0,-20%
57222,Thinking Membrane,1.0,-20%
57223,Thinking Coils,1.0,-20%
57224,Prismatic Jelly,1.0,-20%
57225,Dripping Clusters,1.0,-20%
57226,Thinking Lobes,0.0,-16%
57227,Inverted Nodules,1.0,-20%
57228,Dripping Membrane,0.75,-19%
57229,Invisible Brain Node,0.25,-17%
57230,Prismatic Brain Node,1.0,-20%
